clean_name,incent_type,cur_munilevel_rate,av,eav,pins_in_muni,final_tax_to_dist,current_taxable_eav,new_av,new_taxable_eav,munilevy,cur_muni_taxable_eav,new_muni_taxable_eav,new_comp_rate,group_taxes_hyp,group_taxes_cur,pct_eav,pct_taxburden_current,pct_taxburden_no_incent,burden_shift,av_change_perPIN
Palos Hills,Industrial,10.900929498377838,253200,760284,4,73458.65,760284.1027,633000,1900710.2567500002,40531891.69,370782740.77261,371923166.92666,10.89792067133923,20713789.597262323,8287803.402270156,0.002050483791170473,0.20447610651034373,0.5110491697670458,-0.31,94950
Palos Hills,Not Incentive Prop,10.900929498377838,149982675,450353058,8010,40458433.04,370022456.66991,149982675,370022456.66991,40531891.69,370782740.77261,371923166.92666,10.89792067133923,4032475379.402737,4033588712.9752574,1.214600919831347,99.51641891835071,99.48895083023295,0.03,NA
Palos Park,Not Incentive Prop,9.259554942890905,89391720,268291000,2539,22482523.04,244321510.9087,89391720,244321510.9087,22482523.04,244321510.9087,244321510.9087,9.20202357802275,2248252304,2262308453.989227,1.098106339479282,100.62520340640678,100,0.63,NA
Park Forest,Commercial,41.82463749600766,568420,1706793,20,634608.37,1444162.597,1421050,3610406.4925,37786877.97,89518886.8709,92213393.19725001,40.97764615295263,147945959.71798784,60401577.104818,0.019066289357032085,1.5984802224934382,3.915273440569661,-2.32,42631.5
Park Forest,Industrial,41.82463749600766,117286,352175,3,154756.24,352174.9539,293215,880437.3847500001,37786877.97,89518886.8709,92213393.19725001,40.97764615295263,36078251.612116516,14729589.78204071,0.003934086004754399,0.389807006382875,0.9547825475489135,-0.56,58643
Park Forest,Not Incentive Prop,41.82463749600766,48693981,146213336,6239,36997513.36,87722549.32000001,48693981,87722549.32000001,37786877.97,89518886.8709,92213393.19725001,40.97764615295263,3594663585.6698956,3668963825.5346537,1.6333238840521118,97.09624141077602,95.12994401188143,1.97,NA
Park Ridge,Commercial,10.119869918213835,438861,1317768,1,49474.61,488445.1575,1097152.5,1221112.8937499998,167681272.18,1657309992.9637,1658042660.69995,10.113206140860852,12349366.415756863,4943001.456081469,0.00079512463304676575,0.029478554115305904,0.0736478573617944,-0.04,658291.5
Park Ridge,Not Incentive Prop,10.119869918213835,629069766,1888907826,16750,167631797.57,1656821547.8062,629069766,1656821547.8062,167681272.18,1657309992.9637,1658042660.69995,10.113206140860852,16755777851.584244,16766818541.492449,1.139743218842326,99.99219545217818,99.92635214263821,0.07,NA
Phoenix,Commercial,29.94986577181208,215108,645905,9,156812.4,529338.4543,537770,1323346.13575,1611281.7999999998,5385127.64702,6179135.328469999,26.076169469474387,34507798.10259105,15853615.654143482,0.11994237506281365,9.8391328283752,21.41636435202772,-11.58,35851.333333333336
Phoenix,Not Incentive Prop,29.94986577181208,4391823,13187365,2077,1454469.4,4855789.19272,4391823,4855789.19272,1611281.7999999998,5385127.64702,6179135.328469999,26.076169469474387,126620381.89740893,145430234.53817973,2.448849101524561,90.25747981400879,78.58363564797229,11.67,NA
Posen,Commercial,13.961203305269722,971486,2917078,20,111365.6,757261.9991,2428715,1893154.99775,7632636.52,54416632.504700005,56903716.4909,13.413247834560341,25393357.174057275,10572288.724790078,0.05360636749707086,1.3851424336908,3.3269443799031158,-1.94,72861.45
Posen,Industrial,13.961203305269722,516211,1550027,9,122039.57,900793.9917,1290527.5,2251984.97925,7632636.52,54416632.504700005,56903716.4909,13.413247834560341,30206432.646387476,12576168.054289147,0.028484434421150978,1.6476833426215804,3.9575358484891505,-2.31,86035.16666666667
Posen,Not Incentive Prop,13.961203305269722,27348899,82120597,3178,7399231.35,52758576.513900004,27348899,52758576.513900004,7632636.52,54416632.504700005,56903716.4909,13.413247834560341,707663862.1795553,736573212.8071862,1.5091083960939182,96.50311669855154,92.71551977160775,3.79,NA
Prospect Heights,Commercial,11.707147517274626,1240312,3724284,2,407762.98,3575143.396,3100780,8937858.49,47307965.51,408148966.53,418199550.34499997,11.312294685867688,101107689.0994644,41854731.13238218,0.009124815460548902,0.8847290447004086,2.1372233620592325,-1.25,930234
Prospect Heights,Industrial,11.707147517274626,1040751,3125063,2,380779.95,3125245.814,2601877.5,7813114.534999999,47307965.51,408148966.53,418199550.34499997,11.312294685867688,88384254.03435609,36587713.772243015,0.007656672578565258,0.7733943613472254,1.8682742553296516,-1.09,780563.25
Prospect Heights,Not Incentive Prop,11.707147517274626,156596441,470212132,6219,46519422.58,401448577.32,156596441,401448577.32,47307965.51,408148966.53,418199550.34499997,11.312294685867688,4541304607.866179,4699817715.285269,1.1520600823705338,99.34516660395842,95.99450238261112,3.35,NA
Richton Park,Commercial,18.72908266043349,340567,1022621,5,158828.64,846851.2199,851417.5,2117128.0497500002,27056970.3,144229368.90976998,145548970.422725,18.58959924032243,39356561.98529791,15860746.49859604,0.007090241105053663,0.586198170849751,1.454581261276615,-0.87,102170.1
Richton Park,Industrial,18.72908266043349,224000,672605,1,5759.15,32883.12207,560000,82207.80517499999,27056970.3,144229368.90976998,145548970.422725,18.58959924032243,1528210.152629754,615870.7113821548,0.004663439943502646,0.022761998278209104,0.05648120006362109,-0.03,336000
Richton Park,Not Incentive Prop,18.72908266043349,66998942,200904829,4700,26892382.51,143349634.5678,66998942,143349634.5678,27056970.3,144229368.90976998,145548970.422725,18.58959924032243,2664812257.8620725,2684807155.16326,1.3929536717704578,99.22793000823377,98.48893753865977,0.74,NA
River Forest,Commercial,10.357,815915,2449948,2,149129.52,1439891.088,2039787.5,3599727.7199999997,61661342.480000004,595359104.7569001,597518941.3889,10.319562813635931,37147616.318526454,14912951.998416,0.004115076061531594,0.24185253513176508,0.6024457922007678,-0.36,611936.25
River Forest,Not Incentive Prop,10.357,215719311,647740407,4690,61512212.96,593919213.6689,215719311,593919213.6689,61661342.480000004,595359104.7569001,597518941.3889,10.319562813635931,6128986631.681474,6151221295.968797,1.0879827012379168,99.7581474643365,99.39755420779923,0.36,NA
River Grove,Industrial,12.85440361125863,3352782,10067399,6,1381379.32,10363453.94,8381955,25908634.849999998,27917026.990000002,217501469.6982,233046650.60819998,11.979158214521755,310363635.99042207,133216019.75144848,0.04628657918481788,4.771855534587083,11.117359885835825,-6.35,838195.5
River Grove,Not Incentive Prop,12.85440361125863,85765593,257528394,3760,26535647.67,207138015.7582,85765593,207138015.7582,27917026.990000002,217501469.6982,233046650.60819998,11.979158214521755,2481339063.009578,2662635657.791153,1.1840305923327343,95.37676267408132,88.88264011416418,6.49,NA
Riverdale,Commercial,31.023814231499053,500618,1503205,15,458927.07,1496192.319,1251545,3740480.7975,29466293.34,95532566.178,102331660.7175,28.794894105496414,107706748.46765527,46417592.55925177,0.01573500074518222,1.5752776239500972,3.6552527060281848,-2.08,50061.8
Riverdale,Industrial,31.023814231499053,1019809,3062179,11,919538.05,3036537.374,2549522.5,7591343.435,29466293.34,95532566.178,102331660.7175,28.794894105496414,218591930.3292804,94204971.39797996,0.03205377100720218,3.1970417965702627,7.418372165342748,-4.22,139064.86363636365
Riverdale,Not Incentive Prop,31.023814231499053,39561789,118792097,5244,28087828.22,90999836.485,39561789,90999836.485,29466293.34,95532566.178,102331660.7175,28.794894105496414,2620330655.203064,2823162022.20743,1.2434722707925792,95.80987977117009,88.92637512862906,6.88,NA
Riverside,Not Incentive Prop,12.255880486515071,119721326,359487235,3782,39140544.669999994,319360878.34260005,119721326,319360878.34260005,39140544.669999994,319360878.34260005,319360878.34260005,12.255898365864113,3914054466.9999995,3914048757.0353856,1.125645811301764,99.99985411637314,100,-0,NA
Robbins,Commercial,14.993915721895917,147102,441704,6,65102.76,441704.0505,367755,1104260.12625,6690817.32,44558201.0088,45220757.08455,14.795898501854065,16338520.747639555,6622873.307217058,0.009912967534590677,0.9898451848954467,2.4419319742598433,-1.45,36775.5
Robbins,Not Incentive Prop,14.993915721895917,18886425,56710461,7315,6625714.5600000005,44116496.9583,18886425,44116496.9583,6690817.32,44558201.0088,45220757.08455,14.795898501854065,652743211.2523605,661479037.3380278,1.2727277968156747,98.86371211492407,97.55806802574016,1.31,NA
Rolling Meadows,Commercial,11.12151901635928,962646,2890537,2,317120.82,2890537.052,2406615,7226342.630000001,96495893.87,866408188.146,890292509.1539999,10.838673006661056,78323964.80066507,32147162.791309092,0.003336230012074759,0.33314539616180966,0.8116818411587927,-0.48,721984.5
Rolling Meadows,Industrial,11.12151901635928,4380793,13154206,21,1460609.22,13032343.62,10951982.5,32580859.049999997,96495893.87,866408188.146,890292509.1539999,10.838673006661056,353133277.51906353,144939457.3975585,0.015182458083814139,1.5020272012073594,3.6595679189708044,-2.16,312913.78571428574
Rolling Meadows,Not Incentive Prop,11.12151901635928,329207341,988510766,9574,94718163.83,850485307.474,329207341,850485307.474,96495893.87,866408188.146,890292509.1539999,10.838673006661056,9218132144.680271,9458688520.206259,1.1409296213085007,98.02166849657951,95.52875023987039,2.49,NA
Roselle,Not Incentive Prop,10.48582422646478,38944190,116937721,1519,10575003.08,100842832.685,38944190,100842832.685,10575003.08,100842832.685,100842832.685,10.486618432301329,1057500307.9999999,1057420218.0337074,1.1596036910751522,99.99242648293463,99.99999999999999,-0.01,NA
Rosemont,Not Incentive Prop,10.645729672650477,287796410,864166281,1894,64649664.22,603872836.301,287796410,603872836.301,64649664.22,603872836.301,603872836.301,10.705840755482404,6464966422,6428666971.91716,1.4310401611925743,99.43852067105385,100,-0.56,NA
Sauk Village,Commercial,17.202081745374205,11236092,33738614,19,404583.87,2470018.743,28090230,6175046.8575,11855618.38,69435576.0236,74007336.0335,16.01951781460349,98921273.13973254,42489464.32969244,0.48589809334242157,3.5839095834402555,8.343830744974817,-4.76,887059.8947368421
Sauk Village,Industrial,17.202081745374205,447012,1342244,8,100055.53,577821.2636,1117530,1444553.159,11855618.38,69435576.0236,74007336.0335,16.01951781460349,23141045.064742245,9939728.610662615,0.019330782242575385,0.8383981579088762,1.951905360228223,-1.11,83814.75
Sauk Village,Not Incentive Prop,17.202081745374205,31921965,95769894,3594,11350978.98,66387736.017000005,31921965,66387736.017000005,11855618.38,69435576.0236,74007336.0335,16.01951781460349,1063499519.7955253,1142007261.8547573,1.3792626126907828,96.32625015842972,89.70426389479697,6.62,NA
Schaumburg,Commercial,10.139514004437048,72400,217395,1,21943.86,217395.0862,181000,543487.7154999999,369684365.69,3653124975.9242,3735427439.9735003,9.896708519457215,5378739.504209189,2204280.5210206993,5.950932460091965e-5,0.005962601412441406,0.014549545513427386,-0.01,108600
Schaumburg,Industrial,10.139514004437048,22526141,67639244,79,5516933.7,54650914.28,56315352.5,136627285.7,369684365.69,3653124975.9242,3735427439.9735003,9.896708519457215,1352160422.3775048,554133710.6973487,0.018515447581392428,1.498937369620925,3.657607807822101,-2.16,427711.53797468357
Schaumburg,Not Incentive Prop,10.139514004437048,1355620339,4070499608,28768,364145488.13,3598256666.558,1355620339,3598256666.558,369684365.69,3653124975.9242,3735427439.9735003,9.896708519457215,35610897407.11828,36484573862.12381,1.114251397044036,98.69114641628656,96.32784264666445,2.36,NA
Schiller Park,Commercial,12.906407066052228,2219666,6664991,2,96966.52,759509.0468,5549165,1898772.617,46866444.839999996,365297920.5548,392225674.79,11.948846761521303,22688143.03550578,9802532.928350113,0.018245357076978365,0.2091588760746742,0.48410207159860563,-0.27,1664749.5
Schiller Park,Industrial,12.906407066052228,5682277,17062174,23,2170807.87,17192327.11,14205692.5,42980817.775,46866444.839999996,365297920.5548,392225674.79,11.948846761521303,513571205.27834594,221891172.09438527,0.04670755851576337,4.734542439732992,10.958185691952007,-6.22,370583.2826086957
Schiller Park,Not Incentive Prop,12.906407066052228,130622135,392219100,5183,44598670.449999996,347346084.398,130622135,347346084.398,46866444.839999996,365297920.5548,392225674.79,11.948846761521303,4150385135.686147,4482989958.039921,1.073696503402793,95.65457702935764,88.55771223644938,7.1,NA
Skokie,Commercial,10.178082901554404,74900,224902,1,26898.27,224901.92310000001,187250,562254.80775,261876689.1,2536979463.5997,2569608227.43435,10.191308009683379,5730111.925705563,2289070.418030814,8.864951538901633e-5,0.008741023975435674,0.021880954526339945,-0.01,112350
Skokie,Industrial,10.178082901554404,7797338,23413070,25,2327969.62,21527607.3,19493345,53819018.25,261876689.1,2536979463.5997,2569608227.43435,10.191308009683379,548486191.7645209,219109771.77150777,0.009228718772039006,0.8366906291832593,2.0944445022942704,-1.26,467840.28
Skokie,Not Incentive Prop,10.178082901554404,977118124,2933992401,27766,259521821.21,2515226954.3766,977118124,2515226954.3766,261876689.1,2536979463.5997,2569608227.43435,10.191308009683379,25633452606.309772,25600188457.86923,1.1564904025028968,97.75665236127055,97.88367454317938,-0.13,NA
South Barrington,Not Incentive Prop,8.503980613893376,155638201,467244523,2476,38588220.69,452977315.919,155638201,452977315.919,38588220.69,452977315.919,452977315.919,8.518797594027914,3858822069,3852110313.1086316,1.0314965155640403,99.82606723576899,100,-0.17,NA
South Chicago Heights,Commercial,13.863642558528428,995241,2988410,27,377843.41,2781199.107,2488102.5,6952997.7675,9113780.8,66631235.129,76726515.1745,11.878267609668475,82589568.17179246,38557550.30354646,0.044849986559822155,4.230686599742058,9.06205338752414,-4.83,55291.166666666664
South Chicago Heights,Industrial,13.863642558528428,1315146,3948988,27,528216.58,3948987.59,3287865,9872468.975,9113780.8,66631235.129,76726515.1745,11.878267609668475,117267828.45319943,54747352.41582461,0.059266318451918903,6.007095586040933,12.867088975104538,-6.86,73063.66666666667
South Chicago Heights,Not Incentive Prop,13.863642558528428,26023711,78141400,2338,8207720.8100000005,59901048.432000004,26023711,59901048.432000004,9113780.8,66631235.129,76726515.1745,11.878267609668475,711520683.3750082,830446724.3423477,1.1727442819980147,91.11989223422486,78.07085763737133,13.05,NA
South Holland,Commercial,19.475852995297483,8526452,25602373,103,4392535.71,22418881.01,21316130,56047202.525000006,76544154.96000001,390642020.5401,448440755.7501,17.068955927515056,956667229.7597357,436626830.8698264,0.06553921916695564,5.704247843587747,12.498240136816001,-6.79,124171.63106796116
South Holland,Industrial,19.475852995297483,5431810,16310096,34,3181309.85,16113609.13,13579525,40284022.825,76544154.96000001,390642020.5401,448440755.7501,17.068955927515056,687606210.1829356,313826282.6395634,0.04175202651637356,4.099937909087387,8.983131508111374,-4.88,239638.67647058822
South Holland,Not Incentive Prop,19.475852995297483,152929852,459188275,9645,68970309.4,352109530.4001,152929852,352109530.4001,76544154.96000001,390642020.5401,448440755.7501,17.068955927515056,6010142056.057329,6857633452.3155775,1.1754707657029018,89.59055666496285,78.51862835507262,11.07,NA
Steger,Commercial,12.627239364719228,171213,514102,28,60622.66,481208.6045,428032.5,1203021.51125,6572488.64,52064750.0293,53396216.73025,12.30890321912368,14807875.35250016,6076336.233384007,0.009874281538097917,0.9245107243553953,2.2530088926102976,-1.33,9172.125
Steger,Industrial,12.627239364719228,135356,406436,31,51202.79,406435.8628,338390,1016089.657,6572488.64,52064750.0293,53396216.73025,12.30890321912368,12506949.249965576,5132162.925981783,0.007806356503608944,0.7808553513120692,1.9029244377614591,-1.12,6549.4838709677415
Steger,Not Incentive Prop,12.627239364719228,22588714,67811201,3467,6460663.1899999995,51177105.562,22588714,51177105.562,6572488.64,52064750.0293,53396216.73025,12.30890321912368,629934039.3975341,646225561.9248778,1.3024397689768705,98.32281154385956,95.84406666962823,2.48,NA
Stickney,Not Incentive Prop,12.689706021251476,54225161,162821895,2541,15989321.030000001,127870038.32970001,54225161,127870038.32970001,15989321.030000001,127870038.32970001,127870038.32970001,12.50435304380933,1598932103,1622633195.3300512,1.2733389082138238,101.482307615538,99.99999999999999,1.48,NA
Stone Park,Not Incentive Prop,16.349259651778954,20591720,61830759,1321,8556694.92,52308558.0225,20591720,52308558.0225,8556694.92,52308558.0225,52308558.0225,16.35811661319248,855669492,855206197.1199976,1.1820390646862053,99.94585586089794,100,-0.05,NA
Streamwood,Commercial,12.15308592209911,2280352,6847213,4,813074.6499999999,6786802.013,5700880,16967005.0325,96395215.38,793089162.559,842287581.5634999,11.444454066515615,194178109.7407855,82480588.00026421,0.008633597990302406,0.8556502278159464,2.0143957246769473,-1.16,855132
Streamwood,Industrial,12.15308592209911,10112578,30365036,30,3184319.96,26012143.99,25281445,65030359.974999994,96395215.38,793089162.559,842287581.5634999,11.444454066515615,744236967.6628629,316127820.92848396,0.03828703938157907,3.279497013231156,7.720683695025766,-4.44,505628.9
Streamwood,Not Incentive Prop,12.15308592209911,299730653,899991166,14677,92397820.77,760290216.556,299730653,760290216.556,96395215.38,793089162.559,842287581.5634999,11.444454066515615,8701106460.596352,9239872327.536407,1.1347919105287827,95.85405552663445,90.26492058029729,5.59,NA
Summit,Commercial,13.95276037521319,110423,331568,7,28079.72,200813.2733,276057.5,502033.18325,22524739.66,162046705.1203,168240243.63175002,13.388437376079246,6721439.834656341,2801899.4825170967,0.002046126144643614,0.1243920917537964,0.2984025536416052,-0.17,23662.071428571428
Summit,Industrial,13.95276037521319,1463408,4394174,10,549281.94,3928212.401,3658520,9820531.0025,22524739.66,162046705.1203,168240243.63175002,13.388437376079246,131481564.32681598,54809406.33409387,0.027116713028739827,2.4332981051685936,5.8372068361928395,-3.4,219511.2
Summit,Not Incentive Prop,13.95276037521319,66102741,198486679,3501,21947378,157917679.446,66102741,157917679.446,22524739.66,162046705.1203,168240243.63175002,13.388437376079246,2114270961.8385277,2203387540.3197675,1.2248732786800431,97.82077722445771,93.86439061016556,3.96,NA
Thornton,Commercial,20.353800133244505,358434,1076270,2,227652.61,1076269.904,896085,2690674.7600000002,10569592.889999999,51880185.841869995,55005273.106869996,19.215599328930317,51702928.11262575,21906182.515442252,0.020745299627114952,2.0725663460669255,4.891666940317297,-2.82,268825.5
Thornton,Industrial,20.353800133244505,356551,1070617,6,204727.68,1007121.606,891377.5,2517804.015,10569592.889999999,51880185.841869995,55005273.106869996,19.215599328930317,48381113.14101206,20498751.87839622,0.02063633702591629,1.9394078931640122,4.577386626384251,-2.64,89137.75
Thornton,Not Incentive Prop,20.353800133244505,20154785,60518762,1493,10137212.6,49796794.33187,20154785,49796794.33187,10569592.889999999,51880185.841869995,55005273.106869996,19.215599328930317,956875247.7463621,1013553999.1071647,1.1665101236233086,95.89338110326828,90.53094643329845,5.36,NA
Tinley Park,Commercial,12.864784283587108,4601632,13817320,13,2295984.5,16783534.5087,11504080,41958836.271749996,150710182.95000002,1166079972.3083,1197297231.82835,12.587532898564865,528158231.9561498,215916550.97056562,0.011849375967454518,1.4326606652862908,3.5044628147745858,-2.07,530957.5384615385
Tinley Park,Industrial,12.864784283587108,1432431,4301160,7,464638.06,4027971.838,3581077.5,10069929.595,150710182.95000002,1166079972.3083,1197297231.82835,12.587532898564865,126755570.06329447,51818988.79623388,0.0036885634794719003,0.34383203431864634,0.8410551137433574,-0.5,306949.5
Tinley Park,Not Incentive Prop,12.864784283587108,472899221,1419828536,20799,147949560.39000002,1145268465.9616,472899221,1145268465.9616,150710182.95000002,1166079972.3083,1197297231.82835,12.587532898564865,14416104492.980556,14733631761.390709,1.2176081998813468,97.76135542399795,95.65448207148205,2.11,NA
University Park,Not Incentive Prop,20.70725,995216,2960898,4,619608.36,2950903.8101000004,995216,2950903.8101000004,619608.36,2950903.8101000004,2950903.8101000004,20.997240163480715,61960835.99999999,61105102.92169323,1.0033868233406296,98.6189129560699,99.99999999999999,-1.38,NA
Westchester,Industrial,9.68692680115274,47893,143808,1,10311.72,104847.1784,119732.5,262117.946,54069539.59,554152735.7484001,554310006.516,9.754386345980441,2556799.7134988387,1015646.9424682027,2.595096815786408e-4,0.0187840871250186,0.04728724773479875,-0.03,71839.5
Westchester,Not Incentive Prop,9.68692680115274,222005054,666614629,8674,54059227.870000005,554047888.57,222005054,554047888.57,54069539.59,554152735.7484001,554310006.516,9.754386345980441,5404397159.286501,5367021340.910821,1.2029438564436874,99.26145814460449,99.95271275226519,-0.69,NA
Western Springs,Not Incentive Prop,8.037145855194124,282003960,846773216,5718,62892452.71,783263528.3818,282003960,783263528.3818,62892452.71,783263528.3818,783263528.3818,8.029539284170935,6289245271,6295203220.658509,1.0810834225224417,100.0947323470748,100,0.09,NA
Wheeling,Commercial,12.164830287206266,37273,111920,1,13809.79,111919.8476,93182.5,279799.619,129663803.61,1059245290.3486,1115438172.295,11.624472501529901,3252522.9770040433,1361485.9518239894,1.0566013464470243e-4,0.010500123503387557,0.025084278622482123,-0.01,55909.5
Wheeling,Industrial,12.164830287206266,12868989,38641715,90,4628536.68,37350001.45,32172472.5,93375003.625,129663803.61,1059245290.3486,1115438172.295,11.624472501529901,1085435161.9690673,454356428.866158,0.036480421817389364,3.5041115270130554,8.37115009547164,-4.87,214483.15
Wheeling,Not Incentive Prop,12.164830287206266,420222896,1261673224,13697,125021457.14,1021783369.051,420222896,1021783369.051,129663803.61,1059245290.3486,1115438172.295,11.624472501529901,11877692676.053928,12429821274.795263,1.191105814201714,95.86192081933223,91.60376562590588,4.26,NA
Willow Springs,Commercial,11.165558099101707,407881,1224745,6,97795.87,1224744.771,1019702.5,3061861.9274999998,18254021.46,164094004.0553,165931121.2118,11.000963126561388,33683430.163049676,13674958.897171516,0.0074636791700643645,0.7491477386031031,1.8452607956476936,-1.1,101970.25
Willow Springs,Not Incentive Prop,11.165558099101707,77095144,231493594,3445,18156225.59,162869259.2843,77095144,162869259.2843,18254021.46,164094004.0553,165931121.2118,11.000963126561388,1791718715.8369503,1818526177.0965118,1.4107376764478623,99.62331758409753,98.1547392043523,1.47,NA
Wilmette,Not Incentive Prop,8.615768833481745,675016197,2026871158,11230,165407871.01,1920277457.5049999,675016197,1920277457.5049999,165407871.01,1920277457.5049999,1920277457.5049999,8.613748516577028,16540787100.999998,16544666670.009144,1.055509530707868,100.02345456105236,100,0.02,NA
Winnetka,Not Incentive Prop,8.662896207974981,468793613,1407646595,5116,118036507.47999999,1361680668.468,468793613,1361680668.468,118036507.47999999,1361680668.468,1361680668.468,8.668442624863033,11803650747.999998,11796098299.344275,1.0337567592728738,99.93601599355179,100,-0.06,NA
Worth,Not Incentive Prop,13.252432369942197,70903537,212902086,4325,22944632.65,173363848.71425,70903537,173363848.71425,22944632.65,173363848.71425,173363848.71425,13.234958049309862,2294463265,2297492680.4784884,1.2280650641929367,100.13203155285593,100,0.13,NA
NA,Commercial,9.89365086042065,1486,4462,1,636.1,4461.98092,3715,11154.9523,232948670.06000003,2365522749.00972,2379111857.0541,9.791413101040373,109222.74609170045,44145.28136833852,1.8862638297889672e-6,1.8950647521176286e-4,4.6887044284720837e-4,-0,2229
NA,Industrial,9.89365086042065,2965221,8903671,17,845465.39,9054943.382,7413052.5,22637358.455,232948670.06000003,2365522749.00972,2379111857.0541,9.791413101040373,221651728.14923403,89586448.38238455,0.0037639337874587546,0.3845759169147005,0.9515045872214841,-0.57,261637.14705882352
NA,Not Incentive Prop,9.89365086042065,959330363,2879272836,41822,232102568.57000002,2356463343.6468,959330363,2356463343.6468,232948670.06000003,2365522749.00972,2379111857.0541,9.791413101040373,23073106055.10468,23314025587.420883,1.217182475715083,100.08224378965522,99.04802654233568,1.03,NA
