major_class_code,major_class_type,tax_code,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share
3,Multi-Family,77138,1438817.9,0,0,1438817.9,1438817.9,0,0,0,0
3,Multi-Family,77140,137298.98,289839.24,0,427138.22000000003,427138.22000000003,0,0,0,0.6785608035299999
3,Multi-Family,77144,11579.61,21800.38,0,33379.99,33379.99,0,0,0,0.6530972920320001
3,Multi-Family,77147,66884.81,103832.98,0,170717.79,170717.79,0,0,0,0.608214163467
4,Not For Profit,10021,375380.35000000003,0,0,375380.35000000003,375380.35000000003,0,0,0,0
4,Not For Profit,10110,164743.63999999998,0,0,164743.63999999998,164743.63999999998,0,0,0,0
4,Not For Profit,11001,4958,0,0,4958,4958,0,0,0,0
4,Not For Profit,11002,12137.11,0,0,12137.11,12137.11,0,0,0,0
4,Not For Profit,12028,21114.48,0,0,21114.48,21114.48,0,0,0,0
4,Not For Profit,12030,5360.01,0,0,5360.01,5360.01,0,0,0,0
4,Not For Profit,13034,6209.71,0,0,6209.71,6209.71,0,0,0,0
4,Not For Profit,13043,3686.5099999999998,0,0,3686.5099999999998,3686.5099999999998,0,0,0,0
4,Not For Profit,13050,239346.69999999998,0,0,239346.69999999998,239346.69999999998,0,0,0,0
4,Not For Profit,13067,96681.42,0,0,96681.42,96681.42,0,0,0,0
4,Not For Profit,13208,6854.21,112.52,0,6966.7300000000005,6966.7300000000005,0,0,0,0.016151484350000002
4,Not For Profit,13231,1247.44,151.25,0,1398.69,1398.69,0,0,0,0.10814054304300001
4,Not For Profit,16017,153733.71,0,0,153733.71,153733.71,0,0,0,0
4,Not For Profit,16035,506059.14999999997,0,0,506059.14999999997,506059.14999999997,0,0,0,0
4,Not For Profit,16041,51010.37,0,0,51010.37,51010.37,0,0,0,0
4,Not For Profit,16042,161113.93,0,0,161113.93,161113.93,0,0,0,0
4,Not For Profit,16081,106332.99,0,0,106332.99,106332.99,0,0,0,0
4,Not For Profit,16117,16850.63,16015.68,0,32866.31,32866.31,0,0,0,0.48729755666
4,Not For Profit,16140,5701.22,1962.3400000000001,0,7663.5599999999995,7663.5599999999995,0,0,0,0.256061724994
4,Not For Profit,17001,82089.34,0,0,82089.34,82089.34,0,0,0,0
4,Not For Profit,17007,457711.83,0,0,457711.83,457711.83,0,0,0,0
4,Not For Profit,17058,208957.05,0,0,208957.05,208957.05,0,0,0,0
4,Not For Profit,19006,44964.85,0,0,44964.85,44964.85,0,0,0,0
4,Not For Profit,20026,64143.69,0,0,64143.69,64143.69,0,0,0,0
4,Not For Profit,20028,155318.51,0,0,155318.51,155318.51,0,0,0,0
4,Not For Profit,20031,8716.36,0,0,8716.36,8716.36,0,0,0,0
4,Not For Profit,21011,318571.02,0,0,318571.02,318571.02,0,0,0,0
4,Not For Profit,21030,86617.23000000001,0,0,86617.23000000001,86617.23000000001,0,0,0,0
4,Not For Profit,21049,10060.63,0,0,10060.63,10060.63,0,0,0,0
4,Not For Profit,21097,59421.79,0,0,59421.79,59421.79,0,0,0,0
4,Not For Profit,21103,3101.23,0,0,3101.23,3101.23,0,0,0,0
4,Not For Profit,21306,26683.59,3932.39,0,30615.98,30615.98,0,0,0,0.128442710796
4,Not For Profit,22017,9849.81,0,0,9849.81,9849.81,0,0,0,0
4,Not For Profit,22028,42537.43,0,0,42537.43,42537.43,0,0,0,0
4,Not For Profit,22031,912698.22,0,0,912698.22,912698.22,0,0,0,0
4,Not For Profit,22200,39862.29,0,0,39862.29,39862.29,0,0,0,0
4,Not For Profit,22201,4859.03,8250.12,0,13109.15,13109.15,0,0,0,0.629339227197
4,Not For Profit,23015,284114.38,0,0,284114.38,284114.38,0,0,0,0
4,Not For Profit,24017,78864.62,0,0,78864.62,78864.62,0,0,0,0
4,Not For Profit,24022,206777.63,0,0,206777.63,206777.63,0,0,0,0
4,Not For Profit,24024,376417.05,0,0,376417.05,376417.05,0,0,0,0
4,Not For Profit,24027,15403.89,0,0,15403.89,15403.89,0,0,0,0
4,Not For Profit,24150,4856.67,0,0,4856.67,4856.67,0,0,0,0
4,Not For Profit,25029,626691.25,0,0,626691.25,626691.25,0,0,0,0
4,Not For Profit,25038,23080.7,0,0,23080.7,23080.7,0,0,0,0
4,Not For Profit,25097,121978.81999999999,0,0,121978.81999999999,121978.81999999999,0,0,0,0
4,Not For Profit,27002,31036.920000000002,0,0,31036.920000000002,31036.920000000002,0,0,0,0
4,Not For Profit,28013,61224.95,0,0,61224.95,61224.95,0,0,0,0
4,Not For Profit,28032,174556.01,0,0,174556.01,174556.01,0,0,0,0
4,Not For Profit,29031,207025.05000000002,0,0,207025.05000000002,207025.05000000002,0,0,0,0
4,Not For Profit,29171,1212.69,0,0,1212.69,1212.69,0,0,0,0
4,Not For Profit,30031,5357.04,0,0,5357.04,5357.04,0,0,0,0
4,Not For Profit,31034,153798.94,0,0,153798.94,153798.94,0,0,0,0
4,Not For Profit,31035,5081.38,0,0,5081.38,5081.38,0,0,0,0
4,Not For Profit,31038,152694.16,0,0,152694.16,152694.16,0,0,0,0
4,Not For Profit,31042,83065.02,0,0,83065.02,83065.02,0,0,0,0
4,Not For Profit,31140,49610.1,24338.52,0,73948.62,73948.62,0,0,0,0.32912725197500003
4,Not For Profit,31167,1676.77,0,0,1676.77,1676.77,0,0,0,0
4,Not For Profit,31186,121711.85,135990.05,0,257701.9,257701.9,0,0,0,0.527702904823
4,Not For Profit,31187,15223.14,0,0,15223.14,15223.14,0,0,0,0
4,Not For Profit,32009,57364.83,0,0,57364.83,57364.83,0,0,0,0
4,Not For Profit,32015,2426.24,0,0,2426.24,2426.24,0,0,0,0
4,Not For Profit,32043,73902.93000000001,0,0,73902.93000000001,73902.93000000001,0,0,0,0
4,Not For Profit,32072,393613.36000000004,0,0,393613.36000000004,393613.36000000004,0,0,0,0
4,Not For Profit,32192,45306.4,0,0,45306.4,45306.4,0,0,0,0
4,Not For Profit,33001,124213.18,0,0,124213.18,124213.18,0,0,0,0
4,Not For Profit,33002,1006646.85,0,0,1006646.85,1006646.85,0,0,0,0
4,Not For Profit,34003,1873.73,0,0,1873.73,1873.73,0,0,0,0
4,Not For Profit,35011,425509.52,0,0,425509.52,425509.52,0,0,0,0
4,Not For Profit,36004,55131.75,0,0,55131.75,55131.75,0,0,0,0
4,Not For Profit,37027,95531.07,0,0,95531.07,95531.07,0,0,0,0
4,Not For Profit,37029,3144.25,0,0,3144.25,3144.25,0,0,0,0
4,Not For Profit,37030,17627.11,0,0,17627.11,17627.11,0,0,0,0
4,Not For Profit,37035,39768.6,0,0,39768.6,39768.6,0,0,0,0
4,Not For Profit,37072,5812.42,0,0,5812.42,5812.42,0,0,0,0
4,Not For Profit,37207,3369.2,225.47,0,3594.67,3594.67,0,0,0,0.062718321188
4,Not For Profit,37290,6435.83,0,0,6435.83,6435.83,0,0,0,0
4,Not For Profit,37294,13131.01,2497.91,0,15628.92,15628.92,0,0,0,0.15982511152200002
4,Not For Profit,37296,3901.88,767.66,0,4669.54,4669.54,0,0,0,0.16440022939799998
4,Not For Profit,38023,831592.74,0,0,831592.74,831592.74,0,0,0,0
4,Not For Profit,38229,818.49,757.76,0,1576.25,1576.25,0,0,0,0.48074648056999997
4,Not For Profit,39018,277.19,0,0,277.19,277.19,0,0,0,0
4,Not For Profit,39021,44603.59,0,0,44603.59,44603.59,0,0,0,0
4,Not For Profit,39032,4046.7,0,0,4046.7,4046.7,0,0,0,0
4,Not For Profit,39033,3296.75,0,0,3296.75,3296.75,0,0,0,0
4,Not For Profit,39037,106781.06999999999,0,0,106781.06999999999,106781.06999999999,0,0,0,0
4,Not For Profit,39044,3990.23,0,0,3990.23,3990.23,0,0,0,0
4,Not For Profit,39227,2261.0299999999997,305.43,0,2566.46,2566.46,0,0,0,0.11900308150300001
4,Not For Profit,70001,106332.92,0,0,106332.92,106332.92,0,0,0,0
4,Not For Profit,70002,75313.53,0,0,75313.53,75313.53,0,0,0,0
4,Not For Profit,70032,15481.79,9467.41,0,24949.2,24949.2,0,0,0,0.37946709301799997
4,Not For Profit,70037,4012.08,3618.07,0,7630.15,7630.15,0,0,0,0.47418045087599997
4,Not For Profit,70049,15828.07,15865.21,0,31693.28,31693.28,0,0,0,0.500585841783
4,Not For Profit,70070,4376.68,4487.32,0,8864,8864,0,0,0,0.506241294131
4,Not For Profit,70074,853.9300000000001,492.77,0,1346.7,1346.7,0,0,0,0.36591512844999996
4,Not For Profit,70082,2652.57,1450.38,0,4102.95,4102.95,0,0,0,0.35349748034199996
4,Not For Profit,70122,771.27,1990.28,0,2761.55,2761.55,0,0,0,0.7207150712979999
4,Not For Profit,71001,165635.78,0,0,165635.78,165635.78,0,0,0,0
4,Not For Profit,71077,3112.1,2294.83,0,5406.93,5406.93,0,0,0,0.424421924851
4,Not For Profit,71126,20322.56,0,0,20322.56,20322.56,0,0,0,0
4,Not For Profit,71128,40.25,0,0,40.25,40.25,0,0,0,0
4,Not For Profit,71153,390613.62,0,0,390613.62,390613.62,0,0,0,0
4,Not For Profit,71154,19575.02,14446.33,0,34021.35,34021.35,0,0,0,0.424625878977
4,Not For Profit,72001,58682.13,0,0,58682.13,58682.13,0,0,0,0
4,Not For Profit,72003,25666.45,0,0,25666.45,25666.45,0,0,0,0
4,Not For Profit,72085,1640.08,0,0,1640.08,1640.08,0,0,0,0
4,Not For Profit,72092,59654.130000000005,4211.9400000000005,0,63866.07,63866.07,0,0,0,0.06594943875800001
4,Not For Profit,72102,13544.7,26939.91,0,40484.61,40484.61,0,0,0,0.6654352234600001
4,Not For Profit,72124,4535.7,4970.8,0,9506.5,9506.5,0,0,0,0.522883965614
4,Not For Profit,72127,38797.23,0,0,38797.23,38797.23,0,0,0,0
4,Not For Profit,72133,18533.16,3948.35,0,22481.510000000002,22481.510000000002,0,0,0,0.17562649501
4,Not For Profit,72195,12849.42,7284.7300000000005,0,20134.15,20134.15,0,0,0,0.36181013346999996
4,Not For Profit,73001,53977.93,0,0,53977.93,53977.93,0,0,0,0
4,Not For Profit,73020,5900.01,11667.109999999999,0,17567.12,17567.12,0,0,0,0.6641447650460001
4,Not For Profit,73041,6157.11,0,0,6157.11,6157.11,0,0,0,0
4,Not For Profit,73070,96.17,276.16,0,372.33,372.33,0,0,0,0.741703846517
4,Not For Profit,73078,293396.46,0,0,293396.46,293396.46,0,0,0,0
4,Not For Profit,73103,8703.26,0,0,8703.26,8703.26,0,0,0,0
4,Not For Profit,73105,354926.49,148342.75,0,503269.24,503269.24,86064.82882110814,62277.93466077434,15569.483665193586,0.32569494441400004
4,Not For Profit,74002,292380.94,0,0,292380.94,292380.94,0,0,0,0
4,Not For Profit,74004,698701.01,0,0,698701.01,698701.01,0,0,0,0
4,Not For Profit,74026,34203.83,11685.1,0,45888.93,45888.93,6780.305902136112,4904.8049738337195,1226.2012434584299,0.281360060464
4,Not For Profit,76001,70622.27,0,0,70622.27,70622.27,0,0,0,0
4,Not For Profit,76015,3289422.1,0,0,3289422.1,3289422.1,0,0,0,0
4,Not For Profit,76058,3039196.98,2258297.59,0,5297494.57,5297494.57,0,0,0,0.426295400128
4,Not For Profit,76084,111753.42,0,0,111753.42,111753.42,0,0,0,0
4,Not For Profit,76088,86012.53,213789.7,0,299802.23,299802.23,0,0,0,0.713102364035
4,Not For Profit,77001,313849.96,0,0,313849.96,313849.96,0,0,0,0
4,Not For Profit,77022,29461.16,194690.33,0,224151.49000000002,224151.49000000002,0,0,0,0.868565875234
4,Not For Profit,77050,14759.44,55268.21,0,70027.65,70027.65,0,0,0,0.789234002556
4,Not For Profit,77062,92782,0,0,92782,92782,0,0,0,0
4,Not For Profit,77068,139455.07,0,0,139455.07,139455.07,0,0,0,0
4,Not For Profit,77071,34218.96,134775.07,0,168994.03,168994.03,0,0,0,0.79751381421
4,Not For Profit,77074,23172.829999999998,16227.630000000001,0,39400.46,39400.46,0,0,0,0.411863613306
4,Not For Profit,77097,20706.89,57025.54,0,77732.43000000001,77732.43000000001,0,0,0,0.73361327855
4,Not For Profit,77100,773701.5,0,0,773701.5,773701.5,0,0,0,0
4,Not For Profit,77106,407.68,4341.6,0,4749.28,4749.28,0,0,0,0.9141577171359999
4,Not For Profit,77114,25347.07,171845.92,0,197192.99,197192.99,0,0,0,0.871460743434
4,Not For Profit,77135,19816.13,0,0,19816.13,19816.13,0,0,0,0
5A,Commercial,10002,4645.49,0,0,4645.49,4645.49,0,0,0,0
5A,Commercial,10021,5978971.34,0,0,5978971.34,5978971.34,0,0,0,0
5A,Commercial,10038,922014.08,0,0,922014.08,922014.08,0,0,0,0
5A,Commercial,10041,1681919.49,0,0,1681919.49,1681919.49,0,0,0,0
5A,Commercial,10048,3585009.4499999997,0,0,3585009.4499999997,3585009.4499999997,0,0,0,0
5A,Commercial,10059,882364.39,0,0,882364.39,882364.39,0,0,0,0
5A,Commercial,10076,126986.15999999999,0,0,126986.15999999999,126986.15999999999,0,0,0,0
5A,Commercial,10092,448387.17,0,0,448387.17,448387.17,0,0,0,0
5A,Commercial,10094,448249.5,0,0,448249.5,448249.5,0,0,0,0
5A,Commercial,10100,971256.73,863959.8,0,1835216.53,1835216.53,0,0,0,0.47076720105
5A,Commercial,10101,212808.45,185239.94,0,398048.39,398048.39,0,0,0,0.46537018751799997
5A,Commercial,10106,413514.16,0,0,413514.16,413514.16,0,0,0,0
5A,Commercial,10110,12971237.9,0,0,12971237.9,12971237.9,0,0,0,0
5A,Commercial,10120,23198.84,51277.119999999995,0,74475.96,74475.96,0,0,0,0.68850558995
5A,Commercial,10127,2251809.96,0,0,2251809.96,2251809.96,0,0,0,0
5A,Commercial,10128,1483528.02,0,0,1483528.02,1483528.02,0,0,0,0
5A,Commercial,10141,48533.47,0,0,48533.47,48533.47,0,0,0,0
5A,Commercial,10142,104558.18000000001,288479.27,0,393037.45,393037.45,0,0,0,0.733973969707
5A,Commercial,10148,104501.74,0,0,104501.74,104501.74,0,0,0,0
5A,Commercial,10149,2224855.69,577088.62,0,2801944.31,2801944.31,0,0,0,0.205960061454
5A,Commercial,10150,538625.7000000001,0,0,538625.7000000001,538625.7000000001,0,0,0,0
5A,Commercial,10151,122125.84999999999,49415.87,0,171541.72,171541.72,0,0,0,0.288069139345
5A,Commercial,10152,299487.31,0,0,299487.31,299487.31,0,0,0,0
5A,Commercial,11001,1956641.03,0,0,1956641.03,1956641.03,0,0,0,0
5A,Commercial,11002,6834471.2299999995,0,0,6834471.2299999995,6834471.2299999995,0,0,0,0
5A,Commercial,11009,1050623.17,1035734.94,0,2086358.11,2086358.11,0,0,0,0.49643202731099995
5A,Commercial,11011,556785.73,669732.05,0,1226517.78,1226517.78,0,0,0,0.5460435071349999
5A,Commercial,11013,2161240.54,0,0,2161240.54,2161240.54,0,0,0,0
5A,Commercial,11014,1567437.16,61606.48,0,1629043.64,1629043.64,0,0,0,0.037817634658000004
5A,Commercial,11015,319633.13,0,0,319633.13,319633.13,0,0,0,0
5A,Commercial,11017,288305.63,0,0,288305.63,288305.63,0,0,0,0
5A,Commercial,11019,210817.85,1480972.82,0,1691790.67,1691790.67,0,0,0,0.8753877560760001
5A,Commercial,11020,0,73523.27,0,73523.27,73523.27,0,0,0,1
5A,Commercial,11021,45633.54,324699.94,0,370333.48,370333.48,0,0,0,0.8767771763509999
5A,Commercial,11022,114961.08,31886.670000000002,0,146847.75,146847.75,0,0,0,0.217140903228
5A,Commercial,11023,192967.6,13395.15,0,206362.75,206362.75,0,0,0,0.064910569068
5A,Commercial,11026,12910.34,0,0,12910.34,12910.34,0,0,0,0
5A,Commercial,11027,12242.66,3982.7,0,16225.359999999999,16225.359999999999,0,0,0,0.245459816042
5A,Commercial,11029,288130.69,101188.12,0,389318.81,389318.81,0,0,0,0.259910798372
5A,Commercial,11030,307219.23,179330.8,0,486550.03,486550.03,0,0,0,0.368576282861
5A,Commercial,11031,99904.81,130002.53,0,229907.34,229907.34,0,0,0,0.565456142745
5A,Commercial,11032,502163.43,0,0,502163.43,502163.43,0,0,0,0
5A,Commercial,11033,44016.97,0,0,44016.97,44016.97,0,0,0,0
5A,Commercial,11034,144874.45,0,0,144874.45,144874.45,0,0,0,0
5A,Commercial,11035,102193.19,0,0,102193.19,102193.19,0,0,0,0
5A,Commercial,11036,435.57,0,0,435.57,435.57,0,0,0,0
5A,Commercial,12016,512637.34,0,0,512637.34,512637.34,0,0,0,0
5A,Commercial,12017,1126383.79,0,0,1126383.79,1126383.79,0,0,0,0
5A,Commercial,12019,1552385.6,0,0,1552385.6,1552385.6,0,0,0,0
5A,Commercial,12020,371426.6,0,0,371426.6,371426.6,0,0,0,0
5A,Commercial,12023,637838.95,0,0,637838.95,637838.95,0,0,0,0
5A,Commercial,12024,395589.66,0,0,395589.66,395589.66,0,0,0,0
5A,Commercial,12026,204847.45,0,0,204847.45,204847.45,0,0,0,0
5A,Commercial,12027,1378744.56,0,0,1378744.56,1378744.56,0,0,0,0
5A,Commercial,12028,8717852.18,0,0,8717852.18,8717852.18,0,0,0,0
5A,Commercial,12030,663095.17,0,0,663095.17,663095.17,0,0,0,0
5A,Commercial,12034,148956.82,0,0,148956.82,148956.82,0,0,0,0
5A,Commercial,12035,216039.76,0,0,216039.76,216039.76,0,0,0,0
5A,Commercial,12037,132765.94,0,0,132765.94,132765.94,0,0,0,0
5A,Commercial,12040,203973.88,0,0,203973.88,203973.88,0,0,0,0
5A,Commercial,12041,1292707.21,0,0,1292707.21,1292707.21,0,0,0,0
5A,Commercial,12054,2063731.69,0,0,2063731.69,2063731.69,0,0,0,0
5A,Commercial,12059,27770.829999999998,0,0,27770.829999999998,27770.829999999998,0,0,0,0
5A,Commercial,12064,788480.45,0,0,788480.45,788480.45,0,0,0,0
5A,Commercial,12072,33625.44,0,0,33625.44,33625.44,0,0,0,0
5A,Commercial,12089,54087.729999999996,0,0,54087.729999999996,54087.729999999996,0,0,0,0
5A,Commercial,12093,20398.79,0,0,20398.79,20398.79,0,0,0,0
5A,Commercial,12108,388715.24,0,0,388715.24,388715.24,0,0,0,0
5A,Commercial,12121,17693.43,0,0,17693.43,17693.43,0,0,0,0
5A,Commercial,12127,1004837.37,584900.22,0,1589737.59,1589737.59,0,0,0,0.36792249816899997
5A,Commercial,12144,389081.97,524750.18,0,913832.15,913832.15,0,0,0,0.57423035957
5A,Commercial,12146,71655.04,0,0,71655.04,71655.04,0,0,0,0
5A,Commercial,12147,23268.47,0,0,23268.47,23268.47,0,0,0,0
5A,Commercial,12163,66401.31,0,0,66401.31,66401.31,0,0,0,0
5A,Commercial,12165,26413.83,0,0,26413.83,26413.83,0,0,0,0
5A,Commercial,12166,187014.85,271758.04,0,458772.89,458772.89,0,0,0,0.5923583032949999
5A,Commercial,12167,150813.35,101373.01,0,252186.36,252186.36,0,0,0,0.40197649012200004
5A,Commercial,12169,117363.36,118451.03,0,235814.38999999998,235814.38999999998,0,0,0,0.502306261292
5A,Commercial,12172,24594.35,8021.51,0,32615.86,32615.86,0,0,0,0.24593898262500002
5A,Commercial,12173,228970.48,102180.4,0,331150.88,331150.88,0,0,0,0.308561421096
5A,Commercial,12175,132850.13,759856.5700000001,0,892706.7,892706.7,0,0,0,0.8511827797949999
5A,Commercial,12181,218499.93,0,0,218499.93,218499.93,0,0,0,0
5A,Commercial,12183,50174.76,19333.22,0,69507.98,69507.98,0,0,0,0.278144063467
5A,Commercial,12184,176789.9,99055.6,0,275845.5,275845.5,0,0,0,0.359097999437
5A,Commercial,12187,658.1700000000001,0,0,658.1700000000001,658.1700000000001,0,0,0,0
5A,Commercial,12198,1499059.3,94935.21,0,1593994.51,1593994.51,0,0,0,0.059557976137
5A,Commercial,12199,105615.01,19102.5,0,124717.51,124717.51,0,0,0,0.153166401552
5A,Commercial,12203,209210.68,0,0,209210.68,209210.68,0,0,0,0
5A,Commercial,12208,39644.18,0,0,39644.18,39644.18,0,0,0,0
5A,Commercial,12216,128718.19,2725.18,0,131443.37,131443.37,0,0,0,0.020732492395
5A,Commercial,12217,102505.83,0,0,102505.83,102505.83,0,0,0,0
5A,Commercial,12221,614504.42,257989.59,0,872494.01,872494.01,0,0,0,0.295692171206
5A,Commercial,12222,162748.97,73329.81,0,236078.78,236078.78,0,0,0,0.31061582482100003
5A,Commercial,12223,486593.27,273788.39999999997,0,760381.67,760381.67,0,0,0,0.360067075666
5A,Commercial,12225,498963.86,61311.93,0,560275.79,560275.79,0,0,0,0.109431871993
5A,Commercial,12227,249392.37,0,0,249392.37,249392.37,0,0,0,0
5A,Commercial,12230,2291.58,0,0,2291.58,2291.58,0,0,0,0
5A,Commercial,12231,157092.63,32184.81,0,189277.44,189277.44,0,0,0,0.170040331479
5A,Commercial,12232,238769.92,67034.3,0,305804.22000000003,305804.22000000003,0,0,0,0.21920663388800002
5A,Commercial,12233,137991.53,22644.08,0,160635.61000000002,160635.61000000002,0,0,0,0.140965593515
5A,Commercial,12234,65002.84,0,0,65002.84,65002.84,0,0,0,0
5A,Commercial,12235,54734.14,0,0,54734.14,54734.14,0,0,0,0
5A,Commercial,12236,95995.07,0,0,95995.07,95995.07,0,0,0,0
5A,Commercial,12238,38702.33,0,0,38702.33,38702.33,0,0,0,0
5A,Commercial,12239,15931.95,0,0,15931.95,15931.95,0,0,0,0
5A,Commercial,12240,4487.99,143940.14,0,148428.13,148428.13,0,0,0,0.969763297782
5A,Commercial,12244,24625.88,0,0,24625.88,24625.88,0,0,0,0
5A,Commercial,12245,156675.18,8418.02,0,165093.2,165093.2,0,0,0,0.050989560233000004
5A,Commercial,12246,46582.45,12308.199999999999,0,58890.65,58890.65,0,0,0,0.209000542281
5A,Commercial,12247,45985.02,27896.25,0,73881.27,73881.27,0,0,0,0.377582100188
5A,Commercial,12251,171965.7,281996.27999999997,0,453961.98,453961.98,0,0,0,0.621189214729
5A,Commercial,13013,88021.27,0,0,88021.27,88021.27,0,0,0,0
5A,Commercial,13027,88543.87,0,0,88543.87,88543.87,0,0,0,0
5A,Commercial,13029,1266260.29,0,0,1266260.29,1266260.29,0,0,0,0
5A,Commercial,13030,10572.42,0,0,10572.42,10572.42,0,0,0,0
5A,Commercial,13031,158921.41,0,0,158921.41,158921.41,0,0,0,0
5A,Commercial,13033,48261.11,0,0,48261.11,48261.11,0,0,0,0
5A,Commercial,13034,1796404.76,0,0,1796404.76,1796404.76,0,0,0,0
5A,Commercial,13035,2199766.23,0,0,2199766.23,2199766.23,0,0,0,0
5A,Commercial,13036,1006581.19,0,0,1006581.19,1006581.19,0,0,0,0
5A,Commercial,13037,515677.55,0,0,515677.55,515677.55,0,0,0,0
5A,Commercial,13039,5008208.27,0,0,5008208.27,5008208.27,0,0,0,0
5A,Commercial,13040,21799.29,0,0,21799.29,21799.29,0,0,0,0
5A,Commercial,13042,185776.12,0,0,185776.12,185776.12,0,0,0,0
5A,Commercial,13043,5714150.1,0,0,5714150.1,5714150.1,0,0,0,0
5A,Commercial,13044,230953.74,0,0,230953.74,230953.74,0,0,0,0
5A,Commercial,13049,654729.18,0,0,654729.18,654729.18,0,0,0,0
5A,Commercial,13050,2191348.71,0,0,2191348.71,2191348.71,0,0,0,0
5A,Commercial,13051,330960.65,0,0,330960.65,330960.65,0,0,0,0
5A,Commercial,13052,98537.59,0,0,98537.59,98537.59,0,0,0,0
5A,Commercial,13055,991352.76,0,0,991352.76,991352.76,0,0,0,0
5A,Commercial,13056,3523132.53,0,0,3523132.53,3523132.53,0,0,0,0
5A,Commercial,13058,300944.74,0,0,300944.74,300944.74,0,0,0,0
5A,Commercial,13059,140152.56,0,0,140152.56,140152.56,0,0,0,0
5A,Commercial,13061,23653.48,0,0,23653.48,23653.48,0,0,0,0
5A,Commercial,13062,1191492.92,0,0,1191492.92,1191492.92,0,0,0,0
5A,Commercial,13063,5476122.05,0,0,5476122.05,5476122.05,0,0,0,0
5A,Commercial,13064,1343075.75,0,0,1343075.75,1343075.75,0,0,0,0
5A,Commercial,13065,46219.75,0,0,46219.75,46219.75,0,0,0,0
5A,Commercial,13067,668136.04,0,0,668136.04,668136.04,0,0,0,0
5A,Commercial,13068,399602.58,0,0,399602.58,399602.58,0,0,0,0
5A,Commercial,13070,154358.65,0,0,154358.65,154358.65,0,0,0,0
5A,Commercial,13071,658477.87,0,0,658477.87,658477.87,0,0,0,0
5A,Commercial,13072,393948.27,0,0,393948.27,393948.27,0,0,0,0
5A,Commercial,13081,312365.06,0,0,312365.06,312365.06,0,0,0,0
5A,Commercial,13098,632543.11,0,0,632543.11,632543.11,0,0,0,0
5A,Commercial,13101,1790748.71,0,0,1790748.71,1790748.71,0,0,0,0
5A,Commercial,13106,308166.31,0,0,308166.31,308166.31,0,0,0,0
5A,Commercial,13107,34542.93,0,0,34542.93,34542.93,0,0,0,0
5A,Commercial,13111,242050.49,0,0,242050.49,242050.49,0,0,0,0
5A,Commercial,13122,19900.05,164839.35,0,184739.4,184739.4,0,0,0,0.892280449327
5A,Commercial,13123,123109.09999999999,0,0,123109.09999999999,123109.09999999999,0,0,0,0
5A,Commercial,13128,562812.6,1649164.92,0,2211977.52,2211977.52,0,0,0,0.7455613474970001
5A,Commercial,13134,8638.14,60875.76,0,69513.9,69513.9,0,0,0,0.8757350931969999
5A,Commercial,13135,83030.72,0,0,83030.72,83030.72,0,0,0,0
5A,Commercial,13144,380841.4,744074.16,0,1124915.56,1124915.56,0,0,0,0.6614489584909999
5A,Commercial,13145,10374.42,49560.13,0,59934.55,59934.55,0,0,0,0.8269045182729999
5A,Commercial,13146,1033.81,11794,0,12827.810000000001,12827.810000000001,0,0,0,0.919409308055
5A,Commercial,13147,1209195.5,102647.48,0,1311842.98,1311842.98,0,0,0,0.07824682004099999
5A,Commercial,13149,512.34,0,0,512.34,512.34,0,0,0,0
5A,Commercial,13154,92974.72,17510.28,0,110485,110485,0,0,0,0.158485742405
5A,Commercial,13155,389021.29,217340.84,0,606362.13,606362.13,0,0,0,0.358433893584
5A,Commercial,13168,83574.90000000001,0,0,83574.90000000001,83574.90000000001,0,0,0,0
5A,Commercial,13169,19766.350000000002,0,0,19766.350000000002,19766.350000000002,0,0,0,0
5A,Commercial,13172,34075.48,0,0,34075.48,34075.48,0,0,0,0
5A,Commercial,13179,184803.83,14028.62,0,198832.45,198832.45,0,0,0,0.070555235582
5A,Commercial,13180,39128.32,24785.32,0,63913.64,63913.64,0,0,0,0.38779409188400005
5A,Commercial,13181,361299.31,306105.7,0,667405.01,667405.01,0,0,0,0.45865060923100004
5A,Commercial,13186,25241,10027.72,0,35268.72,35268.72,0,0,0,0.284323395049
5A,Commercial,13190,45206.74,0,0,45206.74,45206.74,0,0,0,0
5A,Commercial,13191,85232.64,22627.39,0,107860.03,107860.03,0,0,0,0.20978463067300002
5A,Commercial,13192,200687.44,0,0,200687.44,200687.44,0,0,0,0
5A,Commercial,13193,688379.99,106364.18000000001,0,794744.17,794744.17,0,0,0,0.133834428053
5A,Commercial,13195,190545.9,94385.7,0,284931.6,284931.6,0,0,0,0.331257353239
5A,Commercial,13196,0,327545.44,0,327545.44,327545.44,0,0,0,1
5A,Commercial,13197,40290.68,11680.66,0,51971.34,51971.34,0,0,0,0.224752074479
5A,Commercial,13198,45774.68,28389.77,0,74164.45,74164.45,0,0,0,0.382795082102
5A,Commercial,13199,119098.87,7198.7,0,126297.56999999999,126297.56999999999,0,0,0,0.05699826904
5A,Commercial,13200,8334.03,18584.21,0,26918.24,26918.24,0,0,0,0.690394771296
5A,Commercial,13201,133084.41,0,0,133084.41,133084.41,0,0,0,0
5A,Commercial,13202,51096.73,224480.05,0,275576.78,275576.78,0,0,0,0.8145827790129999
5A,Commercial,13203,229246.82,354356.76,0,583603.58,583603.58,0,0,0,0.60718740404
