major_class_code,major_class_type,tax_code,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share
3,Multi-Family,13136,3898.21,0,0,3898.21,3898.21,0,0,0,0
3,Multi-Family,13144,820.47,1603.1399999999999,0,2423.6099999999997,2423.6099999999997,0,0,0,0.6614489584909999
3,Multi-Family,13147,186505.41999999998,15832.289999999999,0,202337.71,202337.71,0,0,0,0.07824682004099999
3,Multi-Family,13185,69236.7,247060.49,0,316297.19,316297.19,0,0,0,0.78110232385
3,Multi-Family,13186,152215.08,60471.91,0,212686.99,212686.99,0,0,0,0.284323395049
3,Multi-Family,13195,527183.95,261137.09,0,788321.04,788321.04,0,0,0,0.331257353239
3,Multi-Family,13197,18688.09,5417.88,0,24105.97,24105.97,0,0,0,0.224752074479
3,Multi-Family,13200,23561.47,52540.21,0,76101.68000000001,76101.68000000001,0,0,0,0.690394771296
3,Multi-Family,13202,2332.21,10245.86,0,12578.07,12578.07,0,0,0,0.8145827790129999
3,Multi-Family,13208,26526.25,435.46,0,26961.71,26961.71,0,0,0,0.016151484350000002
3,Multi-Family,13213,32947.75,135581.82,0,168529.57,168529.57,0,0,0,0.804498652806
3,Multi-Family,13214,52601.4,0,0,52601.4,52601.4,0,0,0,0
3,Multi-Family,13220,60607.36,0,0,60607.36,60607.36,0,0,0,0
3,Multi-Family,13221,15554.22,0,0,15554.22,15554.22,0,0,0,0
3,Multi-Family,13230,8772.82,0,0,8772.82,8772.82,0,0,0,0
3,Multi-Family,13231,39262.43,4760.71,0,44023.14,44023.14,0,0,0,0.10814054304300001
3,Multi-Family,14001,1277383.14,0,0,1277383.14,1277383.14,0,0,0,0
3,Multi-Family,14002,1026138.43,0,0,1026138.43,1026138.43,0,0,0,0
3,Multi-Family,14003,1271111.89,0,0,1271111.89,1271111.89,0,0,0,0
3,Multi-Family,14005,65037.2,0,0,65037.2,65037.2,0,0,0,0
3,Multi-Family,14021,41362.05,29507.85,0,70869.9,70869.9,0,0,0,0.416364723839
3,Multi-Family,14030,50914.43,0,0,50914.43,50914.43,0,0,0,0
3,Multi-Family,14043,28195.23,0,0,28195.23,28195.23,0,0,0,0
3,Multi-Family,15001,3473745.9,0,0,3473745.9,3473745.9,0,0,0,0
3,Multi-Family,15002,391387.85,0,0,391387.85,391387.85,0,0,0,0
3,Multi-Family,15003,601272.74,0,0,601272.74,601272.74,0,0,0,0
3,Multi-Family,15004,131832.46,327563.63,0,459396.09,459396.09,0,0,0,0.713030923623
3,Multi-Family,15006,164922.2,41341.18,0,206263.38,206263.38,0,0,0,0.20042914597199998
3,Multi-Family,15007,38494.69,8212.460000000001,0,46707.15,46707.15,0,0,0,0.1758287744
3,Multi-Family,16011,793462.01,0,0,793462.01,793462.01,0,0,0,0
3,Multi-Family,16013,34896.34,0,0,34896.34,34896.34,0,0,0,0
3,Multi-Family,16016,50781.07,0,0,50781.07,50781.07,0,0,0,0
3,Multi-Family,16017,3351255.14,0,0,3351255.14,3351255.14,0,0,0,0
3,Multi-Family,16035,1728259.56,0,0,1728259.56,1728259.56,0,0,0,0
3,Multi-Family,16042,761969.63,0,0,761969.63,761969.63,0,0,0,0
3,Multi-Family,16048,7226001.29,0,0,7226001.29,7226001.29,0,0,0,0
3,Multi-Family,16053,1920877.5,0,0,1920877.5,1920877.5,0,0,0,0
3,Multi-Family,16072,2333497.32,0,0,2333497.32,2333497.32,0,0,0,0
3,Multi-Family,16081,78456.77,0,0,78456.77,78456.77,0,0,0,0
3,Multi-Family,16117,114468.58,108796.62,0,223265.2,223265.2,0,0,0,0.48729755666
3,Multi-Family,16132,310578.41,0,0,310578.41,310578.41,0,0,0,0
3,Multi-Family,16135,1629.69,792.17,0,2421.86,2421.86,0,0,0,0.32709262706799996
3,Multi-Family,16140,282244.08,97147.75,0,379391.83,379391.83,0,0,0,0.256061724994
3,Multi-Family,17001,13731952.53,0,88379.99934789899,13820332.53,13731952.53,0,0,0,0
3,Multi-Family,17002,313938.41000000003,0,0,313938.41000000003,313938.41000000003,0,0,0,0
3,Multi-Family,17007,4118178,0,0,4118178,4118178,0,0,0,0
3,Multi-Family,17022,189169.06,0,0,189169.06,189169.06,0,0,0,0
3,Multi-Family,17028,50351.79,860748.44,0,911100.23,911100.23,0,0,0,0.944735187435
3,Multi-Family,17029,19512.43,9288.52,0,28800.95,28800.95,0,0,0,0.32250772533000005
3,Multi-Family,17030,149460.91,134307.8,0,283768.71,283768.71,0,0,0,0.473300192505
3,Multi-Family,17041,2048614.13,0,0,2048614.13,2048614.13,0,0,0,0
3,Multi-Family,17042,351620.49,0,0,351620.49,351620.49,0,0,0,0
3,Multi-Family,17043,302129.2,0,0,302129.2,302129.2,0,0,0,0
3,Multi-Family,17045,15241.01,11877.51,0,27118.52,27118.52,0,0,0,0.43798553156
3,Multi-Family,17046,37284.84,500401.29,0,537686.13,537686.13,0,0,0,0.93065686093
3,Multi-Family,17047,72618.64,24576.38,0,97195.02,97195.02,0,0,0,0.25285633683000003
3,Multi-Family,17049,51184.23,21938.82,0,73123.05,73123.05,0,0,0,0.300025891387
3,Multi-Family,17050,32838.03,7435.7,0,40273.729999999996,40273.729999999996,0,0,0,0.184628277391
3,Multi-Family,17051,15592.51,3335.92,0,18928.43,18928.43,0,0,0,0.17623857345299998
3,Multi-Family,17053,19016.41,4473.7,0,23490.11,23490.11,0,0,0,0.190450181898
3,Multi-Family,17055,18510.57,7255.04,0,25765.61,25765.61,0,0,0,0.28157779457800003
3,Multi-Family,17056,1179032.2,0,0,1179032.2,1179032.2,0,0,0,0
3,Multi-Family,17057,24714.47,0,0,24714.47,24714.47,0,0,0,0
3,Multi-Family,17058,3684036.68,0,0,3684036.68,3684036.68,0,0,0,0
3,Multi-Family,17059,1238335.62,0,0,1238335.62,1238335.62,0,0,0,0
3,Multi-Family,17060,805751.94,0,0,805751.94,805751.94,0,0,0,0
3,Multi-Family,17061,3281544.81,0,0,3281544.81,3281544.81,0,0,0,0
3,Multi-Family,17062,1657183.35,0,0,1657183.35,1657183.35,0,0,0,0
3,Multi-Family,17063,21139.02,6422.93,0,27561.95,27561.95,0,0,0,0.233036773888
3,Multi-Family,17064,333578.58,0,0,333578.58,333578.58,0,0,0,0
3,Multi-Family,18015,1913139.6300000001,0,0,1913139.6300000001,1913139.6300000001,0,0,0,0
3,Multi-Family,18018,908295.25,0,0,908295.25,908295.25,0,0,0,0
3,Multi-Family,18023,690998.33,0,0,690998.33,690998.33,0,0,0,0
3,Multi-Family,18027,700535.25,0,0,700535.25,700535.25,0,0,0,0
3,Multi-Family,18029,10309.45,0,0,10309.45,10309.45,0,0,0,0
3,Multi-Family,18127,455724.09,0,0,455724.09,455724.09,0,0,0,0
3,Multi-Family,18137,217999.24,0,0,217999.24,217999.24,0,0,0,0
3,Multi-Family,18143,83277.37,0,0,83277.37,83277.37,0,0,0,0
3,Multi-Family,19006,392290.51,0,0,392290.51,392290.51,0,0,0,0
3,Multi-Family,19027,7867.45,7581.71,0,15449.16,15449.16,0,0,0,0.490752501036
3,Multi-Family,19029,0,34335.21,0,34335.21,34335.21,0,0,0,1
3,Multi-Family,20009,97018.47,0,0,97018.47,97018.47,0,0,0,0
3,Multi-Family,20021,63066.98,0,0,63066.98,63066.98,0,0,0,0
3,Multi-Family,20023,962177.81,0,0,962177.81,962177.81,0,0,0,0
3,Multi-Family,20025,207853.26,0,0,207853.26,207853.26,0,0,0,0
3,Multi-Family,20026,555315.9,0,0,555315.9,555315.9,0,0,0,0
3,Multi-Family,20028,137870,0,0,137870,137870,0,0,0,0
3,Multi-Family,20031,991383.4,0,0,991383.4,991383.4,0,0,0,0
3,Multi-Family,20032,536649.11,0,0,536649.11,536649.11,0,0,0,0
3,Multi-Family,20033,25356.99,0,0,25356.99,25356.99,0,0,0,0
3,Multi-Family,20035,17959.14,0,0,17959.14,17959.14,0,0,0,0
3,Multi-Family,20038,870607.5,0,0,870607.5,870607.5,0,0,0,0
3,Multi-Family,20045,27249.01,0,0,27249.01,27249.01,0,0,0,0
3,Multi-Family,20049,438697.65,0,0,438697.65,438697.65,0,0,0,0
3,Multi-Family,20083,85034.91,0,0,85034.91,85034.91,0,0,0,0
3,Multi-Family,20085,134931,0,0,134931,134931,0,0,0,0
3,Multi-Family,20194,87262.8,39733.409999999996,0,126996.20999999999,126996.20999999999,0,0,0,0.312870669289
3,Multi-Family,20195,7334.83,0,0,7334.83,7334.83,0,0,0,0
3,Multi-Family,20212,57282.62,0,0,57282.62,57282.62,0,0,0,0
3,Multi-Family,20223,115423.91,0,0,115423.91,115423.91,0,0,0,0
3,Multi-Family,20226,133933.62,0,0,133933.62,133933.62,0,0,0,0
3,Multi-Family,20236,102461.27,12617.03,0,115078.3,115078.3,0,0,0,0.10963869864999999
3,Multi-Family,20254,348487.29,187629.6,0,536116.89,536116.89,0,0,0,0.349978946415
3,Multi-Family,20256,12532.75,45539.46,0,58072.21,58072.21,0,0,0,0.784186284024
3,Multi-Family,20262,147358.6,29100.73,0,176459.33,176459.33,0,0,0,0.164914351325
3,Multi-Family,20270,60819.090000000004,197582.62,0,258401.71,258401.71,0,0,0,0.76463353528
3,Multi-Family,21003,383671.2,0,0,383671.2,383671.2,0,0,0,0
3,Multi-Family,21011,811077.15,0,0,811077.15,811077.15,0,0,0,0
3,Multi-Family,21028,444096.87,0,0,444096.87,444096.87,0,0,0,0
3,Multi-Family,21030,554320.97,0,0,554320.97,554320.97,0,0,0,0
3,Multi-Family,21034,15460.11,0,0,15460.11,15460.11,0,0,0,0
3,Multi-Family,21036,43956.86,0,0,43956.86,43956.86,0,0,0,0
3,Multi-Family,21038,317999.37,0,0,317999.37,317999.37,0,0,0,0
3,Multi-Family,21046,117155,0,0,117155,117155,0,0,0,0
3,Multi-Family,21047,653410.74,0,0,653410.74,653410.74,0,0,0,0
3,Multi-Family,21049,1255851.97,0,0,1255851.97,1255851.97,0,0,0,0
3,Multi-Family,21051,106236.88,0,0,106236.88,106236.88,0,0,0,0
3,Multi-Family,21065,62021.72,0,0,62021.72,62021.72,0,0,0,0
3,Multi-Family,21069,1085863.04,0,0,1085863.04,1085863.04,0,0,0,0
3,Multi-Family,21076,127703.36,0,0,127703.36,127703.36,0,0,0,0
3,Multi-Family,21078,493249.43,0,0,493249.43,493249.43,0,0,0,0
3,Multi-Family,21099,125689.07,0,0,125689.07,125689.07,0,0,0,0
3,Multi-Family,21163,21707.95,0,0,21707.95,21707.95,0,0,0,0
3,Multi-Family,21164,19827.33,0,0,19827.33,19827.33,0,0,0,0
3,Multi-Family,21172,1049.3999999999999,0,0,1049.3999999999999,1049.3999999999999,0,0,0,0
3,Multi-Family,21184,19937.079999999998,0,0,19937.079999999998,19937.079999999998,0,0,0,0
3,Multi-Family,21209,4388.7,10353.11,0,14741.81,14741.81,0,0,0,0.7022950207649999
3,Multi-Family,21210,47468.13,127554.19,0,175022.32,175022.32,0,0,0,0.728788121945
3,Multi-Family,21211,30557.44,13693.67,0,44251.11,44251.11,0,0,0,0.3094530618
3,Multi-Family,21213,10996.44,12028.25,0,23024.69,23024.69,0,0,0,0.522406728175
3,Multi-Family,21235,318427.89,0,0,318427.89,318427.89,0,0,0,0
3,Multi-Family,21238,23946.26,0,0,23946.26,23946.26,0,0,0,0
3,Multi-Family,21252,17713.3,0,0,17713.3,17713.3,0,0,0,0
3,Multi-Family,21255,13916.01,0,0,13916.01,13916.01,0,0,0,0
3,Multi-Family,21275,18990.99,4790.56,0,23781.55,23781.55,0,0,0,0.20144066142500003
3,Multi-Family,21286,1533300.1500000001,0,0,1533300.1500000001,1533300.1500000001,0,0,0,0
3,Multi-Family,21301,10406.98,4092.8,0,14499.78,14499.78,0,0,0,0.282267439574
3,Multi-Family,21304,20444.77,13436.92,0,33881.69,33881.69,0,0,0,0.396584331786
3,Multi-Family,21306,17201.32,2534.98,0,19736.3,19736.3,0,0,0,0.128442710796
3,Multi-Family,21311,5902.89,463.45,0,6366.34,6366.34,0,0,0,0.07279582996100001
3,Multi-Family,22017,3439162.62,0,0,3439162.62,3439162.62,0,0,0,0
3,Multi-Family,22021,218366.45,0,0,218366.45,218366.45,0,0,0,0
3,Multi-Family,22022,98529.97,0,0,98529.97,98529.97,0,0,0,0
3,Multi-Family,22023,13221.27,0,0,13221.27,13221.27,0,0,0,0
3,Multi-Family,22028,3887344.59,0,0,3887344.59,3887344.59,0,0,0,0
3,Multi-Family,22031,2466913.97,0,0,2466913.97,2466913.97,0,0,0,0
3,Multi-Family,22087,250892.28,0,0,250892.28,250892.28,0,0,0,0
3,Multi-Family,22102,160644.28,0,0,160644.28,160644.28,0,0,0,0
3,Multi-Family,22135,3908.57,0,0,3908.57,3908.57,0,0,0,0
3,Multi-Family,22200,271002.58,0,0,271002.58,271002.58,0,0,0,0
3,Multi-Family,22201,14804.37,25136.1,0,39940.47,39940.47,0,0,0,0.629339227197
3,Multi-Family,22260,62654.67,20706.28,0,83360.95,83360.95,0,0,0,0.248392903542
3,Multi-Family,22262,21546.03,2961.53,0,24507.56,24507.56,0,0,0,0.120840794884
3,Multi-Family,22264,7021.87,10436.6,0,17458.47,17458.47,0,0,0,0.59779556843
3,Multi-Family,23006,345264.62,0,0,345264.62,345264.62,0,0,0,0
3,Multi-Family,23008,1238366.79,0,0,1238366.79,1238366.79,0,0,0,0
3,Multi-Family,23010,129356.56,0,0,129356.56,129356.56,0,0,0,0
3,Multi-Family,23011,312256.13,0,0,312256.13,312256.13,0,0,0,0
3,Multi-Family,23015,2391181.2199999997,0,0,2391181.2199999997,2391181.2199999997,0,0,0,0
3,Multi-Family,23020,126732.29000000001,0,0,126732.29000000001,126732.29000000001,0,0,0,0
3,Multi-Family,23051,110588.58,10379.94,0,120968.52,120968.52,0,0,0,0.085806684132
3,Multi-Family,24011,161062.1,0,0,161062.1,161062.1,0,0,0,0
3,Multi-Family,24015,291.32,0,0,291.32,291.32,0,0,0,0
3,Multi-Family,24017,95195.76,0,0,95195.76,95195.76,0,0,0,0
3,Multi-Family,24023,1506507.15,0,0,1506507.15,1506507.15,0,0,0,0
3,Multi-Family,24024,828141.64,0,0,828141.64,828141.64,0,0,0,0
3,Multi-Family,24026,2396370.31,0,0,2396370.31,2396370.31,0,0,0,0
3,Multi-Family,24027,159364.13,0,0,159364.13,159364.13,0,0,0,0
3,Multi-Family,24028,127051.91,0,0,127051.91,127051.91,0,0,0,0
3,Multi-Family,24029,54600.25,0,0,54600.25,54600.25,0,0,0,0
3,Multi-Family,24040,208990.02,0,0,208990.02,208990.02,0,0,0,0
3,Multi-Family,24068,252524.92,91526.17,0,344051.09,344051.09,0,0,0,0.266024883516
3,Multi-Family,24096,197226.13,1143540.99,0,1340767.12,1340767.12,0,0,0,0.852900520253
3,Multi-Family,24097,315417.39,0,0,315417.39,315417.39,0,0,0,0
3,Multi-Family,24107,3124.05,21284.22,0,24408.27,24408.27,0,0,0,0.8720081925959999
3,Multi-Family,24108,36978.090000000004,196535.12,0,233513.21,233513.21,0,0,0,0.841644541464
3,Multi-Family,24109,24310.91,34856.979999999996,0,59167.89,59167.89,0,0,0,0.589119792834
3,Multi-Family,24150,40035.18,0,0,40035.18,40035.18,0,0,0,0
3,Multi-Family,25032,4314226.38,0,0,4314226.38,4314226.38,0,0,0,0
3,Multi-Family,25037,16764.36,0,0,16764.36,16764.36,0,0,0,0
3,Multi-Family,25038,4845152.57,0,0,4845152.57,4845152.57,0,0,0,0
3,Multi-Family,25076,246885.15,0,0,246885.15,246885.15,0,0,0,0
3,Multi-Family,25127,121516.21,0,0,121516.21,121516.21,0,0,0,0
3,Multi-Family,25139,236422.12,0,0,236422.12,236422.12,0,0,0,0
3,Multi-Family,25192,1341963.26,0,0,1341963.26,1341963.26,0,0,0,0
3,Multi-Family,25207,1472665.47,0,0,1472665.47,1472665.47,0,0,0,0
3,Multi-Family,26008,323592.17,0,0,323592.17,323592.17,0,0,0,0
3,Multi-Family,26010,190026.26,0,0,190026.26,190026.26,0,0,0,0
3,Multi-Family,26012,152572.38,0,0,152572.38,152572.38,0,0,0,0
3,Multi-Family,26013,119133.75,0,0,119133.75,119133.75,0,0,0,0
3,Multi-Family,26017,268419.55,0,0,268419.55,268419.55,0,0,0,0
3,Multi-Family,26018,1077313.96,0,0,1077313.96,1077313.96,0,0,0,0
3,Multi-Family,26035,175036.47,0,0,175036.47,175036.47,0,0,0,0
3,Multi-Family,26036,60170.94,0,0,60170.94,60170.94,0,0,0,0
3,Multi-Family,27001,17463719.06,0,0,17463719.06,17463719.06,0,0,0,0
3,Multi-Family,27002,9108075.66,0,0,9108075.66,9108075.66,0,0,0,0
3,Multi-Family,28011,798707.46,0,0,798707.46,798707.46,0,0,0,0
3,Multi-Family,28013,739099.6,0,0,739099.6,739099.6,0,0,0,0
3,Multi-Family,28020,488742.29,0,0,488742.29,488742.29,0,0,0,0
3,Multi-Family,28027,729847.59,0,0,729847.59,729847.59,0,0,0,0
3,Multi-Family,28029,472080.81,0,0,472080.81,472080.81,0,0,0,0
3,Multi-Family,28033,107788.12,0,0,107788.12,107788.12,0,0,0,0
3,Multi-Family,28093,28824.45,1356829.96,0,1385654.41,1385654.41,0,0,0,0.979197951141
3,Multi-Family,28095,1001442.62,0,0,1001442.62,1001442.62,0,0,0,0
3,Multi-Family,28096,702664.53,0,0,702664.53,702664.53,0,0,0,0
3,Multi-Family,29007,7459129.09,0,0,7459129.09,7459129.09,0,0,0,0
3,Multi-Family,29016,339073.77,0,0,339073.77,339073.77,0,0,0,0
3,Multi-Family,29031,1350719.93,0,0,1350719.93,1350719.93,0,0,0,0
3,Multi-Family,29044,85421.83,0,0,85421.83,85421.83,0,0,0,0
3,Multi-Family,29045,3528250.28,0,0,3528250.28,3528250.28,0,0,0,0
3,Multi-Family,29046,340998.81,0,0,340998.81,340998.81,0,0,0,0
3,Multi-Family,29066,1140661.7,0,0,1140661.7,1140661.7,0,0,0,0
3,Multi-Family,29074,106075.32,0,0,106075.32,106075.32,0,0,0,0
3,Multi-Family,29169,1721670.57,447516.29,0,2169186.86,2169186.86,0,0,0,0.20630601208200003
3,Multi-Family,29171,41785.14,0,0,41785.14,41785.14,0,0,0,0
3,Multi-Family,29172,115565.31999999999,25231.510000000002,0,140796.83000000002,140796.83000000002,0,0,0,0.179204981864
3,Multi-Family,29175,14172.92,949281.64,0,963454.56,963454.56,0,0,0,0.985289476832
3,Multi-Family,29176,935782.02,0,0,935782.02,935782.02,0,0,0,0
3,Multi-Family,30008,26608.34,0,0,26608.34,26608.34,0,0,0,0
3,Multi-Family,30012,528486.52,0,0,528486.52,528486.52,0,0,0,0
3,Multi-Family,30017,1209422.36,0,0,1209422.36,1209422.36,0,0,0,0
3,Multi-Family,30019,19972.82,0,0,19972.82,19972.82,0,0,0,0
3,Multi-Family,30022,1553712.97,0,0,1553712.97,1553712.97,0,0,0,0
3,Multi-Family,30024,12462.3,0,0,12462.3,12462.3,0,0,0,0
3,Multi-Family,30030,7853.79,0,0,7853.79,7853.79,0,0,0,0
3,Multi-Family,30031,1352185.89,0,0,1352185.89,1352185.89,0,0,0,0
3,Multi-Family,30033,129528.02,0,0,129528.02,129528.02,0,0,0,0
3,Multi-Family,30044,59529.16,0,0,59529.16,59529.16,0,0,0,0
3,Multi-Family,30070,378982.45,0,0,378982.45,378982.45,0,0,0,0
3,Multi-Family,31017,564506.92,0,0,564506.92,564506.92,0,0,0,0
3,Multi-Family,31018,259067.51,0,0,259067.51,259067.51,0,0,0,0
3,Multi-Family,31019,174248.82,0,0,174248.82,174248.82,0,0,0,0
3,Multi-Family,31020,480679.15,0,0,480679.15,480679.15,0,0,0,0
3,Multi-Family,31021,788377.38,0,0,788377.38,788377.38,0,0,0,0
3,Multi-Family,31026,200491.95,0,0,200491.95,200491.95,0,0,0,0
3,Multi-Family,31029,30777.29,0,0,30777.29,30777.29,0,0,0,0
3,Multi-Family,31030,423450.07,0,0,423450.07,423450.07,0,0,0,0
3,Multi-Family,31031,89622.35,0,0,89622.35,89622.35,0,0,0,0
3,Multi-Family,31034,534741.15,0,0,534741.15,534741.15,0,0,0,0
3,Multi-Family,31035,494850.71,0,0,494850.71,494850.71,0,0,0,0
3,Multi-Family,31036,57176.49,0,0,57176.49,57176.49,0,0,0,0
3,Multi-Family,31038,3672580.62,0,0,3672580.62,3672580.62,0,0,0,0
3,Multi-Family,31039,1453.98,0,0,1453.98,1453.98,0,0,0,0
3,Multi-Family,31041,145996.26,0,0,145996.26,145996.26,0,0,0,0
3,Multi-Family,31043,128794.79,0,0,128794.79,128794.79,0,0,0,0
3,Multi-Family,31044,114078.59,0,0,114078.59,114078.59,0,0,0,0
3,Multi-Family,31050,534859.56,0,0,534859.56,534859.56,0,0,0,0
3,Multi-Family,31054,165602.68,0,0,165602.68,165602.68,0,0,0,0
3,Multi-Family,31056,283052.52999999997,0,0,283052.52999999997,283052.52999999997,0,0,0,0
3,Multi-Family,31061,314180.07,0,0,314180.07,314180.07,0,0,0,0
3,Multi-Family,31084,119673.84,0,0,119673.84,119673.84,0,0,0,0
3,Multi-Family,31100,32738.5,0,0,32738.5,32738.5,0,0,0,0
3,Multi-Family,31130,99804.13,48161.67,0,147965.8,147965.8,0,0,0,0.32549168214300006
3,Multi-Family,31132,166118.27,178371.11,0,344489.38,344489.38,0,0,0,0.517784002937
3,Multi-Family,31133,38185.58,52426.62,0,90612.2,90612.2,0,0,0,0.578582010336
3,Multi-Family,31139,13747.91,13106.19,0,26854.100000000002,26854.100000000002,0,0,0,0.48805105488800005
3,Multi-Family,31140,16666.41,8176.47,0,24842.879999999997,24842.879999999997,0,0,0,0.32912725197500003
3,Multi-Family,31142,46319.33,58476.64,38095.678069434725,142891.65,104795.97,0,0,0,0.558004330215
3,Multi-Family,31145,147148.82,15218.550000000001,0,162367.37,162367.37,0,0,0,0.093728916224
3,Multi-Family,31167,164857.53,0,0,164857.53,164857.53,0,0,0,0
3,Multi-Family,31175,91600.94,0,0,91600.94,91600.94,0,0,0,0
3,Multi-Family,31184,68083.94,21902.14,0,89986.08,89986.08,0,0,0,0.24339475348099998
3,Multi-Family,31186,65436.47,73112.89,0,138549.36,138549.36,0,0,0,0.527702904823
3,Multi-Family,31196,552403.57,0,0,552403.57,552403.57,0,0,0,0
3,Multi-Family,31197,54433.19,6492.67,0,60925.86,60925.86,0,0,0,0.10656637275599999
3,Multi-Family,31202,18396.19,11772.98,0,30169.170000000002,30169.170000000002,0,0,0,0.39023274815299996
3,Multi-Family,31204,41928.82,21955.43,0,63884.25,63884.25,0,0,0,0.343675409618
3,Multi-Family,31208,13347.039999999999,11958.77,0,25305.81,25305.81,0,0,0,0.47256994091099996
3,Multi-Family,31213,33124.74,0,0,33124.74,33124.74,0,0,0,0
3,Multi-Family,31217,159501.19,60279.83,0,219781.02,219781.02,0,0,0,0.274272069424
3,Multi-Family,31219,111206.57,36364.6,0,147571.17,147571.17,0,0,0,0.246420935909
3,Multi-Family,31223,545457.67,121458.78,0,666916.45,666916.45,0,0,0,0.182119886123
3,Multi-Family,31235,57764.31,0,0,57764.31,57764.31,0,0,0,0
3,Multi-Family,31236,4276.63,0,0,4276.63,4276.63,0,0,0,0
3,Multi-Family,31237,44482.22,0,0,44482.22,44482.22,0,0,0,0
3,Multi-Family,31245,1850.6599999999999,1457.89,0,3308.55,3308.55,0,0,0,0.44064039777700004
3,Multi-Family,32011,251451.76,0,0,251451.76,251451.76,0,0,0,0
3,Multi-Family,32012,306206.51,0,0,306206.51,306206.51,0,0,0,0
3,Multi-Family,32015,928710.71,0,0,928710.71,928710.71,0,0,0,0
3,Multi-Family,32016,1098679.7,0,0,1098679.7,1098679.7,0,0,0,0
3,Multi-Family,32021,3635710.46,0,0,3635710.46,3635710.46,0,0,0,0
3,Multi-Family,32029,1198061.12,0,0,1198061.12,1198061.12,0,0,0,0
3,Multi-Family,32062,245344.82,0,0,245344.82,245344.82,0,0,0,0
3,Multi-Family,32121,78789.84,599494.96,0,678284.7999999999,678284.7999999999,0,0,0,0.883839619997
3,Multi-Family,32135,607721.89,0,0,607721.89,607721.89,0,0,0,0
3,Multi-Family,32161,642497.05,178445.72,0,820942.77,820942.77,0,0,0,0.217366783551
3,Multi-Family,32180,40554.91,572492.03,0,613046.9400000001,613046.9400000001,0,0,0,0.933846800743
3,Multi-Family,32192,36882.58,0,0,36882.58,36882.58,0,0,0,0
3,Multi-Family,33001,135373.79,0,0,135373.79,135373.79,0,0,0,0
3,Multi-Family,33002,151928.55,0,0,151928.55,151928.55,0,0,0,0
3,Multi-Family,33012,53757.74,1044.26,0,54802,54802,0,0,0,0.019055065159
3,Multi-Family,33013,737045.42,0,0,737045.42,737045.42,0,0,0,0
3,Multi-Family,33015,10643.57,7466.2699999999995,0,18109.84,18109.84,0,0,0,0.41227692391799997
3,Multi-Family,34002,41479.85,0,0,41479.85,41479.85,0,0,0,0
3,Multi-Family,34003,413413.68,0,0,413413.68,413413.68,0,0,0,0
3,Multi-Family,34004,34170.26,0,0,34170.26,34170.26,0,0,0,0
3,Multi-Family,34006,882223.91,0,0,882223.91,882223.91,0,0,0,0
3,Multi-Family,35006,1252610.15,0,0,1252610.15,1252610.15,0,0,0,0
3,Multi-Family,35009,611832.79,0,0,611832.79,611832.79,0,0,0,0
3,Multi-Family,35011,8397008.11,0,0,8397008.11,8397008.11,0,0,0,0
3,Multi-Family,35013,4953512.38,0,85693.4391689423,5039205.82,4953512.38,0,0,0,0
3,Multi-Family,35019,2063530.96,0,0,2063530.96,2063530.96,0,0,0,0
3,Multi-Family,35027,2329289.28,0,0,2329289.28,2329289.28,0,0,0,0
3,Multi-Family,35032,239255.32,0,0,239255.32,239255.32,0,0,0,0
3,Multi-Family,35089,683645.06,0,0,683645.06,683645.06,0,0,0,0
3,Multi-Family,35090,475171.23,0,0,475171.23,475171.23,0,0,0,0
3,Multi-Family,35097,869028.99,121999.33,0,991028.32,991028.32,0,0,0,0.123103757998
3,Multi-Family,35114,6127.23,0,0,6127.23,6127.23,0,0,0,0
3,Multi-Family,36004,1026385.65,0,0,1026385.65,1026385.65,0,0,0,0
3,Multi-Family,36008,158053.06,0,0,158053.06,158053.06,0,0,0,0
3,Multi-Family,36013,537351.34,0,0,537351.34,537351.34,0,0,0,0
3,Multi-Family,36118,31200.23,21793.64,0,52993.87,52993.87,0,0,0,0.411248007898
3,Multi-Family,37023,237343.83,0,0,237343.83,237343.83,0,0,0,0
3,Multi-Family,37024,42352.49,0,0,42352.49,42352.49,0,0,0,0
3,Multi-Family,37025,73837.73,0,0,73837.73,73837.73,0,0,0,0
3,Multi-Family,37026,1847242.98,0,0,1847242.98,1847242.98,0,0,0,0
3,Multi-Family,37029,470830.38,0,0,470830.38,470830.38,0,0,0,0
3,Multi-Family,37030,252394.77,0,0,252394.77,252394.77,0,0,0,0
3,Multi-Family,37031,993200.26,0,0,993200.26,993200.26,0,0,0,0
3,Multi-Family,37034,94174.59,0,0,94174.59,94174.59,0,0,0,0
3,Multi-Family,37035,302677.04,0,0,302677.04,302677.04,0,0,0,0
3,Multi-Family,37036,45488.36,0,0,45488.36,45488.36,0,0,0,0
3,Multi-Family,37037,83297.88,0,0,83297.88,83297.88,0,0,0,0
3,Multi-Family,37040,2702513.55,0,0,2702513.55,2702513.55,0,0,0,0
3,Multi-Family,37041,363912.66,0,0,363912.66,363912.66,0,0,0,0
3,Multi-Family,37043,467091.83999999997,0,0,467091.83999999997,467091.83999999997,0,0,0,0
3,Multi-Family,37045,1336775.02,0,0,1336775.02,1336775.02,0,0,0,0
3,Multi-Family,37046,431103,0,0,431103,431103,0,0,0,0
