major_class_code,major_class_type,tax_code,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,agency_tax_rate,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,rev_perTC
5A,Commercial,37047,4437528.29,0,0,4437528.29,4437528.29,0.018687856040238034,0,0,0,0,4437528.145097385
5A,Commercial,37048,19340.34,0,0,19340.34,19340.34,0.023074999477079316,0,0,0,0,19340.356961712983
5A,Commercial,37050,2393927.51,0,0,2393927.51,2393927.51,0.021488570636214878,0,0,0,0,2393927.5932477624
5A,Commercial,37051,2263193.06,0,0,2263193.06,2263193.06,0.019747856576220805,0,0,0,0,2263193.0315109314
5A,Commercial,37053,168165.8,145831.91,0,313997.71,313997.71,0.021395704017563476,0,0,0,0.46443635831999996,313997.746487309
5A,Commercial,37054,229038.93,0,0,229038.93,229038.93,0.01921428433411152,0,0,0,0,229038.95754798685
5A,Commercial,37055,23450.16,0,0,23450.16,23450.16,0.022014998930088365,0,0,0,0,23450.156710340827
5A,Commercial,37058,354183,0,0,354183,354183,0.0187699997899177,0,0,0,0,354183.195145822
5A,Commercial,37059,5699318.8,0,1974.2999665691098,5701293.1,5699318.8,0.015186922819762382,0,0,0,0,5701293.217949803
5A,Commercial,37060,133961.63,0,0,133961.63,133961.63,0.014940769024112783,0,0,0,0,133961.5945270815
5A,Commercial,37064,202.54999999999998,0,0,202.54999999999998,202.54999999999998,0.014424999578954335,0,0,0,0,202.55584408767677
5A,Commercial,37065,446492.27,0,2802.5998552331844,449294.87,446492.27,0.020018570394522744,0,0,0,0,449294.8721519106
5A,Commercial,37066,452815.35,0,0,452815.35,452815.35,0.016364614230946324,0,0,0,0,452815.3561575202
5A,Commercial,37067,105594.37,0,0,105594.37,105594.37,0.01563691965885084,0,0,0,0,105594.38275813761
5A,Commercial,37068,55478.72,0,0,55478.72,55478.72,0.016270766772018438,0,0,0,0,55478.72633635317
5A,Commercial,37069,8560805.7,0,0,8560805.7,8560805.7,0.011899999693907247,0,0,0,0,8560805.753798263
5A,Commercial,37072,7946038.62,0,2105.299935700253,7948143.92,7946038.62,0.015037856683573238,0,0,0,0,7948143.8999690125
5A,Commercial,37080,2174449.35,0,1887.4999359193494,2176336.85,2174449.35,0.014519230276302687,0,0,0,0,2176336.878613331
5A,Commercial,37082,280199.95,0,0,280199.95,280199.95,0.012172856836602946,0,0,0,0,280199.95561051165
5A,Commercial,37083,39134.97,0,0,39134.97,39134.97,0.020669284636800383,0,0,0,0,39134.975499902204
5A,Commercial,37085,18600.73,0,0,18600.73,18600.73,0.020302306709187062,0,0,0,0,18600.729779276677
5A,Commercial,37086,422845.48,0,0,422845.48,422845.48,0.015189997495382709,0,0,0,0,422845.60079869797
5A,Commercial,37091,2431139.28,0,0,2431139.28,2431139.28,0.013904285041230976,0,0,0,0,2431139.183937592
5A,Commercial,37098,545788.85,0,0,545788.85,545788.85,0.014553075706594787,0,0,0,0,545788.8880578617
5A,Commercial,37118,4101734.36,0,0,4101734.36,4101734.36,0.011899999693907247,0,0,0,0,4101734.377494857
5A,Commercial,37128,960682.93,1197081.61,0,2157764.54,2157764.54,0.015037856683573238,0,0,0,0.5547785954860001,2157764.4311578907
5A,Commercial,37130,316232.69,0,0,316232.69,316232.69,0.011361333047496083,0,0,0,0,316232.70740397164
5A,Commercial,37133,246730.72,667861.39,0,914592.11,914592.11,0.015186922819762382,0,0,0,0.73022862839,914592.0903531802
5A,Commercial,37143,349.45,7593.3,0,7942.75,7942.75,0.013935712940787926,0,0,0,0.956005540639,7942.715333453842
5A,Commercial,37144,5603.13,9984.73,0,15587.859999999999,15587.859999999999,0.015037856683573238,0,0,0,0.640545683638,15587.851253918245
5A,Commercial,37161,51127.33,91136.01,0,142263.34,142263.34,0.01921428433411152,0,0,0,0.640614920175,142263.32978113505
5A,Commercial,37162,39463.88,113619.41,3082.099850212371,156165.38999999998,153083.29,0.022014998930088365,0,0,0,0.742206530319,156165.37626048553
5A,Commercial,37163,213655.9,239279.75,0,452935.65,452935.65,0.01844428543469258,0,0,0,0.528286086931,452935.6903140408
5A,Commercial,37164,2155765.27,0,0,2155765.27,2155765.27,0.022410712873558787,0,0,0,0,2155765.132909806
5A,Commercial,37165,513618.9,0,0,513618.9,513618.9,0.022410712873558787,0,0,0,0,513618.7576355876
5A,Commercial,37174,266620.74,587085.46,0,853706.2,853706.2,0.012676427744851736,0,0,0,0.6876900522580001,853706.2465533862
5A,Commercial,37175,235024.04,193890.89,0,428914.93,428914.93,0.013651537571378793,0,0,0,0.452050024368,428914.96960224875
5A,Commercial,37178,90881.01,0,0,90881.01,90881.01,0.021395704017563476,0,0,0,0,90880.9914647151
5A,Commercial,37187,108453.12,158522.43,0,266975.55,266975.55,0.013474997766299953,0,0,0,0.593771146647,266975.5492444604
5A,Commercial,37190,5167767.83,0,0,5167767.83,5167767.83,0.0184018736234095,0,0,0,0,5167767.8433743585
5A,Commercial,37194,5029.82,2908.18,0,7938,7938,0.011899999693907247,0,0,0,0.366360096842,7937.98999581838
5A,Commercial,37202,32888.2,122458.02,0,155346.22,155346.22,0.0201428563429269,0,0,0,0.788290730915,155346.17983076037
5A,Commercial,37204,44434.53,902895.43,0,947329.96,947329.96,0.0201428563429269,0,0,0,0.953095055377,947329.8943788294
5A,Commercial,37205,595004.03,1153563.92,0,1748567.95,1748567.95,0.016383570931639488,0,0,0,0.6597192266890001,1748567.9658339873
5A,Commercial,37207,665192.4299999999,44511.3,0,709703.73,709703.73,0.020018570394522744,0,0,0,0.062718321188,709703.7626406269
5A,Commercial,37210,181579.26,78636.43000000001,0,260215.69,260215.69,0.015186922819762382,0,0,0,0.30219718294700004,260215.6970437585
5A,Commercial,37217,18239.54,36311.74,0,54551.28,54551.28,0.016383570931639488,0,0,0,0.6656441637320001,54551.29481539851
5A,Commercial,37218,12708.05,56276.88,0,68984.93,68984.93,0.019939285214172625,0,0,0,0.8157851481730001,68984.94201973373
5A,Commercial,37222,1355269.03,0,0,1355269.03,1355269.03,0.015186922819762382,0,0,0,0,1355269.0707011814
5A,Commercial,37224,424457.61,0,0,424457.61,424457.61,0.016383570931639488,0,0,0,0,424457.65881572675
5A,Commercial,37229,947444.42,868570.01,0,1816014.43,1816014.43,0.015037856683573238,0,0,0,0.478283640162,1816014.2505455723
5A,Commercial,37236,90770.91,0,0,90770.91,90770.91,0.016383570931639488,0,0,0,0,90770.88104681815
5A,Commercial,37237,89018.7,0,0,89018.7,89018.7,0.019939285214172625,0,0,0,0,89018.69956725111
5A,Commercial,37238,217288.51,0,0,217288.51,217288.51,0.01844428543469258,0,0,0,0,217288.51162616804
5A,Commercial,37250,60762.82,0,0,60762.82,60762.82,0.011899999693907247,0,0,0,0,60762.850237053055
5A,Commercial,37254,33700.26,47175.56,0,80875.82,80875.82,0.015186922819762382,0,0,0,0.583308489693,80875.81612052699
5A,Commercial,37255,1722818.69,78623.36,0,1801442.05,1801442.05,0.0201428563429269,0,0,0,0.043644763956,1801442.1544595968
5A,Commercial,37256,257921.29,48837.59,0,306758.88,306758.88,0.018687856040238034,0,0,0,0.159205261198,306758.80223064625
5A,Commercial,37257,45404.01,53446.3,0,98850.31,98850.31,0.0201428563429269,0,0,0,0.540679592259,98850.30207437272
5A,Commercial,37258,1327359.28,365891.61,0,1693250.89,1693250.89,0.018687856040238034,0,0,0,0.216088216999,1693251.207624953
5A,Commercial,37259,80942.69,5002.34,0,85945.03,85945.03,0.014559230148263548,0,0,0,0.058203704105,85945.04282434915
5A,Commercial,37262,1159241.2,315441.7,0,1474682.9,1474682.9,0.015037856683573238,0,0,0,0.21390465065099998,1474682.8140904645
5A,Commercial,37263,1016832.2,501663.88,0,1518496.08,1518496.08,0.013904285041230976,0,0,0,0.330368855768,1518496.062755252
5A,Commercial,37264,65506.14,3818.05,0,69324.19,69324.19,0.015779999609247523,0,0,0,0.055075261555,69324.18932335872
5A,Commercial,37267,140331.35,0,0,140331.35,140331.35,0.011899999693907247,0,0,0,0,140331.3413903859
5A,Commercial,37268,291899.94,38370.52,0,330270.46,330270.46,0.011899999693907247,0,0,0,0.11617930529600001,330270.4971047556
5A,Commercial,37269,591690.92,218368.04,0,810058.96,810058.96,0.016364614230946324,0,0,0,0.269570522373,810058.9759726361
5A,Commercial,37271,381139.94,0,0,381139.94,381139.94,0.015186922819762382,0,0,0,0,381139.79312614654
5A,Commercial,37272,258051.3,58940.380000000005,0,316991.68,316991.68,0.014519230276302687,0,0,0,0.1859366654,316991.6467381289
5A,Commercial,37274,672870.58,554849.25,0,1227719.83,1227719.83,0.011899999693907247,0,0,0,0.451934791707,1227719.8506204907
5A,Commercial,37275,140024.27,158788.47999999998,0,298812.75,298812.75,0.014644285225063069,0,0,0,0.531397968386,298812.74463754205
5A,Commercial,37277,284655.64,0,0,284655.64,284655.64,0.015186922819762382,0,0,0,0,284655.5563299175
5A,Commercial,37278,31559.37,162014.77,0,193574.13999999998,193574.13999999998,0.014644285225063069,0,0,0,0.836965070797,193574.1369732555
5A,Commercial,37280,85847.74,56381.97,0,142229.71,142229.71,0.01563691965885084,0,0,0,0.396414542296,142229.69963002845
5A,Commercial,37283,920432.22,497941.76,0,1418373.98,1418373.98,0.015186922819762382,0,0,0,0.351065157402,1418374.0153926231
5A,Commercial,37288,2017329.33,0,0,2017329.33,2017329.33,0.015037856683573238,0,0,0,0,2017329.3462970376
5A,Commercial,37290,354681.59,0,0,354681.59,354681.59,0.015037856683573238,0,0,0,0,354681.5644073702
5A,Commercial,37291,1171717.5,0,0,1171717.5,1171717.5,0.015037856683573238,0,0,0,0,1171717.5215435838
5A,Commercial,37292,51983.07,60244.12,0,112227.19,112227.19,0.014389284894615481,0,0,0,0.536805156689,112227.1842570984
5A,Commercial,37293,496206.74,88763.04,0,584969.78,584969.78,0.015579229853935254,0,0,0,0.151739493517,584969.7949924327
5A,Commercial,37294,400853.05,76253.56,0,477106.61,477106.61,0.011899999693907247,0,0,0,0.15982511152200002,477106.5687278263
5A,Commercial,37296,293602.77,57764.909999999996,0,351367.68,351367.68,0.01563691965885084,0,0,0,0.16440022939799998,351367.77695456333
5A,Commercial,37299,217381.94,0,0,217381.94,217381.94,0.020559999180593213,0,0,0,0,217381.94045636943
5A,Commercial,37300,410080.21,0,0,410080.21,410080.21,0.01773642833698868,0,0,0,0,410080.2349295645
5A,Commercial,37301,2214824.06,0,0,2214824.06,2214824.06,0.0184018736234095,0,0,0,0,2214824.1883354615
5A,Commercial,37302,2093498.38,0,0,2093498.38,2093498.38,0.01782624859738702,0,0,0,0,2093498.3777384108
5A,Commercial,37304,104243.12000000001,0,0,104243.12000000001,104243.12000000001,0.011899999693907247,0,0,0,0,104243.11671865014
5A,Commercial,37305,77502.66,0,0,77502.66,77502.66,0.014644285225063069,0,0,0,0,77502.68291086254
5A,Commercial,37308,394608.41,300603.3,0,695211.71,695211.71,0.014553075706594787,0,0,0,0.432391080036,695211.7051377055
5A,Commercial,37309,313082.17,0,0,313082.17,313082.17,0.013904285041230976,0,0,0,0,313082.1744848561
5A,Commercial,37311,489833.48,0,0,489833.48,489833.48,0.015037856683573238,0,0,0,0,489833.3990795837
5A,Commercial,37312,79975.64,0,0,79975.64,79975.64,0.013904285041230976,0,0,0,0,79975.6678086753
5A,Commercial,37317,68813.79,8974.74,0,77788.53,77788.53,0.011899999693907247,0,0,0,0.115373512274,77788.53679911698
5A,Commercial,37318,3366259.5,698202.8,0,4064462.3,4064462.3,0.01773642833698868,0,0,0,0.171782457166,4064462.429585986
5A,Commercial,37319,431075.18,55630.18,0,486705.36,486705.36,0.01844428543469258,0,0,0,0.114299302291,486705.4431821321
5A,Commercial,37321,173725.30000000002,0,0,173725.30000000002,173725.30000000002,0.0201428563429269,0,0,0,0,173725.24710087522
5A,Commercial,37322,1370249.65,0,0,1370249.65,1370249.65,0.018687856040238034,0,0,0,0,1370249.6310626613
5A,Commercial,38004,631613.98,0,0,631613.98,631613.98,0.007663999687575973,0,0,0,0,631614.0109721659
5A,Commercial,38005,642055.56,0,0,642055.56,642055.56,0.008057333044726741,0,0,0,0,642055.5532621341
5A,Commercial,38009,1121634.93,0,0,1121634.93,1121634.93,0.007279999618581639,0,0,0,0,1121634.964834589
5A,Commercial,38016,15220510.37,0,0,15220510.37,15220510.37,0.00822928562820649,0,0,0,0,15220510.339781804
5A,Commercial,38020,4199397.69,0,0,4199397.69,4199397.69,0.006904666528064145,0,0,0,0,4199397.606462359
5A,Commercial,38022,53375.54,0,0,53375.54,53375.54,0.007874285444520044,0,0,0,0,53375.56041140312
5A,Commercial,38023,26527954.92,0,99008.9038143982,26626963.830000002,26527954.92,0.007160714199966891,0,0,0,0,26626964.088650126
5A,Commercial,38024,542147.75,0,0,542147.75,542147.75,0.0073235712905638135,0,0,0,0,542147.7682536019
5A,Commercial,38029,72776.42,0,0,72776.42,72776.42,0.0073107691614040056,0,0,0,0,72776.40410949104
5A,Commercial,38035,236050.39,0,0,236050.39,236050.39,0.007877856898398625,0,0,0,0,236050.37097509875
5A,Commercial,38040,31082.609999999997,0,0,31082.609999999997,31082.609999999997,0.007583571298787166,0,0,0,0,31082.64717805558
5A,Commercial,38041,102779.43000000001,0,0,102779.43000000001,102779.43000000001,0.00728333297553498,0,0,0,0,102779.44520089455
5A,Commercial,38042,2389014.68,0,0,2389014.68,2389014.68,0.008876428414939241,0,0,0,0,2389014.6546422374
5A,Commercial,38044,902338.71,0,0,902338.71,902338.71,0.007893571274341942,0,0,0,0,902338.7760995459
5A,Commercial,38046,163887.4,0,0,163887.4,163887.4,0.007229285620425638,0,0,0,0,163887.42788219827
5A,Commercial,38047,54774.34,0,0,54774.34,54774.34,0.008668461285471506,0,0,0,0,54774.32518140507
5A,Commercial,38049,162468.29,0,0,162468.29,162468.29,0.006824999642420286,0,0,0,0,162468.29748785784
5A,Commercial,38055,10383971.19,0,0,10383971.19,10383971.19,0.008813571289788526,0,0,0,0,10383971.042538796
5A,Commercial,38056,275755.45,0,0,275755.45,275755.45,0.00684066653563598,0,0,0,0,275755.4426479965
5A,Commercial,38063,107323.90000000001,0,0,107323.90000000001,107323.90000000001,0.0069833331203914785,0,0,0,0,107323.91372738607
5A,Commercial,38064,1533250.45,0,0,1533250.45,1533250.45,0.007230714111665874,0,0,0,0,1533250.4977035741
5A,Commercial,38067,485480.57,0,0,485480.57,485480.57,0.006917999869472427,0,0,0,0,485480.5681700403
5A,Commercial,38069,80979.67,0,0,80979.67,80979.67,0.008532856899768664,0,0,0,0,80979.66195300916
5A,Commercial,38071,261462.28,0,0,261462.28,261462.28,0.008519999789636397,0,0,0,0,261462.26474434912
5A,Commercial,38074,388050.12,0,0,388050.12,388050.12,0.007230714111665874,0,0,0,0,388050.11238935887
5A,Commercial,38076,2245542.05,0,0,2245542.05,2245542.05,0.008349999862794697,0,0,0,0,2245542.1165017616
5A,Commercial,38077,7136608.64,0,0,7136608.64,7136608.64,0.008404285446485174,0,0,0,0,7136608.59557368
5A,Commercial,38082,1045930.17,0,0,1045930.17,1045930.17,0.006973999814877419,0,0,0,0,1045930.1902061196
5A,Commercial,38087,157718.69,0,0,157718.69,157718.69,0.008377856996439911,0,0,0,0,157718.68734359895
5A,Commercial,38090,1416193.77,0,0,1416193.77,1416193.77,0.00675266657684035,0,0,0,0,1416193.7129112992
5A,Commercial,38093,212624.17,0,0,212624.17,212624.17,0.0069833331203914785,0,0,0,0,212624.1622664795
5A,Commercial,38098,3952559.23,0,0,3952559.23,3952559.23,0.007297999902572539,0,0,0,0,3952559.235513788
5A,Commercial,38099,156139.74,0,0,156139.74,156139.74,0.007560714162753273,0,0,0,0,156139.75586067606
5A,Commercial,38113,1691208.12,0,0,1691208.12,1691208.12,0.007050666333521396,0,0,0,0,1691210.5125699947
5A,Commercial,38119,1307757.25,0,0,1307757.25,1307757.25,0.008156666407498887,0,0,0,0,1307757.2647476636
5A,Commercial,38131,45876.83,0,0,45876.83,45876.83,0.007526428431445295,0,0,0,0,45876.832706741465
5A,Commercial,38138,219337.92,0,0,219337.92,219337.92,0.007893571274341942,0,0,0,0,219337.92300443977
5A,Commercial,38140,111899.23,0,0,111899.23,111899.23,0.006917999869472427,0,0,0,0,111899.23591870542
5A,Commercial,38148,11094517.68,0,0,11094517.68,11094517.68,0.007367333189385813,0,0,0,0,11094517.62663844
5A,Commercial,38149,145427.85,0,0,145427.85,145427.85,0.007819285609899149,0,0,0,0,145427.8278985552
5A,Commercial,38153,63184.99,0,0,63184.99,63184.99,0.007033122854250777,0,0,0,0,63185.01307276064
5A,Commercial,38160,136996.83,0,0,136996.83,136996.83,0.00784399975005283,0,0,0,0,136996.82833462892
5A,Commercial,38164,341571.27,0,0,341571.27,341571.27,0.008813571289788526,0,0,0,0,341571.27737144777
5A,Commercial,38174,32711.87,0,0,32711.87,32711.87,0.007160714199966891,0,0,0,0,32711.87535828515
5A,Commercial,38183,0,137885.9,0,137885.9,137885.9,0.0076468747570302064,0,0,0,1,137885.87626885032
5A,Commercial,38185,52172.88,0,0,52172.88,52172.88,0.007137058429951251,0,0,0,0,52172.86776289012
5A,Commercial,38193,1099.14,0,0,1099.14,1099.14,0.007299285532124621,0,0,0,0,1099.155612569454
5A,Commercial,38194,418499.23000000004,0,0,418499.23000000004,418499.23000000004,0.007476428345658991,0,0,0,0,418499.22227236215
5A,Commercial,38196,86769.86,0,0,86769.86,86769.86,0.0074821426289908705,0,0,0,0,86769.86935413783
5A,Commercial,38197,143665.06,0,0,143665.06,143665.06,0.0074821426289908705,0,0,0,0,143665.0396192409
5A,Commercial,38198,155677.54,0,0,155677.54,155677.54,0.00797076914271967,0,0,0,0,155677.54646029903
5A,Commercial,38199,21187.6,307530.27,0,328717.87,328717.87,0.008813571289788526,0,0,0,0.935544603412,328717.86466384406
5A,Commercial,38202,1131342.72,1984269.05,0,3115611.77,3115611.77,0.008813571289788526,0,0,0,0.6368794017239999,3115611.764180018
5A,Commercial,38205,1678622.3900000001,506423.57,0,2185045.96,2185045.96,0.007160714199966891,0,0,0,0.231767931307,2185045.9663347327
5A,Commercial,38220,1584441.54,0,0,1584441.54,1584441.54,0.007391763446425289,0,0,0,0,1584441.517972478
5A,Commercial,38223,143875.71,88490.16,0,232365.87,232365.87,0.008876428414939241,0,0,0,0.38082249786399996,232365.88259344452
5A,Commercial,38224,1575856.24,549630.65,0,2125486.89,2125486.89,0.008813571289788526,0,0,0,0.258590443851,2125486.8631010205
5A,Commercial,38225,214947.46,125834.71,0,340782.17,340782.17,0.008822307594273169,0,0,0,0.369252643751,340782.1779831882
5A,Commercial,38226,156499.88,81596.33,0,238096.21,238096.21,0.008822307594273169,0,0,0,0.342703123991,238096.20797424685
5A,Commercial,38228,2107370.21,2969720.09,0,5077090.3,5077090.3,0.008813571289788526,0,0,0,0.584925645829,5077090.3693235945
5A,Commercial,38229,446408.66,413303.77,0,859712.43,859712.43,0.007160714199966891,0,0,0,0.48074648056999997,859712.4109552029
5A,Commercial,38232,719811.48,340179.98,0,1059991.46,1059991.46,0.006904666528064145,0,0,0,0.320927005398,1059991.493662
5A,Commercial,38234,1345799.3,731243.35,0,2077042.6500000001,2077042.6500000001,0.007160714199966891,0,0,0,0.352059861101,2077042.6326280402
5A,Commercial,38237,5168.29,153.62,0,5321.91,5321.91,0.008519999789636397,0,0,0,0.028866365584999998,5321.90710859911
5A,Commercial,38238,317548.21,9441.49,0,326989.7,326989.7,0.008404285446485174,0,0,0,0.028874023202000002,326989.71920055104
5A,Commercial,38241,521151.79,0,0,521151.79,521151.79,0.006985333082602345,0,0,0,0,521151.81145381846
5A,Commercial,38242,146989.84,0,0,146989.84,146989.84,0.006674285458940302,0,0,0,0,146989.80429645086
5A,Commercial,39003,723216.86,0,0,723216.86,723216.86,0.009048571114830097,0,0,0,0,723216.855003884
5A,Commercial,39005,601667.93,0,0,601667.93,601667.93,0.008409285487596776,0,0,0,0,601667.9785308485
5A,Commercial,39018,13279833.33,0,0,13279833.33,13279833.33,0.009793845790187005,0,0,0,0,13279833.530741265
5A,Commercial,39019,3017333.63,0,0,3017333.63,3017333.63,0.00858307524662704,0,0,0,0,3017333.608433125
5A,Commercial,39021,13985328.76,0,0,13985328.76,13985328.76,0.008812856921493618,0,0,0,0,13985328.816693045
5A,Commercial,39022,4895587,0,0,4895587,4895587,0.00912642841339485,0,0,0,0,4895587.193707751
5A,Commercial,39023,10062886.42,0,0,10062886.42,10062886.42,0.008095713995695543,0,0,0,0,10062886.32586979
5A,Commercial,39026,121694.09,0,0,121694.09,121694.09,0.010609285161898366,0,0,0,0,121694.18738382104
5A,Commercial,39028,1797977.84,0,0,1797977.84,1797977.84,0.008377142705438361,0,0,0,0,1797978.1303198088
5A,Commercial,39029,200865.41,0,0,200865.41,200865.41,0.008548570883445142,0,0,0,0,200865.3939111916
5A,Commercial,39030,8424119.55,0,0,8424119.55,8424119.55,0.008669285195841396,0,0,0,0,8424119.57903718
5A,Commercial,39032,1596332.68,0,0,1596332.68,1596332.68,0.0083239994783962,0,0,0,0,1596332.5027695876
5A,Commercial,39033,3569007.18,0,7292.9605842591955,3576300.14,3569007.18,0.009655713735282928,0,0,0,0,3576300.3825102574
5A,Commercial,39034,86549.09,0,0,86549.09,86549.09,0.009259999343178312,0,0,0,0,86549.08390098062
5A,Commercial,39035,2009228.08,0,418200.4944822817,2427428.58,2009228.08,0.009846428262575105,0,0,0,0,2427428.419558717
5A,Commercial,39037,10633677.53,0,214017.92827745184,10847695.45,10633677.53,0.009088571165171531,0,0,0,0,10847695.487938143
5A,Commercial,39040,10919868.8,0,0,10919868.8,10919868.8,0.008669230335113172,0,0,0,0,10919868.84088015
5A,Commercial,39042,360663.98,0,0,360663.98,360663.98,0.011463569127908965,0,0,0,0,360663.96893712814
5A,Commercial,39044,3239973.43,0,0,3239973.43,3239973.43,0.010712142289845296,0,0,0,0,3239973.6040362893
5A,Commercial,39045,2604235.04,0,0,2604235.04,2604235.04,0.008982856687742628,0,0,0,0,2604235.0555769876
5A,Commercial,39048,926443.57,0,0,926443.57,926443.57,0.00897285530723806,0,0,0,0,926443.5418731007
5A,Commercial,39055,1443939.16,0,0,1443939.16,1443939.16,0.009671428111140969,0,0,0,0,1443939.1104793039
5A,Commercial,39068,507829.25,0,0,507829.25,507829.25,0.009228571066150429,0,0,0,0,507829.2364567197
5A,Commercial,39073,4973164.75,0,0,4973164.75,4973164.75,0.008201428220255085,0,0,0,0,4973164.804796159
5A,Commercial,39077,211611.69,0,0,211611.69,211611.69,0.008095713995695543,0,0,0,0,211611.66609927898
5A,Commercial,39079,66264.93,0,0,66264.93,66264.93,0.006941537994382945,0,0,0,0,66264.94210046477
5A,Commercial,39081,1487760.27,0,0,1487760.27,1487760.27,0.0092457138820845,0,0,0,0,1487760.2547305152
5A,Commercial,39085,468079.85,0,0,468079.85,468079.85,0.0076546663389047455,0,0,0,0,468079.8995774847
5A,Commercial,39087,11755.17,0,0,11755.17,11755.17,0.006814999513799586,0,0,0,0,11755.179031353879
5A,Commercial,39097,15717.04,0,0,15717.04,15717.04,0.011862305475046988,0,0,0,0,15717.080262218258
5A,Commercial,39104,266480.02,0,0,266480.02,266480.02,0.008242142517611323,0,0,0,0,266480.0395624688
5A,Commercial,39137,122214.37,0,0,122214.37,122214.37,0.008306428331506884,0,0,0,0,122214.39051997702
5A,Commercial,39142,2208810.23,1841044.59,0,4049854.82,4049854.82,0.009793845790187005,0,0,0,0.45459519492600003,4049854.759303246
5A,Commercial,39143,1262008.65,0,0,1262008.65,1262008.65,0.008807996992302627,0,0,0,0,1262008.6199775264
5A,Commercial,39144,631508.38,1664673.64,0,2296182.02,2296182.02,0.008669230335113172,0,0,0,0.724974617569,2296182.029917125
5A,Commercial,39145,63458.909999999996,54135.65,0,117594.56,117594.56,0.009088571165171531,0,0,0,0.46035847413200004,117594.56839193984
5A,Commercial,39146,446471.65,305245.1,0,751716.75,751716.75,0.008812856921493618,0,0,0,0.40606398318,751716.6902181939
5A,Commercial,39148,72365.94,204469.41999999998,0,276835.36,276835.36,0.008812856921493618,0,0,0,0.738595612152,276835.3486063811
5A,Commercial,39149,8665.78,123752.04,0,132417.82,132417.82,0.008812856921493618,0,0,0,0.934557315297,132417.82843389618
5A,Commercial,39153,1738.77,19594.02,0,21332.79,21332.79,0.009768571073372048,0,0,0,0.918493719395,21332.781344309202
5A,Commercial,39156,127200.07,50250.64,0,177450.71,177450.71,0.009655713735282928,0,0,0,0.283180803062,177450.7758842826
5A,Commercial,39158,1708637.1500000001,0,0,1708637.1500000001,1708637.1500000001,0.008812856921493618,0,0,0,0,1708637.1405820288
5A,Commercial,39160,12764.65,5873.19,0,18637.84,18637.84,0.0083239994783962,0,0,0,0.315121246569,18637.85103210301
5A,Commercial,39161,43515.770000000004,0,0,43515.770000000004,43515.770000000004,0.009655713735282928,0,0,0,0,43515.79131934899
5A,Commercial,39164,261962.73,0,0,261962.73,261962.73,0.008383999575226453,0,0,0,0,261962.7198477148
5A,Commercial,39165,916958.7999999999,0,0,916958.7999999999,916958.7999999999,0.007803749510996437,0,0,0,0,916958.7971009391
5A,Commercial,39166,1137299.45,0,0,1137299.45,1137299.45,0.009259999343178312,0,0,0,0,1137299.4886101272
5A,Commercial,39168,519118.89,0,0,519118.89,519118.89,0.009088571165171531,0,0,0,0,519118.8265551879
5A,Commercial,39169,107669.97,0,0,107669.97,107669.97,0.00875132940435288,0,0,0,0,107669.96852069265
5A,Commercial,39170,237842.34,0,0,237842.34,237842.34,0.009793845790187005,0,0,0,0,237842.28160858445
5A,Commercial,39172,240183.36,453440.32,0,693623.68,693623.68,0.008201428220255085,0,0,0,0.6537266885459999,693623.6864200206
5A,Commercial,39174,21509.33,0,0,21509.33,21509.33,0.008812856921493618,0,0,0,0,21509.32837972336
5A,Commercial,39178,191799.57,5253,0,197052.57,197052.57,0.008201428220255085,0,0,0,0.026657934129999998,197052.5829024888
5A,Commercial,39179,90285.4,23435.95,0,113721.34999999999,113721.34999999999,0.009259999343178312,0,0,0,0.206082016942,113721.36669362146
5A,Commercial,39180,26105.61,74237.06,0,100342.67,100342.67,0.008669230335113172,0,0,0,0.7398353059910001,100342.66537527287
5A,Commercial,39181,713443.84,529397.4,0,1242841.24,1242841.24,0.008982856687742628,0,0,0,0.425957344812,1242841.2464717138
5A,Commercial,39182,278968.48,644615.21,0,923583.6900000001,923583.6900000001,0.009671428111140969,0,0,0,0.6979500380899999,923583.6660443291
5A,Commercial,39183,74327,22777.77,0,97104.77,97104.77,0.008377142705438361,0,0,0,0.234568851513,97104.7889614967
5A,Commercial,39184,314009.21,1916471.58,0,2230480.79,2230480.79,0.008377142705438361,0,0,0,0.859218954971,2230480.7263274738
5A,Commercial,39185,30427.66,4616.37,0,35044.03,35044.03,0.008377142705438361,0,0,0,0.131730515015,35044.08432537488
5A,Commercial,39186,142941.56,111369.76,0,254311.32,254311.32,0.010712142289845296,0,0,0,0.43792707544899995,254311.31409208814
5A,Commercial,39190,92935.35,120008.92,0,212944.27,212944.27,0.009088571165171531,0,0,0,0.5635695868989999,212944.2771885678
5A,Commercial,39192,311438.12,0,0,311438.12,311438.12,0.008669230335113172,0,0,0,0,311438.09460452583
5A,Commercial,39194,38574.69,0,0,38574.69,38574.69,0.008669230335113172,0,0,0,0,38574.72866834426
5A,Commercial,39195,102774.55,11652.17,0,114426.72,114426.72,0.009259999343178312,0,0,0,0.10183085028000001,114426.73788358872
5A,Commercial,39197,34276.17,5506.179999999999,0,39782.35,39782.35,0.009088571165171531,0,0,0,0.138407706873,39782.34828705018
5A,Commercial,39203,4372.62,2439.35,0,6811.97,6811.97,0.009671428111140969,0,0,0,0.35809978135599996,6811.97367580103
