tax_code_num,major_class_code,major_class_type,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
37102,NA,NA,0,0,0,0,0,0,0,0,0,4
37106,NA,NA,0,0,0,0,0,0,0,0,0,6
37117,1,Vacant,3,0,0,0,0,0,0,0,0,1
37117,2,Residential,1156362,410000,295918,53705,0,6000,0,0,0,48
37118,1,Vacant,856,0,0,0,0,0,0,0,0,1
37118,5A,Commercial,24620255,0,0,0,0,0,0,0,0,11
37118,8,Commercial/Industrial Incentive,439162,0,0,0,0,0,0,0,0,2
37118,NA,NA,0,0,0,0,0,0,0,0,0,1
37119,1,Vacant,211159,0,0,0,0,0,0,0,0,4
37119,5B,Industrial,201986,0,0,0,0,0,0,0,0,1
37128,1,Vacant,30123,0,0,0,0,0,0,0,0,3
37128,2,Residential,11910029,2855000,1066669,232662,0,25656,0,0,0,441
37128,3,Multi-Family,207354,0,0,0,0,0,0,0,0,1
37128,5A,Commercial,10249202,0,0,0,0,0,0,0,0,91
37128,5B,Industrial,486267,0,0,0,0,0,0,0,0,3
37128,8,Commercial/Industrial Incentive,892102,0,0,0,0,0,0,0,0,8
37128,NA,NA,0,0,0,0,0,0,0,0,0,30
37130,5A,Commercial,1855608,0,0,0,0,0,0,0,0,6
37130,8,Commercial/Industrial Incentive,346400,0,0,0,0,0,0,0,0,1
37130,NA,NA,0,0,0,0,0,0,0,0,0,1
37133,1,Vacant,2519,0,0,0,0,0,0,0,0,1
37133,2,Residential,614754,40000,8000,0,0,0,0,0,0,11
37133,5A,Commercial,4632488,0,0,0,0,0,0,0,0,33
37133,5B,Industrial,139626,0,0,0,0,0,0,0,0,1
37133,8,Commercial/Industrial Incentive,582418,0,0,0,0,0,0,0,0,2
37133,NA,NA,0,0,0,0,0,0,0,0,0,1
37143,1,Vacant,50411,0,0,0,0,0,0,0,0,8
37143,2,Residential,4093982,580000,160000,38416,0,4000,0,10000,0,68
37143,5A,Commercial,40711,0,0,0,0,0,0,0,0,2
37143,5B,Industrial,284866,0,0,0,0,0,0,0,0,1
37143,NA,NA,0,0,0,0,0,0,0,0,0,1
37144,1,Vacant,267154,0,0,0,0,0,0,0,0,4
37144,2,Residential,2285,0,0,0,0,0,0,0,0,1
37144,5A,Commercial,74041,0,0,0,0,0,0,0,0,1
37144,5B,Industrial,7697195,0,0,0,0,0,0,0,0,44
37144,6B,Industrial Incentive,376271,0,0,0,0,0,0,0,0,2
37144,8,Commercial/Industrial Incentive,289224,0,0,0,0,0,0,0,0,10
37144,NA,NA,0,0,0,0,0,0,0,0,0,2
37145,1,Vacant,76844,0,0,0,0,0,0,0,0,22
37145,2,Residential,151728,10000,0,0,0,0,0,0,0,11
37150,1,Vacant,51326,0,0,0,0,0,0,0,0,11
37150,2,Residential,451557,89608,32000,8568,0,0,0,0,0,21
37150,8,Commercial/Industrial Incentive,60706,0,0,0,0,0,0,0,0,2
37150,NA,NA,0,0,0,0,0,0,0,0,0,8
37151,5B,Industrial,692693,0,0,0,0,0,0,0,0,2
37161,1,Vacant,94113,0,0,0,0,0,0,0,0,2
37161,2,Residential,21136,0,0,0,0,0,0,0,0,1
37161,5A,Commercial,528860,0,0,0,0,0,0,0,0,2
37161,5B,Industrial,2704635,0,0,0,0,0,0,0,0,14
37161,8,Commercial/Industrial Incentive,401011,0,0,0,0,0,0,0,0,6
37161,NA,NA,0,0,0,0,0,0,0,0,0,5
37162,1,Vacant,331482,0,0,0,0,0,0,0,0,5
37162,2,Residential,20343,0,0,0,0,0,0,0,0,1
37162,5A,Commercial,506685,10000,0,0,0,0,0,0,0,3
37162,5B,Industrial,1407095,0,0,0,0,0,0,0,0,6
37162,6B,Industrial Incentive,2000329,0,0,0,0,0,0,0,0,7
37162,8,Commercial/Industrial Incentive,340350,0,0,0,0,0,0,0,0,2
37162,NA,NA,0,0,0,0,0,0,0,0,0,4
37163,1,Vacant,331393,0,0,0,0,0,0,0,0,14
37163,2,Residential,2191618,716000,85923,21334,0,8000,0,0,0,117
37163,5A,Commercial,1754069,0,0,0,0,0,0,0,0,32
37163,5B,Industrial,2589837,0,0,0,0,0,0,0,0,21
37163,6B,Industrial Incentive,206261,0,0,0,0,0,0,0,0,11
37163,8,Commercial/Industrial Incentive,911027,0,0,0,0,0,0,0,0,7
37163,NA,NA,0,0,0,0,0,0,0,0,0,52
37164,1,Vacant,459505,0,0,0,0,0,0,0,0,25
37164,2,Residential,1074092,70000,9780,0,0,0,0,0,0,37
37164,3,Multi-Family,870161,0,0,0,0,0,0,0,0,15
37164,5A,Commercial,6870965,0,0,0,0,0,0,0,0,84
37164,5B,Industrial,7323587,0,0,0,0,0,0,0,260112,20
37164,6B,Industrial Incentive,450405,0,0,0,0,0,0,0,0,1
37164,8,Commercial/Industrial Incentive,743828,0,0,0,0,0,0,0,0,8
37164,NA,NA,0,0,0,0,0,0,0,0,0,148
37165,1,Vacant,18787,0,0,0,0,0,0,0,0,4
37165,2,Residential,308676,57500,8000,12171,0,0,0,0,0,17
37165,3,Multi-Family,61940,0,0,0,0,0,0,0,0,7
37165,5A,Commercial,1637032,0,0,0,0,0,0,0,0,46
37165,8,Commercial/Industrial Incentive,35534,0,0,0,0,0,0,0,0,1
37165,NA,NA,0,0,0,0,0,0,0,0,0,32
37174,1,Vacant,248947,0,0,0,0,0,0,0,0,16
37174,3,Multi-Family,183180,0,0,0,0,0,0,0,0,1
37174,5A,Commercial,4810426,0,0,0,0,0,0,0,0,42
37174,5B,Industrial,1680214,0,0,0,0,0,0,0,0,8
37174,NA,NA,0,0,0,0,0,0,0,0,0,17
37175,1,Vacant,284289,0,0,0,0,0,0,0,0,85
37175,2,Residential,715402,212373,16018,19830,0,2000,0,0,0,70
37175,5A,Commercial,2416831,0,0,0,0,0,0,0,0,25
37175,5B,Industrial,1922419,0,0,0,0,0,0,0,0,4
37175,NA,NA,0,0,0,0,0,0,0,0,0,42
37178,1,Vacant,32550,0,0,0,0,0,0,0,0,7
37178,2,Residential,118182,38918,3200,2000,0,0,0,0,0,13
37178,5A,Commercial,303402,0,0,0,0,0,0,0,0,1
37178,NA,NA,0,0,0,0,0,0,0,0,0,10
37184,1,Vacant,11332,0,0,0,0,0,0,0,0,1
37184,5B,Industrial,1374044,0,0,0,0,0,0,0,0,4
37187,1,Vacant,174314,0,0,0,0,0,0,0,0,26
37187,2,Residential,418669,60000,0,0,0,2000,0,0,0,23
37187,5A,Commercial,1415190,0,0,0,0,0,0,0,0,27
37187,5B,Industrial,614867,0,0,0,0,0,0,0,0,7
37187,8,Commercial/Industrial Incentive,60534,0,0,0,0,0,0,0,0,3
37187,NA,NA,0,0,0,0,0,0,0,0,0,5
37190,3,Multi-Family,4294018,0,0,0,0,0,0,0,303078,4
37190,5A,Commercial,17551772,0,0,0,0,0,0,0,0,12
37190,8,Commercial/Industrial Incentive,1008343,0,0,0,0,0,0,0,0,3
37190,NA,NA,0,0,0,0,0,0,0,0,0,4
37191,1,Vacant,177,0,0,0,0,0,0,0,0,1
37191,NA,NA,0,0,0,0,0,0,0,0,0,2
37193,1,Vacant,68954,0,0,0,0,0,0,0,0,2
37193,5B,Industrial,96252,0,0,0,0,0,0,0,0,1
37193,8,Commercial/Industrial Incentive,804906,0,0,0,0,0,0,0,0,7
37193,NA,NA,0,0,0,0,0,0,0,0,0,1
37194,5A,Commercial,47647,0,0,0,0,0,0,0,0,1
37194,5B,Industrial,225374,0,0,0,0,0,0,0,0,2
37195,1,Vacant,27922,0,0,0,0,0,0,0,0,2
37195,8,Commercial/Industrial Incentive,77043,0,0,0,0,0,0,0,0,1
37196,2,Residential,84986,10000,0,0,0,0,0,0,0,2
37202,1,Vacant,168335,0,0,0,0,0,0,0,0,56
37202,5A,Commercial,550873,0,0,0,0,0,0,0,0,7
37204,5A,Commercial,3359326,0,0,0,0,0,0,0,0,128
37204,NA,NA,0,0,0,0,0,0,0,0,0,20
37205,1,Vacant,25943,0,0,0,0,0,0,0,0,1
37205,5A,Commercial,7623351,0,0,0,0,0,0,0,0,11
37205,8,Commercial/Industrial Incentive,91399,0,0,0,0,0,0,0,0,1
37206,2,Residential,150513,20000,8000,0,0,0,0,0,0,13
37206,5B,Industrial,265712,0,0,0,0,0,0,0,0,2
37206,NA,NA,0,0,0,0,0,0,0,0,0,5
37207,1,Vacant,88332,0,0,0,0,0,0,0,0,17
37207,2,Residential,811767,140000,29021,14307,0,0,0,0,0,64
37207,3,Multi-Family,265201,0,0,0,0,0,0,0,0,5
37207,4,Not For Profit,12840,0,0,0,0,0,0,0,0,4
37207,5A,Commercial,2532305,0,0,0,0,0,0,0,0,62
37207,5B,Industrial,424057,0,0,0,0,0,0,0,0,6
37207,NA,NA,0,0,0,0,0,0,0,0,0,65
37208,1,Vacant,126491,0,0,0,0,0,0,0,0,47
37208,2,Residential,194756,54900,0,0,0,0,0,0,0,18
37208,5B,Industrial,1598713,0,0,0,0,0,0,0,0,2
37208,8,Commercial/Industrial Incentive,173108,0,0,0,0,0,0,0,0,3
37208,NA,NA,0,0,0,0,0,0,0,0,0,50
37210,2,Residential,659965,140000,8000,0,0,0,0,0,0,25
37210,5A,Commercial,1318015,0,0,0,0,0,0,0,0,16
37210,5B,Industrial,1358944,0,0,0,0,0,0,0,0,2
37210,8,Commercial/Industrial Incentive,519916,0,0,0,0,0,0,0,0,8
37210,NA,NA,0,0,0,0,0,0,0,0,0,32
37214,2,Residential,62026,0,0,0,0,0,0,0,0,3
37217,1,Vacant,459897,0,0,0,0,0,0,0,0,1
37217,5A,Commercial,237831,0,0,0,0,0,0,0,0,2
37217,5B,Industrial,1589470,0,0,0,0,0,0,0,0,15
37217,NA,NA,0,0,0,0,0,0,0,0,0,26
37218,1,Vacant,832033,0,0,0,0,0,0,0,0,3
37218,5A,Commercial,247125,0,0,0,0,0,0,0,0,2
37218,5B,Industrial,262268,0,0,0,0,0,0,0,0,2
37218,6B,Industrial Incentive,136951,0,0,0,0,0,0,0,0,5
37218,NA,NA,0,0,0,0,0,0,0,0,0,21
37220,1,Vacant,6041,0,0,0,0,0,0,0,0,1
37220,NA,NA,0,0,0,0,0,0,0,0,0,1
37221,NA,NA,0,0,0,0,0,0,0,0,0,1
37222,2,Residential,398923,39000,0,0,0,0,0,0,0,9
37222,3,Multi-Family,123801,0,0,0,0,0,0,0,0,1
37222,5A,Commercial,6864555,0,0,0,0,0,0,0,0,14
37222,8,Commercial/Industrial Incentive,362381,0,0,0,0,0,0,0,0,4
37222,NA,NA,0,0,0,0,0,0,0,0,0,4
37224,5A,Commercial,1850537,0,0,0,0,0,0,0,0,4
37229,1,Vacant,1326293,0,0,0,0,0,0,0,0,6
37229,2,Residential,304099,30000,8000,0,0,0,0,0,0,9
37229,5A,Commercial,8625917,0,0,0,0,0,0,0,0,33
37229,5B,Industrial,1417281,0,0,0,0,0,0,0,0,14
37229,8,Commercial/Industrial Incentive,1321623,0,0,0,0,0,0,0,0,1
37229,NA,NA,0,0,0,0,0,0,0,0,0,22
37232,1,Vacant,1318,0,0,0,0,0,0,0,0,1
37232,5B,Industrial,248047,0,0,0,0,0,0,0,0,2
37234,5B,Industrial,538297,0,0,0,0,0,0,0,0,1
37235,5B,Industrial,531310,0,0,0,0,0,0,0,0,2
37235,NA,NA,0,0,0,0,0,0,0,0,0,1
37236,1,Vacant,95224,0,0,0,0,0,0,0,0,3
37236,5A,Commercial,395740,0,0,0,0,0,0,0,0,6
37236,5B,Industrial,359528,0,0,0,0,0,0,0,0,2
37236,6B,Industrial Incentive,117321,0,0,0,0,0,0,0,0,1
37236,NA,NA,0,0,0,0,0,0,0,0,0,7
37237,1,Vacant,87639,0,0,0,0,0,0,0,0,3
37237,2,Residential,109848,0,0,0,0,0,0,0,0,1
37237,5A,Commercial,318892,0,0,0,0,0,0,0,0,4
37237,5B,Industrial,3320681,0,0,0,0,0,0,0,0,6
37237,6B,Industrial Incentive,1097214,0,0,0,0,0,0,0,0,4
37237,NA,NA,0,0,0,0,0,0,0,0,0,6
37238,1,Vacant,390319,0,0,0,0,0,0,0,0,34
37238,2,Residential,266019,82843,8423,13044,0,2000,0,0,0,18
37238,5A,Commercial,841486,0,0,0,0,0,0,0,0,6
37238,5B,Industrial,2015389,0,0,0,0,0,0,0,0,26
37238,6B,Industrial Incentive,26760,0,0,0,0,0,0,0,0,6
37238,8,Commercial/Industrial Incentive,1626766,0,0,0,0,0,0,0,0,5
37238,NA,NA,0,0,0,0,0,0,0,0,0,110
37250,1,Vacant,125145,0,0,0,0,0,0,0,0,6
37250,2,Residential,9741,0,0,0,0,0,0,0,0,1
37250,5A,Commercial,364723,0,0,0,0,0,0,0,0,7
37250,NA,NA,0,0,0,0,0,0,0,0,0,7
37251,NA,NA,0,0,0,0,0,0,0,0,0,2
37253,8,Commercial/Industrial Incentive,107347,0,0,0,0,0,0,0,0,1
37254,5A,Commercial,409643,0,0,0,0,0,0,0,0,1
37254,8,Commercial/Industrial Incentive,234385,0,0,0,0,0,0,0,0,2
37255,1,Vacant,1191185,0,0,0,0,0,0,0,0,88
37255,2,Residential,1007094,90000,8413,0,0,0,0,0,0,48
37255,5A,Commercial,6388093,0,0,0,0,0,0,0,0,52
37255,5B,Industrial,1795350,0,0,0,0,0,0,0,0,12
37255,8,Commercial/Industrial Incentive,441391,0,0,0,0,0,0,0,0,9
37255,NA,NA,0,0,0,0,0,0,0,0,0,52
37256,1,Vacant,133678,0,0,0,0,0,0,0,0,10
37256,2,Residential,213176,49614,488,4805,0,0,0,0,0,14
37256,5A,Commercial,1172491,0,0,0,0,0,0,0,0,6
37256,8,Commercial/Industrial Incentive,442352,0,0,0,0,0,0,0,0,3
37257,1,Vacant,12596,0,0,0,0,0,0,0,0,2
37257,2,Residential,28763,10000,0,0,0,0,0,0,0,2
37257,5A,Commercial,350533,0,0,0,0,0,0,0,0,8
37257,5B,Industrial,1300352,0,0,0,0,0,0,0,0,2
37257,NA,NA,0,0,0,0,0,0,0,0,0,2
37258,1,Vacant,125080,0,0,0,0,0,0,0,0,11
37258,2,Residential,301632,19804,5887,0,0,0,0,0,0,26
37258,5A,Commercial,6471931,0,0,0,0,0,0,0,0,75
37258,5B,Industrial,421420,0,0,0,0,0,0,0,0,1
37258,8,Commercial/Industrial Incentive,969797,0,0,0,0,0,0,0,0,4
37258,9,Multi-Family Incentive,57039,0,0,0,0,0,0,0,0,1
37258,NA,NA,0,0,0,0,0,0,0,0,0,67
37259,1,Vacant,53836,0,0,0,0,0,0,0,0,3
37259,5A,Commercial,454087,0,0,0,0,0,0,0,0,3
37259,NA,NA,0,0,0,0,0,0,0,0,0,1
37260,1,Vacant,93327,0,0,0,0,0,0,0,0,1
37260,8,Commercial/Industrial Incentive,320685,0,0,0,0,0,0,0,0,1
37261,8,Commercial/Industrial Incentive,248564,0,0,0,0,0,0,0,0,1
37262,1,Vacant,181805,0,0,0,0,0,0,0,0,6
37262,2,Residential,1147746,172500,40000,9178,0,2000,0,2500,0,39
37262,3,Multi-Family,339430,0,0,0,0,0,0,0,0,5
37262,5A,Commercial,7004621,0,0,0,0,0,0,0,0,71
37262,5B,Industrial,644933,0,0,0,0,0,0,0,0,4
37262,8,Commercial/Industrial Incentive,632303,0,0,0,0,0,0,0,0,7
37262,NA,NA,0,0,0,0,0,0,0,0,0,25
37263,2,Residential,127999,1000,0,0,0,0,0,0,0,3
37263,5A,Commercial,7800761,0,0,0,0,0,0,0,0,35
37263,NA,NA,0,0,0,0,0,0,0,0,0,9
37264,5A,Commercial,337936,0,0,0,0,0,0,0,0,1
37265,5B,Industrial,770100,0,0,0,0,0,0,0,0,2
37265,6B,Industrial Incentive,794406,0,0,0,0,0,0,0,0,1
37266,1,Vacant,161660,0,0,0,0,0,0,0,0,4
37267,2,Residential,158096,0,0,0,0,0,0,0,0,2
37267,5A,Commercial,842325,0,0,0,0,0,0,0,0,7
37267,8,Commercial/Industrial Incentive,46974,0,0,0,0,0,0,0,0,2
37268,2,Residential,106224,20000,0,0,0,0,0,0,0,3
37268,3,Multi-Family,175583,0,0,0,0,0,0,0,0,1
37268,5A,Commercial,1982416,0,0,0,0,0,0,0,0,7
37268,5B,Industrial,281858,0,0,0,0,0,0,0,0,2
37268,8,Commercial/Industrial Incentive,184023,0,0,0,0,0,0,0,0,2
37269,5A,Commercial,3807742,0,0,0,0,0,0,0,0,2
37270,NA,NA,0,0,0,0,0,0,0,0,0,2
37271,5A,Commercial,1930506,0,0,0,0,0,0,0,0,15
37271,8,Commercial/Industrial Incentive,16052,0,0,0,0,0,0,0,0,1
37271,NA,NA,0,0,0,0,0,0,0,0,0,1
37272,1,Vacant,374611,0,0,0,0,0,0,0,0,6
37272,2,Residential,419381,42000,6979,53002,0,0,0,0,0,10
37272,5A,Commercial,1679426,0,0,0,0,0,0,0,0,8
37272,5B,Industrial,3255639,9000,0,0,0,0,0,0,0,14
37272,8,Commercial/Industrial Incentive,1711409,0,0,0,0,0,0,0,0,13
37272,NA,NA,0,0,0,0,0,0,0,0,0,9
37273,NA,NA,0,0,0,0,0,0,0,0,0,2
37274,1,Vacant,54148,0,0,0,0,0,0,0,0,1
37274,5A,Commercial,7369267,0,0,0,0,0,0,0,0,11
37274,5B,Industrial,514453,0,0,0,0,0,0,0,0,1
37274,8,Commercial/Industrial Incentive,874140,0,0,0,0,0,0,0,0,2
37274,NA,NA,0,0,0,0,0,0,0,0,0,7
37275,1,Vacant,526262,0,0,0,0,0,0,0,0,1
37275,5A,Commercial,1457481,0,0,0,0,0,0,0,0,3
37275,NA,NA,0,0,0,0,0,0,0,0,0,1
37277,2,Residential,52478,0,0,0,0,0,0,0,0,1
37277,5A,Commercial,1441805,0,0,0,0,0,0,0,0,9
37277,8,Commercial/Industrial Incentive,203813,0,0,0,0,0,0,0,0,5
37277,NA,NA,0,0,0,0,0,0,0,0,0,29
37278,1,Vacant,4318,0,0,0,0,0,0,0,0,1
37278,5A,Commercial,944172,0,0,0,0,0,0,0,0,1
37280,1,Vacant,7744,0,0,0,0,0,0,0,0,1
37280,2,Residential,249576,29000,23200,17403,0,0,0,0,0,11
37280,5A,Commercial,699674,0,0,0,0,0,0,0,0,5
37280,6B,Industrial Incentive,160174,0,0,0,0,0,0,0,0,4
37280,NA,NA,0,0,0,0,0,0,0,0,0,6
37281,1,Vacant,94174,0,0,0,0,0,0,0,0,1
37282,8,Commercial/Industrial Incentive,1093010,0,0,0,0,0,0,0,0,1
37282,NA,NA,0,0,0,0,0,0,0,0,0,1
37283,1,Vacant,686348,0,0,0,0,0,0,0,0,8
37283,2,Residential,570118,120000,32000,7934,0,0,0,0,0,25
37283,5A,Commercial,7184187,0,0,0,0,0,0,0,0,14
37283,5B,Industrial,5039142,0,0,0,0,0,0,0,0,20
37283,6B,Industrial Incentive,559688,0,0,0,0,0,0,0,0,4
37283,8,Commercial/Industrial Incentive,6328495,0,0,0,0,0,0,0,0,10
37283,NA,NA,0,0,0,0,0,0,0,0,0,22
37284,1,Vacant,956911,0,0,0,0,0,0,0,0,6
37284,NA,NA,0,0,0,0,0,0,0,0,0,2
37287,5B,Industrial,601417,0,0,0,0,0,0,0,0,5
37288,1,Vacant,1422286,0,0,0,0,0,0,0,0,207
37288,2,Residential,623622,90000,24000,8533,0,0,0,0,0,31
37288,5A,Commercial,9582147,0,0,0,0,0,0,0,0,64
37288,5B,Industrial,2765226,0,0,0,0,0,0,0,0,34
37288,8,Commercial/Industrial Incentive,160426,0,0,0,0,0,0,0,0,2
37288,NA,NA,0,0,0,0,0,0,0,0,0,13
37289,8,Commercial/Industrial Incentive,4330497,0,0,0,0,0,0,0,0,1
37290,1,Vacant,19809,0,0,0,0,0,0,0,0,2
37290,2,Residential,1651753,508030,283473,166924,0,5100,0,0,0,63
37290,4,Not For Profit,30640,0,0,0,0,0,0,0,0,1
37290,5A,Commercial,1684708,0,0,0,0,0,0,0,0,8
37290,5B,Industrial,246780,0,0,0,0,0,0,0,0,1
37290,8,Commercial/Industrial Incentive,20935,0,0,0,0,0,0,0,0,1
37290,NA,NA,0,0,0,0,0,0,0,0,0,45
37291,1,Vacant,118387,0,0,0,0,0,0,0,0,2
37291,5A,Commercial,5565561,0,0,0,0,0,0,0,0,5
37291,5B,Industrial,8966094,0,0,0,0,0,0,0,0,7
37292,1,Vacant,200534,0,0,0,0,0,0,0,0,9
37292,2,Residential,693452,170000,23483,20154,0,0,0,0,0,24
37292,3,Multi-Family,224719,0,0,0,0,0,0,0,0,3
37292,5A,Commercial,557097,0,0,0,0,0,0,0,0,4
37292,5B,Industrial,3648075,10000,0,0,0,0,0,0,0,20
37292,6B,Industrial Incentive,79376,0,0,0,0,0,0,0,0,1
37292,8,Commercial/Industrial Incentive,1001094,0,0,0,0,0,0,0,0,3
37293,5A,Commercial,2888312,0,0,0,0,0,0,0,0,7
37293,NA,NA,0,0,0,0,0,0,0,0,0,3
37294,2,Residential,1743733,190000,55537,12931,0,2000,0,0,0,59
37294,3,Multi-Family,160650,0,0,0,0,0,0,0,0,1
37294,4,Not For Profit,93861,0,0,0,0,0,0,0,0,1
37294,5A,Commercial,2863785,0,0,0,0,0,0,0,0,22
37294,NA,NA,0,0,0,0,0,0,0,0,0,51
37295,NA,NA,0,0,0,0,0,0,0,0,0,7
37296,1,Vacant,84930,0,0,0,0,0,0,0,0,15
37296,2,Residential,950725,90000,32000,5371,0,0,0,0,0,34
37296,3,Multi-Family,160272,0,0,0,0,0,0,0,0,1
37296,4,Not For Profit,23001,0,0,0,0,0,0,0,0,4
37296,5A,Commercial,1728492,0,0,0,0,0,0,0,0,21
37296,5B,Industrial,477270,0,0,0,0,0,0,0,0,5
37296,NA,NA,0,0,0,0,0,0,0,0,0,22
37297,1,Vacant,396177,0,0,0,0,0,0,0,0,117
37297,2,Residential,14185,10000,0,0,0,0,0,0,0,1
37297,NA,NA,0,0,0,0,0,0,0,0,0,29
37298,1,Vacant,710688,0,0,0,0,0,0,0,0,524
37298,5B,Industrial,31150,0,0,0,0,0,0,0,0,1
37298,NA,NA,0,0,0,0,0,0,0,0,0,1
37299,5A,Commercial,755218,0,0,0,0,0,0,0,0,1
37300,2,Residential,251533,10000,233738,7795,0,0,0,0,0,1
37300,5A,Commercial,1651485,0,0,0,0,0,0,0,0,1
37300,8,Commercial/Industrial Incentive,774507,0,0,0,0,0,0,0,0,3
37301,1,Vacant,357376,0,0,0,0,0,0,0,0,3
37301,5A,Commercial,7522414,0,0,0,0,0,0,0,0,24
37301,8,Commercial/Industrial Incentive,8731164,0,0,0,0,0,0,0,0,6
37301,NA,NA,0,0,0,0,0,0,0,0,0,6
37302,5A,Commercial,7339943,0,0,0,0,0,0,0,0,4
37302,8,Commercial/Industrial Incentive,114595,0,0,0,0,0,0,0,0,1
37302,NA,NA,0,0,0,0,0,0,0,0,0,1
37303,2,Residential,112082,0,0,0,0,0,0,0,0,1
37304,5A,Commercial,625709,0,0,0,0,0,0,0,0,1
37304,6B,Industrial Incentive,132680,0,0,0,0,0,0,0,0,1
37304,8,Commercial/Industrial Incentive,198454,0,0,0,0,0,0,0,0,1
37305,2,Residential,5678,0,0,0,0,0,0,0,0,1
37305,5A,Commercial,378025,0,0,0,0,0,0,0,0,1
37306,2,Residential,5746525,790000,272000,92761,0,16000,0,15000,0,90
37307,1,Vacant,93984,0,0,0,0,0,0,0,0,3
37307,5B,Industrial,999932,0,0,0,0,0,0,0,0,1
37308,1,Vacant,50721,0,0,0,0,0,0,0,0,3
37308,5A,Commercial,3674675,0,0,0,0,0,0,0,0,6
37309,5A,Commercial,1608354,0,0,0,0,0,0,0,0,2
37309,NA,NA,0,0,0,0,0,0,0,0,0,1
37310,NA,NA,0,0,0,0,0,0,0,0,0,1
37311,1,Vacant,7354,0,0,0,0,0,0,0,0,1
37311,2,Residential,247468,47500,16000,5362,0,0,0,0,0,7
37311,5A,Commercial,2326668,0,0,0,0,0,0,0,0,19
37311,8,Commercial/Industrial Incentive,517696,0,0,0,0,0,0,0,0,6
37311,NA,NA,0,0,0,0,0,0,0,0,0,13
37312,1,Vacant,13164,0,0,0,0,0,0,0,0,1
37312,2,Residential,59571,9000,0,0,0,0,0,0,0,2
37312,5A,Commercial,410848,0,0,0,0,0,0,0,0,3
37313,NA,NA,0,0,0,0,0,0,0,0,0,1
37314,5B,Industrial,78043,0,0,0,0,0,0,0,0,1
37314,NA,NA,0,0,0,0,0,0,0,0,0,1
37315,1,Vacant,5021,0,0,0,0,0,0,0,0,1
37315,2,Residential,7179,0,0,0,0,0,0,0,0,1
37315,NA,NA,0,0,0,0,0,0,0,0,0,4
37316,1,Vacant,17104,0,0,0,0,0,0,0,0,3
37316,2,Residential,118259,27522,8000,6305,0,0,0,0,0,4
37316,5B,Industrial,105020,0,0,0,0,0,0,0,0,4
37316,NA,NA,0,0,0,0,0,0,0,0,0,2
37317,2,Residential,180464,10000,0,0,0,0,0,0,0,4
37317,5A,Commercial,466918,0,0,0,0,0,0,0,0,4
37317,NA,NA,0,0,0,0,0,0,0,0,0,5
37318,1,Vacant,322564,0,0,0,0,0,0,0,0,17
37318,2,Residential,1209512,30000,8000,0,0,2000,0,0,0,36
37318,3,Multi-Family,6097445,0,0,0,0,0,0,0,0,27
37318,5A,Commercial,16368501,0,0,0,0,0,0,0,0,217
37318,5B,Industrial,2617874,0,0,0,0,0,0,0,0,2
37318,6B,Industrial Incentive,74641,0,0,0,0,0,0,0,0,1
37318,8,Commercial/Industrial Incentive,1366194,0,0,0,0,0,0,0,0,14
37318,NA,NA,0,0,0,0,0,0,0,0,0,53
37319,1,Vacant,440874,0,0,0,0,0,0,0,0,61
37319,2,Residential,853889,150000,24000,0,0,2000,0,0,0,21
37319,5A,Commercial,1884848,0,0,0,0,0,0,0,0,35
37319,5B,Industrial,1641619,0,0,0,0,0,0,0,0,9
37319,6B,Industrial Incentive,618745,0,0,0,0,0,0,0,0,2
37319,NA,NA,0,0,0,0,0,0,0,0,0,50
37321,1,Vacant,66052,0,0,0,0,0,0,0,0,7
37321,2,Residential,130488,20000,2026,2000,0,0,0,0,0,11
37321,5A,Commercial,616047,0,0,0,0,0,0,0,0,14
37321,8,Commercial/Industrial Incentive,144461,0,0,0,0,0,0,0,0,10
37321,NA,NA,0,0,0,0,0,0,0,0,0,89
37322,1,Vacant,325729,0,0,0,0,0,0,0,0,38
