year,actual_keypin,incent_pins,project_pins,fmv,tax_code,in_tif,pin_classes,land_use,incent_prop,triad,exe_abate,clean_name,landuse_change,incent_change,tif_change,pin_classes_2011,pin_classes_2022,base_year_fmv_2011,end_year_fmv_2022,fmv_growth_2011,fmv_2022_2011_diff,landuse_change2,land_use2,tif_change2,incent_change2,in_tif2
2022,2418611 - ILLINOIS PROF GOLFERS,0,1,0,24009,0,0,Exempt,Non-Incentive,North,0,Golf,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2421777 - 7900 NAGEL LLC,0,1,0,24034,0,0,Exempt,Non-Incentive,North,0,Morton Grove,Changes Land Use,Never Incentive,Never TIF,593,0,891888,0,0,-891888,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,24233240010000,0,1,0,39166,1,0,Exempt,Non-Incentive,South,0,Alsip,Changes Land Use,Never Incentive,Always TIF,517,0,310260,0,0,-310260,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,24264010510000,0,1,0,39035,0,0,Exempt,Non-Incentive,South,0,Alsip,Changes Land Use,Never Incentive,Never TIF,593,0,167708,0,0,-167708,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,24292010401004,0,1,0,39104,0,0,Exempt,Non-Incentive,South,0,Alsip,Changes Land Use,Never Incentive,Never TIF,589,0,276088,0,0,-276088,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,24292010401005,0,1,0,39104,0,0,Exempt,Non-Incentive,South,0,Alsip,Changes Land Use,Never Incentive,Never TIF,589,0,271528,0,0,-271528,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,24364270240000,0,1,0,39044,0,0,Exempt,Non-Incentive,South,0,Blue Island,Changes Land Use,Never Incentive,Never TIF,517,0,142820,0,0,-142820,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,243887 - HOME ACQUISISTIONS,0,1,0,12054,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,533,0,268744,0,0,-268744,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,243895 - CHGO HTS PATTERN/MODEL,0,1,0,12023,0,0,Exempt,Non-Incentive,South,0,South Chicago Heights,Changes Land Use,Never Incentive,Never TIF,593,0,236836,0,0,-236836,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,243918 - ASHLAND  INC,0,1,0,20106,0,0,Exempt,Non-Incentive,North,0,Franklin Park,Changes Land Use,Never Incentive,Never TIF,593,0,1994372,0,0,-1994372,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,243950 - SKYLER LLC,0,1,0,16053,0,0,Exempt,Non-Incentive,North,0,Rolling Meadows,Changes Land Use,Never Incentive,Never TIF,599,0,939996,0,0,-939996,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,245984 - ARIF VARANI,0,1,0,70039,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,174168,0,0,-174168,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,2500792 - CANAAN PRESBYTERIAN CH,0,1,0,25038,0,0,Exempt,Non-Incentive,North,0,Glenview,Changes Land Use,Never Incentive,Never TIF,597,0,6024488,0,0,-6024488,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2501098 - ADVOCATE HEALTH & HOSP,0,1,0,25100,0,0,Exempt,Non-Incentive,North,0,Glenview,Changes Land Use,Never Incentive,Never TIF,517,0,1698552,0,0,-1698552,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25022210480000,0,1,0,70073,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,597,0,119960,0,0,-119960,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25023070100000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,522,0,70192,0,0,-70192,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25023150030000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,212,0,237590,0,0,-237590,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25023150040000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,31250,0,0,-31250,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25023150080000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25024060070000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,593,0,69616,0,0,-69616,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2502453 - VMV ASSET MANAGEMENT,0,1,0,25076,0,0,Exempt,Non-Incentive,North,0,Northbrook,Changes Land Use,Never Incentive,Never TIF,580,0,78656,0,0,-78656,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25031060020000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,23732,0,0,-23732,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25031150380000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,587,0,76856,0,0,-76856,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,25032150310000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,590,0,23996,0,0,-23996,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25032230410000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,215624,0,0,-215624,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25033210130000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,136700,0,0,-136700,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25033210380000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,241,0,25000,0,0,-25000,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25033210430000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,25256,0,0,-25256,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25034160340000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,145416,0,0,-145416,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25034230170000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25034230180000,0,1,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25051240090000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,190,0,67520,0,0,-67520,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25051240100000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,190,0,67190,0,0,-67190,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25051240110000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,190,0,66540,0,0,-66540,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053080080000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053080090000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053080100000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053080110000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053300310000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,100,0,36960,0,0,-36960,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053300320000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,100,0,27750,0,0,-27750,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053300330000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,24692,0,0,-24692,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25053300340000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,24692,0,0,-24692,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25054210300000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,117000,0,0,-117000,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25054210310000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,205784,0,0,-205784,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25054210320000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,205060,0,0,-205060,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25054210330000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,70220,0,0,-70220,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25062000090000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,99140,0,0,-99140,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25062000100000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,99140,0,0,-99140,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25062000130000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,597,0,101604,0,0,-101604,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25062060010000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,55192,0,0,-55192,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25062130300000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,96256,0,0,-96256,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25062130310000,0,1,0,72188,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,96256,0,0,-96256,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25082000350000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,427508,0,0,-427508,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25103280170000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,40256,0,0,-40256,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2513162 - CAMELIA ILINESCU,0,1,0,25076,0,0,Exempt,Non-Incentive,North,0,Northbrook,Changes Land Use,Never Incentive,Never TIF,593,0,1196572,0,0,-1196572,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25142000010000,0,1,0,70058,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,190,0,1879670,0,0,-1879670,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25152010010000,0,1,0,70106,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,590,0,30920,0,0,-30920,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25152010020000,0,1,0,70106,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,184004,0,0,-184004,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25153010260000,0,1,0,70031,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25153020210000,0,1,0,70031,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,87896,0,0,-87896,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25154060290000,0,1,0,70030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,593,0,411528,0,0,-411528,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25163150240000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,593,0,442700,0,0,-442700,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25163220250000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25163220260000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25164050100000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,27450,0,0,-27450,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25164230360000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,27930,0,0,-27930,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25164230370000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,56430,0,0,-56430,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25173320240000,0,1,0,72152,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25173340290000,0,1,0,72152,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,59396,0,0,-59396,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25173340310000,0,1,0,72152,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,590,0,19640,0,0,-19640,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25174150100000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,593,0,287484,0,0,-287484,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25174180390000,0,1,0,72195,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,517,0,250424,0,0,-250424,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,2517646 - NORTHWESTERN MEM HOSP,0,1,0,25097,0,0,Exempt,Non-Incentive,North,0,Glenview,Changes Land Use,Never Incentive,Changes,591,0,12686696,0,0,-12686696,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,25183120010000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25184090110000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25201020040000,0,1,0,72152,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,31250,0,0,-31250,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25201030070000,0,1,0,72152,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,31250,0,0,-31250,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25201270220000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,517,0,117188,0,0,-117188,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25201270230000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,517,0,117188,0,0,-117188,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070150000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070160000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070170000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070180000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070480000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070490000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25203070500000,0,1,0,72201,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,2520481 - BESS CAPITAL,0,1,0,25038,0,0,Exempt,Non-Incentive,North,0,Glenview,Changes Land Use,Never Incentive,Never TIF,517,0,709056,0,0,-709056,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2520673 - 2775 SHERMER LLC,0,1,0,25037,0,0,Exempt,Non-Incentive,North,0,Northbrook,Changes Land Use,Never Incentive,Never TIF,580,0,6048,0,0,-6048,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2520960 - NORTHSHORE UNIVERSITY,0,1,0,25074,0,0,Exempt,Non-Incentive,North,0,Glenview,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25211070320000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,522,0,68424,0,0,-68424,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25211070330000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,522,0,46548,0,0,-46548,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25211070340000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,522,0,47328,0,0,-47328,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212080010000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,99050,0,0,-99050,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212080020000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,34480,0,0,-34480,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212110350000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,26560,0,0,-26560,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212130300000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,18750,0,0,-18750,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212130310000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,37500,0,0,-37500,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212180230000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,590,0,17800,0,0,-17800,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212280010000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,522,0,246640,0,0,-246640,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212280220000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,590,0,20340,0,0,-20340,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212300340000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,8870,0,0,-8870,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212300350000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,593,0,145584,0,0,-145584,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25212300360000,0,1,0,72193,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,100,0,76800,0,0,-76800,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,25214070290000,0,1,0,72003,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,100,0,152090,0,0,-152090,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25221110220000,0,1,0,70105,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,38120,0,0,-38120,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25222260500000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260510000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260520000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260530000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260540000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260550000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,212,0,167080,0,0,-167080,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260560000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,301,0,14760,0,0,-14760,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260570000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,290,0,32890,0,0,-32890,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260580000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,201,0,34600,0,0,-34600,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222260590000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,212,0,169380,0,0,-169380,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222280130000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,52720,0,0,-52720,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25222280140000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25223010510000,0,1,0,70105,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,597,0,34672,0,0,-34672,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25223100070000,0,1,0,70031,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,171500,0,0,-171500,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25223160350000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,190,0,106570,0,0,-106570,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25223170300000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,100,0,20890,0,0,-20890,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25242010010000,0,1,0,70030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,593,0,2022212,0,0,-2022212,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25271090250000,0,1,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,517,0,103024,0,0,-103024,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25281030250000,0,1,0,72090,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,80000,0,0,-80000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25281130260000,0,1,0,72090,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,590,0,20804,0,0,-20804,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25281130270000,0,1,0,72090,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,590,0,20228,0,0,-20228,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25281180010000,0,1,0,72090,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,22330,0,0,-22330,Changes,Multi Land Uses,Always TIF,Never Incentive,1
