year,actual_keypin,incent_pins,project_pins,fmv,tax_code,in_tif,pin_classes,land_use,incent_prop,triad,exe_abate,clean_name,landuse_change,incent_change,tif_change,pin_classes_2011,pin_classes_2022,base_year_fmv_2011,end_year_fmv_2022,fmv_growth_2011,fmv_2022_2011_diff,landuse_change2,land_use2,tif_change2,incent_change2,in_tif2
2011,04062020120000,0,1,0,25076,0,0,Exempt,Non-Incentive,North,0,Northbrook,Changes Land Use,Never Incentive,Never TIF,0,593,0,1789528,NA,1789528,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,04172070040000,0,1,0,25082,0,0,Exempt,Non-Incentive,North,0,Northbrook,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,04272010060000,0,1,0,25198,1,0,Exempt,Non-Incentive,North,0,Glenview,Changes Land Use,Never Incentive,Changes,0,593,0,548400,NA,548400,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,07061020010000,0,1,0,35013,0,0,Exempt,Non-Incentive,North,0,Hoffman Estates,Changes Land Use,Never Incentive,Changes,0,597,0,1016980,NA,1016980,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,08223030080000,0,1,0,16035,0,0,Exempt,Non-Incentive,North,0,Elk Grove Village,Changes Land Use,Never Incentive,Changes,0,100,0,1149180,NA,1149180,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,09361100430000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,154672,NA,154672,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1010358 - WT PROP SCHAUMBURG I,0,1,0,10071,1,0,Exempt,Non-Incentive,North,0,Hoffman Estates,Changes Land Use,Never Incentive,Changes,0,517,0,894992,NA,894992,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,10122030280000,0,1,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,391,0,12101780,NA,12101780,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,10124200170000,0,1,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Changes,0,517,0,145528,NA,145528,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,10134000260000,0,1,0,17030,1,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,10213030850000,0,1,0,24026,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,10213040050000,0,1,0,24026,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,10281050660000,0,1,0,24053,1,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Changes,0,212,0,539990,NA,539990,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,"1110605 - WSSS, LLC",0,1,0,11002,0,0,Exempt,Non-Incentive,South,0,Berwyn,Changes Land Use,Never Incentive,Never TIF,0,517,0,335548,NA,335548,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1111429 - HEIDNER PROPERTY MGMT,0,6,0,11014.666666666666,1,0,Exempt,Non-Incentive,South,0,Berwyn,Changes Land Use,Never Incentive,Always TIF,0,"517, 590",0,785868,NA,785868,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,11191050370000,0,1,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,11321040010000,0,1,0,75001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1201493 - BULKMATIC RAILROAD COR,0,1,0,12027,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12023010140000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12092120470000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,190,0,43050,NA,43050,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12092120480000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,580,0,38784,NA,38784,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1210793 - LENNYS GAS N WASH SAUK,0,1,0,12212,1,0,Exempt,Non-Incentive,South,0,Sauk Village,Changes Land Use,Changes Sometime,Always TIF,0,817,0,6838600,NA,6838600,Changes,Multi Land Uses,Always TIF,Changes,1
2011,1211740 - SIXTY ONE TWO LLC,0,1,0,12198,1,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Changes Sometime,Always TIF,0,817,0,1475110,NA,1475110,Changes,Multi Land Uses,Always TIF,Changes,1
2011,1211852 - CHICAGO HGTS SLF LLC,0,1,0,12181,1,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Always TIF,0,397,0,2800000,NA,2800000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1212300 - SONRISA HOLDINGS LLC,0,1,0,12198,1,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Always TIF,0,517,0,84304,NA,84304,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,12134140310000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,590,0,76820,NA,76820,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12134140320000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,590,0,57448,NA,57448,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12134140330000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,590,0,57860,NA,57860,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12134140340000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,590,0,57804,NA,57804,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12134140350000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,590,0,57840,NA,57840,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12134140360000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,100,0,48540,NA,48540,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12134140370000,0,1,0,26013,0,0,Exempt,Non-Incentive,North,0,Norridge,Changes Land Use,Never Incentive,Never TIF,0,590,0,116024,NA,116024,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12271270040000,0,1,0,20026,0,0,Exempt,Non-Incentive,North,0,Franklin Park,Changes Land Use,Never Incentive,Never TIF,0,580,0,1726708,NA,1726708,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,12353020160000,0,1,0,20038,0,0,Exempt,Non-Incentive,South,0,Melrose Park,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13014050220000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13014160190000,0,1,0,71053,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,13093320050000,0,1,0,71045,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,75888,NA,75888,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,13093320080000,0,1,0,71045,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1311365 - U-HAUL INTERNATIONAL I,0,1,0,13161,1,0,Exempt,Non-Incentive,South,0,Markham,Changes Land Use,Never Incentive,Always TIF,0,597,0,485736,NA,485736,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1311429 - COM & ECON DEV (CEDA),0,1,0,13062,0,0,Exempt,Non-Incentive,South,0,Country Club Hills,Changes Land Use,Never Incentive,Never TIF,0,597,0,269556,NA,269556,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13123060110000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,1313177 - A-ABEL PROP. MANG.,0,2,0,13036,0,0,Exempt,Non-Incentive,South,0,Midlothian,Changes Land Use,Never Incentive,Never TIF,0,590,0,108888,NA,108888,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1313260 - ABC BANK,0,1,0,13036,0,0,Exempt,Non-Incentive,South,0,Midlothian,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1313920 - RMMTRLC  LLC,0,1,0,13124,1,0,Exempt,Non-Incentive,South,0,Hazelcrest,Changes Land Use,Changes Sometime,Changes,0,893,0,640000,NA,640000,Changes,Multi Land Uses,Changes,Changes,1
2011,"1314820 - KRIZEVCI, LLC",0,1,0,13124,1,0,Exempt,Non-Incentive,South,0,Hazelcrest,Changes Land Use,Never Incentive,Changes,0,593,0,651200,NA,651200,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,13162070080000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,580,0,255240,NA,255240,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13212030030000,0,1,0,71096,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,13222110120000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,592,0,1566572,NA,1566572,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13233150020000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,3109008,NA,3109008,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13241030230000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,186652,NA,186652,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13241230250000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13241230260000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13261060421001,0,1,0,71033,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,299,0,519990,NA,519990,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13264130180000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,494956,NA,494956,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13273260210000,0,1,0,71047,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,16832,NA,16832,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,13273260220000,0,1,0,71047,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,671172,NA,671172,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,13283030130000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,13312050010000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13321050010000,0,10,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,13334070100000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,517,0,337508,NA,337508,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13334100090000,0,1,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,580,0,30536,NA,30536,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,13361000240000,0,1,0,77031,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,13364090210000,0,2,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,318,0,1475310,NA,1475310,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,14051110290000,0,2,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,597,0,53160,NA,53160,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,14072030010000,0,1,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,14072250220000,0,1,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,14072250230000,0,1,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1410127 - NORTH COMMUNITY BANK,0,2,0,14038,1,0,Exempt,Non-Incentive,South,0,Riverdale,Changes Land Use,Never Incentive,Changes,0,592,0,374632,NA,374632,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,14173010100000,0,1,0,73063,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,2134608,NA,2134608,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,14291030240000,0,1,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,211,0,2210000,NA,2210000,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,14292180100000,0,1,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,14292180110000,0,1,0,73001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,15061000330000,0,1,0,31058,0,0,Exempt,Non-Incentive,North,0,North Lake,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,15081100620000,0,1,0,31036,0,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Never TIF,0,517,0,350588,NA,350588,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,15082270280000,0,1,0,31036,0,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Never TIF,0,517,0,137036,NA,137036,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,15092040500000,0,1,0,31165,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,0,517,0,167040,NA,167040,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15092050280000,0,2,0,31035,0,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Never TIF,0,597,0,563108,NA,563108,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,15093211010000,0,2,0,31159,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,0,597,0,958152,NA,958152,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15094000890000,0,1,0,31159,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,0,580,0,95480,NA,95480,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1510023 - ADOLFO LINARES,0,1,0,15006,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,0,590,0,344052,NA,344052,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1510027 - ADOLFO LINARES,0,1,0,15006,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,0,590,0,101156,NA,101156,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15101150520000,0,1,0,31165,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,0,580,0,14152,NA,14152,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15113310050000,0,1,0,31021,0,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,15113510080000,0,4,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,391,0,1453900,NA,1453900,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15132120010000,0,1,0,31038,0,0,Exempt,Non-Incentive,South,0,Forest Park,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,15141020090000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,100,0,16600,NA,16600,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141020100000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,100,0,16580,NA,16580,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141020110000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,100,0,16580,NA,16580,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141020120000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,100,0,16580,NA,16580,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141020130000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,100,0,16590,NA,16590,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141040040000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141040050000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141040060000,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141040110000,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141040120000,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141040130000,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141180060000,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,580,0,44576,NA,44576,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15141180130000,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,0,580,0,38188,NA,38188,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15153290310000,0,1,0,31139,1,0,Exempt,Non-Incentive,South,0,Broadview,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15153290320000,0,1,0,31139,1,0,Exempt,Non-Incentive,South,0,Broadview,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15154240510000,0,1,0,31139,1,0,Exempt,Non-Incentive,South,0,Broadview,Changes Land Use,Never Incentive,Always TIF,0,590,0,113176,NA,113176,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,15212040290000,0,4,0,31087,0,0,Exempt,Non-Incentive,South,0,Westchester,Changes Land Use,Never Incentive,Changes,0,"590, 592",0,825628,NA,825628,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,16012270350000,0,1,0,77050,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,391,0,1163150,NA,1163150,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16024090010000,0,1,0,77051,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,61628,NA,61628,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16024090090000,0,1,0,77051,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,36292,NA,36292,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16024090100000,0,1,0,77051,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,35264,NA,35264,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16024200460000,0,1,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,113628,NA,113628,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16043260130000,0,1,0,77074,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16043280280000,0,1,0,77074,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16052000230000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16052000240000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16071290310000,0,1,0,27004,1,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,16074180200000,0,1,0,27009,1,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,0,100,0,461250,NA,461250,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,16081230220000,0,1,0,27003,0,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16082240100000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,211,0,530000,NA,530000,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16094260270000,0,1,0,77029,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,754604,NA,754604,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16101050210000,0,2,0,77026,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,440180,NA,440180,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16103200190000,0,2,0,77029,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,7426568,NA,7426568,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16103200220000,0,1,0,77029,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,150836,NA,150836,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16104000330000,0,1,0,77026,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,33928,NA,33928,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16104000340000,0,1,0,77026,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,34104,NA,34104,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16104000350000,0,1,0,77026,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,34116,NA,34116,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16104000360000,0,1,0,77026,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,34116,NA,34116,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16104000370000,0,1,0,77026,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,39876,NA,39876,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1611115 - CONTINENTAL REALTY COR,0,1,0,16048,0,0,Exempt,Non-Incentive,North,0,Mt Prospect,Changes Land Use,Never Incentive,Never TIF,0,517,0,470472,NA,470472,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16111170230000,0,1,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
