year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2019,Lynwood,3468,2675,37,84,11,18,3,1962,9139925,431835437,7486989,90908350,0,6345812,0,1106725,9856814,529983233,449646740,12379740,37822593,133,19799536.02,14.022,144204936.66097966,11.798,26.18,5036.23,5155.254,172686896,133,1962,577,263,0,68,0,7,0,14.382,3.736,0.137,0.815,0.017,0.014,0.012,0.019,0.002
2019,Lyons,4083,3532,111,199,220,15,0,2289,3538570,465116579,32215650,110498141,0,18198012,0,0,14428483,593812756,494749230,40649022,54740594,207,22553109.55,13.199,171238944.63033557,12.505,15.095,3960.552,3891.847,213312403,207,2289,672,391,0,65,1,9,0,2.59,3.798,0.132,0.783,0.006,0.054,0.031,0.024,0
2019,Markham,9584,5373,129,372,1214,37,17,3311,28758440,329484367,49823084,133575569,0,35901503,0,16819150,20206795,498941054,374893350,49546876,58183848,3267,30964511.67,25.535,121237319.47121802,22.48,29.158,4264.813,2759.251,180148000,3267,3308,1095,728,0,82,0,15,0,6.678,6.206,0.255,0.66,0.058,0.1,0.072,0.04,0.034
2019,Matteson,7367,6399,16,184,367,20,5,4820,77506785,1068250842,147580636,216037383,0,67921739,0,5368670,29908041,1353340069,1014700690,69078290,206015609,280,73593065.12,18.345,399085925.956247,17.36,19.38,6748.907,6278.426,485943406,280,4819,1414,481,0,156,0,24,0,2.02,5.438,0.184,0.789,0.057,0.109,0.05,0.022,0.004
2019,Maywood,7904,6659,131,286,1041,16,4,4544,12465970,599599860,144007594,232050031,0,55086714,0,1718830,32456062,886673464,773958830,38180690,68197024,800,44509301.95,21.698,205216255.1445395,21.667,23.277,6190.302,4377.735,299839732,800,4543,1640,1028,0,136,0,16,0,1.61,5.02,0.217,0.676,0.014,0.162,0.062,0.037,0.002
2019,Mc Cook,356,78,124,35,54,38,20,46,222241660,209312506,186190430,2795165,0,135222063,0,172856600,14500438,347329760,18884310,301632208,11330752,60,14045246.76,14.784,98679563.1710052,12.708,16,10366.663,9106.998,140962853,60,46,22,7,0,1,0,0,0,3.292,4.044,0.142,0.603,0.64,0.536,0.389,0.042,0.498
2019,Melrose Park,6734,5365,415,429,1375,78,35,3422,241249780,1427951461,375922726,172471907,0,139582741,0,122998130,40962667,1740006164,935904350,482596614,304271950,323,73629996.31,11.401,626588383.8533465,10.676,12.961,4574.957,4325.92,746035582,323,3421,1057,625,1,72,0,5,0,2.285,4.232,0.118,0.821,0.139,0.216,0.08,0.024,0.071
2019,Merrionette Park,664,626,7,18,0,0,0,440,0,97018312,0,20154770,0,0,0,0,2015477,117173102,82384960,4693756,29866956,26,5126847.4799999995,11.811,43407395.47879096,11.811,11.811,3017.584,2758.27,49284528,26,440,110,63,0,9,0,0,0,0,4.375,0.118,0.828,0,0,0,0.017,0
2019,Midlothian,5933,5112,14,265,8,21,3,3807,11724095,593103786,14337509,174201715,300119,6798402,0,4352125,18971393,774404148,699023370,2106626,68111762,438,29290278.61,14.9,196553893.40215045,13.793,14.929,4991.782,4202.64,251874511,438,3807,1007,493,0,100,0,10,1,1.136,3.782,0.149,0.766,0.015,0.019,0.009,0.024,0.006
2019,Morton Grove,10641,9835,91,352,682,0,0,7953,0,2653519983,212457197,459150974,0,124998414,0,0,61069967,3237553331,2819638580,147422528,255979023,237,88712844.61,9.573,942461154.8084401,7.996,11.508,7124.902,6520.479,1120507370,237,7942,3186,1294,9,158,0,12,0,3.512,2.74,0.094,0.82,0,0.066,0.039,0.019,0
2019,Mt Prospect,19019,17926,198,431,246,42,0,14321,225695050,5633679899,70745598,818449815,0,15853425,0,0,85382610,6467787236,5421327750,418872760,579010446,441,184006222.04,9.371,1974553874.154922,8.576,10.859,6182.411,6716.178,2223472363,441,14312,5211,1968,7,198,0,24,0,2.283,2.845,0.093,0.871,0.035,0.011,0.002,0.013,0
2019,Niles,11736,10701,147,520,1186,21,2,8496,146300560,3412073587,583845546,579061999,0,197461746,0,31340830,91523980,4188484410,3023477230,444707690,703904750,349,110569310.64,8.045,1392922260.9989412,7.25,9.744,5977.241,5180.594,1659773303,349,8488,3744,1858,7,222,0,15,0,2.494,2.64,0.079,0.815,0.035,0.139,0.047,0.022,0.007
2019,Norridge,5751,5446,20,168,0,0,0,4312,0,1530210708,0,310821063,0,0,0,0,31082106,1840535738,1597835520,13567300,225890148,90,42412395.88,7.672,550948120.1521593,7.539,8.182,5801.588,5035.141,641438885,90,4307,1837,1031,2,90,0,8,0,0.643,2.304,0.077,0.831,0,0,0,0.017,0
2019,North Lake,4045,3532,97,200,0,18,0,2732,454765660,1087134027,0,142038906,0,0,0,0,14302656,1229108690,561981030,546863180,110010000,227,51753283.17,12.818,405122100.1592128,11.532,18.776,4564.8,4267.396,446809918,227,2731,736,430,0,101,1,3,0,7.244,4.211,0.128,0.884,0.37,0,0,0.012,0
2019,North Riverside,2672,2454,0,120,0,0,0,1890,0,612456173,0,101610967,0,0,0,0,10161097,714067151,520412820,0,192052591,81,25883354.93,9.513,262591649.62133512,8.017,10.428,5543.404,4305.475,292221446,81,1890,676,321,0,49,0,4,0,2.411,3.625,0.099,0.858,0,0,0,0.014,0
2019,Northbrook,14840,13492,229,475,10,6,0,10424,66624640,7871913204,44723584,568914660,0,26829848,0,0,63598928,8467509198,7023990890,410949220,993298948,317,216961453.16,7.595,2868791025.3365335,7.183,9.946,8816.645,10766.765,3054202182,317,10418,4153,836,5,78,0,5,0,2.763,2.562,0.076,0.93,0.008,0.005,0.003,0.008,0
2019,Northfield,3007,2542,20,126,0,0,0,1836,0,1741283515,0,92587901,0,0,0,0,9258790,1833871610,1598032080,11646596,205119864,249,43799746.97,7.305,600657361.2223291,6.74,8.694,11733.261,12917.549,627656044,249,1825,703,123,11,7,0,0,0,1.954,2.388,0.073,0.95,0,0,0,0.005,0
2019,Oak Brook,15,10,0,0,0,0,0,5,0,3079677,0,226337,0,0,0,0,22634,3306030,3243510,0,0,1,57528.24,6.667,898033.8609129972,6.37,7.211,4289.974,6962.642,964037,1,5,2,0,0,0,0,0,0,0.841,1.74,0.064,0.932,0,0,0,0.007,0
2019,Oak Forest,10721,9865,72,345,620,49,35,7717,20005075,1372592788,108956722,366735888,0,24563741,0,12674960,41555602,1763999306,1622742620,21826080,106191786,308,64513029.67,14.609,440723451.8995185,13.123,16.573,5115.674,5395.167,561820019,308,7712,2358,986,4,177,1,29,0,3.45,3.657,0.146,0.778,0.011,0.062,0.014,0.024,0.007
2019,Oak Lawn,26045,24169,64,967,389,3,0,17992,2716380,3325176119,71942620,872621176,0,50782487,0,0,97167013,4248390217,3777931490,22194128,435983429,1045,141644346.49,12.256,1154758996.4567587,10.982,16.938,3907.008,4326.914,1438042721,1045,17985,6365,3165,5,396,4,34,0,5.956,3.334,0.123,0.783,0.001,0.017,0.012,0.023,0
2019,Oak Park,19067,17675,23,682,0,4,0,12827,2350680,5369159038,0,633682582,0,0,0,0,63371688,6002842135,5698913440,8773180,291272105,649,223645745,13.161,1696648262.3590748,13.157,13.645,7456.829,11295.465,1881440350,649,12820,3626,862,6,119,0,15,0,0.488,3.726,0.132,0.894,0,0,0,0.011,0
2019,Olympia Fields,2242,1852,0,65,31,2,0,1482,1433595,388610976,18201228,89028049,0,10134951,0,0,11448207,487682879,422123300,0,56671799,115,23612437.22,17.698,133465157.10212938,14.06,18.856,10190.719,8973.575,166753531,115,1480,723,149,0,41,0,10,0,4.796,4.842,0.177,0.797,0.003,0.037,0.021,0.023,0
2019,Orland Hills,2250,2128,3,28,0,2,0,1738,4316090,433364830,0,78108642,0,0,0,0,7814762,511475486,448312370,1502388,49978198,52,15058316.74,10.518,146988133.4151878,8.107,10.924,4930.058,5342.991,169775434,52,1738,376,169,0,41,0,4,0,2.817,2.944,0.102,0.847,0.008,0,0,0.015,0
2019,Orland Park,24966,22722,56,767,16,25,0,18415,31298855,6266624057,99739676,969470150,0,93031421,0,0,113875893,7331078669,6193086680,43869528,1037320151,592,218815747.19,9.737,2266620444.576109,9.027,12.46,5539.366,6470.998,2597956704,592,18413,7677,2632,1,418,0,50,0,3.433,2.985,0.097,0.855,0.004,0.014,0.013,0.016,0
2019,Palatine,27163,25410,131,535,1280,7,1,17719,12618040,6150090824,494287238,858433961,0,299129483,0,2159820,132253946,7307653988,6589625740,103794032,575199226,713,201237833.07,9.96,2036678409.903176,9.202,13.547,5166.872,6718.772,2422330960,713,17717,5003,1694,2,208,0,23,0,4.345,2.754,0.099,0.842,0.002,0.068,0.041,0.018,0
2019,Palos Heights,5620,5082,2,233,25,0,0,4379,0,1277909113,16326252,247640638,0,5677469,0,0,26059598,1531227506,1366535670,706904,156412692,132,47118562.53,10.727,439240180.5014972,8.918,14.194,7601.884,6789.407,515229953,132,4379,2215,632,0,74,0,16,0,5.276,3.077,0.107,0.835,0,0.011,0.004,0.017,0
2019,Palos Hills,7881,7419,16,193,0,4,0,5399,2464140,1082718623,0,293197452,0,0,0,0,29319745,1375837946,1271169610,9035800,82559076,165,39120603.42,10.804,354694828.21538407,9.359,12.241,3778.595,4402.398,440168358,165,5398,2157,1112,0,130,0,10,0,2.882,2.843,0.11,0.787,0.002,0,0,0.021,0
2019,Palos Park,2442,2115,5,85,0,0,0,1619,0,754284614,0,86573560,0,0,0,0,8700583,841269878,779876090,1255088,49060800,107,21573469.64,8.925,241951558.1964244,7.762,9.322,7340.009,8920.95,267202438,107,1619,759,179,0,36,0,7,0,1.56,2.564,0.089,0.897,0,0,0,0.01,0
2019,Park Forest,5916,5286,31,160,211,20,1,3174,4480540,325222139,17335149,152081166,0,7671406,0,546015,16503729,484946752,454145420,5681932,23018060,778,37129468.73,35.748,104333411.28707969,29.029,37.715,7013.55,4161.929,152450178,778,3173,1009,452,0,112,0,10,0,8.686,7.656,0.356,0.671,0.009,0.036,0.016,0.034,0.001
2019,Park Ridge,16332,15318,3,465,397,1,1,11892,4388610,5724907523,213182204,661571848,0,122632011,0,4388610,84208673,6508736672,6147606450,604328,353684914,427,161043494.71,8.937,1803122775.047475,7.34,9.116,7048.359,9790.163,2048565989,427,11886,4343,1238,6,156,0,16,0,1.776,2.474,0.089,0.88,0.001,0.033,0.019,0.013,0.001
2019,Phoenix,1699,1010,4,34,1666,9,9,484,2004140,16822057,44977560,16385830,0,12532854,0,2004140,2999105,45740850,39202000,1746816,1865344,566,1569317.86,29.226,5386172.176861467,28.202,29.229,2432.492,1330.345,14131570,566,482,97,110,2,24,0,1,0,1.027,3.431,0.291,0.368,0.044,0.983,0.274,0.066,0.044
2019,Posen,2956,2126,115,157,649,16,8,1446,6320710,164895564,38437808,54247860,0,15578354,0,4669770,8368528,234721906,195766750,18626694,14501732,313,7533432.23,13.667,55767938.982565485,11.808,18.727,2704.991,2561.492,80170595,313,1444,305,190,2,30,0,2,0,6.919,3.21,0.135,0.703,0.027,0.164,0.066,0.036,0.02
2019,Prospect Heights,6127,5675,9,255,179,2,0,4108,10399790,1315429903,63511914,214714088,0,32223003,0,0,26168861,1562367256,1413098850,12110844,128030602,265,44055032.06,10.523,436026760.0996986,6.865,12.246,5004.592,6410.752,512335241,265,4106,1520,525,2,55,0,3,0,5.381,2.82,0.101,0.842,0.007,0.041,0.021,0.017,0
2019,Richton Park,4473,4002,2,75,569,6,6,2764,3701770,454304559,100289914,116715706,0,27104183,0,3701770,17546793,598897364,518930380,2329172,48222472,330,26592934.48,18.438,144383730.69329548,16.638,19.051,5351.723,4669.805,195253389,330,2760,657,249,2,67,0,11,0,2.413,4.44,0.184,0.759,0.006,0.167,0.045,0.029,0.006
2019,River Forest,4547,4263,0,121,491,2,2,3214,4850730,1812392641,107973134,153318392,0,8549036,0,4850730,16383153,1974174416,1896896330,0,76425276,182,59359464.65,10.646,557575283.2049595,10.646,10.646,9415.419,13732.884,605323577,182,3211,1028,201,1,21,0,5,0,0,3.007,0.106,0.918,0.002,0.055,0.004,0.008,0.002
2019,River Grove,3595,3175,67,132,253,7,0,2397,34048320,655921519,76169208,124821324,0,27181985,0,0,17509153,807924746,660813920,75007776,68636020,243,25986170.43,11.083,232471252.46440738,9.999,11.97,7444.488,4606.047,283527948,243,2396,741,440,1,67,0,6,0,1.971,3.216,0.112,0.812,0.042,0.094,0.034,0.022,0
2019,Riverdale,4895,4069,80,172,197,26,0,2397,12811630,244523385,17538244,92240480,0,6150477,0,0,10467968,342914272,273190360,38609302,20161940,689,28078131.43,31.873,89591059.61451218,26.955,32.335,5529.019,2371.978,120115666,689,2397,521,333,0,80,0,8,0,5.38,8.188,0.313,0.713,0.037,0.051,0.018,0.031,0
2019,Riverside,3633,3381,0,87,0,0,0,2667,0,994037034,0,133392167,0,0,0,0,13339217,1127268631,1104133570,0,22531811,149,36168422.29,12.069,299674528.27300704,12.03,12.07,7773.842,10581.19,338524870,149,2665,880,228,1,34,0,6,0,0.04,3.209,0.121,0.882,0,0,0,0.012,0
2019,Robbins,5658,2385,10,95,2,6,0,916,998650,106275236,2679760,32426190,698563,2677134,0,0,4035703,142077334,108272990,3002640,17768574,2052,5987885.42,15.696,38396768.68779304,14.069,16.887,1632.828,764.994,50164838,2052,913,214,213,3,19,0,2,4,2.818,4.215,0.156,0.748,0.007,0.019,0.019,0.028,0
2019,Rolling Meadows,9299,8659,144,222,136,15,0,6358,46355080,2329654287,74592558,322736331,0,48019057,0,0,42400292,2700409314,2009961910,165598852,507426432,252,94063807.02,10.084,937905752.5230016,9.188,10.741,4068.729,5785.213,1061545063,252,6358,1962,841,0,105,2,7,0,1.553,3.483,0.1,0.863,0.017,0.028,0.018,0.016,0
2019,Roselle,1450,1322,0,18,82,0,0,1033,0,339727938,14016804,50185219,0,4197317,0,0,5888236,394110770,364742330,0,25389180,68,10365002.97,9.521,108857743.8316872,8.935,9.55,5420.609,6417.699,126027851,68,1033,278,111,0,13,0,2,0,0.615,2.63,0.095,0.862,0,0.036,0.011,0.015,0
2019,Rosemont,1474,858,10,151,323,0,0,550,0,880337661,830745774,25934640,0,648701313,0,0,164467675,1554973642,243266780,3671132,1303936700,419,48735268.37,8.913,545790210.2653912,7.897,11.555,8926.469,5483.456,1025377983,419,550,180,56,0,9,0,1,0,3.658,3.134,0.089,0.566,0,0.534,0.417,0.106,0
2019,Sauk Village,3498,3196,42,31,162,24,20,1750,103970450,230036710,123630084,74872596,0,117497377,0,96395520,20430936,422675918,273083430,119480394,15881144,353,11886085.93,15.179,78448821.51690559,13.49,28.2,3005.054,2009.216,137946939,353,1750,452,299,0,55,0,9,0,14.71,2.812,0.152,0.544,0.246,0.292,0.278,0.048,0.228
2019,Schaumburg,28197,26246,425,718,772,69,6,19269,244818230,8966892455,661203634,1036934311,0,333227390,0,77243310,167965310,10336747476,7017495330,726499210,2518835716,458,353345681.79,9.236,3835884852.05921,8.173,10.347,5051.977,5604.103,4325541575,458,19265,5919,2404,1,232,1,39,0,2.174,3.418,0.092,0.867,0.024,0.064,0.032,0.016,0.007
2019,Schiller Park,4653,3640,199,152,296,25,2,2508,84203650,926395980,83220182,137828049,0,42429811,0,29850780,18630514,1106653782,711062120,200226532,188701390,597,43636299.33,10.945,401660079.599371,8.302,13.721,6047.354,4406.041,455986719,597,2508,820,468,0,80,0,2,0,5.419,3.943,0.109,0.837,0.076,0.075,0.038,0.017,0.027
2019,Skokie,27218,24872,491,920,226,25,1,17520,71050260,7246104618,188677258,935937888,0,86579525,0,1173100,114341634,8268621761,6571229800,406475176,1270370645,767,252670342.06,9.273,2778529152.0526967,7.517,11.024,5563.913,6158.199,3111949471,767,17508,6858,2515,12,292,1,9,0,3.507,3.056,0.091,0.876,0.009,0.023,0.01,0.014,0
2019,South Barrington,2393,1802,1,64,0,0,0,1394,0,1529353911,0,65648234,0,0,0,0,6594451,1595298356,1450785720,1620000,113093736,82,37989678.51,7.524,496135375.7876073,6.716,10.56,15596.278,16948.658,515278444,82,1394,447,50,0,4,0,4,0,3.844,2.381,0.077,0.959,0,0,0,0.004,0
2019,South Chicago Heights,2208,1565,98,173,408,49,11,966,19098175,165973754,35999151,42709530,0,8130345,0,1560915,5918611,216813669,147324030,31030688,31721511,234,8662979.61,13.37,65196959.15055811,12.889,13.696,2816.484,2360.228,82455633,234,966,285,192,0,24,0,0,0,0.807,3.996,0.133,0.766,0.088,0.166,0.037,0.027,0.007
2019,South Holland,9335,7984,301,334,437,133,48,6249,115151255,978538086,104793434,299801773,176964,27976869,0,33794650,35645474,1306398393,997973580,168227882,126769921,532,70162779.26,19.612,357600453.67201567,18.723,25.009,5803.922,4633.483,461485611,532,6246,2236,975,0,265,0,28,1,6.286,5.371,0.196,0.749,0.088,0.08,0.021,0.027,0.026
2019,Steger,3236,2331,159,114,365,51,2,1510,1940790,164016883,20180066,54805168,0,4411125,0,131560,6060504,222953030,200648630,7003618,9353052,347,6708501.89,12.412,53904674.25995549,12.123,13.817,2258.758,2220.342,71464832,347,1509,487,277,0,53,0,3,0,1.694,3.009,0.124,0.736,0.009,0.091,0.02,0.027,0.001
2019,Stickney,2445,2203,28,95,0,0,0,1708,0,281850974,0,78564986,0,0,0,0,7858556,360416056,298636200,29155848,32155718,112,15383234.81,14.592,108997128.06143227,11.311,14.685,4599.551,4012.7,131912699,112,1707,505,286,0,45,0,4,0,3.374,4.268,0.141,0.782,0,0,0,0.022,0
2019,Stone Park,1255,953,27,195,38,0,0,579,0,116486104,6370332,25415765,0,1752081,0,0,2973354,143653922,112835840,3729028,26413864,57,8104225.28,17.482,46403688.30729983,16.644,17.599,5377.603,4367.14,55073987,57,579,153,98,0,18,0,1,0,0.955,5.641,0.175,0.811,0,0.044,0.012,0.021,0
2019,Streamwood,14482,13741,144,163,9,29,5,10169,98916060,2608993688,15892720,485860017,0,15834716,0,14053550,50172771,3110729742,2748296740,132096304,217106928,251,95219171.34,10.938,870258157.6981872,10.253,11.358,5471.55,5113.74,1016554731,251,10168,2521,1251,1,148,1,24,0,1.105,3.061,0.109,0.839,0.032,0.005,0.005,0.016,0.005
2019,Summit,3314,2541,156,325,381,16,2,1699,13817760,396594401,43883064,86991629,520947,14992518,0,1842250,11842385,499099606,389954490,60605478,44223438,234,23525889.58,15.734,150965199.60726434,10.037,15.766,6228.107,4952.547,185345699,234,1698,507,325,1,57,0,0,6,5.729,4.714,0.156,0.795,0.028,0.088,0.03,0.024,0.004
2019,Thornton,1357,999,92,55,131,8,4,749,6245050,109453662,8540016,35087524,0,545928,0,256000,3600849,145087122,93835440,41089122,5735100,163,10009477.75,20.109,49551070.21322337,20.04,21.288,4350.823,3024.206,60051157,163,749,261,140,0,28,0,2,0,1.248,6.899,0.202,0.754,0.043,0.059,0.004,0.025,0.002
2019,Tinley Park,20404,18911,49,389,953,17,12,15428,17495565,3476847287,156666938,771977150,0,27347588,0,4644440,81122724,4276263654,3877206840,46027434,320619240,472,146177035.59,12.835,1163769004.3447933,11.02,18.328,5515.2,5864.176,1400135599,472,15419,5359,2144,6,340,1,36,0,7.308,3.418,0.126,0.813,0.004,0.037,0.006,0.019,0.001
2019,University Park,4,4,0,0,0,0,0,1,0,6428904,0,34294,0,0,0,0,24448,6673400,6673400,0,0,0,395734.78,20.813,1874668.3327168683,20.654,21.126,3756.91,7444.75,1884675,0,1,0,0,0,0,0,0,0,0.472,5.93,0.211,0.963,0,0,0,0.004,0
2019,Westchester,8197,7331,21,276,0,1,0,5959,509500,1518779037,0,327146087,0,0,0,0,32714609,1845833656,1631679890,6829668,202283448,483,50453952.85,9.591,534119180.3180867,8.791,9.688,5458.353,4858.413,629488338,483,5953,2354,986,5,100,0,19,0,0.897,2.733,0.094,0.823,0,0,0,0.018,0
2019,Western Springs,5489,4970,0,93,115,0,0,3959,0,2515275070,35590786,185932582,0,2057628,0,0,19017516,2703265572,2646953880,0,47204792,197,60068373.61,7.997,753368225.1336612,7.9,9.041,10696.621,11725.838,808823363,197,3958,1216,189,1,32,0,9,0,1.141,2.222,0.08,0.93,0,0.013,0.001,0.007,0
2019,Wheeling,13497,11991,634,293,1850,97,2,8319,119966850,2820530939,549848732,429969225,0,306812463,0,7147600,91712644,3557740444,2629629330,576693064,318478450,488,123306549.72,11.06,1109077321.6000829,9.858,11.35,4784.31,5122.783,1376386977,488,8319,2632,1198,0,124,0,11,0,1.492,3.466,0.111,0.793,0.034,0.155,0.086,0.026,0.002
2019,Willow Springs,3238,2790,17,77,420,6,0,2085,2404640,586916764,62054906,104862980,0,43337285,0,0,15496968,735117174,686539610,17068928,21932896,230,19002365.74,11.6,185178573.97792467,7.932,14.284,5216.019,6648.267,230367774,230,2085,756,256,0,59,0,10,0,6.352,2.585,0.103,0.798,0.003,0.084,0.059,0.021,0
2019,Wilmette,10927,10319,5,228,0,0,0,7615,0,6632289788,0,387784774,0,0,0,0,38778477,7019729863,6703172200,2636168,300120805,305,161049700.8,7.791,2065503559.3233013,6.843,8.54,11645.953,14501.053,2178481075,305,7612,2525,435,2,52,0,7,0,1.697,2.294,0.078,0.945,0,0,0,0.006,0
2019,Winnetka,4903,4524,0,119,0,0,0,3223,0,4996328118,0,150077449,0,0,0,0,15009226,5146405910,5033156980,0,89744620,218,119468450.89,7.999,1496179256.3219473,6.902,8.504,23188.639,25840.036,1539946248,218,3223,871,88,0,8,0,0,0,1.602,2.321,0.08,0.971,0,0,0,0.003,0
2019,Worth,4196,3807,4,192,53,0,0,2711,0,464335414,6717132,132104174,0,946690,0,0,13358180,597386412,546857830,552968,45585114,199,21818134.01,14.048,155419667.11103898,10.191,14.393,4542.867,4192.011,194372147,199,2710,823,449,1,77,0,6,0,4.202,3.652,0.14,0.777,0,0.011,0.002,0.022,0
2019,NA,38984,32435,328,578,0,18,0,22874,22737500,8301386173,0,1237336070,0,0,0,0,124182608,9542366431,8817736080,163894104,367610087,3390,225078824.85999998,9.289,2643060552.4601974,1.891,24.851,4969.353,5664.576,3003732261,3390,22855,8199,3280,16,497,0,42,0,22.96,2.359,0.085,0.87,0.002,0,0,0.013,0
2020,Alsip,7228,5948,439,270,114,96,0,4495,185501690,1418661288,36515386,206189601,30897511,6370719,0,0,28922989,1662131998,980689970,489032058,171272870,459,80258543.06,11.864,677874119.4775308,10.516,12.843,5042.301,4402.086,765296915,459,4495,1347,693,0,126,0,13,21,2.327,4.829,0.118,0.854,0.112,0.022,0.004,0.017,0
2020,Arlington Heights,30014,27985,219,898,191,33,0,21538,77424620,8761168119,147165143,1044487321,0,48949408,0,0,114256994,9854604821,8525959360,261617560,1029895131,815,314503876.87,9.235,3392229013.90623,8.517,10.589,5970.419,7860.629,3760525093,815,21537,7324,2243,1,301,0,35,0,2.072,3.191,0.093,0.889,0.008,0.015,0.005,0.012,0
2020,Barrington,2663,2179,9,222,190,0,0,1424,0,929473437,50544092,60780918,0,25903587,0,0,11559205,1016158150,835543930,13504068,159398172,142,27589050.51,7.401,372836955.4817681,6.616,9.303,7522.181,8918.078,410096953,142,1424,383,88,0,7,1,0,0,2.687,2.715,0.074,0.915,0,0.05,0.025,0.011,0
2020,Barrington Hills,1337,1031,0,2,0,0,0,568,0,683172982,0,22705925,0,0,0,0,2364307,706816076,683664430,0,100596,180,17920340.16,8.166,220262618.10923713,8,9.561,14248.447,18863.905,227581668,180,568,173,14,0,1,0,0,0,1.561,2.535,0.081,0.967,0,0,0,0.003,0
2020,Bartlett,5831,5439,14,76,11,1,0,4102,3362550,1185872507,11031834,163176661,0,4994717,0,0,17415424,1354188154,1248272410,36842930,41996964,179,48688803.68,11.448,416892246.1334407,9.83,20.944,6812.453,7335.427,472930573,179,4101,907,279,0,72,0,8,0,11.114,3.595,0.117,0.876,0.002,0.008,0.004,0.013,0
2020,Bedford Park,1071,235,454,87,386,151,64,187,542275220,937817252,378580064,7788822,0,140053586,0,165662520,29195876,1085659700,34542870,858297928,175781272,212,59644695.87,11.959,493633687.43221164,9.537,14.058,4784.906,5061.241,587743700,212,187,61,25,0,5,0,0,0,4.521,5.494,0.121,0.864,0.499,0.349,0.129,0.027,0.153
2020,Bellwood,6779,5990,164,261,2384,43,28,4494,28964380,710141308,406583012,246193091,0,110426100,0,26516440,40159926,1066760382,907154920,99004656,56972656,352,43307815.12,15.708,275385779.1702268,13.851,15.975,6758.283,5114.64,404837289,352,4494,1506,960,0,229,1,27,0,2.124,4.06,0.157,0.666,0.027,0.381,0.104,0.038,0.025
2020,Bensenville,72,0,63,1,0,4,0,0,3822200,43060729,0,0,0,0,0,0,0,43060744,0,41401212,552372,3,3332531.67,10.338,32317094.75345588,9.68,10.61,NA,NA,32317108,3,0,0,0,0,0,0,0,0,0.93,7.739,0.103,1,0.089,0,0,0,0
2020,Berkeley,2452,1794,32,50,108,4,4,1462,14345000,312651598,51843922,72763489,0,12498289,0,14345000,9843563,397913440,332043770,51668696,13518844,553,15486983.25,12.681,121116531.17986524,10.388,13.133,6894.099,5557.755,152846297,553,1462,416,226,0,40,0,6,0,2.745,3.892,0.128,0.786,0.036,0.13,0.031,0.025,0.036
2020,Berwyn,15575,14304,48,795,863,16,0,10518,13711680,2448965315,209538372,514486579,0,62243609,0,0,64277769,3025695758,2802524750,6663512,212423736,429,107572518.92,12.392,867374331.9463191,11.532,12.925,7061.123,5838.655,1074567325,429,10517,2673,1485,1,291,0,29,0,1.393,3.555,0.124,0.809,0.005,0.069,0.021,0.021,0
2020,Blue Island,7972,6264,201,385,702,31,22,3963,20861060,684289222,83000368,160616554,12514052,34194097,2391010,13046650,24278705,891614118,740891210,62570505,75705933,939,37120527.2,13.924,266040402.37151942,11.848,17.949,4649.543,3217.235,344166853,939,3962,1010,658,1,98,0,12,32,6.101,4.163,0.14,0.767,0.023,0.093,0.038,0.027,0.015
2020,Bridgeview,5302,4374,280,297,410,31,0,3361,105770360,1131196906,90202864,173633216,0,62013974,0,0,27308705,1366798548,852383030,285462580,217064968,251,64830606.01,11.822,544397701.4633068,11.582,13.637,6680.493,5118.59,632409944,251,3360,1108,635,0,140,0,9,0,2.055,4.743,0.119,0.828,0.077,0.066,0.045,0.02,0
2020,Broadview,3306,2671,296,154,330,15,0,1957,24480050,609884030,66580709,106649699,0,16046326,0,0,14076859,732466760,443917660,197127137,86362143,177,34892358.67,11.061,315834078.2950394,9.69,11.815,5682.809,4007.323,361172916,177,1955,670,411,0,66,0,15,0,2.125,4.764,0.11,0.833,0.033,0.091,0.022,0.019,0
2020,Brookfield,8821,8038,77,331,532,0,0,5797,0,1347580213,75485971,250385280,0,12788612,0,0,27514463,1610754051,1543114070,15376700,49821781,277,52743885.34,11.383,462041056.5069313,9.922,12.216,5337.085,6129.094,550731185,277,5797,1582,710,0,113,3,11,0,2.294,3.274,0.114,0.837,0,0.047,0.008,0.017,0
