year,class_group,cty_mc_PC,cty_mc_parcels,cty_mc_PC_residential,cty_mc_PC_industrial,cty_mc_PC_commercial,cty_mc_PC_com_incent,cty_mc_PC_com_incent_inTIF,cty_mc_PC_ind_incent,cty_mc_PC_ind_incent_inTIF,cty_mc_PC_inTIF,cty_mc_PC_withincents,cty_mc_PC_incents_inTIFs,cty_mc_PC_claimed_exe,cty_mc_PC_comandind,cty_mc_PC_comandind_inTIF,cty_mc_fmv_incentive,cty_mc_fmv_taxed,cty_mc_fmv_incents_inTIFs,cty_mc_fmv_inTIF,cty_mc_fmv_incents_tif_increment,cty_mc_fmv_tif_increment,cty_mc_fmv_untaxable_value,cty_mc_fmv,cty_mc_fmv_exemptions,cty_mc_fmv_abatements,cty_mc_zero_bill,cty_mc_fmv_residential,cty_mc_fmv_c2,cty_mc_fmv_industrial,cty_mc_fmv_indwithincent,cty_mc_fmv_ind_incent_inTIF,cty_mc_fmv_commercial,cty_mc_fmv_comwithincent,cty_mc_fmv_com_incent_inTIF,cty_mc_fmv_comandind,cty_mc_levy,cty_mc_current_rate_avg,cty_mc_avg_C2_bill_noexe,cty_mc_avg_C2_bill_withexe,cty_mc_av_taxed,cty_mc_av_taxed_commerc,cty_mc_av_taxed_indust,cty_mc_untaxable_value_av,cty_mc_av,cty_mc_final_tax_to_dist,cty_mc_final_tax_to_tif,cty_mc_taxed_eav,cty_mc_taxed_eav_commerc,cty_mc_taxed_eav_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,cty_mc_taxable_value_fmv,cty_mc_pct_fmv_untaxable,cty_mc_pct_fmv_taxed,cty_mc_pct_fmv_incentinTIF,cty_mc_pct_fmv_incents_tif_increment,cty_mc_pct_av_taxed,cty_mc_pct_av_untaxable,cty_mc_pct_incent_oftotalPC,cty_mc_pct_incent_ofcomPC,cty_mc_pct_incent_ofindPC,cty_mc_pct_PC_incent_inTIF
2010,3,17939,15571,17939,0,0,0,0,0,0,3155,0,0,36,0,0,0,13859400696.628078,0,2413780476.9230766,0,1286478977.893329,167925466.82310244,15165905638.461538,810904.428904429,4444477.855477856,64,15165905638.461538,0,0,0,0,0,0,0,0,349996880.9909861,0.06691757177100173,NA,NA,1801722090.5616503,0,0,167925466.82310244,1971567733,349996880.9909861,30038326.019013893,5945682898.853445,0,0,2254559,85095,262783,0,0,0,0,6506173518.9,554154040.5162381,17,24,0,0,0,0,0,1,14997980171.638435,0.01107256439715902,0.9138524943396658,NA,NA,0.9138524943396659,0.0851735722858386,0,NA,NA,NA
2010,4,940,855,0,44,896,0,0,0,0,200,0,0,0,940,200,0,659571642.0803784,0,113994212,0,31396421.977889415,7849105.494472354,693159668,0,0,2,0,0,51670020,0,0,641489648,0,0,693159668,34845757.17679832,0.07246384042553192,NA,NA,164892910.5200946,152972948.56416076,11919961.955933832,7849105.494472354,173289917,34845757.17679832,1495815.453201679,544146604.7163122,504810730.2617305,39335874.45458164,0,0,0,0,0,0,0,571856726.1,25902048.131758764,0,0,0,0,0,0,0,0,685310562.5055276,0.011323661570096363,0.9515435945421717,NA,NA,0.9515435945421717,0.04529464628038545,0,0,0,NA
2010,5A,70746,66089,0,0,70746,0,0,0,0,25127,0,0,427,70746,25127,0,54277721739.75859,0,16951468404,0,7546611198.754192,1905028799.688548,62427522820,10548391.515151516,62955608.484848484,340,0,0,0,0,0,62427522820,0,0,62427522820,2701996063.8458214,0.06762768552285642,NA,NA,13569430434.939648,13569430434.939648,0,1905028799.688548,15606880705,2701996063.8458214,381541447.6741786,44779120435.300835,44779120435.300835,0,60640800,6325480,367610,1022708,984625,2000,0,51502706326.5,6286595038.972209,127,40,6,11,1,0,0,285,60522494020.311455,0.030515848036793015,0.8694517944634759,NA,NA,0.8694517944634759,0.12206339214717206,0,0,NA,NA
2010,5B,24742,24117,0,24742,0,0,0,0,0,10999,0,0,149,24742,10999,0,11087186855.286684,0,3804101120,0,1706958071.7832692,437280877.33975667,12797413124,104659.39393939394,42060778.18181819,17,0,0,12797413124,0,0,0,0,0,12797413124,678337126.5102469,0.0698718389782556,NA,NA,2771796713.821671,0,2771796713.821671,437280877.33975667,3199353281,678337126.5102469,84932049.41975315,9146929155.611513,0,9146929155.611513,34786486,82344,4000,0,0,0,0,10557865827.3,1443026895.221197,17,1,0,0,0,0,0,133,12360132246.660244,0.034169474182222756,0.8663615644707138,NA,NA,0.8663615644707138,0.13667789672889102,0,NA,0,NA
2010,6,1457,1425,0,1457,0,0,0,1457,502,502,1457,502,41,1457,502,3437883195,2888753212.380328,1002969180,1002969180,543748590.4061776,543748590.4061776,495061577.262703,3437883195,0,74493709.0909091,0,0,0,3437883195,3437883195,1002969180,0,0,0,3437883195,77010938.55172656,0.08131550446122168,NA,NA,288950955.7820877,0,288950955.7820877,495061577.262703,343863954,77010938.55172656,12217694.07827344,953538154.0808893,0,953538154.0808893,24582924,0,0,0,0,0,0,1134751048.2,1633703204.96692,0,0,0,0,0,0,0,41,2942821617.737297,0.14400186079117297,0.8402709017518928,0.2917403306368005,0.15816377682551766,0.8403060350492209,1.4397018690208598,1,NA,1,0.34454358270418667
2010,7A,15,15,0,0,15,15,7,0,0,7,15,7,0,15,7,227174820,222550925.4389471,50467170,50467170,4623892.40326674,4623892.40326674,33845028.05616874,227174820,0,0,0,0,0,0,0,0,227174820,227174820,50467170,227174820,3835558.690506152,0.081936,NA,NA,22255092.543894712,22255092.543894712,0,33845028.05616874,22717482,3835558.690506152,112708.12949384844,73441805.39485255,73441805.39485255,0,0,0,0,0,0,0,0,74967690.6,111688592.58535683,0,0,0,0,0,0,0,0,193329791.94383126,0.14898230383177477,0.9796460956321968,0.22215124898085095,0.020353894869452258,0.979646095632197,1.4898230383177475,1,1,NA,0.4666666666666667
2010,7B,41,41,0,0,41,41,13,0,0,13,41,13,0,41,13,268692675,261008468.71972287,83217460,83217460,7684213.059109676,7684213.059109676,27845324.430460755,268692675,0,0,0,0,0,0,0,0,268692675,268692675,83217460,268692675,6415717.352805991,0.07149487804878049,NA,NA,38502762.78640668,38502762.78640668,0,27845324.430460755,39598732,6415717.352805991,210979.1271940088,127059117.19514203,127059117.19514203,0,0,0,0,0,0,0,0,130675815.6,91889570.62052049,0,0,0,0,0,0,0,0,240847350.56953925,0.10363261458638853,0.9714015044128869,0.30971242517124814,0.028598520816057512,0.9723231235385689,0.7031872745435575,1,1,NA,0.3170731707317073
2010,8A,288,269,0,0,288,288,121,0,0,121,288,121,19,288,121,228478090,185410321.74232277,79003480,79003480,42498717.499586456,42498717.499586456,33458773.04161009,228478090,0,13973530.303030303,0,0,0,0,0,0,228478090,228478090,79003480,228478090,7604709.797092414,0.12656475694444444,NA,NA,18541032.174232278,18541032.174232278,0,33458773.04161009,22847809,7604709.797092414,1649376.1429075857,61185406.174966514,61185406.174966514,0,4611265,0,0,0,0,0,0,75397769.7,110413951.0373133,0,0,0,0,0,0,0,19,195019316.9583899,0.14644193253545706,0.8115015393481395,0.34578142700685216,0.18600784652736924,0.8115015393481396,1.4644193253545708,1,1,NA,0.4201388888888889
2010,8B,266,266,0,266,0,0,0,266,102,102,266,102,13,266,102,158936140,101587882.32419622,82374370,82374370,57317010.15803284,57317010.15803284,21503524.87958423,158936140,0,5336415.151515151,0,0,0,158936140,158936140,82374370,0,0,0,158936140,4100917.5155232167,0.1289553007518797,NA,NA,10158788.232419623,0,10158788.232419623,21503524.87958423,15893614,4100917.5155232167,2038438.3744767832,33524001.16698475,0,33524001.16698475,1761017,0,0,0,0,0,0,52448926.199999996,70961632.10262796,0,0,0,0,0,0,0,13,137432615.12041578,0.135296634733826,0.6391742137703622,0.5182859606380273,0.3606291819974541,0.6391742137703623,1.3529663473382598,1,NA,1,0.38345864661654133
2010,9,1687,1687,0,0,0,0,0,0,0,509,0,0,0,0,0,0,1446581212.5624177,0,486575290,0,296606282.6001781,29660628.260017812,1751488250,0,0,0,0,0,0,0,0,0,0,0,0,29659775.46247418,0.06775910491997629,NA,NA,144658121.2562418,0,0,29660628.260017812,175148825,29659775.46247418,5295877.137525823,477371800.1455979,0,0,0,0,0,0,0,0,0,577991122.5,97880073.25805877,0,0,0,0,0,0,0,0,1721827621.7399821,0.016934528827137613,0.8259154536505842,NA,NA,0.8259154536505843,0.16934528827137615,0,NA,NA,NA
2011,0,94451,93839,0,0,0,0,0,0,0,32078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94451,0,0,0,0,0,0,0,0,0,0,0.08158045367439201,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2011,1,65194,65161,0,0,0,0,0,0,0,19353,0,0,6,0,0,0,3624730019.639889,0,1606437690,0,823021961.8771127,82308438.36100961,4451878400,7698.781390964788,54722.95159227092,3853,0,0,0,0,0,0,0,0,0,82760644.69508748,0.08849639000521521,NA,NA,362473001.9639889,0,0,82308438.36100961,445187840,82760644.69508748,15195745.414912518,1076762299.6342254,0,0,18543,0,0,0,0,0,2287,1322474997.5040002,244505446.99521515,0,0,0,0,0,0,2,4,4369569961.63899,0.018488474069958787,0.8142023869384862,NA,NA,0.8142023869384862,0.18488474069958788,0,NA,NA,NA
2011,2,1581961,1145092,1581961,0,0,0,0,0,0,129574,0,0,1091266,0,0,0,321928377458.69055,0,23434221010,0,13931581866.407732,5581944585.199909,377836781010,41868130886.01633,3357715.613007473,8294,377836781010,377836781010,0,0,0,0,0,0,0,6995695060.2252245,0.07946158663203455,3813.1499280612193,4925.111883253029,32192837745.86906,0,0,5581944585.199909,37783678101,6995695060.2252245,250005688.1147753,95632043807.87862,0,0,12438344404,7423326200,964160038,3170573286,847212520,23141626,8933291,112240194166.83063,16581724584.794863,1059173,241646,102060,32005,11832,54,1645,21,372254836424.8001,0.014773428278418916,0.8520302777250536,NA,NA,0.8520302777250537,0.14773428278418915,0,NA,NA,NA
2011,3,18655,15713,18655,0,0,0,0,0,0,3442,0,0,32,0,0,0,14439782203.615667,0,2625498090,0,1260005441.367471,126676092.17418063,15718327640,1685669.561704706,5069810.812630444,101,15718327640,0,0,0,0,0,0,0,0,288830987.55924404,0.07593413562047709,NA,NA,1443978220.3615668,0,0,126676092.17418063,1571832764,288830987.55924404,22942681.220755935,4289481701.4060707,0,0,2006783,94550,306200,0,99995,0,0,4669286408.7384,376303999.41262096,18,15,0,1,0,0,0,2,15591651547.825819,0.008059132948203427,0.9186589396997495,NA,NA,0.9186589396997497,0.08059132948203428,0,NA,NA,NA
2011,4,909,824,0,43,866,0,0,0,0,195,0,0,0,909,195,0,615986252.4337623,0,109387816,0,24375167.850450817,6093791.962612704,642097840,0,0,2,0,0,51007680,0,0,591090160,0,0,642097840,33114037.260999635,0.0852568206820682,NA,NA,153996563.10844058,142049027.0723176,11947536.036122957,6093791.962612704,160524460,33114037.260999635,1183046.1990003637,457462190.3699336,421970839.82102674,35491350.54890686,0,0,0,0,0,0,0,476853960.87600005,18102218.4041373,0,0,0,0,0,0,0,0,636004048.0373873,0.0094904414607791,0.9593339426803902,NA,NA,0.9593339426803902,0.0379617658431164,0,0,0,NA
2011,5A,70948,66272,0,0,70948,0,0,0,0,25620,0,0,481,70948,25620,0,54572106129.0459,0,16870880208,0,6631789338.081439,1680921736.3247092,61650420592,11816380.529186022,80081226.68821113,260,0,0,0,0,0,61650420592,0,0,61650420592,2766414749.468317,0.07858361095450189,NA,NA,13643026532.261475,13643026532.261475,0,1680921736.3247092,15412605148,2766414749.468317,343056437.9416829,40527974616.73594,40527974616.73594,0,68247758,3357837,414799,5000799,0,2000,0,45784684852.6488,4993346109.926181,141,39,15,0,1,0,0,337,59969498855.67529,0.027265373377563497,0.8851862745625354,NA,NA,0.8851862745625354,0.10906149351025399,0,0,NA,NA
2011,5B,24910,24298,0,24910,0,0,0,0,0,11570,0,0,170,24910,11570,0,10807858480.520395,0,3863925992,0,1470110841.7469525,377643154.11814934,12278495620,129186.02302565138,40332588.702619,20,0,0,12278495620,0,0,0,0,0,12278495620,686762086.7518396,0.08117542111601767,NA,NA,2701964620.130099,0,2701964620.130099,377643154.11814934,3069623905,686762086.7518396,73307217.56816041,8026456100.558472,0,8026456100.558472,30048937,83940,12000,0,0,0,0,9118624772.193,1121826753.6233745,17,3,0,0,0,0,0,152,11900852465.881851,0.030756467714417715,0.8802266022651719,NA,NA,0.8802266022651719,0.12302587085767086,0,NA,0,NA
2011,6,1561,1512,0,1561,0,0,0,1561,551,551,1561,551,39,1561,551,3501960621.6666665,2967767953.7596145,1056579653.3333334,1056579653.3333334,533976359.7791715,533976359.7791715,499495274.05815196,3501960621.6666665,0,51088694.76424515,1,0,0,3501960621.6666665,3501960621.6666665,1056579653.3333334,0,0,0,3501960621.6666665,83236107.81223704,0.09547641255605381,NA,NA,300980241.8433931,0,300980241.8433931,499495274.05815196,354417699,83236107.81223704,12836545.137762964,894091906.4199835,0,894091906.4199835,15202643,0,0,0,0,0,0,1052833216.6494,1483800661.1171463,0,0,0,0,0,0,0,39,3002465347.608515,0.14263303561090024,0.8474589735241463,0.3017108892647919,0.1524792587544972,0.8492246371798523,1.4093406606597036,1,NA,1,0.3529788597053171
2011,7A,19,19,0,0,19,19,11,0,0,11,19,11,0,19,11,241253640,239787293.55421558,64545990,64545990,1466345.4965130333,1466345.4965130333,36114728.58278364,241253640,0,0,0,0,0,0,0,0,241253640,241253640,64545990,241253640,4087637.768608965,0.08587105263157895,NA,NA,23978729.35542156,23978729.35542156,0,36114728.58278364,24125364,4087637.768608965,60521.48139103494,71231213.42321528,71231213.42321528,0,0,0,0,0,0,0,0,71666806.2984,107282412.72801708,0,0,0,0,0,0,0,0,205138911.41721636,0.14969609819268898,0.9939219717232685,0.2675441083500336,0.006078024341987268,0.9939219717232686,1.4969609819268899,1,1,NA,0.5789473684210527
2011,7B,45,45,0,0,45,45,21,0,0,21,45,21,0,45,21,414978406.6666667,413637608.3639271,207440970,207440970,1340796.5993234986,1340796.5993234986,58893026.6380383,414978406.6666667,0,0,0,0,0,0,0,0,414978406.6666667,414978406.6666667,207440970,414978406.6666667,7386009.960394073,0.07924,NA,NA,44650455.11287583,44650455.11287583,0,58893026.6380383,44784535,7386009.960394073,38810.18960592697,132638641.95830894,132638641.95830894,0,0,0,0,0,0,0,0,133036939.671,174947624.93095657,0,0,0,0,0,0,0,0,356085380.0286284,0.14191829187233926,0.996768992600098,0.49988376905265797,0.003231003295071446,0.9970061118838417,1.315030437137246,1,1,NA,0.4666666666666667
2011,8A,319,297,0,0,319,319,126,0,0,126,319,126,20,319,126,258070570,213697917.60928836,95518850,95518850,43766597.13353037,43766597.13353037,37576243.6719886,258070570,0,11448963.172423078,0,0,0,0,0,0,258070570,258070570,95518850,258070570,9665100.250426378,0.15672815047021943,NA,NA,21369791.76092884,21369791.76092884,0,37576243.6719886,25807057,9665100.250426378,1842637.0295736222,63481103.405015215,63481103.405015215,0,3401029,0,0,0,0,0,0,76662443.5242,111623989.45200934,0,0,0,0,0,0,0,20,220494326.3280114,0.1456045285287222,0.8280600054833388,0.37012686103649867,0.16959158548582418,0.8280600054833389,1.4560452852872219,1,1,NA,0.3949843260188088
2011,8B,308,308,0,308,0,0,0,308,122,122,308,122,17,308,122,128953550,95860232.72325043,53410146.66666667,53410146.66666667,33068262.274675366,33068262.274675366,18876290.04797148,128953550,0,18971367.176103592,0,0,0,128953550,128953550,53410146.66666667,0,0,0,128953550,5771222.757878138,0.15767,NA,NA,11893745.378541488,0,11893745.378541488,18876290.04797148,16659422,5771222.757878138,1963141.702121862,35331560.02149535,0,35331560.02149535,6065389,0,0,0,0,0,0,49488478.993200004,56073907.21650408,0,0,0,0,0,0,0,17,110077259.95202851,0.14638053817030613,0.7433702501656638,0.41418128207146426,0.25643545505087195,0.7139350560026325,1.1330699257135979,1,NA,1,0.3961038961038961
2011,9,1728,1728,0,0,0,0,0,0,0,573,0,0,0,0,0,0,1417068130.9301045,0,511771650,0,283246642.3390522,28324664.233905222,1708960240,0,0,0,0,0,0,0,0,0,0,0,0,29499884.095168944,0.07850583333333333,NA,NA,141706813.09301046,0,0,28324664.233905222,170896024,29499884.095168944,5016195.654831055,420954258.97409683,0,0,0,0,0,0,0,0,0,507663728.8944,84141247.57323886,0,0,0,0,0,0,0,0,1680635575.7660947,0.016574209025427777,0.8291990051975139,NA,NA,0.8291990051975139,0.16574209025427777,0,NA,NA,NA
2012,0,95103,94488,0,0,0,0,0,0,0,32292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95103,0,0,0,0,0,0,0,0,0,0,0.09362408788366298,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2012,1,63391,63336,0,0,0,0,0,0,0,18929,0,0,5,0,0,0,3073062955.980315,0,1245042180,0,580612030.451764,58066915.9051707,3655712790,2405.90248075278,54722.69746221842,3982,0,0,0,0,0,0,0,0,0,78698790.465317,0.10137284125506775,NA,NA,307306295.5980316,0,0,58066915.9051707,365571279,78698790.465317,12266994.294683002,862178542.9298373,0,0,16028,0,0,0,0,0,675,1025646780.3624,162912539.2635469,0,0,0,0,0,0,1,4,3597645874.094829,0.015883883456055282,0.8406193627646321,NA,NA,0.8406193627646322,0.15883883456055284,0,NA,NA,NA
2012,2,1582154,1145698,1582154,0,0,0,0,0,0,128880,0,0,1104399,0,0,0,298548642748.3292,0,20796193830,0,11695591677.676367,5280011472.070793,351419110300,41085070077.986885,3364168.092386655,12395,351419110300,351419110300,0,0,0,0,0,0,0,7023973132.241469,0.09042877327997155,3790.8112509759185,4928.708358808727,29854901838.9658,0,0,5280011472.070793,35141948594,7023973132.241469,230366479.72853056,83760912599.40245,0,0,11527771112.08,7432420017,1294742573,2242343108,519157815,27724529,10439219.08,98594250975.32642,14813600186.041714,1067700,260239,96151,36615,14189,113,1932,22,346139098827.9292,0.0150248273850655,0.8495515297772616,NA,NA,0.849551690598714,0.15024811324697807,0,NA,NA,NA
2012,3,20242,15939,20242,0,0,0,0,0,0,4167,0,0,20,0,0,0,15304733981.669756,0,2822497270,0,1268565861.810003,127599413.74016769,16596658170,2358465.2124322783,5069810.379241517,108,16596658170,0,0,0,0,0,0,0,0,327984483.3273525,0.08519939581069065,NA,NA,1530473398.1669755,0,0,127599413.74016769,1659665817,327984483.3273525,24642584.222647496,4293896165.897267,0,0,2084077,111129,550562,0,0,0,0,4656358416.1752,357992915.1894145,18,4,0,0,0,0,0,2,16469058756.259832,0.007688259433505444,0.9221575708135318,NA,NA,0.9221575708135318,0.07688259433505444,0,NA,NA,NA
2012,4,901,817,0,43,858,0,0,0,0,190,0,0,0,901,190,0,603759256.9883242,0,104393308,0,27934370.02081105,6983592.505202763,633418804,0,0,2,0,0,50578348,0,0,582840456,0,0,633418804,34779929.70082296,0.09678240843507215,NA,NA,150939814.24708104,138977233.62591988,11962580.62116119,6983592.505202763,158354701,34779929.70082296,1383717.3991770404,423476742.8516106,389914526.6608808,33562216.190729834,0,0,0,0,0,0,0,444279949.12560004,19593167.13259687,0,0,0,0,0,0,0,0,626435211.4947972,0.01102523711184735,0.9531754554421535,NA,NA,0.9531754554421535,0.0441009484473894,0,0,0,NA
2012,5A,71274,66547,0,0,71274,0,0,0,0,25719,0,0,457,71274,25719,0,53507008578.194565,0,16680902276,0,6514611066.687292,1649272328.6193564,60473648196,7680489.021956087,74797758.76817793,454,0,0,0,0,0,60473648196,0,0,60473648196,2934394777.795365,0.0897661337935292,NA,NA,13376752144.548641,13376752144.548641,0,1649272328.6193564,15118412049,2934394777.795365,357524580.5246349,37529815816.74567,37529815816.74567,0,57850243,3108264,1133749,692158,452924,0,0,42416216844.6744,4627198445.174466,129,35,4,9,0,0,0,320,58824375867.380646,0.027272578682105152,0.8847987540750644,NA,NA,0.8847987540750644,0.10909031472842061,0,0,NA,NA
2012,5B,25008,24400,0,25008,0,0,0,0,0,11662,0,0,166,25008,11662,0,10485851910.811115,0,3696620512,0,1310161142.3772027,337422944.20564944,11800345668,136769.31850584547,39393865.12688908,20,0,0,11800345668,0,0,0,0,0,11800345668,708035107.4971976,0.09247370841330774,NA,NA,2621462977.702779,0,2621462977.702779,337422944.20564944,2950086417,708035107.4971976,71245249.24280235,7354776530.242917,0,7354776530.242917,27726787,90930,5000,0,0,0,0,8276762451.5352,946673812.26337,15,1,0,0,0,0,0,152,11462922723.79435,0.02859432712387976,0.888605487146575,NA,NA,0.888605487146575,0.11437730849551904,0,NA,0,NA
2012,6,1625,1580,0,1625,0,0,0,1625,553,553,1625,553,40,1625,553,3581702800,3077192607.846028,1015215060,1015215060,504000480.15129787,504000480.15129787,516278879.3098608,3581702800,0,46525556.030795544,1,0,0,3581702800,3581702800,1015215060,0,0,0,3581702800,90182301.89520362,0.10718248615384615,NA,NA,308071876.2698555,0,308071876.2698555,516278879.3098608,358522895,90182301.89520362,13436799.994796386,864326456.0627067,0,864326456.0627067,13053210,0,0,0,0,0,0,1005871834.212,1448472023.7917457,0,0,0,0,0,0,0,40,3065423920.6901393,0.14414341673180164,0.8591423631927327,0.28344480731343763,0.14071532684155086,0.859280901070085,1.4400164857250213,1,NA,1,0.3403076923076923
2012,7A,19,19,0,0,19,19,11,0,0,11,19,11,0,19,11,288924566.6666667,272280313.1846875,112216916.66666667,112216916.66666667,16644254.196243532,16644254.196243532,42522258.24884744,288924566.6666667,0,0,0,0,0,0,0,0,288924566.6666667,288924566.6666667,112216916.66666667,288924566.6666667,5084372.923653082,0.09719578947368421,NA,NA,27239198.547127392,27239198.547127392,0,42522258.24884744,28930577,5084372.923653082,341971.40634691744,76422295.44382061,76422295.44382061,0,0,0,0,0,0,0,0,81167626.8312,119300447.7429664,0,0,0,0,0,0,0,0,246402308.41781926,0.14717425637919368,0.9423923909482514,0.38839520626894886,0.057607611523896714,0.94153664986105845,1.4698033243114177,1,1,NA,0.5789473684210527
2012,7B,45,45,0,0,45,45,20,0,0,20,45,20,0,45,20,432771010,425644876.634409,191817950,191817950,7126134.643913774,7126134.643913774,64559344.95955273,432771010,0,0,0,0,0,0,0,0,432771010,432771010,191817950,432771010,7783621.062151537,0.09010977777777777,NA,NA,42564487.663440906,42564487.663440906,0,64559344.95955273,43277101,7783621.062151537,148565.73784846262,119418926.5885498,119418926.5885498,0,0,0,0,0,0,0,0,121418234.56560001,181127698.21852112,0,0,0,0,0,0,0,0,368211665.0404473,0.1491766857478571,0.9835337090495249,0.44323197618990234,0.01646629390428387,0.983533709049525,1.4917668574785712,1,1,NA,0.4444444444444444
2012,8A,335,312,0,0,335,335,126,0,0,126,335,126,19,335,126,263064320,218894483.80146673,91823240,91823240,43556324.11844381,43556324.11844381,38227351.31796402,263064320,0,10375463.358996293,0,0,0,0,0,0,263064320,263064320,91823240,263064320,10598114.916581033,0.1795264776119403,NA,NA,21889448.380146675,21889448.380146675,0,38227351.31796402,26306432,10598114.916581033,1925122.9434189666,61413036.37533951,61413036.37533951,0,2910940,0,0,0,0,0,0,73805325.6192,107250656.85767984,0,0,0,0,0,0,0,19,224836968.68203598,0.14531560691303183,0.8320949180849259,0.3490524294590768,0.16557290672655192,0.832094918084926,1.4531560691303183,1,1,NA,0.3761194029850746
2012,8B,325,325,0,325,0,0,0,325,119,119,325,119,16,325,119,197805240,129642209.2169927,90149700,90149700,63106351.87244006,63106351.87244006,27836199.888869043,197805240,0,20792333.19076133,0,0,0,197805240,197805240,90149700,0,0,0,197805240,6798973.967425438,0.1802569846153846,NA,NA,12968267.819131667,0,12968267.819131667,27836199.888869043,19784571,6798973.967425438,2667786.3625745624,36383772.193355806,0,36383772.193355806,5833497,0,0,0,0,0,0,55507592.3976,78097242.408211,0,0,0,0,0,0,0,16,169969040.11113095,0.1407252906387568,0.6554033109385409,0.4557498072346314,0.31903276107569273,0.655473794156652,1.4069650481109266,1,NA,1,0.36615384615384616
2012,9,1759,1759,0,0,0,0,0,0,0,597,0,0,0,0,0,0,1301802120.2159772,0,477384390,0,242424154.35550323,24242415.435550325,1553914440,0,0,0,0,0,0,0,0,0,0,0,0,30030204.61283909,0.09025175099488346,NA,NA,130180212.02159771,0,0,24242415.435550325,155391444,30030204.61283909,4771602.297160907,365233602.84779453,0,0,0,0,0,0,0,0,0,435966235.2864,68014520.74598,0,0,0,0,0,0,0,0,1529672024.5644498,0.015600868884100417,0.8377566272027032,NA,NA,0.837756627202703,0.15600868884100416,0,NA,NA,NA
2013,0,95849,95110,0,0,0,0,0,0,0,32889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95849,0,0,0,0,0,0,0,0,0,0,0.10247126657555113,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2013,1,63704,63633,0,0,0,0,0,0,0,19446,0,0,5,0,0,0,2814195225.85295,0,1209816570,0,517469274.0483036,51752652.95984332,3333340320,2535.5922016453173,54719.95792795161,4068,0,0,0,0,0,0,0,0,0,74866531.67273656,0.11029889991209343,NA,NA,281419522.585295,0,0,51752652.95984332,333334032,74866531.67273656,11190441.117263451,749166911.0743139,0,0,15242,0,0,0,0,0,675,887368526.5872,137770737.4443989,0,0,0,0,0,0,1,4,3281587667.040157,0.015525763345953023,0.844256798193636,NA,NA,0.8442567981936361,0.15525763345953023,0,NA,NA,NA
2013,2,1580548,1145048,1580548,0,0,0,0,0,0,127517,0,0,1084257,0,0,0,286881421648.36505,0,20117327360,0,10689815923.465868,5004430813.7786,336992826540,39335835116.18613,2945343.9014312006,12429,336992826540,336992826540,0,0,0,0,0,0,0,7035385191.784834,0.09973564197987031,3899.1546557765505,4903.014826005274,28688168615.018475,0,0,5004430813.7786,33699309104,7035385191.784834,215858317.6851659,76370773670.0407,0,0,10472376746.28,7377954208,1268663546,1609929564,174698792,29167294,11179262.28,89710930765.7584,13322295269.359985,1070518,256228,81760,13661,14979,56,2262,21,331988395726.2214,0.014850259173646206,0.8512983038655665,NA,NA,0.8512984205843342,0.14850247517936768,0,NA,NA,NA
2013,3,20927,16111,20927,0,0,0,0,0,0,4516,0,0,18,0,0,0,15777509359.807516,0,2909701970,0,1252719119.409282,126311665.89457382,17056544350,5327729.987603771,5069809.548852409,117,17056544350,0,0,0,0,0,0,0,0,350294141.95755935,0.08810813972380178,NA,NA,1577750935.9807518,0,0,126311665.89457382,1705654435,350294141.95755935,25001033.702440675,4200130766.6743593,0,0,2767929,867608,550687,0,0,0,0,4540622671.4135,336254285.777945,16,3,0,0,0,0,0,2,16930232684.105427,0.00740546638889218,0.9250120678639995,NA,NA,0.9250120678639995,0.0740546638889218,0,NA,NA,NA
2013,4,884,803,0,42,842,0,0,0,0,215,0,0,0,884,215,0,568488377.3084588,0,101735308,0,21237134.885881852,5309283.721470463,590869024,0,0,2,0,0,47459200,0,0,543409824,0,0,590869024,34668013.07537537,0.10740429864253394,NA,NA,142122094.3271147,130723608.18499312,11398486.142121589,5309283.721470463,147717256,34668013.07537537,1058842.6146246325,378343227.3082121,347999317.34927016,30343909.95894188,0,0,0,0,0,0,0,393238107.1976,14133844.19492652,0,0,0,0,0,0,0,0,585559740.2785295,0.008985550952609191,0.9621224911402003,NA,NA,0.9621224911402003,0.035942203810436765,0,0,0,NA
