tax_code_num,class_code,major_class_code,major_class_type,Alea_cats,av,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
37072,593,5B,Industrial,NA,2812573,8445312,0,0,0,0,0,0,0,0,20
37072,597,5A,Commercial,NA,707174,2123432,0,0,0,0,0,0,0,0,5
37072,599,5A,Commercial,NA,185992,558476,0,0,0,0,0,0,0,0,15
37072,663,6B,Industrial Incentive,NA,660518,1983337,0,0,0,0,0,0,0,0,4
37072,817,8,Commercial/Industrial Incentive,NA,30398,91276,0,0,0,0,0,0,0,0,2
37072,893,8,Commercial/Industrial Incentive,NA,56300,169052,0,0,0,0,0,0,0,0,2
37073,100,1,Vacant,Nonresidential,94985,285212,0,0,0,0,0,0,0,0,2
37079,100,1,Vacant,Nonresidential,47566,142827,0,0,0,0,0,0,0,0,2
37080,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,103
37080,100,1,Vacant,Nonresidential,164062,492630,0,0,0,0,0,0,0,0,26
37080,190,1,Vacant,Nonresidential,11745,35267,0,0,0,0,0,0,0,0,1
37080,201,2,Residential,NA,6788,20382,0,0,0,0,0,0,0,0,2
37080,202,2,Residential,Owner Occupied,310813,933275,270000,40000,15258,0,4000,0,0,0,35
37080,203,2,Residential,Owner Occupied,14085888,42295692,8890000,2696000,1494163,0,133592,0,20000,0,1089
37080,204,2,Residential,Owner Occupied,3567176,10711155,1993300,840000,416623,0,28000,0,10000,0,229
37080,205,2,Residential,Owner Occupied,231243,694353,140000,40000,39168,0,0,0,0,0,20
37080,206,2,Residential,Owner Occupied,76509,229733,40000,16000,8426,0,0,0,0,0,5
37080,207,2,Residential,Owner Occupied,672127,2018199,410000,144000,92072,0,4000,0,2500,0,44
37080,208,2,Residential,Owner Occupied,136642,410296,30000,16000,0,0,2000,0,0,0,5
37080,209,2,Residential,Owner Occupied,132407,397578,30000,8000,0,0,0,0,0,0,3
37080,211,2,Residential,Rental,41952,125969,20000,8000,0,0,0,0,0,0,4
37080,212,2,Residential,Rental,41072,123327,0,0,0,0,0,0,0,0,4
37080,234,2,Residential,Owner Occupied,24905221,74782903,14153400,4847360,2891391,0,218000,0,22500,0,1689
37080,241,2,Residential,Nonresidential,38255,114869,0,0,0,0,0,0,0,0,28
37080,278,2,Residential,Owner Occupied,5868234,17620542,2610000,984000,548631,0,34000,0,2500,0,299
37080,290,2,Residential,NA,5563,16704,0,0,0,0,0,0,0,0,1
37080,517,5A,Commercial,NA,931864,2798107,0,0,0,0,0,0,0,0,7
37080,522,5A,Commercial,NA,227092,681889,10000,0,0,0,0,0,0,0,2
37080,523,5A,Commercial,NA,199299,598435,0,0,0,0,0,0,0,0,1
37080,533,5A,Commercial,NA,45130,135512,0,0,0,0,0,0,0,0,1
37080,590,5A,Commercial,NA,71476,214621,0,0,0,0,0,0,0,0,4
37080,592,5A,Commercial,NA,132818,398813,0,0,0,0,0,0,0,0,1
37080,593,5B,Industrial,NA,265269,796523,0,0,0,0,0,0,0,0,2
37080,597,5A,Commercial,NA,2232286,6702885,0,0,0,0,0,0,0,0,4
37080,817,8,Commercial/Industrial Incentive,NA,104752,314539,0,0,0,0,0,0,0,0,3
37080,823,8,Commercial/Industrial Incentive,NA,80356,241285,0,0,0,0,0,0,0,0,1
37082,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
37082,517,5A,Commercial,NA,75352,226259,0,0,0,0,0,0,0,0,1
37082,590,5A,Commercial,NA,41202,123717,0,0,0,0,0,0,0,0,3
37082,597,5A,Commercial,NA,431011,1294197,0,0,0,0,0,0,0,0,1
37083,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,14
37083,202,2,Residential,Owner Occupied,49679,149172,50000,4670,2988,0,0,0,0,0,11
37083,203,2,Residential,Owner Occupied,132239,397074,160000,34143,18293,0,0,0,0,0,25
37083,234,2,Residential,Owner Occupied,67673,203202,90000,6959,4000,0,0,0,0,0,11
37083,241,2,Residential,Nonresidential,2590,7777,0,0,0,0,0,0,0,0,2
37083,517,5A,Commercial,NA,24000,72065,0,0,0,0,0,0,0,0,1
37083,590,5A,Commercial,NA,21040,63177,0,0,0,0,0,0,0,0,2
37084,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
37085,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,5
37085,100,1,Vacant,Nonresidential,44291,132988,0,0,0,0,0,0,0,0,20
37085,202,2,Residential,Owner Occupied,4685,14067,0,0,0,0,0,0,0,0,2
37085,203,2,Residential,Owner Occupied,55916,167899,80000,28093,8526,0,0,0,0,0,10
37085,234,2,Residential,Owner Occupied,76141,228629,90000,10845,4000,0,2000,0,0,0,12
37085,241,2,Residential,Nonresidential,644,1934,0,0,0,0,0,0,0,0,2
37085,314,3,Multi-Family,Rental,75265,225998,0,0,0,0,0,0,0,0,1
37085,517,5A,Commercial,NA,23471,70476,0,0,0,0,0,0,0,0,1
37086,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,28
37086,100,1,Vacant,Nonresidential,27998,84070,0,0,0,0,0,0,0,0,3
37086,202,2,Residential,Owner Occupied,9296,27913,10000,0,0,0,0,0,0,0,1
37086,517,5A,Commercial,NA,41700,125213,0,0,0,0,0,0,0,0,1
37086,580,5B,Industrial,NA,374017,1123061,0,0,0,0,0,0,0,0,5
37086,590,5A,Commercial,NA,60464,181555,0,0,0,0,0,0,0,0,2
37086,597,5A,Commercial,NA,610966,1834548,0,0,0,0,0,0,0,0,15
37091,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
37091,100,1,Vacant,Nonresidential,88788,266603,0,0,0,0,0,0,0,0,5
37091,204,2,Residential,Owner Occupied,22707,68182,10000,8000,7308,0,0,0,0,0,1
37091,208,2,Residential,Owner Occupied,446177,1339737,150000,24000,7267,0,0,0,0,0,16
37091,278,2,Residential,Owner Occupied,116674,350337,40000,16000,0,0,0,0,0,0,5
37091,517,5A,Commercial,NA,1531348,4598179,0,0,0,0,0,0,0,0,10
37091,523,5A,Commercial,NA,184200,553097,0,0,0,0,0,0,0,0,1
37091,529,5A,Commercial,NA,968684,2908668,0,0,0,0,0,0,0,0,2
37091,530,5A,Commercial,NA,219301,658495,0,0,0,0,0,0,0,0,1
37091,580,5B,Industrial,NA,7806,23439,0,0,0,0,0,0,0,0,2
37091,590,5A,Commercial,NA,168857,507026,0,0,0,0,0,0,0,0,7
37091,593,5B,Industrial,NA,899702,2701535,0,0,0,0,0,0,0,961669,5
37091,597,5A,Commercial,NA,1086920,3263692,0,0,0,0,0,0,0,0,34
37091,829,8,Commercial/Industrial Incentive,NA,252531,758275,0,0,0,0,0,0,0,0,1
37091,897,8,Commercial/Industrial Incentive,NA,321600,965668,0,0,0,0,0,0,0,0,1
37097,100,1,Vacant,Nonresidential,806,2420,0,0,0,0,0,0,0,0,3
37097,203,2,Residential,Owner Occupied,860127,2582707,510000,168000,169190,0,0,0,0,0,59
37097,207,2,Residential,Owner Occupied,100066,300468,60000,16000,0,0,0,0,0,0,7
37097,234,2,Residential,Owner Occupied,869751,2611598,560000,184000,101089,0,8000,0,0,0,63
37097,241,2,Residential,Nonresidential,2404,7218,0,0,0,0,0,0,0,0,4
37097,278,2,Residential,Owner Occupied,103521,310843,70000,16000,2000,0,2000,0,0,0,7
37097,299,2,Residential,Owner Occupied,1913221,5744838,2449140,654744,358792,0,20647,0,0,0,305
37097,315,3,Multi-Family,Rental,119716,359471,0,0,0,0,0,0,0,0,1
37098,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,6
37098,100,1,Vacant,Nonresidential,120357,361396,0,0,0,0,0,0,0,0,2
37098,241,2,Residential,Nonresidential,1762,5291,0,0,0,0,0,0,0,0,1
37098,522,5A,Commercial,NA,227675,683640,0,0,0,0,0,0,0,0,1
37098,523,5A,Commercial,NA,199299,598435,0,0,0,0,0,0,0,0,1
37098,529,5A,Commercial,NA,376059,1129193,0,0,0,0,0,0,0,0,2
37098,580,5B,Industrial,NA,690768,2074169,0,0,0,0,0,0,0,0,10
37098,590,5A,Commercial,NA,23685,71119,0,0,0,0,0,0,0,0,2
37098,593,5B,Industrial,NA,895650,2689369,0,0,0,0,0,0,0,0,4
37098,597,5A,Commercial,NA,134041,402485,0,0,0,0,0,0,0,0,1
37098,893,8,Commercial/Industrial Incentive,NA,120362,361411,0,0,0,0,0,0,0,0,1
37102,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4
37102,100,1,Vacant,Nonresidential,21860,65640,0,0,0,0,0,0,0,0,20
37102,203,2,Residential,Owner Occupied,44575,133846,30000,8000,10129,0,0,0,0,0,4
37102,204,2,Residential,Owner Occupied,18347,55091,10000,8000,9222,0,0,0,0,0,1
37102,239,2,Residential,NA,121,363,0,0,0,0,0,0,0,0,1
37102,295,2,Residential,Owner Occupied,67623,203053,50000,16000,11087,0,0,0,0,0,5
37106,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,6
37117,100,1,Vacant,Nonresidential,1,3,0,0,0,0,0,0,0,0,1
37117,299,2,Residential,Owner Occupied,385111,1156362,410000,295918,53705,0,6000,0,0,0,48
37118,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
37118,100,1,Vacant,Nonresidential,285,856,0,0,0,0,0,0,0,0,1
37118,517,5A,Commercial,NA,2280992,6849135,0,0,0,0,0,0,0,0,6
37118,522,5A,Commercial,NA,137500,412871,0,0,0,0,0,0,0,0,1
37118,528,5A,Commercial,NA,242500,728155,0,0,0,0,0,0,0,0,1
37118,530,5A,Commercial,NA,677705,2034945,0,0,0,0,0,0,0,0,1
37118,531,5A,Commercial,NA,4860675,14595149,0,0,0,0,0,0,0,0,2
37118,817,8,Commercial/Industrial Incentive,NA,146256,439162,0,0,0,0,0,0,0,0,2
37119,100,1,Vacant,Nonresidential,70323,211159,0,0,0,0,0,0,0,0,4
37119,580,5B,Industrial,NA,67268,201986,0,0,0,0,0,0,0,0,1
37128,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,30
37128,100,1,Vacant,Nonresidential,10032,30123,0,0,0,0,0,0,0,0,3
37128,200,2,Residential,Nonresidential,1827,5486,0,0,0,0,0,0,0,0,1
37128,201,2,Residential,NA,12483,37483,0,0,0,0,0,0,0,0,6
37128,202,2,Residential,Owner Occupied,334522,1004470,260000,34960,9175,0,2000,0,0,0,40
37128,203,2,Residential,Owner Occupied,645026,1936817,385000,88000,17358,0,0,0,0,0,66
37128,204,2,Residential,Owner Occupied,63578,190906,40000,0,0,0,0,0,0,0,5
37128,205,2,Residential,Owner Occupied,52126,156518,40000,8000,0,0,0,0,0,0,5
37128,207,2,Residential,Owner Occupied,30080,90321,10000,0,0,0,0,0,0,0,2
37128,211,2,Residential,Rental,268485,806181,40000,0,0,0,0,0,0,0,17
37128,212,2,Residential,Rental,338346,1015952,30000,8000,0,0,0,0,0,0,19
37128,234,2,Residential,Owner Occupied,383329,1151022,240000,56000,12515,0,4000,0,0,0,24
37128,241,2,Residential,Nonresidential,20857,62625,0,0,0,0,0,0,0,0,16
37128,278,2,Residential,Owner Occupied,241181,724195,100000,16000,0,0,0,0,0,0,12
37128,290,2,Residential,NA,80369,241325,0,0,0,0,0,0,0,0,8
37128,299,2,Residential,Owner Occupied,1494235,4486728,1710000,855709,193614,0,19656,0,0,0,220
37128,318,3,Multi-Family,Rental,69056,207354,0,0,0,0,0,0,0,0,1
37128,517,5A,Commercial,NA,1946219,5843914,0,0,0,0,0,0,0,0,49
37128,522,5A,Commercial,NA,85485,256686,0,0,0,0,0,0,0,0,2
37128,526,5A,Commercial,NA,8517,25574,0,0,0,0,0,0,0,0,1
37128,528,5A,Commercial,NA,84923,254998,0,0,0,0,0,0,0,0,1
37128,580,5B,Industrial,NA,12463,37423,0,0,0,0,0,0,0,0,1
37128,590,5A,Commercial,NA,489876,1470951,0,0,0,0,0,0,0,0,26
37128,592,5A,Commercial,NA,480185,1441851,0,0,0,0,0,0,0,0,6
37128,593,5B,Industrial,NA,149480,448844,0,0,0,0,0,0,0,0,2
37128,597,5A,Commercial,NA,225595,677394,0,0,0,0,0,0,0,0,2
37128,599,5A,Commercial,NA,92528,277834,0,0,0,0,0,0,0,0,4
37128,817,8,Commercial/Industrial Incentive,NA,94015,282300,0,0,0,0,0,0,0,0,4
37128,830,8,Commercial/Industrial Incentive,NA,140082,420624,0,0,0,0,0,0,0,0,1
37128,890,8,Commercial/Industrial Incentive,NA,3503,10518,0,0,0,0,0,0,0,0,1
37128,892,8,Commercial/Industrial Incentive,NA,59500,178660,0,0,0,0,0,0,0,0,2
37130,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
37130,517,5A,Commercial,NA,238944,717477,0,0,0,0,0,0,0,0,1
37130,522,5A,Commercial,NA,99525,298844,0,0,0,0,0,0,0,0,1
37130,531,5A,Commercial,NA,164965,495340,0,0,0,0,0,0,0,0,1
37130,590,5A,Commercial,NA,114546,343947,0,0,0,0,0,0,0,0,3
37130,823,8,Commercial/Industrial Incentive,NA,115363,346400,0,0,0,0,0,0,0,0,1
37133,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
37133,100,1,Vacant,Nonresidential,839,2519,0,0,0,0,0,0,0,0,1
37133,204,2,Residential,Owner Occupied,13590,40807,10000,0,0,0,0,0,0,0,1
37133,212,2,Residential,Rental,73913,221939,0,0,0,0,0,0,0,0,3
37133,295,2,Residential,Owner Occupied,117230,352008,30000,8000,0,0,0,0,0,0,7
37133,517,5A,Commercial,NA,929968,2792415,0,0,0,0,0,0,0,0,16
37133,522,5A,Commercial,NA,75735,227410,0,0,0,0,0,0,0,0,2
37133,590,5A,Commercial,NA,49571,148846,0,0,0,0,0,0,0,0,5
37133,592,5A,Commercial,NA,229688,689685,0,0,0,0,0,0,0,0,4
37133,593,5B,Industrial,NA,46500,139626,0,0,0,0,0,0,0,0,1
37133,597,5A,Commercial,NA,91562,274933,0,0,0,0,0,0,0,0,1
37133,599,5A,Commercial,NA,166250,499199,0,0,0,0,0,0,0,0,5
37133,828,8,Commercial/Industrial Incentive,NA,31942,95912,0,0,0,0,0,0,0,0,1
37133,897,8,Commercial/Industrial Incentive,NA,162023,486506,0,0,0,0,0,0,0,0,1
37143,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
37143,100,1,Vacant,Nonresidential,16789,50411,0,0,0,0,0,0,0,0,8
37143,203,2,Residential,Owner Occupied,40677,122140,30000,8000,0,0,0,0,0,0,3
37143,204,2,Residential,Owner Occupied,16506,49563,10000,8000,0,0,0,0,0,0,1
37143,278,2,Residential,Owner Occupied,1299869,3903117,540000,144000,38416,0,4000,0,10000,0,60
37143,290,2,Residential,NA,6382,19162,0,0,0,0,0,0,0,0,4
37143,580,5B,Industrial,NA,94870,284866,0,0,0,0,0,0,0,0,1
37143,590,5A,Commercial,NA,13558,40711,0,0,0,0,0,0,0,0,2
37144,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
37144,100,1,Vacant,Nonresidential,88971,267154,0,0,0,0,0,0,0,0,4
37144,241,2,Residential,Nonresidential,761,2285,0,0,0,0,0,0,0,0,1
37144,580,5B,Industrial,NA,236893,711320,0,0,0,0,0,0,0,0,10
37144,589,5B,Industrial,NA,137777,413702,0,0,0,0,0,0,0,0,6
37144,590,5A,Commercial,NA,24658,74041,0,0,0,0,0,0,0,0,1
37144,593,5B,Industrial,NA,2188756,6572173,0,0,0,0,0,0,0,0,28
37144,663,6B,Industrial Incentive,NA,125311,376271,0,0,0,0,0,0,0,0,2
37144,880,8,Commercial/Industrial Incentive,NA,5527,16597,0,0,0,0,0,0,0,0,3
37144,893,8,Commercial/Industrial Incentive,NA,90794,272627,0,0,0,0,0,0,0,0,7
37145,100,1,Vacant,Nonresidential,25591,76844,0,0,0,0,0,0,0,0,22
37145,205,2,Residential,Owner Occupied,20781,62398,10000,0,0,0,0,0,0,0,3
37145,211,2,Residential,Rental,22021,66122,0,0,0,0,0,0,0,0,1
37145,241,2,Residential,Nonresidential,7729,23208,0,0,0,0,0,0,0,0,7
37150,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,8
37150,100,1,Vacant,Nonresidential,17093,51326,0,0,0,0,0,0,0,0,11
37150,201,2,Residential,NA,7745,23256,0,0,0,0,0,0,0,0,2
37150,202,2,Residential,Owner Occupied,25923,77839,29608,16000,8568,0,0,0,0,0,4
37150,203,2,Residential,Owner Occupied,42764,128408,30000,8000,0,0,0,0,0,0,4
37150,204,2,Residential,Owner Occupied,21379,64195,20000,8000,0,0,0,0,0,0,2
37150,205,2,Residential,Owner Occupied,10323,30997,10000,0,0,0,0,0,0,0,1
37150,211,2,Residential,Rental,34911,104828,0,0,0,0,0,0,0,0,2
37150,241,2,Residential,Nonresidential,7338,22034,0,0,0,0,0,0,0,0,6
37150,880,8,Commercial/Industrial Incentive,NA,4328,12996,0,0,0,0,0,0,0,0,1
37150,893,8,Commercial/Industrial Incentive,NA,15889,47710,0,0,0,0,0,0,0,0,1
37151,593,5B,Industrial,NA,230690,692693,0,0,0,0,0,0,0,0,2
37161,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,5
37161,100,1,Vacant,Nonresidential,31343,94113,0,0,0,0,0,0,0,0,2
37161,202,2,Residential,Owner Occupied,7039,21136,0,0,0,0,0,0,0,0,1
37161,580,5B,Industrial,NA,167540,503074,0,0,0,0,0,0,0,0,6
37161,592,5A,Commercial,NA,176128,528860,0,0,0,0,0,0,0,0,2
37161,593,5B,Industrial,NA,733194,2201561,0,0,0,0,0,0,0,0,8
37161,880,8,Commercial/Industrial Incentive,NA,49454,148496,0,0,0,0,0,0,0,0,4
37161,893,8,Commercial/Industrial Incentive,NA,84096,252515,0,0,0,0,0,0,0,0,2
37162,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4
37162,100,1,Vacant,Nonresidential,110395,331482,0,0,0,0,0,0,0,0,5
37162,201,2,Residential,NA,6775,20343,0,0,0,0,0,0,0,0,1
37162,517,5A,Commercial,NA,58838,176673,0,0,0,0,0,0,0,0,1
37162,522,5A,Commercial,NA,40566,121808,10000,0,0,0,0,0,0,0,1
37162,533,5A,Commercial,NA,69339,208204,0,0,0,0,0,0,0,0,1
37162,580,5B,Industrial,NA,50550,151786,0,0,0,0,0,0,0,0,2
37162,593,5B,Industrial,NA,418060,1255309,0,0,0,0,0,0,0,0,4
37162,663,6B,Industrial Incentive,NA,659349,1979827,0,0,0,0,0,0,0,0,6
37162,670,6B,Industrial Incentive,NA,6828,20502,0,0,0,0,0,0,0,0,1
37162,893,8,Commercial/Industrial Incentive,NA,113348,340350,0,0,0,0,0,0,0,0,2
37163,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,52
37163,100,1,Vacant,Nonresidential,102045,306411,0,0,0,0,0,0,0,0,13
37163,190,1,Vacant,Nonresidential,8320,24982,0,0,0,0,0,0,0,0,1
37163,201,2,Residential,NA,7401,22222,0,0,0,0,0,0,0,0,5
37163,202,2,Residential,Owner Occupied,120328,361309,160000,16907,4000,0,2000,0,0,0,23
37163,203,2,Residential,Owner Occupied,307217,922479,320000,25657,6221,0,2000,0,0,0,53
37163,204,2,Residential,Owner Occupied,24786,74425,10000,8000,0,0,0,0,0,0,2
37163,205,2,Residential,Owner Occupied,102237,306986,80000,16000,0,0,2000,0,0,0,9
37163,211,2,Residential,Rental,94451,283609,70000,16000,9113,0,2000,0,0,0,9
37163,234,2,Residential,Owner Occupied,67815,203628,76000,3359,2000,0,0,0,0,0,9
37163,241,2,Residential,Nonresidential,5648,16960,0,0,0,0,0,0,0,0,7
37163,501,5A,Commercial,NA,27334,82076,0,0,0,0,0,0,0,0,1
37163,517,5A,Commercial,NA,180035,540591,0,0,0,0,0,0,0,0,2
37163,522,5A,Commercial,NA,98162,294751,0,0,0,0,0,0,0,0,5
37163,580,5B,Industrial,NA,29803,89489,0,0,0,0,0,0,0,0,5
37163,590,5A,Commercial,NA,152649,458355,0,0,0,0,0,0,0,0,19
37163,593,5B,Industrial,NA,832700,2500348,0,0,0,0,0,0,0,0,16
37163,597,5A,Commercial,NA,125985,378296,0,0,0,0,0,0,0,0,5
37163,663,6B,Industrial Incentive,NA,66339,199196,0,0,0,0,0,0,0,0,10
37163,670,6B,Industrial Incentive,NA,2353,7065,0,0,0,0,0,0,0,0,1
37163,880,8,Commercial/Industrial Incentive,NA,2033,6104,0,0,0,0,0,0,0,0,1
37163,890,8,Commercial/Industrial Incentive,NA,13224,39708,0,0,0,0,0,0,0,0,1
37163,893,8,Commercial/Industrial Incentive,NA,288146,865215,0,0,0,0,0,0,0,0,5
37164,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,148
37164,100,1,Vacant,Nonresidential,126472,379756,0,0,0,0,0,0,0,0,17
37164,190,1,Vacant,Nonresidential,26559,79749,0,0,0,0,0,0,0,0,8
37164,202,2,Residential,Owner Occupied,31448,94430,10000,1780,0,0,0,0,0,0,3
37164,203,2,Residential,Owner Occupied,10032,30123,10000,0,0,0,0,0,0,0,2
37164,204,2,Residential,Owner Occupied,8436,25331,0,0,0,0,0,0,0,0,1
37164,207,2,Residential,Owner Occupied,9629,28913,10000,0,0,0,0,0,0,0,1
37164,211,2,Residential,Rental,15414,46284,0,0,0,0,0,0,0,0,1
37164,212,2,Residential,Rental,271396,814922,40000,8000,0,0,0,0,0,0,22
37164,241,2,Residential,Nonresidential,7694,23102,0,0,0,0,0,0,0,0,6
37164,290,2,Residential,NA,3659,10987,0,0,0,0,0,0,0,0,1
37164,314,3,Multi-Family,Rental,49685,149189,0,0,0,0,0,0,0,0,1
37164,315,3,Multi-Family,Rental,185205,556112,0,0,0,0,0,0,0,0,12
37164,318,3,Multi-Family,Rental,52983,159092,0,0,0,0,0,0,0,0,1
37164,390,3,Multi-Family,NA,1921,5768,0,0,0,0,0,0,0,0,1
37164,517,5A,Commercial,NA,1405802,4221202,0,0,0,0,0,0,0,0,53
37164,522,5A,Commercial,NA,101013,303312,0,0,0,0,0,0,0,0,4
37164,523,5A,Commercial,NA,150783,452756,0,0,0,0,0,0,0,0,2
37164,533,5A,Commercial,NA,7274,21842,0,0,0,0,0,0,0,0,1
37164,580,5B,Industrial,NA,132090,396626,0,0,0,0,0,0,0,0,5
37164,590,5A,Commercial,NA,192978,579458,0,0,0,0,0,0,0,0,19
37164,592,5A,Commercial,NA,97032,291358,0,0,0,0,0,0,0,0,1
37164,593,5B,Industrial,NA,2306911,6926961,0,0,0,0,0,0,0,260112,15
37164,597,5A,Commercial,NA,333379,1001037,0,0,0,0,0,0,0,0,4
37164,663,6B,Industrial Incentive,NA,150000,450405,0,0,0,0,0,0,0,0,1
37164,817,8,Commercial/Industrial Incentive,NA,14022,42104,0,0,0,0,0,0,0,0,1
37164,823,8,Commercial/Industrial Incentive,NA,88940,267060,0,0,0,0,0,0,0,0,2
37164,890,8,Commercial/Industrial Incentive,NA,10464,31419,0,0,0,0,0,0,0,0,3
37164,893,8,Commercial/Industrial Incentive,NA,134294,403245,0,0,0,0,0,0,0,0,2
37165,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,32
37165,100,1,Vacant,Nonresidential,6257,18787,0,0,0,0,0,0,0,0,4
37165,201,2,Residential,NA,2893,8687,0,0,0,0,0,0,0,0,2
37165,203,2,Residential,Owner Occupied,30531,91676,37500,0,0,0,0,0,0,0,6
37165,204,2,Residential,Owner Occupied,7972,23938,0,0,0,0,0,0,0,0,2
37165,212,2,Residential,Rental,47398,142322,10000,0,0,0,0,0,0,0,3
37165,234,2,Residential,Owner Occupied,11530,34621,10000,8000,12171,0,0,0,0,0,1
37165,241,2,Residential,Nonresidential,2475,7432,0,0,0,0,0,0,0,0,3
37165,390,3,Multi-Family,NA,20628,61940,0,0,0,0,0,0,0,0,7
37165,517,5A,Commercial,NA,186351,559556,0,0,0,0,0,0,0,0,9
37165,522,5A,Commercial,NA,227746,683854,0,0,0,0,0,0,0,0,15
37165,590,5A,Commercial,NA,131090,393622,0,0,0,0,0,0,0,0,22
37165,880,8,Commercial/Industrial Incentive,NA,11834,35534,0,0,0,0,0,0,0,0,1
37174,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,17
37174,100,1,Vacant,Nonresidential,78660,236193,0,0,0,0,0,0,0,0,11
37174,190,1,Vacant,Nonresidential,4248,12754,0,0,0,0,0,0,0,0,5
37174,397,3,Multi-Family,Rental,61005,183180,0,0,0,0,0,0,0,0,1
37174,580,5B,Industrial,NA,61623,185035,0,0,0,0,0,0,0,0,3
37174,590,5A,Commercial,NA,942565,2830241,0,0,0,0,0,0,0,0,23
37174,593,5B,Industrial,NA,497945,1495179,0,0,0,0,0,0,0,0,5
37174,597,5A,Commercial,NA,659468,1980185,0,0,0,0,0,0,0,0,19
37175,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,42
37175,100,1,Vacant,Nonresidential,94680,284289,0,0,0,0,0,0,0,0,85
37175,202,2,Residential,Owner Occupied,71071,213403,62373,18,5749,0,0,0,0,0,22
37175,203,2,Residential,Owner Occupied,35515,106640,30000,0,0,0,0,0,0,0,7
37175,207,2,Residential,Owner Occupied,24335,73071,20000,8000,12081,0,0,0,0,0,2
37175,234,2,Residential,Owner Occupied,95891,287931,100000,8000,2000,0,2000,0,0,0,25
37175,241,2,Residential,Nonresidential,11442,34357,0,0,0,0,0,0,0,0,14
37175,517,5A,Commercial,NA,201001,603546,0,0,0,0,0,0,0,0,4
37175,522,5A,Commercial,NA,67211,201815,0,0,0,0,0,0,0,0,5
37175,533,5A,Commercial,NA,238666,716642,0,0,0,0,0,0,0,0,1
37175,590,5A,Commercial,NA,70055,210353,0,0,0,0,0,0,0,0,13
37175,593,5B,Industrial,NA,640230,1922419,0,0,0,0,0,0,0,0,4
37175,597,5A,Commercial,NA,227953,684475,0,0,0,0,0,0,0,0,2
37178,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,10
37178,100,1,Vacant,Nonresidential,10840,32550,0,0,0,0,0,0,0,0,7
37178,201,2,Residential,NA,1051,3156,0,0,0,0,0,0,0,0,1
37178,202,2,Residential,Owner Occupied,10740,32249,0,0,0,0,0,0,0,0,2
37178,203,2,Residential,Owner Occupied,10891,32703,28918,0,2000,0,0,0,0,0,4
37178,211,2,Residential,Rental,4380,13152,0,0,0,0,0,0,0,0,1
37178,234,2,Residential,Owner Occupied,9565,28721,10000,3200,0,0,0,0,0,0,2
37178,241,2,Residential,Nonresidential,2731,8201,0,0,0,0,0,0,0,0,3
37178,517,5A,Commercial,NA,101043,303402,0,0,0,0,0,0,0,0,1
37184,100,1,Vacant,Nonresidential,3774,11332,0,0,0,0,0,0,0,0,1
37184,580,5B,Industrial,NA,18292,54925,0,0,0,0,0,0,0,0,2
37184,593,5B,Industrial,NA,439311,1319119,0,0,0,0,0,0,0,0,2
37187,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,5
37187,100,1,Vacant,Nonresidential,58052,174314,0,0,0,0,0,0,0,0,26
37187,201,2,Residential,NA,2455,7371,0,0,0,0,0,0,0,0,2
37187,202,2,Residential,Owner Occupied,14761,44323,0,0,0,0,0,0,0,0,5
37187,203,2,Residential,Owner Occupied,38350,115154,30000,0,0,0,2000,0,0,0,4
37187,211,2,Residential,Rental,14013,42077,10000,0,0,0,0,0,0,0,3
37187,212,2,Residential,Rental,35469,106502,10000,0,0,0,0,0,0,0,2
37187,234,2,Residential,Owner Occupied,28962,86964,10000,0,0,0,0,0,0,0,2
37187,241,2,Residential,Nonresidential,4064,12203,0,0,0,0,0,0,0,0,4
37187,290,2,Residential,NA,1357,4075,0,0,0,0,0,0,0,0,1
