tax_code,major_class_code,major_class_type,av,eav,pins_in_majorclass,parcel_count_in_majorclass,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
33002,4,Not For Profit,3257950,9782646,1,1,1013188.62,0,0,1013188.62,1013188.62,0,0,0,0,1013188.62
33002,5A,Commercial,11654777,34995799,50,40,3624514.78,0,0,3624514.78,3624514.78,0,0,0,0,3624514.78
33002,NA,NA,0,0,37,37,0,0,0,0,0,0,0,0,0,0
33007,2,Residential,400813,1203521,8,7,114270.93,0,10377.713635667158,124648.64,114270.93,0,0,0,0,114270.93
33008,2,Residential,860862,2584912,24,24,239038.81,0,28680.499823106926,267719.31,239038.81,0,0,0,0,239038.81
33009,1,Vacant,5990,17986,1,1,1862.8200000000002,0,0,1862.8200000000002,1862.8200000000002,0,0,0,0,1862.8200000000002
33009,2,Residential,1469341,4411987,36,36,423392.86,0,33556.67882191776,456949.54,423392.86,0,0,0,0,423392.86
33010,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
33011,1,Vacant,1,3,1,1,0.2,0.11,0,0.31,0.31,0,0,0,0.419826594857,0.31
33011,2,Residential,3056172,9176767,81,55,510919.22,369712.16000000003,69806.17754929805,950437.56,880631.38,0,0,0,0.419826594857,880631.38
33011,5A,Commercial,1602693,4812406,11,11,289170.59,209250.32,0,498420.91000000003,498420.91000000003,0,0,0,0.419826594857,498420.91000000003
33011,NA,NA,0,0,15,15,0,0,0,0,0,0,0,0,0.419826594857,0
33012,1,Vacant,11707,35153,2,2,3571.42,69.38,0,3640.7999999999997,3640.7999999999997,0,0,0,0.019055065159,3640.8
33012,2,Residential,5213311,15654011,271,117,1399684.9000000001,27188.629999999997,194412.79372470418,1621286.34,1426873.53,0,0,0,0.019055065159,1426873.53
33012,3,Multi-Family,176218,529130,2,2,53757.740000000005,1044.26,0,54802,54802,0,0,0,0.019055065159,54802.00000000001
33012,5A,Commercial,2291867,6881787,27,24,699165.05,13581.59,0,712746.64,712746.64,0,0,0,0.019055065159,712746.64
33012,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0.019055065159,0
33013,3,Multi-Family,2370000,7116399,1,1,737045.42,0,0,737045.42,737045.42,0,0,0,0,737045.42
33014,1,Vacant,1,3,1,1,0.29,0.02,0,0.31,0.31,0,0,0,0.05788870647200001,0.31
33014,2,Residential,488010,1465346,13,10,130150.09999999999,7997.2,13618.625961887687,151765.93,138147.3,0,0,0,0.05788870647200001,138147.3
33014,5A,Commercial,267340,802741,3,3,78327.01,4812.87,0,83139.88,83139.88,0,0,0,0.05788870647200001,83139.87999999999
33015,2,Residential,710410,2133151,56,22,73308.47,51424.369999999995,96197.46974277274,220930.28,124732.84000000001,0,0,0,0.412276923918,124732.84
33015,3,Multi-Family,58233,174856,2,2,10643.57,7466.2699999999995,0,18109.84,18109.84,0,0,0,0.412276923918,18109.84
33015,5A,Commercial,95665,287253,1,1,17485.23,12265.58,0,29750.81,29750.81,0,0,0,0.412276923918,29750.809999999998
33015,7A,Commercial Incentive,815915,2449948,2,2,149129.52000000002,104611.6,0,253741.12,253741.12,0,0,0,0.412276923918,253741.12000000002
33015,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0.412276923918,0
34002,1,Vacant,7658,22995,6,6,3071.46,0,0,3071.46,3071.46,0,0,0,0,3071.46
34002,2,Residential,13972353,41954789,666,662,4702690.51,0,901210.508071731,5603900.93,4702690.51,0,0,0,0,4702690.51
34002,3,Multi-Family,103423,310548,2,2,41479.85,0,0,41479.85,41479.85,0,0,0,0,41479.85
34002,5A,Commercial,113963,342197,2,2,45707.25,0,0,45707.25,45707.25,0,0,0,0,45707.25
34002,5B,Industrial,163519,490999,1,1,65582.75,0,0,65582.75,65582.75,0,0,0,0,65582.75
34002,NA,NA,0,0,41,41,0,0,0,0,0,0,0,0,0,0
34003,1,Vacant,61371,184278,4,4,19618.24,0,0,19618.24,19618.24,0,0,0,0,19618.24
34003,2,Residential,22815532,68508192,1113,1061,5850772.11,0,1442609.756068658,7293381.9,5850772.11,0,0,0,0,5850772.11
34003,3,Multi-Family,1293262,3883277,15,15,413413.68,0,0,413413.68,413413.68,0,0,0,0,413413.68
34003,4,Not For Profit,5987,17977,2,2,1913.8400000000001,0,0,1913.8400000000001,1913.8400000000001,0,0,0,0,1913.8400000000001
34003,5A,Commercial,31828316,95570886,56,56,10174475.729999999,0,0,10174475.729999999,10174475.729999999,0,0,0,0,10174475.729999999
34003,9,Multi-Family Incentive,97269,292068,7,7,31093.57,0,0,31093.57,31093.57,0,0,0,0,31093.57
34003,NA,NA,0,0,45,45,0,0,0,0,0,0,0,0,0,0
34004,1,Vacant,5906,17734,1,1,1665.04,0,0,1665.04,1665.04,0,0,0,0,1665.04
34004,2,Residential,17962235,53935208,751,748,4170722.38,0,893253.6070983215,5063975.93,4170722.38,0,0,0,0,4170722.38
34004,3,Multi-Family,121204,363939,2,2,34170.26,0,0,34170.26,34170.26,0,0,0,0,34170.26
34004,5A,Commercial,778099,2336398,17,17,219364.37000000002,0,0,219364.37000000002,219364.37000000002,0,0,0,0,219364.37000000002
34004,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0
34005,1,Vacant,22684,68113,1,1,8513.449999999999,0,0,8513.449999999999,8513.449999999999,0,0,0,0,8513.449999999999
34005,2,Residential,962950,2891449,42,40,313146.51,0,48255.634681778225,361402.15,313146.51,0,0,0,0,313146.51
34005,5A,Commercial,1725397,5180845,37,36,647553.82,0,0,647553.82,647553.82,0,0,0,0,647553.82
34005,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
34006,1,Vacant,104159,312757,18,18,38334.62,0,0,38334.62,38334.62,0,0,0,0,38334.62
34006,2,Residential,110159062,330774622,3295,2989,35685355.61,0,4863764.032036489,40543043.53,35685355.61,0,0,0,0,35685355.61
34006,3,Multi-Family,2397080,7197715,33,26,882223.91,0,0,882223.91,882223.91,0,0,0,0,882223.91
34006,5A,Commercial,4967824,14916885,78,66,1828362.46,0,0,1828362.46,1828362.46,0,0,0,0,1828362.46
34006,NA,NA,0,0,150,150,0,0,0,0,0,0,0,0,0,0
34008,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35003,2,Residential,10180758,30569770,554,347,2786470.41,0,674639.3609805264,3461109.75,2786470.41,0,0,0,0,2786470.41
35003,5A,Commercial,372929,1119794,1,1,126783.08,0,0,126783.08,126783.08,0,0,0,0,126783.08
35003,NA,NA,0,0,10,10,0,0,0,0,0,0,0,0,0,0
35006,1,Vacant,822,2468,2,2,250.88,0,0,250.88,250.88,0,0,0,0,250.88
35006,2,Residential,3157482,9480919,296,54,884781.89,0,78954.50170007556,963736.42,884781.89,0,0,0,0,884781.89
35006,3,Multi-Family,4103899,12322776,4,4,1252610.15,0,0,1252610.15,1252610.15,0,0,0,0,1252610.15
35006,NA,NA,0,0,8,3,0,0,0,0,0,0,0,0,0,0
35007,2,Residential,84345,253263,2,2,22999.730000000003,0,1971.999798246152,24971.730000000003,22999.730000000003,0,0,0,0,22999.730000000003
35009,1,Vacant,22873,68681,8,8,7211.51,0,0,7211.51,7211.51,0,0,0,0,7211.51
35009,2,Residential,16247506,48786411,793,650,4237380.0200000005,0,885189.4179379836,5122569.5,4237380.0200000005,0,0,0,0,4237380.0200000005
35009,3,Multi-Family,1940580,5826980,1,1,611832.79,0,0,611832.79,611832.79,0,0,0,0,611832.79
35009,5A,Commercial,631189,1895272,2,2,199003.52000000002,0,0,199003.52000000002,199003.52000000002,0,0,0,0,199003.52000000002
35009,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0
35011,1,Vacant,4081774,12256332,319,319,1237152.6,0,0,1237152.6,1237152.6,0,0,0,0,1237152.6
35011,2,Residential,463628901,1392138115,20482,12420,116815394.2,0,23716947.911185432,140522412.09,116815394.2,0,0,0,0,116815394.2
35011,3,Multi-Family,27704438,83188113,23,23,8397008.11,0,0,8397008.11,8397008.11,0,0,0,0,8397008.11
35011,4,Not For Profit,1457409,4376163,3,3,441729.89,0,0,441729.89,441729.89,0,0,0,0,441729.89
35011,5A,Commercial,507085278,1522624990,585,501,153693765.03,0,0,153693765.03,153693765.03,0,0,0,0,153693765.03
35011,5B,Industrial,72631853,218091676,321,265,22014173.2,0,0,22014173.2,22014173.2,0,0,0,0,22014173.2
35011,6B,Industrial Incentive,16486653,49504473,73,73,4996981.51,0,0,4996981.51,4996981.51,0,0,0,0,4996981.51
35011,8,Commercial/Industrial Incentive,72400,217395,1,1,21943.86,0,0,21943.86,21943.86,0,0,0,0,21943.86
35011,NA,NA,0,0,301,295,0,0,0,0,0,0,0,0,0,0
35012,2,Residential,784669,2356127,31,31,195842.99,0,35740.6941375954,231583.68,195842.99,0,0,0,0,195842.99
35013,1,Vacant,1058740,3179076,126,126,354720.16,0,0,354720.16,354720.16,0,0,0,0,354720.16
35013,2,Residential,193173885,580043102,10281,7654,52929355.120000005,0,11794811.270053545,64721208.089999996,52929355.120000005,0,0,0,0,52929355.120000005
35013,3,Multi-Family,15040553,45162268,10,10,4953512.38,0,85693.4391689423,5039205.82,4953512.38,0,0,0,0,4953512.38
35013,5A,Commercial,44453754,133481292,116,87,14893842.24,0,0,14893842.24,14893842.24,0,0,0,0,14893842.24
35013,5B,Industrial,2811328,8441575,11,11,941910.9500000001,0,0,941910.9500000001,941910.9500000001,0,0,0,0,941910.9500000001
35013,6B,Industrial Incentive,203364,610641,2,2,68135.33,0,0,68135.33,68135.33,0,0,0,0,68135.33
35013,6C,Industrial Brownfield,43292,129993,1,1,14504.630000000001,0,0,14504.630000000001,14504.630000000001,0,0,0,0,14504.630000000001
35013,7A,Commercial Incentive,300000,900810,1,1,100512.38,0,0,100512.38,100512.38,0,0,0,0,100512.38
35013,NA,NA,0,0,138,138,0,0,0,0,0,0,0,0,0,0
35015,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
35019,1,Vacant,178751,536735,36,36,54177.7,0,0,54177.7,54177.7,0,0,0,0,54177.7
35019,2,Residential,39459326,118484497,1418,1280,10254080.86,0,1705744.5623601133,11959825.34,10254080.86,0,0,0,0,10254080.86
35019,3,Multi-Family,6808254,20443144,3,3,2063530.96,0,0,2063530.96,2063530.96,0,0,0,0,2063530.96
35019,5A,Commercial,20908824,62782930,32,17,6337308.99,0,0,6337308.99,6337308.99,0,0,0,0,6337308.99
35019,NA,NA,0,0,19,19,0,0,0,0,0,0,0,0,0,0
35020,1,Vacant,171490,514933,10,10,54572.55,0,0,54572.55,54572.55,0,0,0,0,54572.55
35020,2,Residential,81697944,245314446,2784,2784,22115973.599999998,0,3882449.7535489164,25998423.29,22115973.599999998,0,0,0,0,22115973.599999998
35020,5A,Commercial,16464106,49436771,22,22,5239308.97,0,0,5239308.97,5239308.97,0,0,0,0,5239308.97
35020,NA,NA,0,0,45,45,0,0,0,0,0,0,0,0,0,0
35021,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35022,1,Vacant,15757,47312,7,7,5571.42,0,0,5571.42,5571.42,0,0,0,0,5571.42
35022,2,Residential,31916662,95836201,1731,1507,8963717.8,0,2321951.5107488325,11285669.41,8963717.8,0,0,0,0,8963717.8
35022,5A,Commercial,96250,289010,2,2,34033.79,0,0,34033.79,34033.79,0,0,0,0,34033.79
35022,NA,NA,0,0,19,19,0,0,0,0,0,0,0,0,0,0
35023,1,Vacant,18771,56364,4,4,5935.72,0,0,5935.72,5935.72,0,0,0,0,5935.72
35023,2,Residential,24533413,73666499,1165,403,6405812.3,0,1352006.7245273094,7757819.090000001,6405812.3,0,0,0,0,6405812.3
35023,5A,Commercial,3806752,11430534,1,1,1203749.52,0,0,1203749.52,1203749.52,0,0,0,0,1203749.52
35023,NA,NA,0,0,28,28,0,0,0,0,0,0,0,0,0,0
35027,1,Vacant,220414,661836,3,3,74476.43000000001,0,0,74476.43000000001,74476.43000000001,0,0,0,0,74476.43000000001
35027,2,Residential,2080002,6237743,3,3,179578.03,0,522355.2510011663,701933.27,179578.03,0,0,0,0,179578.03
35027,3,Multi-Family,6893554,20699274,5,5,2329289.2800000003,0,0,2329289.2800000003,2329289.2800000003,0,0,0,0,2329289.2800000003
35027,5A,Commercial,11782354,35378876,16,16,3981184.9299999997,0,0,3981184.9299999997,3981184.9299999997,0,0,0,0,3981184.9299999997
35027,7A,Commercial Incentive,192400,577719,1,1,65010.72,0,0,65010.72,65010.72,0,0,0,0,65010.72
35027,NA,NA,0,0,13,13,0,0,0,0,0,0,0,0,0,0
35028,5A,Commercial,1075227,3228584,5,5,325215.28,0,0,325215.28,325215.28,0,0,0,0,325215.28
35030,1,Vacant,2572,7723,3,3,786.88,0,0,786.88,786.88,0,0,0,0,786.88
35030,2,Residential,7695031,23105979,605,246,1792150.1,0,562119.6833992382,2354269.98,1792150.1,0,0,0,0,1792150.1
35030,5A,Commercial,530680,1593473,3,3,162358.95,0,0,162358.95,162358.95,0,0,0,0,162358.95
35030,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
35032,1,Vacant,939,2820,3,3,283.95,0,0,283.95,283.95,0,0,0,0,283.95
35032,2,Residential,15728108,47226800,924,805,3835686.48,0,920052.3871751504,4755738.86,3835686.48,0,0,0,0,3835686.48
35032,3,Multi-Family,791262,2375922,1,1,239255.32,0,0,239255.32,239255.32,0,0,0,0,239255.32
35032,5A,Commercial,3831240,11504064,9,9,1158459.23,0,0,1158459.23,1158459.23,0,0,0,0,1158459.23
35032,NA,NA,0,0,7,7,0,0,0,0,0,0,0,0,0,0
35034,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35035,1,Vacant,1,3,1,1,0.34,0,0,0.34,0.34,0,0,0,0,0.34
35035,2,Residential,20155495,60520915,1256,1256,5634008.55,0,1533483.22494278,7167492.02,5634008.55,0,0,0,0,5634008.55
35035,NA,NA,0,0,8,8,0,0,0,0,0,0,0,0,0,0
35037,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35041,2,Residential,451339,1355238,16,16,111695.86000000002,0,21930.609756295456,133626.45,111695.86000000002,0,0,0,0,111695.86000000002
35042,1,Vacant,125729,377527,14,14,39757.29,0,0,39757.29,39757.29,0,0,0,0,39757.29
35042,2,Residential,7998406,24016813,202,202,2291505.17,0,237705.49803009795,2529210.63,2291505.17,0,0,0,0,2291505.17
35042,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
35049,1,Vacant,45393,136300,12,12,14311.57,0,0,14311.57,14311.57,0,0,0,0,14311.57
35049,2,Residential,4637172,13924010,265,50,1180726.47,0,281295.6819109968,1462022.16,1180726.47,0,0,0,0,1180726.47
35049,5A,Commercial,2958724,8884161,6,6,932836.7100000001,0,0,932836.7100000001,932836.7100000001,0,0,0,0,932836.7100000001
35049,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35051,1,Vacant,110416,331546,4,4,71.04,36922.86,0,36993.9,36993.9,0,0,0,0.998079684768,36993.9
35051,2,Residential,42440,127435,2,2,27.3,14191.89,0,14219.189999999999,14219.189999999999,0,0,0,0.998079684768,14219.189999999999
35051,5A,Commercial,1990176,5975900,7,7,1280.46,665510.45,0,666790.91,666790.91,0,0,0,0.998079684768,666790.9099999999
35055,2,Residential,275022,825808,8,8,77961.84999999999,0,9004.004115533231,86965.82,77961.84999999999,0,0,0,0,77961.84999999999
35057,2,Residential,38449,115451,2,2,10999.73,0,1158.4098862089536,12158.14,10999.73,0,0,0,0,10999.73
35058,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35062,2,Residential,114710,344440,3,3,31739.59,0,3028.1999632515926,34767.79,31739.59,0,0,0,0,31739.59
35063,1,Vacant,9861,29610,1,1,2988.83,0,0,2988.83,2988.83,0,0,0,0,2988.83
35063,2,Residential,384394,1154220,11,11,104797.92,0,11709.039857906158,116506.96,104797.92,0,0,0,0,104797.92
35064,1,Vacant,999,3000,3,3,302.77,0,0,302.77,302.77,0,0,0,0,302.77
35064,2,Residential,895189,2687982,14,14,256183.83,0,15140.999816257961,271324.83,256183.83,0,0,0,0,256183.83
35065,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35066,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35067,5A,Commercial,2216934,6656787,4,4,637069.6799999999,105694.62000000001,0,742764.3,742764.3,0,0,0,0.142298979973,742764.2999999999
35068,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35072,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35073,1,Vacant,11300,33931,1,1,3388.02,607.7,0,3995.72,3995.72,0,0,0,0.152087530764,3995.7200000000003
35073,5A,Commercial,4923292,14783168,10,10,1476101.8,264763.94,0,1740865.74,1740865.74,0,0,0,0.152087530764,1740865.74
35073,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0.152087530764,0
35074,1,Vacant,19020,57111,1,1,5390.42,990.01,0,6380.43,6380.43,0,0,0,0.155164852397,6380.43
35074,5A,Commercial,1792006,5380856,10,10,507871.95,93277.23,0,601149.18,601149.18,0,0,0,0.155164852397,601149.18
35074,7A,Commercial Incentive,100329,301258,1,1,28434.24,5222.31,0,33656.55,33656.55,0,0,0,0.155164852397,33656.55
35074,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0.155164852397,0
35076,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35077,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35079,2,Residential,713433,2142223,24,24,212688.71,0,28482.73090345492,241171.45,212688.71,0,0,0,0,212688.71
35080,2,Residential,287234,862477,9,9,86872.01,0,10880.57559882865,97752.57,86872.01,0,0,0,0,86872.01
35081,2,Residential,122750,368582,4,4,36957.97,0,4816.921489064767,41774.84,36957.97,0,0,0,0,36957.97
35082,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35083,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35084,2,Residential,1380848,4146288,144,1,400881.45999999996,0,87385.56947547694,488267.04,400881.45999999996,0,0,0,0,400881.45999999996
35085,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35086,1,Vacant,3754,11272,1,1,982.1800000000001,345.2,0,1327.38,1327.38,0,0,0,0.260048515642,1327.38
35086,2,Residential,329,988,1,1,86.11,30.26,0,116.37,116.37,0,0,0,0.260048515642,116.37
35086,5A,Commercial,295070,886007,5,5,77203.66,27132.510000000002,0,104336.17,104336.17,0,0,0,0.260048515642,104336.17000000001
35087,1,Vacant,89406,268459,1,1,25324.55,6469.06,0,31793.61,31793.61,0,0,0,0.203470775749,31793.61
35087,5A,Commercial,1109113,3330333,3,3,314160.17,80251.18,0,394411.35,394411.35,0,0,0,0.203470775749,394411.35
35088,5A,Commercial,437591,1313954,1,1,107175.64,39619.270000000004,0,146794.91,146794.91,0,0,0,0.269895293138,146794.91
35089,3,Multi-Family,1992969,5984288,2,2,683645.06,0,0,683645.06,683645.06,0,0,0,0,683645.06
35089,5A,Commercial,450000,1351215,1,1,154362.78,0,0,154362.78,154362.78,0,0,0,0,154362.78
35090,3,Multi-Family,1387410,4165976,1,1,475171.23,0,0,475171.23,475171.23,0,0,0,0,475171.23
35091,5A,Commercial,776000,2330095,1,1,116918.44,143073.56,0,259992,259992,0,0,0,0.5502998804770001,259992
35092,1,Vacant,42576,127843,1,1,6414.84,7849.88,0,14264.72,14264.72,0,0,0,0.550299977316,14264.720000000001
35093,1,Vacant,22852,68618,1,1,3443.08,4213.3099999999995,0,7656.39,7656.39,0,0,0,0.550300403931,7656.389999999999
35093,5A,Commercial,216000,648583,1,1,32544.27,39824.63,0,72368.9,72368.9,0,0,0,0.550300403931,72368.9
35094,5A,Commercial,345385,1037088,1,1,4046.9,111671.38,0,115718.28,115718.28,0,0,0,0.965028040051,115718.28
35095,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35096,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35097,1,Vacant,688088,2066120,26,26,182880.40000000002,25673.69,0,208554.09,208554.09,0,0,0,0.123103757998,208554.09000000003
35097,2,Residential,5589609,16776127,598,57,1166006.97,163689.06,363685.60430653096,1693381.44,1329696.03,0,0,0,0.123103757998,1329696.03
35097,3,Multi-Family,3269722,9817994,1,1,869028.99,121999.33,0,991028.32,991028.32,0,0,0,0.123103757998,991028.32
35097,5A,Commercial,14055359,42204025,26,26,3735643.11,524431.1799999999,0,4260074.29,4260074.29,0,0,0,0.123103757998,4260074.29
35097,5B,Industrial,2515938,7554608,5,5,668687.8,93874.29000000001,0,762562.0900000001,762562.0900000001,0,0,0,0.123103757998,762562.0900000001
35097,6B,Industrial Incentive,1095481,3289401,3,3,291157.76,40874.4,0,332032.16,332032.16,0,0,0,0.123103757998,332032.16000000003
35097,NA,NA,0,0,9,9,0,0,0,0,0,0,0,0,0.123103757998,0
35098,5A,Commercial,135289,406232,1,1,42780.28,0,0,42780.28,42780.28,0,0,0,0,42780.28
35098,NA,NA,0,0,21,21,0,0,0,0,0,0,0,0,0,0
35099,1,Vacant,21338,64072,3,3,5568.16,1159.41,0,6727.57,6727.57,0,0,0,0.172333781749,6727.57
35099,2,Residential,2813,8447,1,1,734.08,152.85,0,886.9300000000001,886.9300000000001,0,0,0,0.172333781749,886.9300000000001
35099,5A,Commercial,1417163,4255315,5,5,369807.8,77000.12999999999,0,446807.93,446807.93,0,0,0,0.172333781749,446807.93
35099,NA,NA,0,0,7,7,0,0,0,0,0,0,0,0,0.172333781749,0
35100,1,Vacant,141611,425215,4,4,28459.620000000003,16319.77,0,44779.39,44779.39,0,0,0,0.364448475455,44779.39
35100,2,Residential,130379,391489,5,5,21918.8,12569.039999999999,6739.839337943004,41227.67999999999,34487.840000000004,0,0,0,0.364448475455,34487.84
35100,5A,Commercial,854201,2564909,4,4,171669.13,98441.39,0,270110.52,270110.52,0,0,0,0.364448475455,270110.52
35100,NA,NA,0,0,31,31,0,0,0,0,0,0,0,0,0.364448475455,0
35101,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
35102,5A,Commercial,3412734,10247416,2,2,874929.91,268476.76999999996,0,1143406.68,1143406.68,0,0,0,0.234804266754,1143406.68
35102,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0.234804266754,0
35103,1,Vacant,25622,76935,1,1,8584.41,0,0,8584.41,8584.41,0,0,0,0,8584.41
35104,5A,Commercial,500000,1501350,1,1,126240.37999999999,41280.25,0,167520.63,167520.63,0,0,0,0.246418889666,167520.63
35105,5A,Commercial,1672917,5023268,7,7,560496.24,0,0,560496.24,560496.24,0,0,0,0,560496.24
35106,5A,Commercial,1623351,4874436,4,4,253560.63,290328.92000000004,0,543889.55,543889.55,0,0,0,0.533801243877,543889.55
35107,1,Vacant,364536,1094592,2,2,91351.66,30782.920000000002,0,122134.57999999999,122134.57999999999,0,0,0,0.252040730886,122134.58
35107,5A,Commercial,1325861,3981163,1,1,332257.07,111961.08,0,444218.15,444218.15,0,0,0,0.252040730886,444218.15
35108,5A,Commercial,291000,873786,1,1,43844.37,53652.69,0,97497.06,97497.06,0,0,0,0.550300645696,97497.06
35109,6B,Industrial Incentive,4000000,12010800,1,1,936.61,1211433.53,0,1212370.14,1212370.14,0,0,0,0.999227445299,1212370.1400000001
35110,5B,Industrial,35729317,107284420,1,1,607861.17,10221428.040000001,0,10829289.209999999,10829289.209999999,0,0,0,0.943868783557,10829289.21
35111,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
35112,1,Vacant,1379173,4141243,12,12,418017.08,0,0,418017.08,418017.08,0,0,0,0,418017.08
35112,5A,Commercial,2763810,8298892,1,1,837690.16,0,0,837690.16,837690.16,0,0,0,0,837690.16
35113,5A,Commercial,10837001,32540263,2,2,1138299.85,2146314.2800000003,0,3284614.13,3284614.13,0,0,0,0.65344487228,3284614.1300000004
35114,1,Vacant,89693,269322,19,19,31895.79,0,0,31895.79,31895.79,0,0,0,0,31895.79
35114,2,Residential,462860,1389831,17,17,157018.25,0,7579.519750210598,164597.77,157018.25,0,0,0,0,157018.25
35114,3,Multi-Family,17230,51737,1,1,6127.23,0,0,6127.23,6127.23,0,0,0,0,6127.23
35115,1,Vacant,49761,149417,1,1,16110.14,0,0,16110.14,16110.14,0,0,0,0,16110.14
35115,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
35116,5A,Commercial,6842912,20547212,1,1,149890.44,1924145.12,0,2074035.56,2074035.56,0,0,0,0.927730049215,2074035.56
35117,1,Vacant,815388,2448365,2,2,247137.95,0,0,247137.95,247137.95,0,0,0,0,247137.95
35118,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0
36003,5A,Commercial,4755334,14278841,4,4,1957628.99,0,0,1957628.99,1957628.99,0,0,0,0,1957628.99
36004,1,Vacant,428812,1287593,97,97,158232.16,0,0,158232.16,158232.16,0,0,0,0,158232.16
36004,2,Residential,162813247,488879326,9283,8922,46273789.33,0,13804591.78083184,60078380.22,46273789.33,0,0,0,0,46273789.33
36004,3,Multi-Family,2781521,8352069,34,34,1026385.65,0,0,1026385.65,1026385.65,0,0,0,0,1026385.65
36004,4,Not For Profit,168033,504552,5,5,62004.43,0,0,62004.43,62004.43,0,0,0,0,62004.43
36004,5A,Commercial,28364965,85171468,284,284,10466721.02,0,0,10466721.02,10466721.02,0,0,0,0,10466721.02
36004,5B,Industrial,446655,1341172,3,3,164816.62,0,0,164816.62,164816.62,0,0,0,0,164816.62
36004,NA,NA,0,0,130,130,0,0,0,0,0,0,0,0,0,0
36008,1,Vacant,51040,153258,5,5,21115.91,0,0,21115.91,21115.91,0,0,0,0,21115.91
36008,2,Residential,657449,1974124,24,24,234440.16,0,37554.55525664179,271994.73,234440.16,0,0,0,0,234440.16
36008,3,Multi-Family,382036,1147141,6,6,158053.06,0,0,158053.06,158053.06,0,0,0,0,158053.06
36008,5A,Commercial,3497707,10502567,30,30,1447043.58,0,0,1447043.58,1447043.58,0,0,0,0,1447043.58
36008,5B,Industrial,37713,113241,1,1,15602.359999999999,0,0,15602.359999999999,15602.359999999999,0,0,0,0,15602.359999999999
36008,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0
36010,1,Vacant,28954,86939,15,15,11531.51,0,0,11531.51,11531.51,0,0,0,0,11531.51
36010,2,Residential,4844798,14547472,267,267,1458544.09,0,471032.4718867918,1929576.58,1458544.09,0,0,0,0,1458544.09
36010,5A,Commercial,1303652,3914476,14,14,519216.14,0,0,519216.14,519216.14,0,0,0,0,519216.14
36010,5B,Industrial,822856,2470789,17,17,327725.45999999996,0,0,327725.45999999996,327725.45999999996,0,0,0,0,327725.45999999996
36010,NA,NA,0,0,21,21,0,0,0,0,0,0,0,0,0,0
36011,1,Vacant,8874,26646,2,2,3790.91,0,0,3790.91,3790.91,0,0,0,0,3790.91
36011,5A,Commercial,149777,449736,6,6,63983.939999999995,0,0,63983.939999999995,63983.939999999995,0,0,0,0,63983.939999999995
36011,5B,Industrial,2274609,6829968,7,7,971699.4299999999,0,0,971699.4299999999,971699.4299999999,0,0,0,0,971699.4299999999
36011,NA,NA,0,0,15,15,0,0,0,0,0,0,0,0,0,0
