year,class_group,cty_mc_PC,cty_mc_parcels,cty_mc_PC_residential,cty_mc_PC_industrial,cty_mc_PC_commercial,cty_mc_PC_com_incent,cty_mc_PC_com_incent_inTIF,cty_mc_PC_ind_incent,cty_mc_PC_ind_incent_inTIF,cty_mc_PC_inTIF,cty_mc_PC_withTIFincrement,cty_mc_PC_withincents,cty_mc_PC_incents_inTIFs,cty_mc_PC_claimed_exe,cty_mc_PC_comandind,cty_mc_PC_comandind_inTIF,cty_mc_fmv_incentive,cty_mc_fmv_taxed,cty_mc_fmv_incents_inTIFs,cty_mc_fmv_inTIF,cty_mc_fmv_incents_tif_increment,cty_mc_fmv_tif_increment,cty_mc_fmv_untaxable_value,cty_mc_fmv,cty_mc_fmv_exemptions,cty_mc_fmv_abatements,cty_mc_zero_bill,cty_mc_fmv_residential,cty_mc_fmv_c2,cty_mc_fmv_industrial,cty_mc_fmv_indwithincent,cty_mc_fmv_ind_incent_inTIF,cty_mc_fmv_commercial,cty_mc_fmv_comwithincent,cty_mc_fmv_com_incent_inTIF,cty_mc_fmv_comandind,cty_mc_levy,cty_mc_current_rate_avg,cty_mc_avg_C2_bill_noexe,cty_mc_avg_C2_bill_withexe,cty_mc_av_taxed,cty_mc_av_taxed_commerc,cty_mc_av_taxed_indust,cty_mc_untaxable_value_av,cty_mc_av,cty_mc_final_tax_to_dist,cty_mc_final_tax_to_tif,cty_mc_tif_revenue_gross_bill_allocated,cty_mc_tif_revenue_to_cps_bill_allocated,cty_mc_tif_revenue_to_other_districts_bill_allocated,cty_mc_taxed_eav,cty_mc_taxed_eav_commerc,cty_mc_taxed_eav_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,cty_mc_taxable_value_fmv,cty_mc_pct_fmv_untaxable,cty_mc_pct_fmv_taxed,cty_mc_pct_fmv_incentinTIF,cty_mc_pct_fmv_incents_tif_increment,cty_mc_pct_av_taxed,cty_mc_pct_av_untaxable,cty_mc_pct_incent_oftotalPC,cty_mc_pct_incent_ofcomPC,cty_mc_pct_incent_ofindPC,cty_mc_pct_PC_incent_inTIF
2011,6,1561,1512,0,1561,0,0,0,1561,551,551,476,1561,551,39,1561,551,3501960621.6666665,2967767953.7596145,1056579653.3333334,1056579653.3333334,533976359.7791715,533976359.7791715,4966926308.29437,3501960621.6666665,0,51088694.76424515,1,0,0,3501960621.6666665,3501960621.6666665,1056579653.3333334,0,0,0,3501960621.6666665,83236107.81223704,0.09547641255605381,NA,NA,300980241.8433931,0,300980241.8433931,499495274.05815196,354417699,83236107.81223704,12836545.137762964,12836545.137762964,0,0,894091906.4199835,0,894091906.4199835,15202643,0,0,0,0,0,0,1052833216.6494,1483800661.1171463,0,0,0,0,0,0,0,39,-1464965686.6277032,1.4183272871670645,0.8474589735241463,0.3017108892647919,0.1524792587544972,0.8492246371798523,1.4093406606597036,1,NA,1,0.3529788597053171
2011,7A,19,19,0,0,19,19,11,0,0,11,6,19,11,0,19,11,241253640,239787293.55421558,64545990,64545990,1466345.4965130333,1466345.4965130333,361147285.82783633,241253640,0,0,0,0,0,0,0,0,241253640,241253640,64545990,241253640,4087637.768608965,0.08587105263157895,NA,NA,23978729.35542156,23978729.35542156,0,36114728.58278364,24125364,4087637.768608965,60521.48139103494,60521.48139103494,0,0,71231213.42321528,71231213.42321528,0,0,0,0,0,0,0,0,71666806.2984,107282412.72801708,0,0,0,0,0,0,0,0,-119893645.82783633,1.4969609819268896,0.9939219717232685,0.2675441083500336,0.006078024341987268,0.9939219717232686,1.4969609819268899,1,1,NA,0.5789473684210527
2011,7B,45,45,0,0,45,45,21,0,0,21,10,45,21,0,45,21,414978406.6666667,413637608.3639271,207440970,207440970,1340796.5993234983,1340796.5993234983,567018971.2038288,414978406.6666667,0,0,0,0,0,0,0,0,414978406.6666667,414978406.6666667,207440970,414978406.6666667,7386009.960394073,0.07924,NA,NA,44650455.11287583,44650455.11287583,0,58893026.6380383,44784535,7386009.960394073,38810.18960592697,38810.18960592697,0,0,132638641.95830894,132638641.95830894,0,0,0,0,0,0,0,0,133036939.671,174947624.93095657,0,0,0,0,0,0,0,0,-152040564.53716213,1.3663818697421752,0.996768992600098,0.49988376905265797,0.0032310032950714452,0.9970061118838417,1.315030437137246,1,1,NA,0.4666666666666667
2011,8A,319,297,0,0,319,319,126,0,0,126,90,319,126,20,319,126,258070570,213697917.60928836,95518850,95518850,43766597.13353037,43766597.13353037,375762436.719886,258070570,0,11448963.172423078,0,0,0,0,0,0,258070570,258070570,95518850,258070570,9665100.250426378,0.15672815047021943,NA,NA,21369791.76092884,21369791.76092884,0,37576243.6719886,25807057,9665100.250426378,1842637.0295736222,1842637.0295736222,0,0,63481103.405015215,63481103.405015215,0,3401029,0,0,0,0,0,0,76662443.5242,111623989.45200934,0,0,0,0,0,0,0,20,-117691866.719886,1.456045285287222,0.8280600054833388,0.37012686103649867,0.16959158548582418,0.8280600054833389,1.4560452852872219,1,1,NA,0.3949843260188088
2011,8B,308,308,0,308,0,0,0,308,122,122,87,308,122,17,308,122,128953550,95860232.72325043,53410146.66666667,53410146.66666667,33068262.274675366,33068262.274675366,157367943.4320472,128953550,0,18971367.176103592,0,0,0,128953550,128953550,53410146.66666667,0,0,0,128953550,5771222.757878138,0.15767,NA,NA,11893745.378541488,0,11893745.378541488,18876290.04797148,16659422,5771222.757878138,1963141.702121862,1963141.702121862,0,0,35331560.02149535,0,35331560.02149535,6065389,0,0,0,0,0,0,49488478.993200004,56073907.21650408,0,0,0,0,0,0,0,17,-28414393.43204719,1.2203459573780417,0.7433702501656638,0.41418128207146426,0.25643545505087195,0.7139350560026325,1.1330699257135979,1,NA,1,0.3961038961038961
2011,9,1728,1728,0,0,0,0,0,0,0,573,486,0,0,0,0,0,0,1417068130.9301045,0,511771650,0,283246642.3390522,283246642.3390522,1708960240,0,0,0,0,0,0,0,0,0,0,0,0,29499884.095168944,0.07850583333333333,NA,NA,141706813.09301046,0,0,28324664.233905222,170896024,29499884.095168944,5016195.654831055,5016195.654831055,0,0,420954258.97409683,0,0,0,0,0,0,0,0,0,507663728.8944,84141247.57323886,0,0,0,0,0,0,0,0,1425713597.6609478,0.16574209025427777,0.8291990051975139,NA,NA,0.8291990051975139,0.16574209025427777,0,NA,NA,NA
2012,0,95103,94488,0,0,0,0,0,0,0,32292,26729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95103,0,0,0,0,0,0,0,0,0,0,0.09362408788366298,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2012,1,63391,63336,0,0,0,0,0,0,0,18929,15118,0,0,5,0,0,0,3073062955.980315,0,1245042180,0,580612030.451764,580669159.051707,3655712790,2405.90248075278,54722.69746221842,3982,0,0,0,0,0,0,0,0,0,78698790.465317,0.10137284125506775,NA,NA,307306295.5980316,0,0,58066915.9051707,365571279,78698790.465317,12266994.294683002,12266994.294683002,0,0,862178542.9298373,0,0,16028,0,0,0,0,0,675,1025646780.3624,162912539.2635469,0,0,0,0,0,0,1,4,3075043630.9482927,0.15883883456055284,0.8406193627646321,NA,NA,0.8406193627646322,0.15883883456055284,0,NA,NA,NA
2012,2,1582154,1145698,1582154,0,0,0,0,0,0,128880,112527,0,0,1104399,0,0,0,298548642748.3292,0,20796193830,0,11695591677.676367,52800114720.70776,351419110300,41085070077.986885,3364168.092386655,12395,351419110300,351419110300,0,0,0,0,0,0,0,7023973132.241469,0.09042877327997155,3790.8112509759185,4928.708358808727,29854901838.9658,0,0,5280011472.070793,35141948594,7023973132.241469,230366479.72853056,230366479.72853056,0,0,83760912599.40245,0,0,11527771112.08,7432420017,1294742573,2242343108,519157815,27724529,10439219.08,98594250975.32642,14813600186.041714,1067700,260239,96151,36615,14189,113,1932,22,298618995579.29224,0.1502482738506545,0.8495515297772616,NA,NA,0.849551690598714,0.15024811324697807,0,NA,NA,NA
2012,3,20242,15939,20242,0,0,0,0,0,0,4167,3418,0,0,20,0,0,0,15304733981.669756,0,2822497270,0,1268565861.810003,1275994137.401677,16596658170,2358465.2124322783,5069810.379241517,108,16596658170,0,0,0,0,0,0,0,0,327984483.3273525,0.08519939581069065,NA,NA,1530473398.1669755,0,0,127599413.74016769,1659665817,327984483.3273525,24642584.222647496,24642584.222647496,0,0,4293896165.897267,0,0,2084077,111129,550562,0,0,0,0,4656358416.1752,357992915.1894145,18,4,0,0,0,0,0,2,15320664032.598324,0.07688259433505444,0.9221575708135318,NA,NA,0.9221575708135318,0.07688259433505444,0,NA,NA,NA
2012,4,901,817,0,43,858,0,0,0,0,190,154,0,0,0,901,190,0,603759256.9883242,0,104393308,0,27934370.02081105,27934370.02081105,633418804,0,0,2,0,0,50578348,0,0,582840456,0,0,633418804,34779929.70082296,0.09678240843507215,NA,NA,150939814.24708104,138977233.62591988,11962580.62116119,6983592.505202763,158354701,34779929.70082296,1383717.3991770404,1383717.3991770404,0,0,423476742.8516106,389914526.6608808,33562216.190729834,0,0,0,0,0,0,0,444279949.12560004,19593167.13259687,0,0,0,0,0,0,0,0,605484433.9791889,0.0441009484473894,0.9531754554421535,NA,NA,0.9531754554421535,0.0441009484473894,0,0,0,NA
2012,5A,71274,66547,0,0,71274,0,0,0,0,25719,20936,0,0,457,71274,25719,0,53507008578.194565,0,16680902276,0,6514611066.687292,6597089314.477426,60473648196,7680489.021956087,74797758.76817793,454,0,0,0,0,0,60473648196,0,0,60473648196,2934394777.795365,0.0897661337935292,NA,NA,13376752144.548641,13376752144.548641,0,1649272328.6193564,15118412049,2934394777.795365,357524580.5246349,357524580.5246349,0,0,37529815816.74567,37529815816.74567,0,57850243,3108264,1133749,692158,452924,0,0,42416216844.6744,4627198445.174466,129,35,4,9,0,0,0,320,53876558881.522575,0.10909031472842061,0.8847987540750644,NA,NA,0.8847987540750644,0.10909031472842061,0,0,NA,NA
2012,5B,25008,24400,0,25008,0,0,0,0,0,11662,9275,0,0,166,25008,11662,0,10485851910.811115,0,3696620512,0,1310161142.3772027,1349691776.8225977,11800345668,136769.31850584547,39393865.12688908,20,0,0,11800345668,0,0,0,0,0,11800345668,708035107.4971976,0.09247370841330774,NA,NA,2621462977.702779,0,2621462977.702779,337422944.20564944,2950086417,708035107.4971976,71245249.24280235,71245249.24280235,0,0,7354776530.242917,0,7354776530.242917,27726787,90930,5000,0,0,0,0,8276762451.5352,946673812.26337,15,1,0,0,0,0,0,152,10450653891.177402,0.11437730849551904,0.888605487146575,NA,NA,0.888605487146575,0.11437730849551904,0,NA,0,NA
2012,6,1625,1580,0,1625,0,0,0,1625,553,553,435,1625,553,40,1625,553,3581702800,3077192607.846028,1015215060,1015215060,504000480.15129787,504000480.15129787,5161907254.385476,3581702800,0,46525556.030795544,1,0,0,3581702800,3581702800,1015215060,0,0,0,3581702800,90182301.89520362,0.10718248615384615,NA,NA,308071876.2698555,0,308071876.2698555,516278879.3098608,358522895,90182301.89520362,13436799.994796386,13436799.994796386,0,0,864326456.0627067,0,864326456.0627067,13053210,0,0,0,0,0,0,1005871834.212,1448472023.7917457,0,0,0,0,0,0,0,40,-1580204454.385476,1.4411880445204654,0.8591423631927327,0.28344480731343763,0.14071532684155086,0.859280901070085,1.4400164857250213,1,NA,1,0.3403076923076923
2012,7A,19,19,0,0,19,19,11,0,0,11,11,19,11,0,19,11,288924566.6666667,272280313.1846875,112216916.66666667,112216916.66666667,16644254.196243532,16644254.196243532,424878603.49563074,288924566.6666667,0,0,0,0,0,0,0,0,288924566.6666667,288924566.6666667,112216916.66666667,288924566.6666667,5084372.923653082,0.09719578947368421,NA,NA,27239198.547127392,27239198.547127392,0,42522258.24884744,28930577,5084372.923653082,341971.40634691744,341971.40634691744,0,0,76422295.44382061,76422295.44382061,0,0,0,0,0,0,0,0,81167626.8312,119300447.7429664,0,0,0,0,0,0,0,0,-135954036.82896405,1.4705520143111082,0.9423923909482514,0.38839520626894886,0.057607611523896714,0.94153664986105845,1.4698033243114177,1,1,NA,0.5789473684210527
2012,7B,45,45,0,0,45,45,20,0,0,20,17,45,20,0,45,20,432771010,425644876.634409,191817950,191817950,7126134.643913774,7126134.643913774,645593449.5955272,432771010,0,0,0,0,0,0,0,0,432771010,432771010,191817950,432771010,7783621.062151537,0.09010977777777777,NA,NA,42564487.663440906,42564487.663440906,0,64559344.95955273,43277101,7783621.062151537,148565.73784846262,148565.73784846262,0,0,119418926.5885498,119418926.5885498,0,0,0,0,0,0,0,0,121418234.56560001,181127698.21852112,0,0,0,0,0,0,0,0,-212822439.59552717,1.491766857478571,0.9835337090495249,0.44323197618990234,0.01646629390428387,0.983533709049525,1.4917668574785712,1,1,NA,0.4444444444444444
2012,8A,335,312,0,0,335,335,126,0,0,126,93,335,126,19,335,126,263064320,218894483.80146673,91823240,91823240,43556324.11844381,43556324.11844381,382273513.1796402,263064320,0,10375463.358996293,0,0,0,0,0,0,263064320,263064320,91823240,263064320,10598114.916581033,0.1795264776119403,NA,NA,21889448.380146675,21889448.380146675,0,38227351.31796402,26306432,10598114.916581033,1925122.9434189666,1925122.9434189666,0,0,61413036.37533951,61413036.37533951,0,2910940,0,0,0,0,0,0,73805325.6192,107250656.85767984,0,0,0,0,0,0,0,19,-119209193.17964017,1.4531560691303183,0.8320949180849259,0.3490524294590768,0.16557290672655192,0.832094918084926,1.4531560691303183,1,1,NA,0.3761194029850746
2012,8B,325,325,0,325,0,0,0,325,119,119,86,325,119,16,325,119,197805240,129642209.2169927,90149700,90149700,63106351.872440055,63106351.872440055,278361998.8886904,197805240,0,20792333.19076133,0,0,0,197805240,197805240,90149700,0,0,0,197805240,6798973.967425438,0.1802569846153846,NA,NA,12968267.819131667,0,12968267.819131667,27836199.888869043,19784571,6798973.967425438,2667786.3625745624,2667786.3625745624,0,0,36383772.193355806,0,36383772.193355806,5833497,0,0,0,0,0,0,55507592.3976,78097242.408211,0,0,0,0,0,0,0,16,-80556758.88869041,1.407252906387568,0.6554033109385409,0.4557498072346314,0.31903276107569273,0.655473794156652,1.4069650481109266,1,NA,1,0.36615384615384616
2012,9,1759,1759,0,0,0,0,0,0,0,597,491,0,0,0,0,0,0,1301802120.2159772,0,477384390,0,242424154.35550323,242424154.35550323,1553914440,0,0,0,0,0,0,0,0,0,0,0,0,30030204.61283909,0.09025175099488346,NA,NA,130180212.02159771,0,0,24242415.435550325,155391444,30030204.61283909,4771602.297160907,4771602.297160907,0,0,365233602.84779453,0,0,0,0,0,0,0,0,0,435966235.2864,68014520.74598,0,0,0,0,0,0,0,0,1311490285.6444967,0.15600868884100416,0.8377566272027032,NA,NA,0.837756627202703,0.15600868884100416,0,NA,NA,NA
2013,0,95849,95110,0,0,0,0,0,0,0,32889,26362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95849,0,0,0,0,0,0,0,0,0,0,0.10247126657555113,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2013,1,63704,63633,0,0,0,0,0,0,0,19446,15244,0,0,5,0,0,0,2814195225.85295,0,1209816570,0,517469274.0483036,517526529.5984332,3333340320,2535.5922016453173,54719.95792795161,4068,0,0,0,0,0,0,0,0,0,74866531.67273656,0.11029889991209343,NA,NA,281419522.585295,0,0,51752652.95984332,333334032,74866531.67273656,11190441.117263451,11190441.117263451,0,0,749166911.0743139,0,0,15242,0,0,0,0,0,675,887368526.5872,137770737.4443989,0,0,0,0,0,0,1,4,2815813790.401567,0.15525763345953023,0.844256798193636,NA,NA,0.8442567981936361,0.15525763345953023,0,NA,NA,NA
2013,2,1580548,1145048,1580548,0,0,0,0,0,0,127517,109557,0,0,1084257,0,0,0,286881421648.36505,0,20117327360,0,10689815923.465868,50044308137.785545,336992826540,39335835116.18613,2945343.9014312006,12429,336992826540,336992826540,0,0,0,0,0,0,0,7035385191.784834,0.09973564197987031,3899.1546557765505,4903.014826005274,28688168615.018475,0,0,5004430813.7786,33699309104,7035385191.784834,215858317.6851659,215858317.6851659,0,0,76370773670.0407,0,0,10472376746.28,7377954208,1268663546,1609929564,174698792,29167294,11179262.28,89710930765.7584,13322295269.359985,1070518,256228,81760,13661,14979,56,2262,21,286948518402.2145,0.14850259173646072,0.8512983038655665,NA,NA,0.8512984205843342,0.14850247517936768,0,NA,NA,NA
2013,3,20927,16111,20927,0,0,0,0,0,0,4516,3529,0,0,18,0,0,0,15777509359.807516,0,2909701970,0,1252719119.409282,1263116658.945738,17056544350,5327729.987603771,5069809.548852409,117,17056544350,0,0,0,0,0,0,0,0,350294141.95755935,0.08810813972380178,NA,NA,1577750935.9807518,0,0,126311665.89457382,1705654435,350294141.95755935,25001033.702440675,25001033.702440675,0,0,4200130766.6743593,0,0,2767929,867608,550687,0,0,0,0,4540622671.4135,336254285.777945,16,3,0,0,0,0,0,2,15793427691.054262,0.07405466388892179,0.9250120678639995,NA,NA,0.9250120678639995,0.0740546638889218,0,NA,NA,NA
2013,4,884,803,0,42,842,0,0,0,0,215,146,0,0,0,884,215,0,568488377.3084588,0,101735308,0,21237134.885881852,21237134.885881852,590869024,0,0,2,0,0,47459200,0,0,543409824,0,0,590869024,34668013.07537537,0.10740429864253394,NA,NA,142122094.3271147,130723608.18499312,11398486.142121589,5309283.721470463,147717256,34668013.07537537,1058842.6146246325,1058842.6146246325,0,0,378343227.3082121,347999317.34927016,30343909.95894188,0,0,0,0,0,0,0,393238107.1976,14133844.19492652,0,0,0,0,0,0,0,0,569631889.1141181,0.035942203810436765,0.9621224911402003,NA,NA,0.9621224911402003,0.035942203810436765,0,0,0,NA
2013,5A,71101,66412,0,0,71101,0,0,0,0,25553,20015,0,0,471,71101,25553,0,53862905386.29962,0,16417006692,0,5774305026.880641,5844714804.12417,59654278732,10554541.151722323,59855236.09180722,444,0,0,0,0,0,59654278732,0,0,59654278732,3065556797.5891266,0.09826370205763632,NA,NA,13465726346.574905,13465726346.574905,0,1461178701.0310426,14913569683,3065556797.5891266,327310588.1208735,327310588.1208735,0,0,35847110107.21706,35847110107.21706,0,46859467,3595193,2407499,785088,234531,2000,0,39701413853.1143,3889803820.0147386,127,33,3,6,1,0,0,339,53809563927.87583,0.09797645581102171,0.9029177207603426,NA,NA,0.9029177207603426,0.09797645581102171,0,0,NA,NA
2013,5B,24700,24093,0,24700,0,0,0,0,0,11337,8820,0,0,172,24700,11337,0,10006224392.395948,0,3535030492,0,1153972878.7034554,1194092071.8216703,11164892932,144141.8429059765,39975051.27530897,17,0,0,11164892932,0,0,0,0,0,11164892932,714459289.0901948,0.10172793846153846,NA,NA,2501556098.098987,0,2501556098.098987,298523017.9554176,2791223233,714459289.0901948,63546439.47980513,63546439.47980513,0,0,6659392488.749314,0,6659392488.749314,26700326,90930,5000,0,0,0,0,7430515368.569301,794698126.0991172,15,1,0,0,0,0,0,158,9970800860.17833,0.10695060661076748,0.8962221539730882,NA,NA,0.8962221539730882,0.10695060661076748,0,NA,0,NA
2013,6,1704,1657,0,1704,0,0,0,1704,548,548,415,1704,548,41,1704,548,3712816200,3242117800.0759325,1019521540,1019521540,470575059.4422549,470575059.4422549,5373113804.761908,3712816200,0,44383817.28710416,1,0,0,3712816200,3712816200,1019521540,0,0,0,3712816200,100984508.6209503,0.11954165492957747,NA,NA,324613521.77410126,0,324613521.77410126,537451036.3635826,371694088,100984508.6209503,13224633.149049703,13224633.149049703,0,0,864153656.314835,0,864153656.314835,11891271,0,0,0,0,0,0,989486831.6648,1430748403.9034932,0,0,0,0,0,0,0,41,-1660297604.7619076,1.4471801229379218,0.8732233499939837,0.27459520888752853,0.1267434298100334,0.873335176033527,1.44594991880415,1,NA,1,0.3215962441314554
2013,7A,19,19,0,0,19,19,11,0,0,11,11,19,11,0,19,11,299545840,286936973.08558804,122838180,122838180,12608869.447450975,12608869.447450975,440808041.26449096,299545840,0,0,0,0,0,0,0,0,299545840,299545840,122838180,299545840,5462924.847911808,0.10428105263157894,NA,NA,28870200.333466172,28870200.333466172,0,44179215.90840233,30185373,5462924.847911808,290866.7820881922,290866.7820881922,0,0,76855360.30772029,76855360.30772029,0,0,0,0,0,0,0,0,80356481.4633,117609490.66975784,0,0,0,0,0,0,0,0,-141262201.26449096,1.4715879254557198,0.957906720005152,0.4100814085750615,0.04209328845111311,0.9564301336765384,1.4635968191747153,1,1,NA,0.5789473684210527
2013,7B,53,53,0,0,53,53,25,0,0,25,22,53,25,0,53,25,508642320,489323430.1367086,222466660,222466660,19318892.00245784,19318892.00245784,753304037.2075207,508642320,0,0,0,0,0,0,0,0,508642320,508642320,222466660,508642320,9509826.084118348,0.09391339622641509,NA,NA,49630470.07671684,49630470.07671684,0,75330403.72075208,51562359,9509826.084118348,377726.3758816532,377726.3758816532,0,0,132121274.3912279,132121274.3912279,0,0,0,0,0,0,0,0,137264155.8939,200537067.74501413,0,0,0,0,0,0,0,0,-244661717.20752072,1.4810093607773744,0.9620187131434691,0.43737347690612927,0.03798129106217084,0.962532960850702,1.4609572793353398,1,1,NA,0.4716981132075472
2013,8A,360,335,0,0,360,360,145,0,0,145,91,360,145,21,360,145,274250535,231101876.65098873,100452525,100452525,42543309.128851406,42543309.128851406,401631740.6754559,274250535,0,12653671.91315127,0,0,0,0,0,0,274250535,274250535,100452525,274250535,11762941.260787541,0.19638316666666666,NA,NA,23127632.092541263,23127632.092541263,0,40294796.23999633,27569759,11762941.260787541,2024784.1792124594,2024784.1792124594,0,0,61568069.3935541,61568069.3935541,0,3368534,0,0,0,0,0,0,73393455.4339,107268777.07049422,0,0,0,0,0,0,0,21,-127381205.67545593,1.4644702176258504,0.8426670039166514,0.3662801423523203,0.15512571061657693,0.8388768321312225,1.461557797440171,1,1,NA,0.4027777777777778
2013,8B,327,327,0,327,0,0,0,327,133,133,87,327,133,17,327,133,222234460,132652495.85443316,118156590,118156590,83650859.61842844,83650859.61842844,300679331.0586935,222234460,0,18049727.658615377,0,0,0,222234460,222234460,118156590,0,0,0,222234460,7263596.408758271,0.1981420489296636,NA,NA,13265249.585443316,0,13265249.585443316,30067933.105869357,22223446,7263596.408758271,3631583.44124173,3631583.44124173,0,0,35313420.92140865,0,35313420.92140865,4805018,0,0,0,0,0,0,59161035.5966,80043844.72113481,0,0,0,0,0,0,0,17,-78444871.05869353,1.352982481018891,0.5969033598769208,0.5316753756370637,0.37640813948668644,0.5969033598769208,1.3529824810188913,1,NA,1,0.40672782874617736
2013,9,1759,1759,0,0,0,0,0,0,0,602,476,0,0,0,0,0,0,1306668358.0196743,0,488295580,0,234991257.15437374,234991257.15437374,1551130460,0,0,0,0,0,0,0,0,0,0,0,0,30853221.533350028,0.09808371233655486,NA,NA,130666835.80196743,0,0,23499125.715437375,155113046,30853221.533350028,4698769.66664997,4698769.66664997,0,0,347848183.58841753,0,0,0,0,0,0,0,0,0,412926439.7566,62557022.56706584,0,0,0,0,0,0,0,0,1316139202.8456264,0.1514967716863569,0.8423974589601407,NA,NA,0.8423974589601407,0.1514967716863569,0,NA,NA,NA
2014,0,96705,95945,0,0,0,0,0,0,0,34165,26496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96705,0,0,0,0,0,0,0,0,0,0,0.10636736890543405,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2014,1,63539,63457,0,0,0,0,0,0,0,20394,15111,0,0,5,0,0,0,2806112626.0473304,0,1219115170,0,495071859.9906304,495144178.6344494,3302915220,2476.7915458848565,69841.85227314424,4081,0,0,0,0,0,0,0,0,0,78622311.38390633,0.11321979351264579,NA,NA,280730577.566684,0,0,49514417.86344495,330410837,78622311.38390633,10984213.696093665,10984213.696093665,0,0,765075043.0424838,0,0,19709,0,0,0,0,0,675,900468654.0761,134941643.0032465,0,0,0,0,0,0,1,4,2807771041.3655505,0.149911258889185,0.8495866345752981,NA,NA,0.8496409503865153,0.1498571242790228,0,NA,NA,NA
2014,2,1579992,1144717,1579992,0,0,0,0,0,0,113889,86148,0,0,1060767,0,0,0,284332090343.97845,0,17578401370,0,8127028195.013609,45966899669.40814,330321263360,37821113421.89532,3355630.5727809784,13259,330321263360,330321263360,0,0,0,0,0,0,0,7178421702.1865225,0.10233203864323358,4017.3102278010497,4963.39499104893,28433209034.397846,0,0,4596689966.94082,33032126336,7178421702.1865225,172471815.31347665,172471815.31347665,0,0,77489024581.44444,0,0,10308302550.8692,7155179667,1286242767,1481718486,330534636,31176281,22536203.8692,90022453903.5008,12527359166.90387,1033712,259158,111725,26789,16029,71,2748,26,284354363690.59186,0.13915816136641257,0.860774409288026,NA,NA,0.860774409288026,0.13915816136641274,0,NA,NA,NA
2014,3,21613,16397,21613,0,0,0,0,0,0,4159,3151,0,0,31,0,0,0,16557240269.680523,0,2965795240,0,1227752369.7284038,1238597832.6132238,17818905930,6529471.984735626,4315990.900084395,131,17818905930,0,0,0,0,0,0,0,0,378336353.64246416,0.08927524036459539,NA,NA,1655724026.9680524,0,0,123859783.2613224,1781890593,378336353.64246416,25282555.23753584,25282555.23753584,0,0,4512344690.6960335,0,0,2955714,842415,937062,0,0,0,0,4856186433.1029,337555067.32208186,12,19,0,0,0,0,0,2,16580308097.386776,0.06951031884218628,0.9291951107842524,NA,NA,0.9291951107842525,0.06951031884218628,0,NA,NA,NA
2014,4,863,792,0,41,822,0,0,0,0,206,168,0,0,0,863,206,0,556833029.2254611,0,112186860,0,19084505.922067314,19084505.922067314,577082120,0,0,1,0,0,46414260,0,0,530667860,0,0,577082120,35367623.825606264,0.1113235573580533,NA,NA,139208257.30636528,127978006.46625206,11230250.840113236,4771126.480516829,144270530,35367623.825606264,1020314.0343937356,1020314.0343937356,0,0,379384263.63703734,348778461.02247673,30605802.614560597,0,0,0,0,0,0,0,393180475.409,13002750.997352513,0,0,0,0,0,0,0,0,557997614.0779327,0.03307069351250618,0.9649112490705155,NA,NA,0.9649112490705155,0.03307069351250618,0,0,0,NA
2014,5A,70679,66000,0,0,70679,0,0,0,0,25347,19258,0,0,520,70679,25347,0,53477495302.898186,0,16272193876,0,5810226340.804456,5888300505.116642,59310289892,18378864.712141782,59695299.600044034,453,0,0,0,0,0,59310289892,0,0,59310289892,3146683949.188685,0.10070795016907427,NA,NA,13369373825.724546,13369373825.724546,0,1472075126.2791605,14827572473,3146683949.188685,343098811.80131525,343098811.80131525,0,0,36435554487.2471,36435554487.2471,0,53193880,8918714,2094499,1199843,308924,0,0,40409583260.6669,4011846341.648596,114,34,11,8,0,0,0,399,53421989386.88336,0.09927957721735699,0.9016562792101853,NA,NA,0.9016562792101853,0.09927957721735699,0,0,NA,NA
2014,5B,24415,23799,0,24415,0,0,0,0,0,11597,8837,0,0,168,24415,11597,0,9769290294.362041,0,3816357860,0,1131351517.8025105,1174454087.060941,10901147540,119370.34454922394,42983198.91388104,16,0,0,10901147540,0,0,0,0,0,10901147540,730181221.0675452,0.10464686831865656,NA,NA,2442322573.5905104,0,2442322573.5905104,293613521.76523525,2725286885,730181221.0675452,64537659.282454826,64537659.282454826,0,0,6656061709.806218,0,6656061709.806218,29366858,57330,0,0,24000,0,0,7427224347.690499,800184930.8667955,11,0,0,2,0,0,0,156,9726693452.939058,0.10773673897646752,0.8961708167433942,NA,NA,0.8961708167433942,0.10773673897646752,0,NA,0,NA
