year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2018,Blue Island,7975,6257,220,369,703,55,46,3926,49323917,648660787,98726769,172810863,16893728,37034549,20314940,41386143,234197562,875399857.6666666,718397410,56020537,89829331,923,34153521.83,15.079,225733909.90781102,12.615,19.853,4262.801,3049.062,297210643,7.238,3.901,0.151,0.741,0.056,0.113,0.042,0.268,0.047
2018,Bridgeview,5345,4404,278,307,417,28,0,3409,74305760,1008381347,74801028,175660748,0,49334931,0,0,224995678,1233377168,806235180,212965838,204274810,249,58976941.64,13.523,435524191.3067501,12.513,15.981,6730.091,4917.341,508761117,3.468,4.782,0.135,0.818,0.06,0.061,0.04,0.182,0
2018,Broadview,3307,2672,297,156,333,18,0,1932,24903330,510815119,62327055,97064894,0,10947154,0,0,108012048,618723879,361717410,171081894,81537115,184,31363595.72,13.13,244411992.14912936,11.383,14.579,4998.867,3276.116,279397710,3.196,5.069,0.128,0.826,0.04,0.101,0.018,0.175,0
2018,Brookfield,8829,8038,77,331,423,0,0,5721,0,1279327277,56048269,259634130,0,8372361,0,0,268006492,1547333625,1485369330,12225864,47443061,286,48958818.86,12.276,396205889.5487853,10.663,13.48,4946.501,5692.969,476463898,2.817,3.164,0.124,0.827,0,0.036,0.005,0.173,0
2018,Buffalo Grove,6108,5965,0,70,0,0,0,4411,0,1023737963,0,199482665,0,0,0,0,199482665,1223220768,1143054420,0,79229008,126,39352837.86,11.838,332594040.0781501,11.165,12.045,4414.91,5737.646,390661499,0.88,3.217,0.118,0.837,0,0,0,0.163,0
2018,Burbank,9973,9341,3,350,95,0,0,7526,0,1415722339,24703494,375763338,0,5178421,0,0,380941759,1796664402,1636002130,1412004,154739798,180,57371744.9,12,478575191.1387509,11.925,14.837,5611.47,4418.745,591040472,2.912,3.193,0.12,0.788,0,0.014,0.003,0.212,0
2018,Burnham,2160,1411,136,136,0,9,0,945,4130850,105235027,0,38271586,0,0,0,0,38271586,143506668,106180180,14182134,16111864,350,9806295.2,23.184,42056607.82202885,22.559,23.948,4204.224,2599.14,53197095,1.389,6.833,0.233,0.733,0.029,0,0,0.267,0
2018,Burr Ridge,2167,1978,21,47,0,3,0,1248,5341470,1257809871,0,70274276,0,0,0,0,70299670,1328109394,1161439670,22835382,127641492,52,31000424.02,7.181,429507066.1587744,7.129,7.315,8785.09,13157.018,449963238,0.186,2.334,0.072,0.947,0.004,0,0,0.053,0
2018,Calumet City,15454,11623,194,902,753,143,34,7851,68268957,938262160,121672836,328111776,1007111,12789581,0,32349830,341908469,1280170750.6666667,988642720,43442331,218008060,2730,90844587.52,25.382,355080099.812242,23.368,27.598,5538.569,3044.543,457216957,4.23,7.096,0.256,0.733,0.053,0.095,0.01,0.267,0.025
2018,Calumet Park,3234,2498,115,200,278,46,11,1659,10601603,192108342,31947865,80225947,898955,14939517,465990,7228133,96962506,288172645.3333333,239056400,12794425,31280110,288,13369161.23,19.937,67057035.81281035,19.937,20.611,4898.335,2652.284,98516790,0.674,4.639,0.199,0.667,0.037,0.111,0.052,0.336,0.025
2018,Chicago,882702,746074,11428,39266,228540,584,451,398156,3098218620,230320780925,69631356717,21993070216,0,27528905057,0,1540445170,49521975273,279842192103,220017137790,4999076518,51856595385,63905,5890588972.59,6.819,86383482774.62132,6.786,9.165,4649.165,4872.862,104898878001,2.379,2.105,0.068,0.823,0.011,0.249,0.098,0.177,0.006
2018,Chicago Heights,14147,9240,349,676,1028,99,49,5743,72237890,893941196,133102861,257220107,0,11557081,0,39151543,269094598,1163035752,841808620,126148032,153430200,2637,69853359.08,19.692,347482740.42224073,17.947,31.862,4148.207,3024.618,429197283,13.915,6.006,0.201,0.769,0.062,0.114,0.01,0.231,0.034
2018,Chicago Ridge,4687,4185,105,180,109,19,2,2891,9403160,723068782,38023290,137138655,0,12867282,0,1533330,150005937,873074863,604214850,49603248,214377325,195,38719938.57,12.564,316773088.7362965,11.402,14.199,4591.082,3295.252,365281981,2.797,4.435,0.122,0.828,0.011,0.044,0.015,0.172,0.002
2018,Cicero,17302,14774,488,908,2108,32,21,10975,85867660,1718395881,421473222,498644096,0,188925680,0,76636600,687569776,2405966012,1958996070,175251657,249907535,959,99106949.86,16.375,605277592.8294585,16.331,16.562,5869.79,4059.058,849070840,0.231,4.119,0.164,0.714,0.036,0.175,0.079,0.286,0.032
2018,Country Club Hills,6397,5985,12,81,10,9,0,4279,13177260,561303347,708016,199041819,0,0,0,0,199433475,760737204,665714250,3979409,69903195,424,46996374.02,24.832,190385626.3104713,21.511,25.863,7172.874,5005.779,248324722,4.352,6.178,0.247,0.738,0.017,0.001,0,0.262,0
2018,Countryside,2729,2244,48,279,41,13,0,1518,17803620,712928012,31750328,81892514,0,9512583,0,0,91405098,804333222,552456650,46445980,198409992,143,23873592.580000002,7.878,302511687.3638712,7.021,8.457,3920.593,4721.282,333272373,1.436,2.968,0.079,0.886,0.022,0.039,0.012,0.114,0
2018,Crestwood,6199,5487,190,218,40,29,0,3633,11027723,727013168,33418940,185467209,0,20431743,0,0,205912248,932925492.3333334,658594010,60759093,204566109,302,33915508,10.757,314132555.4249791,8.441,11.211,2309.171,2830.51,382904609,2.77,3.635,0.108,0.779,0.012,0.036,0.022,0.221,0
2018,Deer Park,17,11,0,0,0,0,0,8,0,2273130,0,274829,0,0,0,0,274829,2547950,2515620,0,0,5,68828.52,10.224,661685.4451067103,7.369,10.402,3650.7,7112.184,741685,3.033,2.701,0.104,0.892,0,0,0,0.108,0
2018,Deerfield,65,1,4,44,0,0,0,0,0,216261793,0,0,0,0,0,0,0,216261826,28824420,5565460,180614536,13,12361051.209999999,8.589,144244336.4127194,8.138,8.868,NA,NA,144244362,0.73,5.716,0.086,1,0,0,0,0,0
2018,Des Plaines,24005,21696,289,919,1236,55,5,16336,264605400,5026570183,286559552,845997602,0,172766934,0,22800040,1018764536,6045273612,4628478270,654410670,728466702,812,196280711.11,10.162,1930793216.9310896,8.968,12.081,4809.095,5087.432,2248079548,3.113,3.247,0.102,0.831,0.044,0.047,0.029,0.169,0.004
2018,Dixmoor,2119,1094,46,124,430,13,3,598,3884003,66786910,23599276,18558260,227792,12518746,0,247940,31304798,98092033.33333333,61301760,12849241,18973202,454,4813833.26,17.776,27080520.13951395,17.776,17.776,1855.531,979.394,40757999,0,4.907,0.178,0.681,0.04,0.241,0.128,0.319,0.003
2018,Dolton,9408,8295,100,317,137,23,8,5627,19280060,527332087,29044130,237437270,501624,9422792,0,11353220,247361686,774659278,662312670,25894268,72729800,883,49607269.64,26.874,186381880.68692178,23.908,29.209,5687.388,3111.392,260154945,5.301,6.404,0.266,0.681,0.025,0.037,0.012,0.319,0.015
2018,East Dundee,2,0,0,1,2,0,0,0,0,2485355,11009562,0,0,8524134,0,0,8524134,11009562,0,0,5726772,0,122019.41,9.474,1287939.7297867846,9.474,9.474,NA,NA,5705282,0,1.108,0.095,0.226,0,1,0.774,0.774,0
2018,East Hazelcrest,665,478,37,20,13,7,0,305,4593870,51696256,6323072,14252963,0,1233919,0,0,15486882,67183184,47791030,10381738,7373476,130,4115653.18,20.318,20256192.440200806,20.318,20.318,6320.914,2918.177,25303051,0,6.126,0.203,0.769,0.068,0.094,0.018,0.231,0
2018,Elgin,7831,7030,107,175,165,6,0,5184,15535330,1162673546,21383726,227497403,0,5672457,0,0,233211499,1395820156,1192915800,76837438,94004648,265,47486230.34,11.676,405555620.3045631,11.401,12.565,5276.655,4289.584,474109463,1.164,3.402,0.117,0.833,0.011,0.015,0.004,0.167,0
2018,Elk Grove Village,14214,12279,1254,288,552,243,68,9293,524433330,4120016346,772715980,474988100,0,222222706,0,267132960,697316110,4817332773,2784764050,1568644314,440805999,385,173671309.14000002,9.842,1795749136.0480142,8.652,11.104,4954.536,5458.114,2050473619,2.452,3.605,0.097,0.855,0.109,0.16,0.046,0.145,0.055
2018,Elmwood Park,8420,7959,28,295,202,0,0,5796,0,1423932432,43512384,304425130,0,1072358,0,0,305497488,1729303988,1643854240,4283676,80167252,230,50305646.95,11.154,451009924.24242425,11.154,12.823,5905.604,5221.292,540257367,1.669,2.909,0.112,0.823,0,0.025,0.001,0.177,0
2018,Evanston,24950,22742,120,694,332,6,0,14467,6973730,8186059964,157846408,752657127,0,56545838,0,0,809202965,8995263242,8168958610,44082954,757153198,1207,257679395.41,9.46,2721674105.928488,9.412,12.735,6435.057,9223.898,2963407199,3.323,2.865,0.095,0.91,0.001,0.018,0.006,0.09,0
2018,Evergreen Park,8942,8107,52,405,262,2,0,6333,28825290,1166268772,52693332,268438775,0,13991783,0,0,282430557,1448699469,1234296670,6826504,203849065,250,54842399.92,13.077,413026056.0014868,13.075,23.077,4836.383,4340.938,501103478,10.002,3.786,0.133,0.805,0.02,0.036,0.01,0.195,0
2018,Flossmoor,4189,3826,1,85,0,2,0,2949,6240310,737096003,0,135214934,0,0,0,0,135214934,872217796,804715670,232132,58238494,210,42217880.03,17.796,237366859.29853138,16.977,17.835,8859.756,9059.125,276699460,0.858,4.84,0.178,0.845,0.007,0,0,0.155,0
2018,Ford Heights,1959,798,13,30,466,12,4,301,5457727,34068643,8151966,6844962,0,1052655,0,280500,8367718,42436202.666666664,22856750,4132855,5651168,643,3283124.97,30.81,11892003.971747229,17.054,31.104,2364.937,414.866,14519871,14.05,7.737,0.276,0.803,0.129,0.192,0.025,0.197,0.007
2018,Forest Park,5962,5293,75,269,277,4,0,3144,8702940,1003488140,81119534,151616603,0,31204416,0,0,182821019,1186267551,1014085710,46734240,123172511,375,41560676.04,11.844,352775255.70845395,9.916,11.847,5551.327,4936.869,415696020,1.931,3.503,0.118,0.846,0.007,0.068,0.026,0.154,0
2018,Forestview,468,268,72,52,0,9,0,216,17392290,107655715,0,10875609,0,0,0,0,10875609,118531354,41773630,58670694,17881980,59,7720664.67,14.381,57168990.58705868,11.325,16.393,6532.72,4593.865,60334779,5.068,6.514,0.135,0.908,0.147,0,0,0.092,0
2018,Frankfort,1,1,0,0,0,0,0,0,0,108119,0,0,0,0,0,0,206743,314860,314860,0,0,0,2665.7,8.47,31472.255017709558,8.47,8.47,2665.7,NA,31486,0,0.847,0.085,0.343,0,0,0,0.657,0
2018,Franklin Park,7868,6095,912,314,282,105,5,4691,262744950,Inf,127590386,219710760,0,50406775,0,32679870,270117534,Inf,992296850,645924546,Inf,432,87397257.85,13.662,640131823.4667442,12.032,15.084,5804.376,4729.917,729937698,3.052,0,0.137,NA,0,0,0,0,0
2018,Glencoe,3755,3451,0,64,0,0,0,2435,0,3106150382,0,110477062,0,0,0,0,110477062,3216627482,3147720800,0,52363072,205,80863002.96,8.727,927032861.6981195,8.111,8.79,19981.243,23300.709,959191676,0.679,2.514,0.087,0.966,0,0,0,0.034,0
2018,Glenview,18088,16640,103,537,1744,8,1,12662,165848810,7371677041,1391019142,684938998,0,1254048112,0,7926590,1938987111,9310542056,8122538710,208684866,930804390,412,196980808.57,7.987,2458472632.1236725,7.184,11.042,9345.177,10346.696,3135276883,3.858,2.116,0.08,0.792,0.018,0.149,0.135,0.208,0.001
2018,Glenwood,3909,3405,36,79,365,11,9,2413,5313170,300717223,57446466,114770397,0,16164222,0,2780350,131340958,432000664,378688910,13161500,32768594,439,18790646.87,18.745,100211183.53949964,17.364,20.736,4777.294,3962.858,143367573,3.372,4.35,0.188,0.696,0.012,0.133,0.037,0.304,0.006
2018,Golf,204,188,0,2,0,0,0,140,0,122777285,0,6387956,0,0,0,0,6387956,129165284,123594780,0,5563004,13,3469493.16,9.09,38168241.58415842,9.09,9.09,13663.898,17467.385,40027723,0,2.686,0.091,0.951,0,0,0,0.049,0
2018,Hanover Park,5512,5174,0,120,268,2,2,3706,1683550,765504604,90059600,165798461,0,35626246,0,1683550,201435577,966940452,854483990,0,89800062,110,32197745.14,12.607,256051299.36490676,11.55,15.969,5305.41,4586.143,319938240,4.419,3.33,0.126,0.792,0.002,0.093,0.037,0.208,0.002
2018,Harvey,14361,9524,272,841,1201,127,56,4413,62668347,508904541,108172127,166501759,0,35505312,0,30574283,202007071,710912218.6666666,493553510,81079021,98434738,2468,50969912.3,26.245,192342866.42897037,21.728,31.202,3380.775,1575.732,258895978,9.474,7.17,0.265,0.716,0.088,0.152,0.05,0.284,0.043
2018,Harwood Heights,2907,2693,43,117,0,1,0,1988,1477200,653175846,0,114730534,0,0,0,0,114730534,767906486,651221180,31667748,84056368,46,22128954.75,9.199,240017156.32974026,8.802,9.541,6541.724,4590.226,273414124,0.739,2.882,0.092,0.851,0.002,0,0,0.149,0
2018,Hazelcrest,6153,5405,29,162,362,29,5,3510,9882690,388814413,27153787,162842128,0,1686084,0,2026690,164608792,553423204,487034540,5954394,51858110,546,30651784.18,23.57,133398710.21420492,21.078,26.147,4407.213,3635.726,181346230,5.069,5.539,0.23,0.703,0.018,0.049,0.003,0.297,0.004
2018,Hickory Hills,5122,4713,30,143,19,1,0,3576,937280,843948976,12773510,188204992,0,3346148,0,0,191551139,1035500322,927791420,15044716,86623096,160,34354420.98,11.903,288186537.60038066,10.879,12.036,5109.79,5309.795,345406239,1.157,3.318,0.119,0.815,0.001,0.012,0.003,0.185,0
2018,Hillside,3445,2838,154,190,181,19,0,1959,39438330,505247609,85838290,92742327,0,33628327,0,0,126370654,631618352,403567780,88936838,134162084,222,29253042.55,14.105,213279811.70076895,12.728,15.864,4370.148,4141.424,264050417,3.136,4.631,0.137,0.8,0.062,0.136,0.053,0.2,0
2018,Hinsdale,978,790,0,7,0,0,0,514,0,703635482,0,22808925,0,0,0,0,22808925,726444544,713819510,0,7864164,111,14446046.12,6.904,208255021.51856345,6.838,7.343,16502.797,18279.427,214894514,0.505,1.989,0.069,0.969,0,0,0,0.031,0
2018,Hodgkins,622,171,130,93,73,48,2,131,89701010,361754351,25511248,7309396,0,13054088,0,765950,20363484,382117870,48234340,228870222,93549048,155,22137722.95,11.451,201685394.34624252,9.253,11.612,5037.714,6019.556,212843629,2.359,5.793,0.11,0.947,0.235,0.067,0.034,0.053,0.002
2018,Hoffman Estates,17821,16650,30,281,135,7,0,12864,14982930,3955799715,397847074,601520894,0,354735019,0,0,956918846,4912623230,4001068900,84669124,768392766,565,148614533.97,11.061,1371890011.0182548,8.115,11.953,5639.375,6427.823,1795757181,3.838,3.025,0.108,0.805,0.003,0.081,0.072,0.195,0
2018,Homer Glen,3,0,0,0,0,0,0,0,0,581031,0,0,0,0,0,0,0,581030,0,0,0,0,13980.48,8.266,169132.34938301475,8.266,8.266,NA,NA,169132,0,2.406,0.083,1,0,0,0,0,0
2018,Hometown,1683,1646,0,17,0,0,0,1301,0,148662864,0,65831018,0,0,0,0,65831018,214493890,204664710,0,9781740,75,5674058.86,11.934,47545323.11044076,11.934,11.934,4131.937,2611.361,66708091,0,2.645,0.119,0.693,0,0,0,0.307,0
2018,Homewood,8544,7786,38,288,258,47,5,5827,42987423,1000302662,42900560,263682504,0,7902057,0,4626160,271584561,1271887545.3333333,1062477310,20940591,181415944,573,59166105.58,16.414,358630322.80122495,15.937,20.107,5193.281,4719.863,439853725,4.17,4.652,0.165,0.786,0.034,0.034,0.006,0.214,0.004
2018,Indian Head Park,2255,2122,7,14,0,1,0,1410,889640,484187608,0,83620619,0,0,0,0,83620619,567749926,547819730,2157644,16103792,55,12356453.87,8.278,148527304.44987094,7.854,8.609,3808.316,6003.034,172851470,0.755,2.176,0.083,0.853,0.002,0,0,0.147,0
2018,Inverness,3261,3042,1,36,0,0,0,2313,0,1635020959,0,113460985,0,0,0,0,113520100,1748541212,1720818370,146144,20061068,67,43932291.77,9.214,484761427.3033467,7.262,10.953,12683.166,14232.487,517788804,3.691,2.513,0.091,0.935,0,0,0,0.065,0
2018,Justice,3375,3013,22,63,349,0,0,2317,0,495060647,46300290,117021708,0,24837081,0,0,141858789,636861818,569824920,10065720,23114948,184,18839498.2,11.86,158464190.1765619,10.88,13.775,6150.959,4495.44,199871899,2.895,2.958,0.119,0.777,0,0.073,0.039,0.223,0
2018,Kenilworth,1012,922,0,31,0,0,0,656,0,1056867417,0,28967175,0,0,0,0,28967175,1085834690,1073625750,0,10282980,50,27651202.46,8.857,312133445.7274944,8.852,9.031,27110.133,30014.73,320565524,0.179,2.547,0.089,0.973,0,0,0,0.027,0
2018,La Grange,6695,6007,63,283,0,4,0,4274,2170870,2289977444,0,209549936,0,0,0,0,209549936,2499293732,2358913320,24122926,112807326,303,66747833.5,9.19,725421927.3796768,8.543,9.521,6059.189,10676.024,786351805,0.978,2.671,0.092,0.916,0.001,0,0,0.084,0
2018,La Grange Park,4738,4396,6,111,188,0,0,3454,0,1276998894,66814890,194324261,0,9023674,0,0,203347935,1480225600,1429098220,8264452,33392088,198,38372863.86,9.977,387993558.9428178,8.865,11.858,7312.777,8081.321,449067591,2.993,2.592,0.099,0.863,0,0.045,0.006,0.137,0
2018,Lansing,12445,10707,187,601,1606,48,37,7890,50271403,1014832188,216793465,342385613,3368,72580367,0,34666343,415030377,1429804658.3333333,1169029630,52951249,191000679,906,69618906.91,18.83,370801061.9946497,13.742,20.38,5006.029,3591.316,500807168,6.638,4.869,0.188,0.71,0.035,0.152,0.051,0.29,0.024
2018,Lemont,7549,6209,55,237,331,3,2,4816,3780760,2062167952,42272570,245353052,0,14395429,0,2013490,259862602,2322030686,2117085310,24064060,136653836,419,52182595.39,7.815,667723559.0881304,7.551,8.195,6548.396,6960.053,744264311,0.644,2.247,0.078,0.888,0.002,0.018,0.006,0.112,0.001
2018,Lincolnwood,5686,5030,102,321,216,3,2,3767,4179940,1795297868,146430448,188300299,0,32515785,0,2424150,220816084,2016114030,1669609250,76478838,262934422,163,61307091.839999996,9.322,657660285.7755847,9.322,9.322,8006.55,7867.295,733245226,0,3.041,0.093,0.89,0.002,0.073,0.016,0.11,0.001
2018,Lynwood,3466,2668,37,84,11,15,3,1930,10192030,436254928,8046534,88868611,0,6506076,0,1666270,96253760,532508766,447903250,13094848,41096218,129,19234765.59,13.464,146143975.795486,11.164,25.214,4873.772,4966.376,173987360,14.05,3.612,0.132,0.819,0.019,0.015,0.012,0.181,0.003
2018,Lyons,4083,3534,112,195,220,15,0,2271,2946220,465503646,32314486,109920939,0,18459333,0,0,128380271,593884272,496644980,40201656,53143566,204,21979351.41,12.926,170366755.49882463,12.223,14.575,3947.596,3816.598,212326069,2.352,3.701,0.129,0.784,0.005,0.054,0.031,0.216,0
2018,Markham,9589,5395,129,250,1213,36,17,3228,27958230,333863826,51391340,130344687,0,34832186,0,16741090,165188000,499020222,378012270,49711352,53931910,3319,30045019.72,24.772,121201529.00785804,21.765,28.377,4215.716,2705.21,178340496,6.612,6.021,0.248,0.669,0.056,0.103,0.07,0.331,0.034
2018,Matteson,7355,6344,16,185,358,20,4,4689,97005160,1100201015,144894342,211280075,0,65880205,0,8469360,278351653,1378510052,1017391730,68515666,220547156,279,73163427.03,18.211,399860485.1682554,17.381,19.139,7257.613,6286.57,484779482,1.758,5.307,0.183,0.798,0.07,0.105,0.048,0.202,0.006
2018,Maywood,7905,6664,131,280,1041,15,3,4428,11602163,607691755,134771146,227175496,0,44727974,0,523800,271903470,879531991.3333334,779646440,36992059,57860812,844,43384701.61,21.145,205255254.23057553,21.116,22.642,6212.344,4267.201,292408873,1.526,4.933,0.211,0.691,0.013,0.153,0.051,0.309,0.001
2018,Mc Cook,356,78,125,34,54,44,20,46,217428340,210198780,181343460,3020337,0,129356082,0,168009630,132376420,342575254,19006440,296933576,10888268,59,13899229.82,14.601,98646752.91057703,12.641,15.747,10163.491,8859.527,139189191,3.106,4.057,0.141,0.614,0.635,0.529,0.378,0.386,0.49
2018,Melrose Park,6725,5363,411,430,1372,71,31,3382,184662120,1348009096,352822090,171022646,0,121172871,0,97011120,292195517,1640204518,941631460,406182680,277885408,334,70782819.49,11.455,584044964.4639482,10.608,13.785,4743.659,4364.159,695501401,3.177,4.315,0.121,0.822,0.113,0.215,0.074,0.178,0.059
2018,Merrionette Park,664,626,7,18,0,0,0,439,0,94745996,0,20194936,0,0,0,0,20194936,114941026,82655000,4031640,28026956,27,4647534.54,11.178,41577514.224369295,11.178,11.178,2968.62,2576.216,47456075,0,4.043,0.112,0.824,0,0,0,0.176,0
2018,Midlothian,5932,5112,14,269,8,21,3,3808,12556227,601726256,15213404,174206061,0,7032655,0,5228020,181238716,782965093.6666666,707358840,1949195,68434589,436,29093244.07,14.676,198309254.69310382,13.543,14.685,5024.948,4185.156,253201643,1.142,3.716,0.147,0.769,0.016,0.019,0.009,0.231,0.007
2018,Morton Grove,10634,9825,91,355,725,0,0,7728,0,2288453804,193856803,405735450,0,89441399,0,0,495176848,2783513635,2447722670,115630280,211597485,260,84688688.01,10.74,801607805.0456563,8.898,12.893,6787.575,6341.971,953126890,3.995,3.043,0.106,0.822,0,0.07,0.032,0.178,0
2018,Mt Prospect,19008,17927,203,426,247,39,0,14110,151016260,4810960356,60543540,699072971,0,6162537,0,0,705235508,5516016470,4703374890,321469318,459502882,449,175124704.05,10.494,1672880646.717532,9.689,12.105,5939.858,6698.368,1880389095,2.416,3.175,0.105,0.872,0.027,0.011,0.001,0.128,0
2018,Niles,11741,10701,147,525,1191,20,2,8318,111071450,2981401573,483115550,511689021,0,112925276,0,25568240,624614297,3605909164,2648242480,352255878,596585866,371,107066175.45,8.916,1216998673.5689929,8.014,11.073,5740.303,5028.249,1415374107,3.059,2.969,0.088,0.827,0.031,0.134,0.031,0.173,0.007
2018,Norridge,5751,5448,20,168,0,0,0,4197,0,1272706869,0,258067622,0,0,0,0,258067622,1530276380,1315632610,12123516,200029764,90,41357260.38,8.885,463105784.78871405,8.359,9.482,5561.623,4755.881,538081692,1.123,2.703,0.089,0.832,0,0,0,0.169,0
2018,North Lake,4087,3538,96,207,0,16,0,2697,262545760,871075899,0,128500347,0,0,0,0,128500347,999510858,528430580,364012544,101539804,270,47553110.98,13.947,342081258.84262735,12.054,23.379,5250.172,4277.296,379587427,11.325,4.758,0.139,0.872,0.263,0,0,0.129,0
2018,North Riverside,2667,2450,0,120,0,0,0,1818,0,622282909,0,99877395,0,0,0,0,99877395,722160325,524869290,0,195689295,80,25679798.74,9.3,266580764.97978154,7.921,10.147,5552.467,4216.586,295654098,2.226,3.556,0.096,0.862,0,0,0,0.138,0
2018,Northbrook,14778,13481,231,477,6,6,0,10066,36671200,7094295420,16715444,525250380,0,12434788,0,0,537685168,7631844490,6468003370,329345564,796324636,309,208128871.56,8.249,2535144058.38154,7.666,10.987,9019.161,10862.483,2697048793,3.321,2.727,0.082,0.93,0.005,0.002,0.002,0.07,0
2018,Northfield,3006,2547,21,126,0,0,0,1783,0,1604002547,0,86415840,0,0,0,0,86415840,1690418753,1499170270,8489348,170670945,249,41782528.49,7.7,543205310.54664,7.086,10.001,11627.423,12770.296,568360140,2.915,2.472,0.077,0.949,0,0,0,0.051,0
2018,Oak Brook,15,10,0,0,0,0,0,5,0,3079268,0,226734,0,0,0,0,226734,3306030,3243510,0,0,1,57819.81,6.666,896344.0416934682,6.42,7.135,4309.152,7003.516,962350,0.715,1.749,0.065,0.931,0,0,0,0.069,0
2018,Oak Forest,10734,9881,73,354,633,45,31,7594,21914813,1393397332,110289059,361811849,0,26260423,0,12799733,388261927,1781575712.3333333,1641053910,21240315,105600677,279,63916005.87,14.344,444906185.8686701,12.871,16.305,5107.639,5387.889,564414621,3.434,3.588,0.144,0.782,0.012,0.062,0.015,0.218,0.007
2018,Oak Lawn,26048,24171,66,981,552,3,0,17634,2716380,3350182801,78002939,863527802,0,47644288,0,0,911172090,4261165499,3807459280,22031016,418703413,1014,136520148.68,11.796,1155928564.5323055,10.539,16.551,3936.401,4188.69,1431630003,6.012,3.204,0.118,0.786,0.001,0.018,0.011,0.214,0
2018,Oak Park,19042,17646,24,691,956,2,2,12625,1935680,5171379340,363350219,625994167,0,248345292,0,1935680,874339459,6045719215,5737016520,9230712,295517113,651,202546564.6,12.687,1596310361.8086655,12.686,12.853,7459.501,11048.358,1892460773,0.167,3.35,0.127,0.855,0,0.06,0.041,0.145,0
2018,Olympia Fields,2247,1852,0,72,36,1,0,1429,629200,399795821,18138132,86064561,0,10235500,0,0,96416595,496078384,425311240,0,61777864,111,24310154.77,17.546,138607033.30649593,13.433,18.695,10521.349,8904.838,171069171,5.262,4.9,0.175,0.806,0.001,0.037,0.021,0.194,0
2018,Orland Hills,2250,2126,3,28,0,2,0,1739,4590000,435733769,0,77470810,0,0,0,0,77472754,513206604,450371840,1502388,49600636,52,14594792.05,10.191,147136154.41414115,7.795,10.602,4895.219,5195.376,169697955,2.807,2.844,0.099,0.849,0.009,0,0,0.151,0
2018,Orland Park,24921,22697,57,761,19,23,0,18121,30978220,6311156622,44782824,958374376,0,43755082,0,0,1004365138,7315252752,6235365660,44579442,977118050,594,213789823.93,9.499,2269661183.432722,8.816,12.31,5541.362,6365.457,2561329110,3.494,2.923,0.094,0.863,0.004,0.006,0.006,0.137,0
2018,Palatine,27164,25397,131,539,1300,7,1,17533,9668780,5491696652,447497890,811684266,0,261627213,0,1390000,1073312054,6565007766,5986942080,87512084,456882122,780,191193249.28,10.856,1781659053.8053012,9.983,16.01,5015.273,6718.249,2144485367,6.027,2.912,0.107,0.837,0.001,0.068,0.04,0.163,0
2018,Palos Heights,5617,5104,2,233,23,0,0,4235,0,1302667468,15966750,241380923,0,5444072,0,0,246824995,1549492594,1386245820,706904,155312700,131,45732423.29,10.275,445201188.5769092,8.653,14.094,7611.154,6533.044,519165433,5.441,2.951,0.103,0.841,0,0.01,0.004,0.159,0
2018,Palos Hills,7881,7419,16,194,0,4,0,5330,2464140,1097364969,0,288827205,0,0,0,0,288827205,1386113374,1283356830,9035800,80276084,159,37871831.57,10.375,357341053.3302292,8.922,12.308,3764.1,4284.208,441392973,3.386,2.732,0.106,0.792,0.002,0,0,0.208,0
2018,Palos Park,2447,2116,5,86,0,0,0,1577,0,768266815,0,85396575,0,0,0,0,85807895,854074756,791768390,1255088,49623408,106,21317047.43,8.678,245844114.97150913,7.562,9.062,7455.563,8790.31,270708240,1.5,2.496,0.087,0.9,0,0,0,0.1,0
2018,Park Forest,5914,5305,33,158,211,19,1,3167,6132482,330253033,18491154,154404074,0,8364422,0,1092030,162768496,492993635.6666667,462503100,6302542,22047804,691,35913901.1,34.576,104427665.33745249,27.888,36.432,6772.176,4140.039,153267858,8.544,7.285,0.344,0.67,0.012,0.038,0.017,0.33,0.002
2018,Park Ridge,16307,15294,3,479,374,1,1,11648,3466420,4881579280,179510816,595088997,0,90155869,0,3466420,685244865,5566500705,5272167680,546284,287063521,412,150709310.76,9.823,1534754485.826217,8.114,9.982,6837.485,9208.412,1743735855,1.868,2.707,0.098,0.877,0.001,0.032,0.016,0.123,0.001
