nbhd_code,nbh_current_rate,major_class_code,nbhd_3,triad_name,nbh_final_tax_to_dist,nbh_tif_rev,nbh_nonTIF_EAV_post_exemps,nbh_TIF_increment_EAV,nbh_exe_and_abates_frombills,Total_EAV,TC_MC_PC,TC_MC_AV,TC_MC_EAV,TC_MC_res_exe,nbh_mc_exe_homeowner,nbh_mc_exe_senior,nbh_mc_exe_freeze,nbh_mc_exe_longtime_homeowner,nbh_mc_exe_disabled,nbh_mc_exe_vet_returning,nbh_mc_exe_vet_dis_lt50,nbh_mc_exe_vet_dis_50_69,nbh_mc_exe_vet_dis_ge70,nbh_mc_exe_abate,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp
28088,0.09634999999999999,5B,088,South,78770.45999999999,0,817544.9922158796,0,0,817544.9922158796,1,272270,817545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,0.11491,1,061,South,29153.47,2323.13,253706.98807762598,20216.9523975285,0,273923.9404751545,9,91226,273924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,0.11491000000000001,2,061,South,5298064.03,0,46106205.11704812,0,11955870.7451817,58062075.862229824,1061,19336628,58062078,11955871,8260000,2132419,1500452,0,48000,0,5000,10000,0,0,5,826,267,126,0,24,0,4,0
28061,0.11491,3,061,South,419983.99,0,3654895.0482986686,0,0,3654895.0482986686,26,1217203,3654896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,0.11491,5A,061,South,472098.12,57561.7,4108416.325820207,500928.5527804369,0,4609344.878600644,11,1535067,4609345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,0.11491,5B,061,South,804675.16,115482.89,7002655.643547124,1004985.5539117571,0,8007641.197458881,28,2666813,8007641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,0.11491,6B,061,South,246276.71,35344.37,2143213.9065355496,307583.06500739715,0,2450796.971542947,6,816198,2450797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,0.11491000000000001,8,061,South,36139.96,5186.63,314506.65738403966,45136.45461665651,0,359643.1120006962,4,119773,359643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28050,0.11703105204623585,1,050,South,33675.89,1350.25,287751.7497381426,11441.826963816626,0,299193.57670195925,50,99643,299199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28050,0.11559053679840836,2,050,South,8315419.54,0,71938583.99067925,0,20883806.567858543,92822390.5585378,1841,30912977,92822388,20883807,14372975,3949169,2458163,0,86000,0,12500,5000,0,0,7,1438,496,230,0,43,0,6,0
28050,0.11801,3,050,South,729847.59,0,6184624.947038386,0,0,6184624.947038386,1,2059688,6184625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28050,0.11701269208866222,5A,050,South,3461130.35,411154.45,29579101.960815083,3484064.486060503,0,33063166.446875583,26,11011146,33063167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28050,0.11801000000000002,6B,050,South,218361.35,0,1850363.1048216252,0,0,1850363.1048216252,1,616233,1850363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28050,0.11801,7A,050,South,28929.14,2074.93,245141.42869248366,17582.66248622998,0,262724.09117871366,1,87496,262724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28047,0.11490999999999998,1,047,South,261.51,0,2275.7810460360283,0,0,2275.7810460360283,3,758,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28047,0.11491,2,047,South,8976851.5,0,78120716.2126882,0,15334687.673168175,93455403.88585638,1190,31123778,93455424,15334688,10670000,3304000,1278688,0,72000,0,5000,5000,0,0,0,1068,413,100,0,36,0,3,0
28047,0.10846014534038535,5A,047,South,34845.76,0,321277.0911438666,0,0,321277.0911438666,2,106996,321277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,0.0977120380401481,1,046,South,99516.73000000001,0,1018469.4946093581,0,0,1018469.4946093581,33,339185,1018471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,0.11082435864392898,2,046,South,8024966.49,0,72411576.19313335,0,15323846.442335637,87735422.63546899,1294,29227918,87735432,15323847,11420000,2480000,1331847,0,82000,0,5000,5000,0,0,0,1146,310,122,0,41,0,3,0
28046,0.09682416667489095,3,046,South,617640.97,0,6378995.980144805,0,0,6378995.980144805,43,2124420,6378996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,0.09903247669253443,5A,046,South,2640804.59,0,26666046.111306407,0,0,26666046.111306407,25,8880690,26666047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,0.11391999999999998,5B,046,South,129717.15999999999,0,1138668.8904494382,0,0,1138668.8904494382,3,379215,1138669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,0.09695000000000001,7A,046,South,189981.84999999998,0,1959585.8690046412,0,0,1959585.8690046412,2,652608,1959586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28045,0.11491000000000001,1,045,South,75590.02,0,657819.3368723348,0,0,657819.3368723348,39,219076,657821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28045,0.11491,2,045,South,13321178.45,0,115927059.87294404,0,21079219.55073361,137006279.42367765,1691,45627698,137006274,21079220,15437198,3904000,1640022,0,78000,0,10000,10000,0,0,1,1545,489,130,0,39,0,6,0
28045,0.11491,5A,045,South,69928.56000000001,0,608550.6918457925,0,0,608550.6918457925,3,202668,608551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28043,0.11296254222378586,1,043,South,12169.52,0,107730.57829994141,0,0,107730.57829994141,67,35881,107738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28043,0.11482075906094039,2,043,South,16589131.03,0,144478499.93044746,0,38934230.170584895,183412730.10103235,3299,61082604,183412760,38934231,26134035,7883579,4755855,0,130762,0,10000,20000,0,0,8,2635,995,399,0,66,0,8,0
28043,0.11490999999999998,4,043,South,67069.99,0,583674.0927682535,0,0,583674.0927682535,1,194383,583674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28043,0.11470466500461654,5A,043,South,6264047.43,0,54610223.827844225,0,0,54610223.827844225,58,18187039,54610224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28040,0.08823493665784764,1,040,South,128219.28,0,1453157.727048656,0,0,1453157.727048656,54,483951,1453161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28040,0.10927918312767965,2,040,South,6773444.44,0,61982934.40834053,0,16694833.497959532,78677767.90630007,1563,26202349,78677786,16694834,12010000,3024000,1560834,0,80000,0,5000,15000,0,0,0,1206,380,177,0,40,0,5,0
28040,0.09825218452265808,5A,040,South,2903331.64,0,29549792.242333896,0,0,29549792.242333896,26,9841074,29549793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28040,0.11332,7A,040,South,76190.7,0,672349.9823508648,0,0,672349.9823508648,1,223915,672350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28040,0.09695,9,040,South,242928.11,0,2505705.1057246,0,0,2505705.1057246,2,834484,2505705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28039,0.09634999999999999,1,039,South,29944.53,0,310789.1022314479,0,0,310789.1022314479,6,103503,310789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28039,0.09634999999999998,2,039,South,3259138.28,0,33826033.00467048,0,6549522.862793283,40375555.86746376,561,13446417,40375554,6549523,4090000,1320000,1123023,0,14000,0,2500,0,0,0,0,438,180,64,0,7,0,1,0
28039,0.09634999999999999,5A,039,South,2404086.34,0,24951596.6787753,0,0,24951596.6787753,13,8309720,24951597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28037,0.08772716861030758,1,037,South,7950.530000000001,0,90627.91066832455,0,0,90627.91066832455,4,30182,90628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28037,0.09658886816962374,2,037,South,1336365.32,0,13835603.888153583,0,2236443.959562987,16072047.84771657,159,5352530,16072047,2236444,1280000,448000,492944,0,8000,0,2500,5000,0,0,0,128,56,17,0,4,0,2,0
28037,0.09685444375308958,5A,037,South,324428.36,0,3349648.6834105738,0,0,3349648.6834105738,17,1115546,3349650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28036,0.10173536596639296,1,036,South,197515.12,0,1941459.7679360264,0,0,1941459.7679360264,25,646572,1941461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28036,0.10358504633379145,2,036,South,24453022.34,0,236067108.19245875,0,63759261.77327725,299826369.965736,5240,99852272,299826344,63759263,38406802,14627740,10412721,0,262000,0,20000,30000,0,0,16,3853,1838,764,0,131,0,14,0
28036,0.11653289849342255,3,036,South,1414541.06,0,12138555.534854742,0,0,12138555.534854742,41,4042547,12138556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28036,0.10041198326429508,5A,036,South,17685364.85,0,176128030.490646,0,0,176128030.490646,114,58656555,176128035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28036,0.11982270960206454,5B,036,South,43399.86,0,362200.62243736995,0,0,362200.62243736995,3,120625,362201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28036,0.10053934240076248,7A,036,South,284486.43,0,2829603.0509728347,0,0,2829603.0509728347,4,942353,2829603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28034,0.09634999999999998,1,034,South,5082.549999999999,0,52750.90814737935,0,0,52750.90814737935,2,17568,52751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28034,0.09634999999999999,2,034,South,3340560.17,0,34671096.73066944,0,5328289.888377034,39999386.61904647,383,13321136,39999387,5328290,3520000,1112000,673790,0,20000,0,2500,0,0,0,0,352,139,26,0,10,0,1,0
28032,0.09634999999999998,1,032,South,1232.96,0,12796.678775298395,0,0,12796.678775298395,4,4262,12797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28032,0.09628801684837932,2,032,South,5849353.21,0,60748506.42329387,0,12561616.73687697,73310123.16017084,907,24414744,73310128,12561617,8050000,2736000,1745617,0,20000,0,0,10000,0,0,0,805,342,99,0,10,0,2,0
28032,0.09419702223865137,5A,032,South,59846.02,0,635328.1513334685,0,0,635328.1513334685,10,211585,635328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28031,0.09402992615081177,1,031,South,34277.02,0,364533.09497472236,0,0,364533.09497472236,20,121402,364534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28031,0.09633708438044876,2,031,South,8121184.99,0,84299675.89561142,0,20325612.57424575,104625288.46985717,1637,34845233,104625304,20325613,13230000,4400218,2605395,0,70000,0,5000,15000,0,0,6,1323,552,184,0,35,0,5,0
28031,0.09634999999999999,3,031,South,1033095.14,0,10722315.931499742,0,0,10722315.931499742,4,3570892,10722316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28031,0.09633324008006061,5A,031,South,2572555.22,0,26704751.318049736,0,0,26704751.318049736,32,8893580,26704752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28030,0.09278879981267762,1,030,South,20609.77,0,222114.84620565284,0,0,222114.84620565284,5,73972,222115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28030,0.0960575797212911,2,030,South,4119991.38,0,42890851.42426097,0,6045460.873742592,48936312.298003554,445,16297440,48936316,6045461,3960000,1440000,639461,0,6000,0,0,0,0,0,0,396,180,27,0,3,0,0,0
28030,0.09466028885988795,5A,030,South,305985.21,0,3232455.9082310223,0,0,3232455.9082310223,9,1076516,3232456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,0.09634999999999998,1,022,South,138717.83,0,1439728.3860923718,0,0,1439728.3860923718,73,479478,1439730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,0.09617748204549746,2,022,South,9971500.69,0,103678121.71754411,0,20862247.56351917,124540369.28106327,2158,41476118,124540374,20862248,13882487,4157619,2701452,0,104025,0,5000,11665,0,0,5,1398,524,224,0,54,0,5,0
28022,0.09634999999999998,3,022,South,282459.91,0,2931602.5947067984,0,0,2931602.5947067984,14,976322,2931603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,0.09634999999999999,5A,022,South,8927181.76,0,92653676.80332123,0,0,92653676.80332123,188,30856788,92653682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,0.09634999999999999,5B,022,South,65268.36,0,677409.0295796576,0,0,677409.0295796576,1,225600,677409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,0.09634999999999999,6C,022,South,49182.74,0,510459.15931499744,0,0,510459.15931499744,1,170000,510459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,0.09421565203937944,1,015,South,313866.55,0,3331363.135594633,0,0,3331363.135594633,242,1109463,3331380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,0.09574229419483,2,015,South,24558834.66,0,256509778.32246426,0,58291335.788103804,314801114.11056805,3945,104892983,314801101,58291337,34450000,14216000,9357837,0,230000,0,17500,20000,0,0,0,3452,1781,613,0,117,0,11,0
28015,0.09634999999999998,3,015,South,223688.75,0,2321626.881162429,0,0,2321626.881162429,2,773180,2321627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,0.11332000000000002,4,015,South,175219.22,0,1546233.8510412988,0,0,1546233.8510412988,1,514948,1546234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,0.09947085251046651,5A,015,South,2921342.7,0,29368831.434239604,0,0,29368831.434239604,26,9780808,29368832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28014,0.09634999999999999,1,014,South,99442.85,0,1032100.155682408,0,0,1032100.155682408,17,343724,1032101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28014,0.09634999999999999,2,014,South,4464982.96,0,46341286.55941879,0,5706293.8804581845,52047580.43987697,435,17333600,52047585,5706294,3370000,1624000,697294,0,10000,0,0,5000,0,0,0,337,203,33,0,5,0,1,0
28014,0.09635,5A,014,South,240705.21,0,2498237.7789309807,0,0,2498237.7789309807,4,831997,2498238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,0.08929179005753227,1,013,South,347466.23,0,3891356.974433163,0,0,3891356.974433163,255,1295959,3891346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,0.08993809280272176,2,013,South,2222582.2,0,24712356.363562327,0,3891595.9236093834,28603952.28717171,364,9557267,28603954,3891596,2460000,632000,776596,0,18000,0,0,5000,0,0,0,247,79,34,0,9,0,1,0
28013,0.09622699487013536,5A,013,South,5487678.22,0,57028469.27108117,0,0,57028469.27108117,146,18992396,57028471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,0.09634999999999998,5B,013,South,1251032.48,0,12984249.922158798,0,0,12984249.922158798,19,4324191,12984250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,0.09634999999999998,6B,013,South,313292.67,0,3251610.482615465,0,0,3251610.482615465,8,1082895,3251610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28012,0.09582814095062432,1,012,South,145594.41,0,1519328.3367045373,0,0,1519328.3367045373,74,505986,1519327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28012,0.09632826680588033,2,012,South,6196081.53,0,64322568.3950722,0,4259408.9109609835,68581977.30603318,362,22859119,68581978,4259409,2900000,960000,395409,0,4000,0,0,0,0,0,0,290,120,14,0,2,0,0,0
28011,0.08782919626495869,1,011,South,104778.64,0,1192981.8836541448,0,0,1192981.8836541448,58,397303,1192984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28011,0.09164804092471258,2,011,South,12031851.8,0,131283240.52102736,0,23906691.520456556,155189932.0414839,1753,51697493,155189942,23906692,15750000,4798322,3235370,0,88000,0,10000,25000,0,0,1,1576,601,186,0,44,0,9,0
28011,0.09569372409626951,5A,011,South,1112758.83,0,11628336.55507592,0,0,11628336.55507592,14,3872626,11628336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27100,0.11029,2,100,North,62171.049999999996,0,563705.231661982,0,9999.99980460566,573705.2314665876,5,191063,573705,10000,10000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27100,0.12462,2,100,South,6577296.08,0,52778816.24137378,0,8969572.87460057,61748389.115974344,773,20564287,61748391,8969573,6109286,1178400,1648887,0,28000,0,0,5000,0,0,1,616,149,50,0,14,0,1,0
27100,0.12462000000000001,3,100,South,456295.69,0,3661496.46926657,0,0,3661496.46926657,13,1219402,3661497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27100,0.12462,5A,100,South,487484.8,0,3911770.1813513082,0,0,3911770.1813513082,20,1302751,3911770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27100,0.12461999999999998,5B,100,South,42834.759999999995,0,343722.9979136575,0,0,343722.9979136575,2,114471,343723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,0.12461999999999998,1,090,South,19759.1,0,158554.8066121008,0,0,158554.8066121008,8,52804,158555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,0.12461999999999998,2,090,South,13394870.69,0,107485722.1152303,0,12613531.823656075,120099253.93888637,1392,39997075,120099259,12613532,9401592,2092790,1105150,0,14000,0,0,0,0,0,22,946,264,52,0,7,0,0,0
27090,0.12462,3,090,South,3728224.02,0,29916739.046701975,0,0,29916739.046701975,78,9963280,29916739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,0.12461999999999998,5A,090,South,4872464.97,0,39098579.44150217,0,0,39098579.44150217,99,13021140,39098579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,0.12462,5B,090,South,118255.78,0,948930.9902102392,0,0,948930.9902102392,5,316026,948931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,0.12462,9,090,South,16453.82,0,132031.9370887498,0,0,132031.9370887498,1,43971,132032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27080,0.12462,2,080,South,11258243.17,0,90340580.72540523,0,13081136.817118706,103421717.54252394,1054,34442915,103421712,13081137,8267420,2077280,2709937,0,24000,0,2500,0,0,0,0,833,261,85,0,13,0,1,0
27080,0.12461999999999998,3,080,South,1423703.68,0,11424359.49285829,0,0,11424359.49285829,35,3804695,11424359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27080,0.12462,5A,080,South,1275980.88,0,10238973.519499278,0,0,10238973.519499278,39,3409922,10238974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27080,0.12461999999999998,7A,080,South,18335.62,0,147132.24201572782,0,0,147132.24201572782,1,49000,147132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27070,0.12462000000000001,1,070,South,0.37,0,2.9690258385491894,0,0,2.9690258385491894,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27070,0.12462,2,070,South,16830989.37,0,135058492.77804527,0,13767138.80752803,148825631.5855733,1240,49563933,148825627,13767139,8854470,2764591,2127153,0,10925,0,5000,5000,0,0,6,888,348,73,0,7,0,3,0
27070,0.12462000000000001,3,070,South,376142.28,0,3018313.9142994704,0,0,3018313.9142994704,8,1005200,3018314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27070,0.12462,5A,070,South,298871.38,0,2398261.755737442,0,0,2398261.755737442,5,798702,2398262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27060,0.12462,1,060,South,21425.27,0,171924.8114267373,0,0,171924.8114267373,7,57257,171925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27060,0.12461999999999998,2,060,South,18600055.5,0,149254176.69715938,0,21585410.698224407,170839587.39538378,1899,56895318,170839586,21585411,14813325,3171278,3562725,0,36000,0,2083,0,0,0,6,1496,400,105,0,18,0,1,0
27060,0.12462,3,060,South,743575.26,0,5966740.972556572,0,0,5966740.972556572,17,1987125,5966741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27060,0.12461999999999997,5A,060,South,2162392.07,0,17351886.29433478,0,0,17351886.29433478,80,5778761,17351886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27060,0.12462000000000001,5B,060,South,248006.24000000002,0,1990099.8234633286,0,0,1990099.8234633286,9,662770,1990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,0.12462,1,050,South,75402.83,0,605062.0285668432,0,0,605062.0285668432,14,201506,605062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,0.12462,2,050,South,19198228.55,0,154054153.0251966,0,22242930.689031925,176297083.7142285,1732,58712864,176297100,22242931,14950000,4301659,2931272,0,50000,0,5000,5000,0,0,6,1415,404,101,0,25,0,3,0
27050,0.12462000000000001,3,050,South,834794.7000000001,0,6698721.714010593,0,0,6698721.714010593,18,2230899,6698721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,0.12462,5A,050,South,3710065.98,0,29771031.776600868,0,0,29771031.776600868,70,9914753,29771032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,0.12462,5B,050,South,54134.54,0,434396.88653506665,0,0,434396.88653506665,2,144669,434397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,0.12461999999999998,1,041,South,17215.32,0,138142.51324025038,0,0,138142.51324025038,11,46006,138143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,0.12461999999999998,2,041,South,10007493.62,0,80304073.34296261,0,12595974.82390153,92900048.16686414,1281,30938824,92900045,12595975,9712969,1816095,991641,50270,20000,0,0,5000,0,0,12,832,225,65,1,10,0,1,0
27041,0.12462000000000001,3,041,South,832209.76,0,6677979.1365751885,0,0,6677979.1365751885,19,2223992,6677980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,0.12461999999999998,5A,041,South,1022962.5599999999,0,8208654.790563313,0,0,8208654.790563313,22,2733759,8208655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,0.12462,7A,041,South,68854.05,0,552512.0365912374,0,0,552512.0365912374,1,184005,552512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27040,0.12462,1,040,South,6351.94,0,50970.470229497674,0,0,50970.470229497674,16,16975,50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27040,0.12461999999999998,2,040,South,13361299.54,0,107216333.97528487,0,15677450.780820847,122893784.75610572,1896,40927760,122893791,15677451,11752373,2461123,1434455,0,22000,0,0,7500,0,0,10,1177,311,95,0,11,0,2,0
27040,0.12462000000000001,3,040,South,3256795.66,0,26133812.068688814,0,0,26133812.068688814,72,8703436,26133812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27040,0.12462,5A,040,South,1691932.04,0,13576729.577916868,0,0,13576729.577916868,45,4521508,13576729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27040,0.12461999999999998,7A,040,South,75299.14,0,604229.9791365752,0,0,604229.9791365752,2,201229,604230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27030,0.12462,1,030,South,441.90999999999997,0,3546.0600224683035,0,0,3546.0600224683035,1,1181,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27030,0.12461999999999998,2,030,South,18842466.22,0,151199375.86262238,0,23468093.67190349,174667469.53452587,1882,58170137,174667471,23468094,15166132,3665075,4551947,0,64940,0,0,20000,0,0,10,1522,460,137,0,33,0,4,0
27030,0.12462,3,030,South,1205054.76,0,9669834.376504574,0,0,9669834.376504574,33,3220380,9669836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27030,0.12462,5A,030,South,1232833.48,0,9892741.774995988,0,0,9892741.774995988,32,3294616,9892742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,0.12462000000000001,1,020,South,2545.34,0,20424.81142673728,0,0,20424.81142673728,9,6802,20425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,0.12476612323878966,2,020,South,28121315.96,0,225392239.73625168,0,26448501.5977629,251840741.3340146,2539,83871421,251840729,26448502,19060744,4811325,2557433,0,14000,0,5000,0,0,0,6,1740,607,112,0,7,0,2,0
27020,0.12923243859042596,3,020,South,11628966.879999999,0,89984890.8435093,0,0,89984890.8435093,58,29967992,89984893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,0.13057,4,020,South,31080.77,0,238039.13609558094,0,0,238039.13609558094,3,79275,238039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,0.12832779826203336,5A,020,South,10261333.07,0,79961888.29677665,0,0,79961888.29677665,142,26629996,79961890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,0.12462,5B,020,South,296588.5,0,2379943.0268014767,0,0,2379943.0268014767,5,792601,2379943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,0.13057,7A,020,South,42687.37,0,326930.91828138166,0,0,326930.91828138166,1,108879,326931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27010,0.12462,1,010,South,16359.07,0,131271.62574225647,0,0,131271.62574225647,5,43718,131271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27010,0.12464353365907904,2,010,South,20781818.8,0,166730019.51983935,0,15606813.200150268,182336832.71998963,1411,60724295,182336847,15606814,11590000,2741054,1234385,0,22000,0,4375,15000,0,0,2,1163,345,51,0,11,0,5,0
27010,0.12462,3,010,South,231255.02,0,1855681.431551918,0,0,1855681.431551918,14,618004,1855681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27010,0.12462000000000001,5A,010,South,2727360.02,0,21885411.8119082,0,0,21885411.8119082,91,7288578,21885413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
