year,clean_name,major_class_code,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_abate,exe_vet_dis,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2006,Evergreen Park,9,10.239,10.239,1176313.996,1176313.996,434449,1176314,1176314,2,0,0,0,0,0,0,0,0,0,0,0,0,120442.79,0,0,120442.79,120442.79,0,0,0,0,0,0,0,0,0,0,0,0,0,120442.79
2006,Flossmoor,0,12.33233793,12.33233793,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005642261,290,0,0,0,0,0,0,0,0,0
2006,Flossmoor,1,12.31550968,12.31550968,4055832.548,4055832.548,1707349,4622824,4622824,155,0,0,0,0,0,0,0,0,0,0,0,0,499496.45,68773.57,0,568270.02,568270.02,0,0,0,0.036947708,0,0,0,0,0,0,0,0,0,568270.02
2006,Flossmoor,2,12.36485281,10.88999769,225607104.4,256161545.4,96833372,262186105,262186105,3825,35686037,30554441,2508800,2595286,0,0,0,0,0,27510,0,27510,27895986.39,111353.44,4412700.518,32416641.3,28007339.83,0,0,0,0.005899308,1,3080,732,166,0,0,0,1,0,28007339.83
2006,Flossmoor,3,12.376,12.376,1708923.966,1708923.966,631158,1708924,1708924,5,0,0,0,0,0,0,0,0,0,0,0,0,211496.43,0,0,211496.43,211496.43,0,0,0,0,0,0,0,0,0,0,0,0,0,211496.43
2006,Flossmoor,4,12.333,12.333,1466581.772,1466581.772,541654,1466582,1466582,9,0,0,0,0,0,0,0,0,0,0,0,0,180873.53,0,0,180873.53,180873.53,0,0,0,0,0,0,0,0,0,0,0,0,0,180873.53
2006,Flossmoor,5A,12.29402941,12.29402941,21111046.05,21111046.05,9116765,24684549,24684549,68,0,0,0,0,0,0,0,0,0,0,0,0,2595398.21,430970.05,0,3026368.26,3026368.26,0,0,0,0.060156457,0,0,0,0,0,0,0,0,0,3026368.26
2006,Flossmoor,5B,12.376,12.376,335382.0297,335382.0297,123867,335382,335382,1,0,0,0,0,0,0,0,0,0,0,0,0,41506.88,0,0,41506.88,41506.88,0,0,0,0,0,0,0,0,0,0,0,0,0,41506.88
2006,Ford Heights,0,21.48387629,21.48387629,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0
2006,Ford Heights,1,21.49975639,21.49975639,2554366.896,2554366.896,981809,2658330,2658330,665,0,0,0,0,0,0,0,0,0,0,0,0,549182.66,0,0,549182.66,549182.66,0,0,0,0,0,0,0,0,0,0,0,0,0,549182.66
2006,Ford Heights,2,21.27639315,15.54618594,6313064.251,8640012.251,3487303,9300592,9442245,847,2788894,2326948,204549,257397,0,0,0,0,0,0,0,0,1343192.37,0,597062.9918,1940255.28,1343192.37,0,0,0,0,82,336,102,74,0,0,0,0,0,1343192.37
2006,Ford Heights,3,21.522,21.522,117601.9422,117601.9422,43434,117602,117602,1,0,0,0,0,0,0,0,0,0,0,0,0,25310.29,0,0,25310.29,25310.29,0,0,0,0,0,0,0,0,0,0,0,0,0,25310.29
2006,Ford Heights,5A,20.46542857,20.46542857,2640061.253,2640061.253,992714,2687868,2687868,35,0,0,0,0,0,0,0,0,0,0,0,0,540299.85,0,0,540299.85,540299.85,0,0,0,0,0,0,0,0,0,0,0,0,0,540299.85
2006,Ford Heights,5B,17.824,17.824,588635.0426,588635.0426,194790,527414,527414,2,0,0,0,0,0,0,0,0,0,0,0,0,104918.31,0,0,104918.31,104918.31,0,0,0,0,0,0,0,0,0,0,0,0,0,104918.31
2006,Ford Heights,8,19.05666667,19.05666667,1543897.918,1543897.918,555005,1502730,1502730,9,0,0,0,0,0,0,0,0,0,0,0,0,294215.48,0,0,294215.48,294215.48,0,0,0,0,0,0,0,0,0,0,0,0,0,294215.48
2006,Forest Park,0,8.971795181,8.971795181,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022796061,498,0,0,0,0,0,0,0,0,0
2006,Forest Park,1,9.003,9.003,1154933.133,1154933.133,426551,1154933,1154933,52,0,0,0,0,0,0,0,0,0,0,0,0,103978.63,0,0,103978.63,103978.63,0,0,0,0,0,0,0,0,0,0,0,0,0,103978.63
2006,Forest Park,2,9.001908423,7.394953233,207120491.7,252128666.7,99062668,268222102,268222102,4903,59039549,45008175,2308647,11711994,0,0,0,0,0,10733,0,10733,18644796.99,182114.49,5315330.156,24141271.47,18826911.48,0,0,0,0.005138621,4,3067,663,390,0,0,0,1,0,18826911.48
2006,Forest Park,3,9.003,9.003,34764694.32,34764694.32,12839674,34764699,34764699,127,0,0,0,0,0,0,0,0,0,0,0,0,3129865.43,0,0,3129865.43,3129865.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3129865.43
2006,Forest Park,4,9.003,9.003,2156517.716,2156517.716,796469,2156518,2156518,6,0,0,0,0,0,0,0,0,0,0,0,0,194151.29,0,0,194151.29,194151.29,0,0,0,0,0,0,0,0,0,0,0,0,0,194151.29
2006,Forest Park,5A,8.977631579,8.976980351,68923486.06,68928486.06,33185537,89853163,89853163,285,5000,5000,0,0,0,0,0,0,0,0,0,0,6187696.65,1695641.45,450.1499627,7883788.25,7883338.1,0,0,0,0.046173162,0,1,0,0,0,0,0,0,0,7883338.1
2006,Forest Park,5B,9.003,9.003,36460855.6,36460855.6,13894428,37620551,37620551,79,0,0,0,0,0,0,0,0,0,0,0,0,3282570.83,104407.02,0,3386977.85,3386977.85,0,0,0,0.050697842,0,0,0,0,0,0,0,0,0,3386977.85
2006,Forest Park,6B,9.003,9.003,958146.951,958146.951,353873,958147,958147,1,0,0,0,0,0,0,0,0,0,0,0,0,86261.97,0,0,86261.97,86261.97,0,0,0,0,0,0,0,0,0,0,0,0,0,86261.97
2006,Forest Park,9,9.003,9.003,270507.8307,270507.8307,99907,270508,270508,1,0,0,0,0,0,0,0,0,0,0,0,0,24353.82,0,0,24353.82,24353.82,0,0,0,0,0,0,0,0,0,0,0,0,0,24353.82
2006,Forestview,0,9.3825625,9.3825625,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
2006,Forestview,1,9.315266667,9.315266667,1577472.93,1577472.93,578359,1565966,1565966,30,0,0,0,0,0,0,0,0,0,0,0,0,146945.81,0,0,146945.81,146945.81,0,0,0,0,0,0,0,0,0,0,0,0,0,146945.81
2006,Forestview,2,9.47863197,7.111915366,10457973.08,13938197.08,5821370,15761944,15761944,269,5300529,3480224,280000,1540305,0,0,0,0,0,0,0,0,991272.78,0,502967.1326,1494239.57,991272.78,0,0,0,0,0,227,80,52,0,0,0,0,0,991272.78
2006,Forestview,5A,8.2068125,8.2068125,9108882.773,9108882.773,3691824,9995985,9995985,32,0,0,0,0,0,0,0,0,0,0,0,0,747548.93,0,0,747548.93,747548.93,0,0,0,0,0,0,0,0,0,0,0,0,0,747548.93
2006,Forestview,5B,8.273967213,8.273967213,41465197.67,41465197.67,13959714,37797321,37797321,61,0,0,0,0,0,0,0,0,0,0,0,0,3430816.86,0,0,3430816.86,3430816.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3430816.86
2006,Frankfort,2,6.918,6.918,49914.57069,49914.57069,49942,49942,135223,1,0,0,0,0,0,0,0,0,0,0,0,0,3453.09,0,0,3453.09,3453.09,0,0,0,0,0,0,0,0,0,0,0,0,0,3453.09
2006,Franklin Park,0,8.603861728,8.603861728,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024886024,810,0,0,0,0,0,0,0,0,0
2006,Franklin Park,1,8.619164179,8.619164179,7996195.056,7996195.056,3046641,8249084,8249084,134,0,0,0,0,0,0,0,0,0,0,0,0,689205.18,25801.01,0,715006.19,715006.19,0,0,0,0.01776684,0,0,0,0,0,0,0,0,0,715006.19
2006,Franklin Park,2,8.551750377,6.726982698,217949985.9,277071304.9,113385092,307001510,307001510,5965,82149471,59121319,3942854,19085298,0,0,0,0,0,0,0,0,18638538.74,549236.17,6994695.01,26182465.49,19187774.91,0,0,0,0.016529722,0,4791,1240,721,0,0,0,0,0,19187774.91
2006,Franklin Park,3,8.690041667,8.690041667,11576923.43,11576923.43,4305611,11657867,11657867,120,0,0,0,0,0,0,0,0,0,0,0,0,1006039.47,14420.39,0,1020459.86,1020459.86,0,0,0,0.025333213,0,0,0,0,0,0,0,0,0,1020459.86
2006,Franklin Park,4,8.615470588,8.615470588,2368121.136,2368121.136,880744,2384706,2384706,17,0,0,0,0,0,0,0,0,0,0,0,0,204024.78,0,0,204024.78,204024.78,0,0,0,0,0,0,0,0,0,0,0,0,0,204024.78
2006,Franklin Park,5A,8.66237931,8.661859019,83240518.59,83245518.59,33030869,89434383,89434383,319,8500,5000,3500,0,0,0,0,0,0,0,0,0,7210609.46,633506.5,741.7099836,7844857.63,7844115.96,0,0,0,0.035735628,0,1,1,0,0,0,0,0,0,7844115.96
2006,Franklin Park,5B,8.631085421,8.631085421,444013149.1,444013149.1,167955344,454755884,454755884,878,0,0,0,0,0,0,0,0,0,0,0,0,38323154.18,947774.69,0,39270928.87,39270928.87,0,0,0,0.010579012,0,0,0,0,0,0,0,0,0,39270928.87
2006,Franklin Park,6B,8.615588235,8.615588235,47417333.19,47417333.19,18262339,49447108,49447108,34,0,0,0,0,0,0,0,0,0,0,0,0,4085282.18,117783.95,0,4203066.13,4203066.13,0,0,0,0.008733184,0,0,0,0,0,0,0,0,0,4203066.13
2006,Franklin Park,9,9.212,9.212,303619.8437,303619.8437,112136,303620,303620,4,0,0,0,0,0,0,0,0,0,0,0,0,27969.46,0,0,27969.46,27969.46,0,0,0,0,0,0,0,0,0,0,0,0,0,27969.46
2006,Glencoe,0,7.303033816,7.303033816,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0
2006,Glencoe,1,7.250363636,7.250363636,3597135.993,3597135.993,1352815,3662883,3662883,33,0,0,0,0,0,0,0,0,0,0,0,0,260805.44,0,0,260805.44,260805.44,0,0,0,0,0,0,0,0,0,0,0,0,0,260805.44
2006,Glencoe,2,7.3196142,6.936753519,759025952.2,800918920.2,297991608,806842081,806842081,3507,47667818,41892968,1861125,3913725,0,0,0,0,0,0,0,0,55557771.38,0,3488756.458,59046508.32,55557771.38,0,0,0,0,0,2592,548,46,0,0,0,0,0,55557771.38
2006,Glencoe,3,7.325,7.325,3323574.334,3323574.334,1227498,3323574,3323574,6,0,0,0,0,0,0,0,0,0,0,0,0,243451.82,0,0,243451.82,243451.82,0,0,0,0,0,0,0,0,0,0,0,0,0,243451.82
2006,Glencoe,4,7.325,7.325,10451639.04,10451639.04,3860112,10451639,10451639,15,0,0,0,0,0,0,0,0,0,0,0,0,765582.56,0,0,765582.56,765582.56,0,0,0,0,0,0,0,0,0,0,0,0,0,765582.56
2006,Glencoe,5A,7.264222222,7.264222222,27751609.72,27751609.72,10590540,28674944,28674944,45,0,0,0,0,0,0,0,0,0,0,0,0,2015938.6,0,0,2015938.6,2015938.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2015938.6
2006,Glenview,0,6.180959893,6.180959893,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160100594,748,0,0,0,0,0,0,0,0,0
2006,Glenview,1,6.133253521,6.133253521,16284300.76,16284300.76,9859653,26696035,26696035,355,0,0,0,0,0,0,0,0,0,0,0,0,998757.45,659854.29,0,1658611.74,1658611.74,0,0,0,0.174807334,0,0,0,0,0,0,0,0,0,1658611.74
2006,Glenview,2,6.185848263,5.560650919,1568468606,1744815300,736031929,1992879109,1992880115,16120,223819639,176346694,13954850,33483039,0,0,0,0,0,35056,0,35056,97023088.03,12151883.91,13845959.1,123018701.5,109174971.9,0,0,0,0.05965027,1,12869,3453,811,0,0,0,1,0,109174971.9
2006,Glenview,3,6.204,6.204,22579125.24,22579125.24,15186349,41118557,41118557,25,0,0,0,0,0,0,0,0,0,0,0,0,1400808.93,1150186.4,0,2550995.33,2550995.33,0,0,0,0.188726663,0,0,0,0,0,0,0,0,0,2550995.33
2006,Glenview,4,6.270166667,6.270166667,11749486.72,11749486.72,4503733,12194307,12194307,12,0,0,0,0,0,0,0,0,0,0,0,0,736712.4,30708.81,0,767421.21,767421.21,0,0,0,0.075335404,0,0,0,0,0,0,0,0,0,767421.21
2006,Glenview,5A,6.209675615,6.209675615,446652310.8,446652310.8,218190627,590772937,590772937,447,0,0,0,0,0,0,0,0,0,0,0,0,27735659.63,9109704.91,0,36845364.54,36845364.54,0,0,0,0.149280071,0,0,0,0,0,0,0,0,0,36845364.54
2006,Glenview,5B,6.206633663,6.206633663,87975107.86,87975107.86,41277976,111764249,111764249,101,0,0,0,0,0,0,0,0,0,0,0,0,5460292.66,1523306.47,0,6983599.13,6983599.13,0,0,0,0.30635502,0,0,0,0,0,0,0,0,0,6983599.13
2006,Glenview,6B,6.341,6.341,14064116.86,14064116.86,5194311,14064117,14064117,8,0,0,0,0,0,0,0,0,0,0,0,0,891805.65,0,0,891805.65,891805.65,0,0,0,0,0,0,0,0,0,0,0,0,0,891805.65
2006,Glenview,9,6.204,6.204,48024.50032,48024.50032,314673,852009,852009,1,0,0,0,0,0,0,0,0,0,0,0,0,2979.44,49879.2,0,52858.64,52858.64,0,0,0,0.943633314,0,0,0,0,0,0,0,0,0,52858.64
2006,Glenwood,0,10.90426971,10.90426971,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021111431,482,0,0,0,0,0,0,0,0,0
2006,Glenwood,1,10.96147525,10.96147525,3924492.281,3924492.281,1561150,4226965,4226965,101,0,0,0,0,0,0,0,0,0,0,0,0,430182.25,28307.94,0,458490.19,458490.19,0,0,0,0.142966256,0,0,0,0,0,0,0,0,0,458490.19
2006,Glenwood,2,11.52372703,9.309467375,90393897.07,111894113.1,43889696,118695118,118835662,3374,27708330,21500216,2153779,4036913,0,0,0,0,0,17422,0,17422,10416745.95,96416.43,3221398.945,13732245.02,10513162.38,0,0,0,0.007818316,2,2586,619,319,0,0,0,1,0,10513162.38
2006,Glenwood,3,12.00454839,12.00454839,2830400.187,2830400.187,1099639,2977384,2977384,31,0,0,0,0,0,0,0,0,0,0,0,0,339776.76,0,0,339776.76,339776.76,0,0,0,0,0,0,0,0,0,0,0,0,0,339776.76
2006,Glenwood,5A,11.1639759,11.15953337,25119722.44,25129722.44,15398804,41693802,41693802,83,30135,10000,3500,16635,0,0,0,0,0,0,0,0,2804359.76,1857923.2,3266.633835,4665549.61,4662282.96,0,0,0,0.300151283,0,2,1,1,0,0,0,0,0,4662282.96
2006,Glenwood,5B,10.89107407,10.89107407,5585171.727,5585171.727,4265613,11549577,11549577,27,0,0,0,0,0,0,0,0,0,0,0,0,608285.19,645839.58,0,1254124.77,1254124.77,0,0,0,0.507079412,0,0,0,0,0,0,0,0,0,1254124.77
2006,Glenwood,6B,10.84,10.84,462485.8856,462485.8856,403576,1092723,1092723,5,0,0,0,0,0,0,0,0,0,0,0,0,50133.47,68317.7,0,118451.17,118451.17,0,0,0,0.576758099,0,0,0,0,0,0,0,0,0,118451.17
2006,Glenwood,8,10.84,10.84,231777.8598,231777.8598,108211,292992,292992,3,0,0,0,0,0,0,0,0,0,0,0,0,25124.72,6635.62,0,31760.34,31760.34,0,0,0,0.1922527,0,0,0,0,0,0,0,0,0,31760.34
2006,Glenwood,9,12.219,12.219,70408.13487,70408.13487,26004,70408,70408,1,0,0,0,0,0,0,0,0,0,0,0,0,8603.17,0,0,8603.17,8603.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8603.17
2006,Golf,0,7.534,7.534,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2006,Golf,1,7.534,7.534,185215.9543,185215.9543,68406,185216,185216,3,0,0,0,0,0,0,0,0,0,0,0,0,13954.17,0,0,13954.17,13954.17,0,0,0,0,0,0,0,0,0,0,0,0,0,13954.17
2006,Golf,2,7.534,7.140609817,26281312.72,27729201.72,10321175,27945612,27945612,187,1664302,1447889,122500,93913,0,0,0,0,0,0,0,0,1980034.1,0,125388.4678,2105421.54,1980034.1,0,0,0,0,0,153,35,3,0,0,0,0,0,1980034.1
2006,Golf,4,7.534,7.534,4572747.677,4572747.677,1688857,4572749,4572749,2,0,0,0,0,0,0,0,0,0,0,0,0,344510.81,0,0,344510.81,344510.81,0,0,0,0,0,0,0,0,0,0,0,0,0,344510.81
2006,Hanover Park,0,8.648709677,8.648709677,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037693735,186,0,0,0,0,0,0,0,0,0
2006,Hanover Park,1,8.665430108,8.665430108,3071223.202,3071223.202,1510361,4089456,4089456,186,0,0,0,0,0,0,0,0,0,0,0,0,266134.7,85913.53,0,352048.23,352048.23,0,0,0,0.214272712,0,0,0,0,0,0,0,0,0,352048.23
2006,Hanover Park,2,8.710023246,7.229092935,196840456.7,237164602.7,90064165,243853133,243857656,4904,46765857,40324146,1645000,4775840,0,0,0,0,0,20871,0,20871,17144849.54,32637.78,4070498.945,21246201.14,17177487.32,0,0,0,0.003157158,1,3687,473,216,0,0,0,1,0,17177487.32
2006,Hanover Park,3,9.42404,9.42404,6703698.732,6703698.732,2611906,7071996,7071996,25,0,0,0,0,0,0,0,0,0,0,0,0,631759.25,35162.74,0,666921.99,666921.99,0,0,0,0.091536891,0,0,0,0,0,0,0,0,0,666921.99
2006,Hanover Park,5A,8.563134921,8.563134921,48222518.49,48222518.49,24293304,65776550,65776550,126,0,0,0,0,0,0,0,0,0,0,0,0,4129359.32,1523177.9,0,5652537.22,5652537.22,0,0,0,0.250960065,0,0,0,0,0,0,0,0,0,5652537.22
2006,Hanover Park,5B,8.546,8.546,513507.0208,513507.0208,189654,513507,513507,1,0,0,0,0,0,0,0,0,0,0,0,0,43884.31,0,0,43884.31,43884.31,0,0,0,0,0,0,0,0,0,0,0,0,0,43884.31
2006,Hanover Park,9,8.574333333,8.574333333,5067650.896,5067650.896,2011191,5445497,5445497,36,0,0,0,0,0,0,0,0,0,0,0,0,434517.28,32207.74,0,466725.02,466725.02,0,0,0,0.056802364,0,0,0,0,0,0,0,0,0,466725.02
2006,Harvey,0,13.73827346,13.73827346,0,0,0,0,0,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074475578,2472,0,0,0,0,0,0,0,0,0
2006,Harvey,1,13.44045936,13.44045936,20528252.84,20528252.84,7806643,21137368,21137368,2891,0,0,0,0,0,0,0,0,0,0,0,0,2759091.48,118325.48,0,2877416.96,2877416.96,0,0,0,0.04421629,0,0,0,0,0,0,0,0,0,2877416.96
2006,Harvey,2,13.56310321,10.50779259,128154660.8,165417700.8,65476991,177285505,177285505,9534,48259913,37263040,3329152,7660775,0,0,0,0,0,6946,0,6946,17381748.91,99868.77,6562527.347,24043160.38,17481617.68,0,0,0,0.002131212,153,4659,1127,772,0,0,0,1,0,17481617.68
2006,Harvey,3,13.67530303,13.67530303,3870042.213,3870042.213,1447512,3919283,3919283,66,0,0,0,0,0,0,0,0,0,0,0,0,529240,5269.14,0,534509.14,534509.14,0,0,0,0.008321831,0,0,0,0,0,0,0,0,0,534509.14
2006,Harvey,4,13.22,13.22,75753.02572,75753.02572,27978,75753,75753,1,0,0,0,0,0,0,0,0,0,0,0,0,10014.55,0,0,10014.55,10014.55,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.55
2006,Harvey,5A,13.65178719,13.65178719,66119136.47,66119136.47,25977761,70337377,70337377,874,0,0,0,0,0,0,0,0,0,0,0,0,9026443.8,669402.88,0,9695846.68,9695846.68,0,0,0,0.031872346,0,0,0,0,0,0,0,0,0,9695846.68
2006,Harvey,5B,13.6328186,13.6328186,43541691.94,43541691.94,16588731,44915641,44915641,215,0,0,0,0,0,0,0,0,0,0,3,0,5935959.88,313474.11,0.396599972,6249434.38,6249433.99,0,0,0,0.052736673,0,0,0,0,0,0,0,0,1,6249433.99
2006,Harvey,6B,14.7644,14.7644,2317741.866,2317741.866,852633,2308589,2308589,5,0,0,0,0,0,0,0,0,0,0,0,0,342200.68,0,0,342200.68,342200.68,0,0,0,0,0,0,0,0,0,0,0,0,0,342200.68
2006,Harvey,7A,14.162,14.162,18389.98729,18389.98729,73174,198125,198125,9,0,0,0,0,0,0,0,0,0,0,0,0,2604.39,25454.1,0,28058.49,28058.49,0,0,0,0.907181582,0,0,0,0,0,0,0,0,0,28058.49
2006,Harvey,8,13.97227027,13.97227027,3903055.978,3903055.978,2131740,5771900,5771900,37,0,0,0,0,0,0,0,0,0,0,0,0,545345.53,290848.29,0,836193.82,836193.82,0,0,0,0.07255583,0,0,0,0,0,0,0,0,0,836193.82
2006,Harvey,9,13.87215385,13.87215385,1165449.084,1165449.084,435778,1179911,1179911,13,0,0,0,0,0,0,0,0,0,0,0,0,161672.89,0,0,161672.89,161672.89,0,0,0,0,0,0,0,0,0,0,0,0,0,161672.89
2006,Harwood Heights,0,6.64708,6.64708,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2006,Harwood Heights,1,6.472777778,6.472777778,308699.4593,308699.4593,114247,309336,309336,9,0,0,0,0,0,0,0,0,0,0,0,0,19981.43,0,0,19981.43,19981.43,0,0,0,0,0,0,0,0,0,0,0,0,0,19981.43
2006,Harwood Heights,2,6.589344969,5.61300907,143951779.8,168990985.8,68923021,186615963,186615963,2435,42871989,25039206,2527000,15305783,0,0,0,0,0,0,0,0,9485479.36,0,2826143.492,12311619.91,9485479.36,0,0,0,0,0,1947,733,428,0,0,0,0,0,9485479.36
2006,Harwood Heights,3,6.651846154,6.651846154,20207742.77,20207742.77,7444638,20157100,20157100,65,0,0,0,0,0,0,0,0,0,0,0,0,1344187.96,0,0,1344187.96,1344187.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1344187.96
2006,Harwood Heights,4,6.763,6.763,61890.13751,61890.13751,22858,61890,61890,1,0,0,0,0,0,0,0,0,0,0,0,0,4185.63,0,0,4185.63,4185.63,0,0,0,0,0,0,0,0,0,0,0,0,0,4185.63
2006,Harwood Heights,5A,6.513927928,6.513927928,42019426.07,42019426.07,15313118,41461804,41461804,111,0,0,0,0,0,0,0,0,0,0,0,0,2737115.13,0,0,2737115.13,2737115.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2737115.13
2006,Harwood Heights,5B,6.516016393,6.516016393,40465490.27,40465490.27,15035742,40710777,40710777,61,0,0,0,0,0,0,0,0,0,0,0,0,2636737.98,0,0,2636737.98,2636737.98,0,0,0,0,0,0,0,0,0,0,0,0,0,2636737.98
2006,Hazelcrest,0,12.49028745,12.49028745,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070555295,494,0,0,0,0,0,0,0,0,0
2006,Hazelcrest,1,12.7846169,12.7846169,2201340.425,2201340.425,1235079,3344062,3344062,355,0,0,0,0,0,0,0,0,0,0,0,0,281432.94,130992.39,0,412425.33,412425.33,0,0,0,0.240744716,0,0,0,0,0,0,0,0,0,412425.33
2006,Hazelcrest,2,12.04075136,9.756432354,132984832.6,164121191.6,63708031,172462102,172495854,5341,37607011,31136359,2765375,3689223,0,0,0,0,0,16054,0,16054,16012373.04,64357.67,4444097.727,20518801.31,16076730.71,0,0,0,0.004769859,11,3613,598,314,0,0,0,1,0,16076730.71
2006,Hazelcrest,3,13.11692,13.11692,4503823.459,4503823.459,2095071,5672620,5672620,25,0,0,0,0,0,0,0,0,0,0,0,0,590762.92,57526.43,0,648289.35,648289.35,0,0,0,0.107874362,0,0,0,0,0,0,0,0,0,648289.35
2006,Hazelcrest,4,12.688,12.688,2423073.534,2423073.534,1224654,3315872,3315872,8,0,0,0,0,0,0,0,0,0,0,0,0,307439.57,75499.99,0,382939.56,382939.56,0,0,0,0.297484674,0,0,0,0,0,0,0,0,0,382939.56
2006,Hazelcrest,5A,12.465775,12.4638492,32360257.18,32365257.18,16005323,43336009,43336009,120,5000,5000,0,0,0,0,0,0,0,0,0,0,4033956.85,1108783.35,663.949937,5143404.15,5142740.2,0,0,0,0.185983343,0,1,0,0,0,0,0,0,0,5142740.2
2006,Hazelcrest,5B,11.85196,11.85196,2850906.601,2850906.601,1684305,4560425,4560425,25,0,0,0,0,0,0,0,0,0,0,0,0,337888.31,191672.14,0,529560.45,529560.45,0,0,0,0.290911988,0,0,0,0,0,0,0,0,0,529560.45
2006,Hazelcrest,6B,11.928,11.928,166773.9772,166773.9772,378515,1024867,1024867,4,0,0,0,0,0,0,0,0,0,0,0,0,19892.8,106274.47,0,126167.27,126167.27,0,0,0,0.621742503,0,0,0,0,0,0,0,0,0,126167.27
2006,Hazelcrest,8,11.253,11.253,1176885.808,1176885.808,434660,1176886,1176886,14,0,0,0,0,0,0,0,0,0,0,0,0,132434.96,0,0,132434.96,132434.96,0,0,0,0,0,0,0,0,0,0,0,0,0,132434.96
2006,Hickory Hills,0,9.206895161,9.206895161,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222005,248,0,0,0,0,0,0,0,0,0
2006,Hickory Hills,1,9.059057554,9.059057554,3870122.448,3870122.448,1435794,3887573,3887573,139,0,0,0,0,0,0,0,0,0,0,0,0,350596.62,6452.84,0,357049.46,357049.46,0,0,0,0.007260363,0,0,0,0,0,0,0,0,0,357049.46
2006,Hickory Hills,2,8.862325878,7.061957164,198507373.5,249114656.5,97687490,264498610,264498610,4471,66228492,50607283,3171000,12450209,0,0,0,0,0,0,0,0,17592370.33,0,5878278.547,23470640.55,17592370.33,0,0,0,0,0,3653,911,462,0,0,0,0,0,17592370.33
2006,Hickory Hills,3,9.062470588,9.062470588,12706076.88,12706076.88,4666372,12634666,12634666,68,0,0,0,0,0,0,0,0,0,0,0,0,1151484.48,0,0,1151484.48,1151484.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1151484.48
2006,Hickory Hills,5A,8.772141935,8.772141935,77527622.67,77527622.67,29042925,78636622,78636622,155,0,0,0,0,0,0,0,0,0,0,0,0,6800833.1,92478.91,0,6893312.01,6893312.01,0,0,0,0.013999416,0,0,0,0,0,0,0,0,0,6893312.01
2006,Hickory Hills,5B,8.799733333,8.799733333,17480293.68,17480293.68,6622962,17932331,17932331,30,0,0,0,0,0,0,0,0,0,0,0,0,1538219.23,39747.85,0,1577967.08,1577967.08,0,0,0,0.010101908,0,0,0,0,0,0,0,0,0,1577967.08
2006,Hickory Hills,9,9.210571429,9.210571429,1709052.595,1709052.595,637138,1725115,1725115,7,0,0,0,0,0,0,0,0,0,0,0,0,157413.51,0,0,157413.51,157413.51,0,0,0,0,0,0,0,0,0,0,0,0,0,157413.51
