year,clean_name,major_class_code,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_abate,exe_vet_dis,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2013,Bridgeview,5A,12.729072327044026,12.729072327044024,113272187.0812741,113272187.0812741,43175547,114937615,114937615,318,0,0,0,0,0,0,0,0,0,0,0,0,14418498.62,210951.36000000002,0,14629449.98,14629449.98,0,0,0,0.028576375798286164,0,0,0,0,0,0,0,0,0,14629449.979999999
2013,Bridgeview,5B,12.86757587548638,12.86757587548638,97010887.60456334,97010887.60456334,36063745,96005303,96005303,257,0,0,0,0,0,0,0,0,0,0,0,0,12482949.57,0,0,12482949.57,12482949.57,0,0,0,0,0,0,0,0,0,0,0,0,0,12482949.57
2013,Bridgeview,6B,12.99495238095238,12.994952380952379,18799467.657771885,18799467.657771885,6990136,18608441,18608441,21,0,0,0,0,0,0,0,0,0,0,0,0,2442981.87,0,0,2442981.87,2442981.87,0,0,0,0,0,0,0,0,0,0,0,0,0,2442981.87
2013,Broadview,0,12.780095588235294,12.780095588235294,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006850575520102942,272,0,0,0,0,0,0,0,0,0
2013,Broadview,1,13.181578947368422,13.181578947368422,358595.7356757836,358595.7356757836,144026,383414,383414,38,0,0,0,0,0,0,0,0,0,0,0,0,47268.58,2378.21,0,49646.79,49646.79,0,0,0,0.03618875990102632,0,0,0,0,0,0,0,0,0,49646.79
2013,Broadview,2,13.387730886850154,11.168180399704724,70893342.42087556,84982598.42087556,33829402,90057268,90057268,2616,19224451,14089256,2603858,2368358,0,94000,0,7500,30000,31479,0,68979,9491009.9,44869.86,2598064.6472902265,12129872.03,9535879.76,0,0,0,0.0018328117487400612,4,2066,528,188,0,47,0,11,0,9535879.76
2013,Broadview,3,11.951638297872341,11.95163829787234,2808833.915763351,2808833.915763351,1074074,2859294,2859294,47,0,0,0,0,0,0,0,0,0,0,0,0,335701.67,10356.54,0,346058.21,346058.21,0,0,0,0.01578964366544681,0,0,0,0,0,0,0,0,0,346058.20999999996
2013,Broadview,4,12.69,12.689999999999998,732056.816390859,732056.816390859,274992,732057,732057,5,0,0,0,0,0,0,0,0,0,0,0,0,92898.01,0,0,92898.01,92898.01,0,0,0,0,0,0,0,0,0,0,0,0,0,92898.01
2013,Broadview,5A,12.690946745562131,12.690946745562131,27301292.641635228,27301292.641635228,21897524,58293397,58293397,169,0,0,0,0,0,0,0,0,0,0,0,0,3464792.51,4008037.05,0,7472829.56,7472829.56,0,0,0,0.14757824073859765,0,0,0,0,0,0,0,0,0,7472829.56
2013,Broadview,5B,12.765003663003663,12.765003663003663,86936241.95473775,86936241.95473775,32730435,87131697,87131697,273,0,0,0,0,0,0,0,0,0,0,0,0,11097414.47,137454.64,0,11234869.11,11234869.11,0,0,0,0.006631056535069597,0,0,0,0,0,0,0,0,0,11234869.110000001
2013,Broadview,6B,13.958666666666668,13.958666666666666,8205660.521539785,8205660.521539785,3251214,8655055,8655055,15,0,0,0,0,0,0,0,0,0,0,0,0,1145400.8,6574.61,0,1151975.41,1151975.41,0,0,0,0.004092949880133334,0,0,0,0,0,0,0,0,0,1151975.4100000001
2013,Broadview,9,14.695,14.695,767224.9064307588,767224.9064307588,293809,782149,782149,7,0,0,0,0,0,0,0,0,0,0,0,0,112743.7,2193.14,0,114936.84,114936.84,0,0,0,0.026696268790285718,0,0,0,0,0,0,0,0,0,114936.84
2013,Brookfield,0,11.947607843137256,11.947607843137256,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0
2013,Brookfield,1,11.848980582524272,11.848980582524272,477366.4671492775,477366.4671492775,179651,478250,478250,103,0,0,0,0,0,0,0,0,0,0,0,0,56563.06,0,0,56563.06,56563.06,0,0,0,0,0,0,0,0,0,0,0,0,0,56563.06
2013,Brookfield,2,11.931740625389311,10.649431646715483,318268755.26604855,356591822.26604855,139734998,371988558,371988558,8027,55018822,38323067,6063119,10351170,63466,133000,0,12500,72500,0,0,85000,37975002.37,29.36,6598936.442720766,44573952.75,37975031.73,0,0,0,7.442812607449857e-7,3,6049,1365,475,4,74,0,21,0,37975031.73
2013,Brookfield,3,12.136571428571429,12.136571428571429,1819010.2641367298,1819010.2641367298,699661,1862563,1862563,35,0,0,0,0,0,0,0,0,0,0,0,0,220765.48,0,0,220765.48,220765.48,0,0,0,0,0,0,0,0,0,0,0,0,0,220765.48
2013,Brookfield,4,11.548,11.548,310089.88569449255,310089.88569449255,119858,319074,319074,5,0,0,0,0,0,0,0,0,0,0,0,0,35809.18,0,0,35809.18,35809.18,0,0,0,0,0,0,0,0,0,0,0,0,0,35809.18
2013,Brookfield,5A,11.732040816326531,11.732040816326531,31663733.60064014,31663733.60064014,11765855,31321878,31321878,343,0,0,0,0,0,0,0,0,0,0,0,0,3714802.15,538.69,0,3715340.84,3715340.84,0,0,0,1.6547021562682217e-4,0,0,0,0,0,0,0,0,0,3715340.84
2013,Brookfield,5B,11.499168831168832,11.499168831168834,8703839.161723714,8703839.161723714,3280851,8733955,8733955,77,0,0,0,0,0,0,0,0,0,0,0,0,1000869.16,0,0,1000869.16,1000869.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1000869.16
2013,Brookfield,6B,10.634,10.634,230106.92119616322,230106.92119616322,86438,230107,230107,1,0,0,0,0,0,0,0,0,0,0,0,0,24469.57,0,0,24469.57,24469.57,0,0,0,0,0,0,0,0,0,0,0,0,0,24469.57
2013,Buffalo Grove,0,11.573241379310344,11.573241379310344,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0
2013,Buffalo Grove,1,11.713230769230769,11.713230769230769,289965.17416202585,289965.17416202585,109910,292590,292590,13,0,0,0,0,0,0,0,0,0,0,0,0,33964.29,0,0,33964.29,33964.29,0,0,0,0,0,0,0,0,0,0,0,0,0,33964.29
2013,Buffalo Grove,2,11.610605699916178,10.224516353409161,228961734.8747957,260000994.8747957,102352695,272473134,272473134,5965,43539495,31039260,6394800,2980839,2988340,103756,0,2500,30000,0,0,32500,26583844.24,0,5054857.517446314,31638701.38,26583844.24,0,0,0,0,55,4454,1296,195,254,52,0,7,0,26583844.24
2013,Buffalo Grove,3,11.602,11.602,2788525.771418721,2788525.771418721,1047491,2788526,2788526,2,0,0,0,0,0,0,0,0,0,0,0,0,323524.76,0,0,323524.76,323524.76,0,0,0,0,0,0,0,0,0,0,0,0,0,323524.76
2013,Buffalo Grove,5A,11.570042857142857,11.570042857142857,47367146.06563996,47367146.06563996,17798994,47382705,47382705,70,0,0,0,0,0,0,0,0,0,0,0,0,5480399.1,0,0,5480399.1,5480399.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5480399.1
2013,Burbank,0,11.291345454545455,11.291345454545455,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0
2013,Burbank,1,11.352926174496645,11.352926174496645,1331696.495478208,1331696.495478208,501746,1335705,1335705,149,0,0,0,0,0,0,0,0,0,0,0,0,151186.52,0,0,151186.52,151186.52,0,0,0,0,0,0,0,0,0,0,0,0,0,151186.52
2013,Burbank,2,11.383726332794831,9.859958980650422,336563154.1898954,388575941.1898954,154734915,411919805,411919805,9285,75061823,52012787,9849162,12702681,86693,343000,0,12500,55000,0,0,67500,38313428.41,0,8539519.755168572,46852923.6,38313428.41,0,0,0,0,4,7921,2073,850,6,184,0,17,0,38313428.41
2013,Burbank,3,11.33981081081081,11.33981081081081,5335840.077888711,5335840.077888711,2006495,5341492,5341492,37,0,0,0,0,0,0,0,0,0,0,0,0,605074.17,0,0,605074.17,605074.17,0,0,0,0,0,0,0,0,0,0,0,0,0,605074.17
2013,Burbank,4,11.292,11.292,1257944.2082890542,1257944.2082890542,472539,1257945,1257945,10,0,0,0,0,0,0,0,0,0,0,0,0,142047.06,0,0,142047.06,142047.06,0,0,0,0,0,0,0,0,0,0,0,0,0,142047.06
2013,Burbank,5A,11.39261229946524,11.392405499818315,102851341.30782287,102853208.30782287,38879274,103500514,103500514,374,1867,1867,0,0,0,0,0,0,0,0,0,0,11717454.56,0,210.82162601737375,11717665.39,11717454.56,0,0,0,0,0,1,0,0,0,0,0,0,0,11717454.56
2013,Burbank,5B,11.292,11.292,858902.763018066,858902.763018066,322641,858903,858903,3,0,0,0,0,0,0,0,0,0,0,0,0,96987.3,0,0,96987.3,96987.3,0,0,0,0,0,0,0,0,0,0,0,0,0,96987.3
2013,Burnham,0,18.678704301075268,18.678704301075268,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0
2013,Burnham,1,18.615963636363634,18.615963636363634,1873891.4450745112,1873891.4450745112,704717,1876036,1876036,275,0,0,0,0,0,0,0,0,0,0,0,0,348842.95,0,0,348842.95,348842.95,0,0,0,0,0,0,0,0,0,0,0,0,0,348842.95
2013,Burnham,2,18.803953371592538,14.418932689287406,21683108.43697167,28277277.43697167,11120518,29603936,29603936,1394,7978131,6594169,824244,500718,0,44000,0,0,15000,0,0,15000,4077281.6,0,1503455.2096562493,5580735.86,4077281.6,0,0,0,0,19,978,177,78,0,23,0,4,0,4077281.6
2013,Burnham,3,19.19182608695652,19.19182608695652,1234442.3554411752,1234442.3554411752,459177,1222375,1222375,23,0,0,0,0,0,0,0,0,0,0,0,0,236912.03,0,0,236912.03,236912.03,0,0,0,0,0,0,0,0,0,0,0,0,0,236912.03
2013,Burnham,5A,19.162229166666666,19.162229166666666,10649379.89338836,10649379.89338836,3996306,10638566,10638566,144,0,0,0,0,0,0,0,0,0,0,0,0,2040658.58,0,0,2040658.58,2040658.58,0,0,0,0,0,0,0,0,0,0,0,0,0,2040658.58
2013,Burnham,5B,18.115466165413533,18.115466165413533,8091728.894057626,8091728.894057626,2982865,7940689,7940689,133,0,0,0,0,0,0,0,0,0,0,0,0,1465854.41,0,0,1465854.41,1465854.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1465854.41
2013,Burnham,8,17.894,17.894,437536.99564099696,437536.99564099696,164358,437537,437537,1,0,0,0,0,0,0,0,0,0,0,0,0,78292.87,0,0,78292.87,78292.87,0,0,0,0,0,0,0,0,0,0,0,0,0,78292.87
2013,Burnham,9,19.739,19.739,50081.96970464563,50081.96970464563,18813,50082,50082,1,0,0,0,0,0,0,0,0,0,0,0,0,9885.68,0,0,9885.68,9885.68,0,0,0,0,0,0,0,0,0,0,0,0,0,9885.68
2013,Burr Ridge,0,7.69672,7.69672,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2013,Burr Ridge,1,7.690615384615384,7.690615384615384,3982007.091560143,3982007.091560143,1483801,3950029,3950029,104,0,0,0,0,0,0,0,0,0,0,0,0,306240.85,0,0,306240.85,306240.85,0,0,0,0,0,0,0,0,0,0,0,0,0,306240.85
2013,Burr Ridge,2,7.742310093652446,7.478797196760137,242835217.81714863,251391434.81714863,94749066,252230273,252231392,1922,11242462,8556217,2160000,508245,0,18000,0,0,0,0,0,0,18801055.58,0,872278.865962463,19673334.57,18801055.58,0,0,0,0,0,1219,381,31,0,9,0,0,0,18801055.58
2013,Burr Ridge,5A,7.789,7.789,81678654.51277442,81678654.51277442,30682043,81678665,81678665,43,0,0,0,0,0,0,0,0,0,0,0,0,6361950.399999999,0,0,6361950.399999999,6361950.399999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6361950.399999999
2013,Burr Ridge,5B,7.789,7.789,11520169.726537425,11520169.726537425,4327474,11520171,11520171,22,0,0,0,0,0,0,0,0,0,0,0,0,897306.02,0,0,897306.02,897306.02,0,0,0,0,0,0,0,0,0,0,0,0,0,897306.02
2013,Burr Ridge,6B,7.789,7.789,1476995.1213249452,1476995.1213249452,554823,1476995,1476995,2,0,0,0,0,0,0,0,0,0,0,0,0,115043.15,0,0,115043.15,115043.15,0,0,0,0,0,0,0,0,0,0,0,0,0,115043.15
2013,Calumet City,0,21.66348233995585,21.66348233995585,0,0,0,0,0,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033753850806604854,3624,0,0,0,0,0,0,0,0,0
2013,Calumet City,1,21.801362874251495,21.801362874251495,4956461.925030452,4956461.925030452,1905447,5072531,5072531,835,0,0,0,0,0,0,0,0,0,0,224,0,1080576.25,31412.58,47.65823850229973,1112036.48,1111988.83,0,0,0,0.0278575390245509,0,0,0,0,0,0,0,0,1,1111988.83
2013,Calumet City,2,21.938639504676136,17.153620676451546,203624380.81212032,260425595.81212032,103639653,275899106,275899106,11548,71421495,56801215,8757644,5215253,7000,495383,0,30000,115000,0,96833,145000,44672418.85,171511.48,15712601.045386717,60549238.28,44843930.33,0,0,0,0.00429906587699619,128,8468,1763,708,2,253,0,36,6,44843930.33
2013,Calumet City,3,22.16996,22.16996,13674515.966650369,13674515.966650369,5083103,13531734,13531734,100,0,0,0,0,0,0,0,0,0,0,11668,0,3031634.72,0,2589.0124194148348,3034223.73,3031634.72,0,0,0,0,0,0,0,0,0,0,0,0,1,3031634.72
2013,Calumet City,4,21.512999999999998,21.512999999999998,121908.47394598614,121908.47394598614,46178,122929,122929,4,0,0,0,0,0,0,0,0,0,0,0,0,26226.17,0,0,26226.17,26226.17,0,0,0,0,0,0,0,0,0,0,0,0,0,26226.17
2013,Calumet City,5A,21.99645246277205,21.99645246277205,104284559.56169751,104284559.56169751,47077999,125326347,125326347,873,0,0,0,0,0,0,0,0,0,0,21609672,0,22938903.57,264676.53,4938556.856582279,28142136.93,23203580.1,0,0,0,0.028058712104247423,0,0,0,0,0,0,0,0,159,23203580.1
2013,Calumet City,5B,21.70163503649635,21.701635036496345,10729697.168365669,10729697.168365669,6460498,17198496,17198496,137,0,0,0,0,0,0,0,0,0,0,4904603,0,2328519.72,348396.22,1070487.8192998276,3747403.7,2676915.94,0,0,0,0.18835606899655474,0,0,0,0,0,0,0,0,23,2676915.9400000004
2013,Calumet City,6B,21.724833333333333,21.724833333333333,1711850.3248970073,1711850.3248970073,1619753,4311941,4311941,42,0,0,0,0,0,0,0,0,0,0,1791039,0,371896.63,175729.34,386578.1108048363,934204.0599999999,547625.97,0,0,0,0.2820181410172381,0,0,0,0,0,0,0,0,4,547625.97
2013,Calumet City,8,22.138766990291263,22.138766990291263,14173556.284214353,14173556.284214353,5971916,15897840,15897840,103,0,0,0,0,0,0,0,0,0,0,2036595,0,3137850.6,80665.57,456684.51325005386,3675200.72,3218516.17,0,0,0,0.03154086792034952,0,0,0,0,0,0,0,0,15,3218516.17
2013,Calumet City,9,22.3351875,22.3351875,5673829.198881809,5673829.198881809,2115767,5632385,5632385,48,0,0,0,0,0,0,0,0,0,0,0,0,1267260.39,0,0,1267260.39,1267260.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1267260.39
2013,Calumet Park,0,16.771794444444446,16.771794444444446,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06415274666805,360,0,0,0,0,0,0,0,0,0
2013,Calumet Park,1,16.768,16.768,973874.5229007634,973874.5229007634,431807,1149515,1149515,229,0,0,0,0,0,0,0,0,0,0,0,0,163299.28,29452.54,0,192751.82,192751.82,0,0,0,0.021943503282362446,0,0,0,0,0,0,0,0,0,192751.82
2013,Calumet Park,2,16.768,13.07317481567597,43822322.16125954,56207670.16125954,22711192,60459441,60459441,2413,16437158,12385348,2375632,1503791,0,115712,0,6675,50000,0,0,56675,7348126.9799999995,33529.53,2756182.3537372844,10137837.13,7381656.51,0,0,0,0.003490038115016577,10,1810,486,167,0,60,0,14,0,7381656.51
2013,Calumet Park,3,16.768,16.768,5377345.956583969,5377345.956583969,2037387,5423729,5423729,93,0,0,0,0,0,0,0,0,0,0,0,0,901673.37,7777.42,0,909450.79,909450.79,0,0,0,0.013119567615827958,0,0,0,0,0,0,0,0,0,909450.79
2013,Calumet Park,5A,16.768,16.768,12578387.702767175,12578387.702767175,7105715,18916117,18916117,224,0,0,0,0,0,0,0,0,0,0,2538925,0,2109144.05,636983.41,425726.89770716045,3171854.33,2746127.46,0,0,0,0.15069435298129913,0,0,0,0,0,0,0,0,3,2746127.46
2013,Calumet Park,5B,16.768,16.768,5810681.595896946,5810681.595896946,2536725,6753022,6753022,86,0,0,0,0,0,0,0,0,0,0,507311,0,974335.09,72945.41,85065.89923007465,1132346.42,1047280.5,0,0,0,0.03311564277822093,0,0,0,0,0,0,0,0,1,1047280.5
2013,Calumet Park,6B,16.768,16.768,109835.93750000001,109835.93750000001,41259,109836,109836,1,0,0,0,0,0,0,0,0,0,0,0,0,18417.29,0,0,18417.29,18417.29,0,0,0,0,0,0,0,0,0,0,0,0,0,18417.29
2013,Calumet Park,8,16.768,16.768,476261.86784351146,476261.86784351146,1333528,3549986,3549986,10,0,0,0,0,0,0,0,0,0,0,987994,0,79859.59,349735.22000000003,165666.81590566412,595261.62,429594.81,0,0,0,0.7064003772040001,0,0,0,0,0,0,0,0,4,429594.81000000006
2013,Calumet Park,9,16.768,16.768,389462.9055343511,389462.9055343511,351376,935398,935398,6,0,0,0,0,0,0,0,0,0,0,0,0,65305.14,91542.38,0,156847.52000000002,156847.52000000002,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,156847.52000000002
2013,Chicago,0,6.880832269178198,6.880832269178198,0,0,0,0,0,106814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22539312528648092,106814,0,0,0,0,0,0,0,0,0
2013,Chicago,1,6.879526634719431,6.879526634719431,341986765.2123642,341986765.2123642,171764387,457253023,457253023,32345,0,0,0,0,0,0,0,0,0,0,0,0,23527070.6,7939485.71,0,31466556.31,31466556.31,0,0,0,0.19307907854308298,0,0,0,0,0,0,0,0,0,31466556.310000002
2013,Chicago,2,6.853796650028006,6.308400579435484,34291250743.19788,37255918756.197876,15410497472,41024285984,41024285984,728424,4355697370,2964668013,438541134,899205888,41212625,9275661,75000,400818,2156215,162016,0,2719049,2350252594.69,161453805.12,298373650.9518581,2810068865.84,2511706399.81,0,0,0,0.08119021315787792,5174,426051,89122,38791,2355,4694,15,611,0,2511706399.81
2013,Chicago,3,6.907882111559327,6.905893540899322,2988713123.440901,2989573731.440901,1236401083,3291423383,3291423383,14378,1411295,860608,550687,0,0,0,0,0,0,0,0,0,206456779.22,20139265.98,96463.59418808296,226692508.77,226596045.2,0,0,0,0.12200444932674927,0,15,3,0,0,0,0,0,0,226596045.2
2013,Chicago,4,6.981042813455657,6.981042813455657,149497326.52955732,149497326.52955732,61572572,163912346,163912346,327,0,0,0,0,0,0,0,0,0,0,0,0,10436472.37,806084.23,0,11242556.6,11242556.6,0,0,0,0.15240060294553517,0,0,0,0,0,0,0,0,0,11242556.6
2013,Chicago,5A,7.019196593072925,7.019067652008158,21868292459.636093,21868694182.636093,9323376500,24819760494,24819760494,38862,697397,401723,65000,32295,196379,2000,0,0,0,0,0,0,1534978439.29,176364215.02,48028.75973404934,1711390683,1711342654.31,0,0,0,0.16442844880386903,0,64,13,1,3,1,0,0,0,1711342654.31
2013,Chicago,5B,6.89660587391341,6.896547026605409,1640714956.2947564,1640728956.2947564,848809732,2259616416,2259616416,11849,14000,14000,0,0,0,0,0,0,0,0,0,0,113153644.05,42943735.6,977.7599988471501,156098357.4,156097379.64,0,0,0,0.2974429063820655,0,2,0,0,0,0,0,0,0,156097379.65
2013,Chicago,6B,6.940308176100629,6.940308176100629,109737577.59383929,109737577.59383929,65789794,175139027,175139027,318,0,0,0,0,0,0,0,0,0,0,0,0,7616126.07,4538626.33,0,12154752.4,12154752.4,0,0,0,0.33920193565438994,0,0,0,0,0,0,0,0,0,12154752.4
2013,Chicago,6C,6.832,6.831999999999999,1660170.8138173306,1660170.8138173306,2575964,6857474,6857474,15,0,0,0,0,0,0,0,0,0,0,0,0,113422.87000000001,355079.81,0,468502.68,468502.68,0,0,0,0.7381363358970666,0,0,0,0,0,0,0,0,0,468502.68
2013,Chicago,7A,7.4068958333333335,7.4068958333333335,161234372.78887072,161234372.78887072,67554562,179836999,179836999,48,0,0,0,0,0,0,0,0,0,0,0,0,11942462.04,545542.75,0,12488004.79,12488004.79,0,0,0,0.121266427309875,0,0,0,0,0,0,0,0,0,12488004.79
2013,Chicago,7B,6.832,6.831999999999999,14913733.752927402,14913733.752927402,5602244,14913734,14913734,2,0,0,0,0,0,0,0,0,0,0,0,0,1018906.29,0,0,1018906.29,1018906.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1018906.29
2013,Chicago,9,6.895945249597423,6.895945249597422,260227344.19255456,260227344.19255456,119443672,317970998,317970998,1242,0,0,0,0,0,0,0,0,0,0,0,0,17945135.18,4045321.03,0,21990456.21,21990456.21,0,0,0,0.18669473935522302,0,0,0,0,0,0,0,0,0,21990456.21
2013,Chicago,NA,6.832,6.831999999999999,1091940.1346604219,1091940.1346604219,410180,1091940,1091940,3,0,0,0,0,0,0,0,0,0,0,0,0,74601.35,0,0,74601.35,74601.35,0,0,0,0,0,0,0,0,0,0,0,0,0,74601.35
2013,Chicago Heights,0,18.89469926778243,18.89469926778243,0,0,0,0,0,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.977896810156904e-4,3824,0,0,0,0,0,0,0,0,0
2013,Chicago Heights,1,19.27777735644637,19.27777735644637,11180187.996513424,11180187.996513424,4117162,10960358,10960358,1846,0,0,0,0,0,0,0,0,0,0,0,0,2155291.75,19048.02,0,2174339.77,2174339.77,0,0,0,6.650672067464789e-4,0,0,0,0,0,0,0,0,0,2174339.77
2013,Chicago Heights,2,19.34648634590377,15.216280384772293,153663508.8587774,195372909.8587774,79008278,210252978,210327925,9228,54531309,41709401,7158318,5381273,0,215256,2610,2500,61951,0,318885,64451,29728489.76,0,10539347.788543537,40267830.01,29728489.76,0,0,0,0,197,6161,1524,662,0,114,1,15,2,29728489.76
2013,Chicago Heights,3,19.313363636363636,19.313363636363636,1872603.3787250468,1872603.3787250468,692203,1842714,1842714,33,0,0,0,0,0,0,0,0,0,0,0,0,361662.7,0,0,361662.7,361662.7,0,0,0,0,0,0,0,0,0,0,0,0,0,361662.7
2013,Chicago Heights,4,19.006,19.006,919846.4169209722,919846.4169209722,345533,919846,919846,18,0,0,0,0,0,0,0,0,0,0,0,0,174826.00999999998,0,0,174826.00999999998,174826.00999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,174826.00999999998
2013,Chicago Heights,5A,18.923485294117647,18.921761917777182,76856302.5465555,76863302.5465555,32179151,85664127,85664127,680,7000,7000,0,0,0,0,0,0,0,0,5296113,0,14543891.11,571279.09,970669.0956036525,16085839.39,15115170.2,0,0,0,0.016615183535963238,0,1,0,0,0,0,0,0,66,15115170.2
2013,Chicago Heights,5B,19.542662460567822,19.542662460567822,55094550.76412941,55094550.76412941,20494867,54559383,54559383,317,0,0,0,0,0,0,0,0,0,0,4411389,0,10766942.09,130463.23,862494.5685643522,11759899.98,10897405.32,0,0,0,0.007162664799542587,0,0,0,0,0,0,0,0,28,10897405.32
2013,Chicago Heights,6B,20.99963157894737,20.99963157894737,4708761.276513623,4708761.276513623,2663868,7091484,7091484,19,0,0,0,0,0,0,0,0,0,0,2325333,0,988822.52,0,460504.3219045812,1449326.86,988822.52,0,0,0,0,0,0,0,0,0,0,0,0,6,988822.52
2013,Chicago Heights,8,20.505916666666668,20.505916666666668,7422209.037229092,7422209.037229092,4452194,11852186,11852186,84,0,0,0,0,0,0,0,0,0,0,4134769,0,1521992,66282.71,1149430.5806313748,2737705.3200000003,1588274.71,0,0,0,0.013853309654714287,0,0,0,0,0,0,0,0,8,1588274.71
2013,Chicago Heights,9,18.668,18.668,4190521.641311335,4190521.641311335,1593631,4242403,4242403,15,0,0,0,0,0,0,0,0,0,0,0,0,782286.58,442.78000000000003,0,782729.36,782729.36,0,0,0,0.0193946335166,0,0,0,0,0,0,0,0,0,782729.36
2013,Chicago Ridge,0,12.968882882882882,12.968882882882882,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0
2013,Chicago Ridge,1,12.920463917525773,12.920463917525774,1211453.5592463007,1211453.5592463007,457530,1217998,1217998,97,0,0,0,0,0,0,0,0,0,0,0,0,156525.42,1728.64,0,158254.06,158254.06,0,0,0,0.10743043505752577,0,0,0,0,0,0,0,0,0,158254.06000000003
2013,Chicago Ridge,2,12.925625275532695,10.882978830682816,116471710.64519012,138332501.64519012,54890078,146122913,146122913,4083,29428835,21860791,3846163,3581750,0,117631,0,2500,20000,0,0,22500,15054696.87,60673.7,3805525.25130607,18920893.43,15115370.57,0,0,0,0.0027223779118177812,8,3180,792,302,0,60,0,6,0,15115370.569999998
2013,Chicago Ridge,3,12.86409375,12.86409375,14324845.463754492,14324845.463754492,5413591,14411525,14411525,96,0,0,0,0,0,0,0,0,0,0,0,0,1842761.55,0,0,1842761.55,1842761.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1842761.55
2013,Chicago Ridge,4,13.094,13.094,85864.0598747518,85864.0598747518,32254,85864,85864,3,0,0,0,0,0,0,0,0,0,0,0,0,11243.04,0,0,11243.04,11243.04,0,0,0,0,0,0,0,0,0,0,0,0,0,11243.04
2013,Chicago Ridge,5A,12.917191860465115,12.917191860465117,124130960.06628987,124130960.06628987,49093759,130692491,130692491,172,0,0,0,0,0,0,0,0,0,0,0,0,16034234.27,0,0,16034234.27,16034234.27,0,0,0,0,0,0,0,0,0,0,0,0,0,16034234.27
2013,Chicago Ridge,5B,12.617846938775509,12.617846938775509,26351185.555930253,26351185.555930253,9768113,26003686,26003686,98,0,0,0,0,0,0,0,0,0,0,0,0,3324952.26,14207.02,0,3339159.28,3339159.28,0,0,0,0.0014472512403877552,0,0,0,0,0,0,0,0,0,3339159.28
2013,Chicago Ridge,6A,13.094,13.094,372800.9011761112,372800.9011761112,140040,372801,372801,4,0,0,0,0,0,0,0,0,0,0,0,0,48814.55,0,0,48814.55,48814.55,0,0,0,0,0,0,0,0,0,0,0,0,0,48814.55
2013,Chicago Ridge,6B,12.594,12.594,2370679.1329204384,2370679.1329204384,890530,2370679,2370679,9,0,0,0,0,0,0,0,0,0,0,0,0,298563.33,0,0,298563.33,298563.33,0,0,0,0,0,0,0,0,0,0,0,0,0,298563.33
2013,Chicago Ridge,7A,13.094,13.094,368693.829234764,368693.829234764,179607,478133,478133,9,0,0,0,0,0,0,0,0,0,0,0,0,48276.77,14329.91,0,62606.68,62606.68,0,0,0,0.03859537852066666,0,0,0,0,0,0,0,0,0,62606.67999999999
2013,Chicago Ridge,9,13.094,13.094,639827.6309760195,639827.6309760195,240347,639828,639828,5,0,0,0,0,0,0,0,0,0,0,0,0,83779.03,0,0,83779.03,83779.03,0,0,0,0,0,0,0,0,0,0,0,0,0,83779.03
