clean_name,taxrate_change,tax_rate_current,taxrate_new,tax_code,agency_name,pins_in_class,MuniLevy,nonTIF_EAV_post_exemps,TIF_increment_EAV,Exempt_EAV,Total_EAV,nonTIF_EAV_pre_exemps
Palos Park,0,0.07980999999999999,0.07980999999999999,19024,VILLAGE OF PALOS PARK,1,20654.54,258796.39142964545,0,0,258796.39142964545,258796.39142964545
Western Springs,0.0072936341722080605,0.07973,0.07243636582779193,21034,VILLAGE OF WESTERN SPRINGS,449,4353928.92,54608414.90028848,0,5498533.733094116,60106948.633382596,60106948.633382596
Burr Ridge,0.00654414070310827,0.07929,0.07274585929689173,21061,VILLAGE OF BURR RIDGE,1,8814.02,111161.81107327533,0,9999.999168432883,121161.8102417082,121161.81024170821
Chicago,0,0.07897,0.07897,70071,CITY OF CHICAGO,1,1309.13,16577.56109915158,10446.245409649233,0,27023.80650880081,16577.56109915158
Lemont,0.01393974609001189,0.07838,0.06444025390998812,19006,VILLAGE OF LEMONT,144,550559.92,7024239.857106404,0,1519486.875706241,8543726.732812647,8543726.732812645
Lemont,0.007793884129242007,0.07838,0.070586115870758,19028,VILLAGE OF LEMONT,3,14197.13,181132.0489920898,16918.09134983414,19999.998364003655,218050.1387059276,201132.04735609348
Lemont,0.005999147439584088,0.07838,0.07238085256041592,19030,VILLAGE OF LEMONT,5,18913.39,241303.77647359017,8562.64353151314,19999.998364003655,269866.41836910695,261303.77483759384
Countryside,0.014854876576209028,0.07833999999999999,0.06348512342379097,21099,CITY OF COUNTRYSIDE,4,18763.91,239518.89200919072,0,56044.99741956088,295563.88942875166,295563.8894287516
Chicago,0.03969212430968373,0.07818,0.03848787569031627,77098,CITY OF CHICAGO,1,758.0799999999999,9696.597595292913,5823.484267075978,9999.994809539043,25520.076671907933,19696.592404831958
Chicago,0.04158885572042474,0.0758,0.034211144279575265,72157,CITY OF CHICAGO,2,3482.31,45940.765171503954,30330.343007915566,55847.99616142253,132119.10434084205,101788.76133292649
Hinsdale,0.0051238821710940935,0.07479,0.0696661178289059,21041,VILLAGE OF HINSDALE,20,233820.39,3126359.0052146013,0,229940.97656769244,3356299.981782294,3356299.981782294
Chicago,0.006553780579905397,0.07239,0.0658362194200946,75010,CITY OF CHICAGO,2,20361.49,281274.8998480454,0,27999.997455447785,309274.8973034931,309274.89730349317
Chicago,0.005516262781891754,0.0721,0.06658373721810824,75005,CITY OF CHICAGO,2,15665.02,217267.96116504856,0,17999.998467288067,235267.95963233663,235267.95963233663
Chicago,0.0059658085900884394,0.0712,0.06523419140991156,73112,CITY OF CHICAGO,1,7785.49,109346.76966292135,21780.196629213482,9999.999749431445,141126.96604156628,119346.76941235279
Burr Ridge,0.006183712298006877,0.07055,0.06436628770199312,21071,VILLAGE OF BURR RIDGE,4,35249.05,499632.17576187104,0,47999.99720417225,547632.1729660432,547632.1729660432
Chicago,0.021123448781045946,0.0705,0.04937655121895405,71122,CITY OF CHICAGO,3,23605.95,334836.170212766,0,143243.9997716141,478080.16998438013,478080.1699843801
Chicago,0.030009306440681636,0.07008,0.04007069355931837,72175,CITY OF CHICAGO,1,1684.37,24034.960045662097,0,17999.999930924154,42034.95997658625,42034.95997658625
Chicago,0.016657550314920458,0.07002,0.05336244968507954,77060,CITY OF CHICAGO,2,4486.179999999999,64069.98000571265,0,19999.99853678972,84069.97854250237,84069.97854250237
Chicago,0.027100368397157917,0.06990000000000002,0.0427996316028421,73102,CITY OF CHICAGO,4,9685.34,138559.9427753934,318722.17453505006,87734.99569218088,545017.1130026244,226294.93846757428
Chicago,0.04065468507902224,0.06971,0.029055314920977755,77062,CITY OF CHICAGO,1,5758.13,82601.20499211019,0,115576.99461303902,198178.1996051492,198178.19960514922
Chicago,0.005683389668233521,0.0695,0.06381661033176649,73119,CITY OF CHICAGO,1,14047,202115.10791366905,122192.94964028776,17999.998905279575,342308.05645923637,220115.10681894864
Chicago,0.024515570635878337,0.06947,0.04495442936412167,73117,CITY OF CHICAGO,1,8584.789999999999,123575.50021592052,76168.70591622284,67390.99900187533,267135.20513401873,190966.49921779585
Chicago,0.0059501016613744545,0.06938,0.06342989833862554,72186,CITY OF CHICAGO,2,7396.08,106602.47910060537,58357.307581435576,9999.946470305045,174959.733152346,116602.42557091042
Countryside,0.009744001132690694,0.06935,0.0596059988673093,21017,CITY OF COUNTRYSIDE,16,89544.3,1291193.9437635185,0,211075.99049825367,1502269.9342617723,1502269.934261772
Chicago,0.0033909417184343343,0.06921000000000001,0.06581905828156567,73063,CITY OF CHICAGO,7,80603.04000000001,1164615.51798873,0,59999.99770568061,1224615.5156944105,1224615.5156944105
Chicago,0,0.06909,0.06909,73070,CITY OF CHICAGO,1,4233.23,61271.24041105803,175941.52554638876,0,237212.7659574468,61271.24041105803
Chicago,0,0.06906,0.06906,77138,CITY OF CHICAGO,1,23611.55,341899.07326962065,0,0,341899.07326962065,341899.07326962065
Chicago,0.001081416016002243,0.06884,0.06775858398399776,77068,CITY OF CHICAGO,3,43133.27,626572.777454968,0,9999.999954114135,636572.7774090822,636572.777409082
Chicago,0.004586644367817583,0.06881,0.06422335563218241,74024,CITY OF CHICAGO,1,19269.9,280045.05159133853,0,19999.99915876318,300045.0507501017,300045.0507501017
Chicago,0.0030550887783482444,0.0688,0.06574491122165176,73095,CITY OF CHICAGO,3,29611.25,430396.07558139536,0,19999.999944038318,450396.07552543364,450396.0755254337
Chicago,0.013743965110939976,0.0675,0.05375603488906003,72017,CITY OF CHICAGO,904,2692963.61,39895757.18518518,0,10200266.741386995,50096023.926572174,50096023.926572174
Chicago,0.007544374782368871,0.06723,0.05968562521763113,71130,CITY OF CHICAGO,530,4715062.58,70133312.2118102,0,8864981.980593944,78998294.19240415,78998294.19240415
Chicago,0,0.06723,0.06723,71132,CITY OF CHICAGO,1,3594.81,53470.32574743418,120686.59824483118,0,174156.92399226537,53470.32574743418
Chicago,0.022967786044166105,0.06723,0.04426221395583389,71148,CITY OF CHICAGO,2,11410.9,169729.28752045217,58982.59705488622,88072.99980720213,316784.88438254053,257802.2873276543
Chicago,0.007436665723447561,0.06723,0.05979333427655244,71164,CITY OF CHICAGO,159,1172434.43,17439155.58530418,0,2168956.9942239793,19608112.579528157,19608112.579528157
Chicago,0.01896126629312822,0.06723,0.04826873370687178,71168,CITY OF CHICAGO,2,3422.88,50912.98527443106,142296.89126877883,19999.999946739183,213209.87648994906,70912.98522117024
Chicago,0.007522128632737622,0.06719,0.05966787136726238,71128,CITY OF CHICAGO,2205,18565784.81,276317678.3747581,0,34834443.94121209,311152122.31597024,311152122.3159702
Chicago,0.020623573011911076,0.06719,0.046566426988088924,71134,CITY OF CHICAGO,65,160973.66,2395797.8865902666,4377752.790593838,1061062.9982093105,7834613.675393416,3456860.8847995773
Chicago,0.022626880957284462,0.06719,0.04456311904271554,71140,CITY OF CHICAGO,4,11075.95,164845.21506176516,213868.13513915762,83699.99985874473,462413.3500596675,248545.2149205099
Chicago,0.013547566099147916,0.06719,0.053642433900852084,71141,CITY OF CHICAGO,1,2660.43,39595.624348861435,37482.36344694151,9999.999983123625,87077.98777892659,49595.62433198506
Chicago,0.03796130532172105,0.06719,0.029228694678278946,71161,CITY OF CHICAGO,1,1740.94,25910.7009971722,36538.026492037505,33651.99994320762,96100.72743241732,59562.70094037982
Chicago,0.007516004368965462,0.06719,0.05967399563103454,71163,CITY OF CHICAGO,503,4195413.68,62441043.012353025,0,7864516.982997767,70305559.9953508,70305559.9953508
Chicago,0.008582103962080694,0.06719,0.058607896037919306,71172,CITY OF CHICAGO,4,17436.15,259505.13469266263,68851.4659919631,37999.999917848116,366356.60060247383,297505.1346105107
Chicago,0.009778738462495558,0.06719,0.05741126153750444,77100,CITY OF CHICAGO,57,510751.34,7601597.55916059,0,1294763.9964263209,8896361.555586912,8896361.555586912
Chicago,0.02813968206250682,0.06719,0.03905031793749318,77104,CITY OF CHICAGO,6,2797.25,41631.93927667808,285687.15582675993,29999.99991719698,357319.095020635,71631.93919387506
Chicago,0.0474898289720751,0.06719,0.019700171027924904,77106,CITY OF CHICAGO,21,6542.79,97377.43711861884,1036998.809346629,234740.9993520912,1369117.2458173388,332118.43647071003
Chicago,0,0.06719,0.06719,77107,CITY OF CHICAGO,1,865.08,12875.130227712458,125248.84655454679,0,138123.97678225924,12875.130227712458
Chicago,0,0.06719,0.06719,77110,CITY OF CHICAGO,1,367.94,5476.112516743563,15539.663640422681,0,21015.776157166245,5476.112516743563
Chicago,0.05877102256640879,0.06719,0.008418977433591216,77112,CITY OF CHICAGO,1,96.25,1432.5048370293198,11084.387557672273,9999.999972398993,22516.892367100587,11432.504809428312
Chicago,0.034439878857769626,0.06719,0.03275012114223037,77113,CITY OF CHICAGO,94,65587.46,976149.1293347225,2690904.747730317,1026513.997166718,4693567.874231758,2002663.1265014405
Chicago,0.029487905717523577,0.06719,0.03770209428247642,77114,CITY OF CHICAGO,27,33552.6,499368.9537133502,3385591.15939872,390570.99892198475,4275531.1120340545,889939.9526353349
Chicago,0.049381847657321544,0.06719,0.017808152342678456,77121,CITY OF CHICAGO,5,2649.01,39425.65858014586,103463.75948801904,109326.99969824648,252216.4177664114,148752.65827839234
Chicago,0.012585851873968976,0.06719,0.054604148126031024,77125,CITY OF CHICAGO,64,112502.41,1674392.1714540855,0,385934.99893478054,2060327.170388866,2060327.170388866
Chicago,0.024159796115550296,0.06719,0.043030203884449704,77132,CITY OF CHICAGO,34,30165.66,448960.5596070844,0,252073.99930425035,701034.5589113347,701034.5589113347
Chicago,0.005336054353259387,0.06719,0.06185394564674061,77135,CITY OF CHICAGO,367,4907159.76,73034078.88078582,0,6300548.986378897,79334627.86716472,79334627.86716472
Chicago,0.008208234407945617,0.06719,0.05898176559205438,77137,CITY OF CHICAGO,2,4828.0599999999995,71856.82393213276,403653.5198690281,9999.999978381085,485510.34377954196,81856.82391051383
Chicago,0.024279354227605444,0.06719,0.042910645772394555,77140,CITY OF CHICAGO,10,31778.61,472966.3640422682,998434.7373121,267609.9994214562,1739011.1007758244,740576.3634637244
Chicago,0.011777924975429031,0.06717,0.05539207502457096,70112,CITY OF CHICAGO,33,156509.88,2330056.275122823,0,495435.9984664032,2825492.2735892264,2825492.2735892264
Chicago,0.04393983794138616,0.06717,0.02323016205861383,70113,CITY OF CHICAGO,42,15459.19,230150.21587018017,2716018.609498288,435328.99865246133,3381497.8240209296,665479.2145226415
Chicago,0.02189742573312979,0.06717,0.0452725742668702,70118,CITY OF CHICAGO,31,34576.85,514766.2647015037,1900256.8110763736,248981.99922928895,2664005.0750071662,763748.2639307927
Chicago,0.03233959208409608,0.06717,0.034830407915903916,70120,CITY OF CHICAGO,7,9517.58,141693.9109721602,300239.0948340033,131560.99959275965,573494.0053989233,273254.9105649198
Chicago,0.005754836253471576,0.06717,0.06141516374652842,70124,CITY OF CHICAGO,2,7168.33,106719.21988983177,2833.5566473127888,9999.999969045512,119552.77650619007,116719.21985887729
Chicago,0.024320503674074782,0.06717,0.04284949632592521,70127,CITY OF CHICAGO,11,26415.82,393268.1256513325,180209.91514068784,223210.99930906174,796689.0401010822,616479.1249603942
Chicago,0.03055508260992304,0.06717,0.036614917390076954,72209,CITY OF CHICAGO,11,3738.91,55663.39139496799,0,46450.999856213304,102114.3912511813,102114.3912511813
Chicago,0.0187716006188738,0.06717,0.048398399381126195,72210,CITY OF CHICAGO,8,3810.89,56735.00074437993,11583.74274229567,22004.999931884646,90323.74341856025,78740.00067626458
Chicago,0,0.06717,0.06717,72213,CITY OF CHICAGO,2,579.72,8630.638677981244,10286.139645675154,0,18916.778323656396,8630.638677981244
Chicago,0,0.06717,0.06717,72214,CITY OF CHICAGO,3,1003.02,14932.559178204558,33110.16822986453,0,48042.727408069084,14932.559178204558
Chicago,0.06209121635051347,0.06717,0.005078783649486522,72216,CITY OF CHICAGO,2,82.49,1228.078011016823,13785.767455709396,15013.999953524932,30027.84542025115,16242.077964541755
Chicago,0.013240099677549647,0.06717,0.05392990032245035,76079,CITY OF CHICAGO,21,103799.44,1545324.4007741553,0,379385.99882563006,1924710.3995997855,1924710.3995997855
Chicago,0.02585395670595144,0.06717,0.04131604329404855,76088,CITY OF CHICAGO,27,38508.28,573295.8165847849,1424963.227631383,358745.9988895201,2357005.043105688,932041.8154743051
Chicago,0.022676736717307334,0.06717,0.04449326328269266,76094,CITY OF CHICAGO,2,1317.92,19620.663986898915,396655.35209170764,9999.999969045512,426276.0160476521,29620.663955944427
Chicago,0.02141387497435801,0.06716,0.04574612502564199,70002,CITY OF CHICAGO,2720,4137194.69,61602065.06849315,0,28836079.969605412,90438145.03809856,90438145.03809856
Chicago,0.02587507585076297,0.06716,0.041284924149237026,70022,CITY OF CHICAGO,2,1071.57,15955.479452054795,10344.550327575938,9999.99998945953,36300.02976909026,25955.479441514326
Chicago,0.010317815797567347,0.06716,0.05684218420243265,70031,CITY OF CHICAGO,6,5934.69,88366.43835616438,0,16039.999983093085,104406.43833925747,104406.43833925747
Chicago,0.0469250089544727,0.06716,0.020234991045527298,70038,CITY OF CHICAGO,5,1433.99,21351.84633710542,6302.263251935676,49514.999947808865,77169.10953684997,70866.84628491428
Chicago,0,0.06716,0.06716,70058,CITY OF CHICAGO,5,5125.12,76312.09053007743,26478.856462179872,0,102790.9469922573,76312.09053007743
Chicago,0.01709484693932107,0.06716,0.05006515306067893,70062,CITY OF CHICAGO,19,27536.52,410013.698630137,0,139999.99985243342,550013.6984825705,550013.6984825705
Chicago,0.05865212347400235,0.06716,0.008507876525997644,70099,CITY OF CHICAGO,1,97.42,1450.5658129839192,13877.307921381775,9999.99998945953,25327.873723825225,11450.565802443449
Chicago,0.011490081770883495,0.06716,0.0556699182291165,72003,CITY OF CHICAGO,5242,20126285.66,299676677.4865992,0,61852246.93480483,361528924.421404,361528924.421404
Chicago,0.02889276501028091,0.06716,0.03826723498971909,72034,CITY OF CHICAGO,1,1601.11,23840.232281119712,33223.79392495533,17999.999981027155,75064.0261871022,41840.23226214686
Chicago,0.027272282199297393,0.06716,0.039887717800702605,72090,CITY OF CHICAGO,16,4619,68776.05717689102,37177.18880285885,47023.99995043449,152977.24593018435,115800.0571273255
Chicago,0.02101850805700471,0.06716,0.046141491942995286,72092,CITY OF CHICAGO,305,471126.6,7014988.088147707,495295.11614055984,3195487.9966318063,10705771.200920073,10210476.084779514
Chicago,0.034080226747906464,0.06716,0.03307977325209353,72101,CITY OF CHICAGO,20,9600.37,142947.73674806434,161756.8493150685,147270.99984476945,451975.58590790234,290218.73659283377
Chicago,0.014903720679409559,0.06716,0.05225627932059044,72133,CITY OF CHICAGO,118,321275.11,4783727.069684336,1019133.1149493746,1364339.9985619215,7167200.183195632,6148067.0682462575
Chicago,0,0.06716,0.06716,72151,CITY OF CHICAGO,5,1075.65,16016.229898749258,20005.062537224538,0,36021.292435973795,16016.229898749258
Chicago,0.021662130385439175,0.06716,0.04549786961456082,72193,CITY OF CHICAGO,332,523680.57,7797506.998213222,0,3712494.9960868564,11510001.994300079,11510001.994300079
Chicago,0.025202246851008157,0.06716,0.04195775314899184,72197,CITY OF CHICAGO,211,134930.11000000002,2009084.4252531272,0,1206771.9987280057,3215856.423981133,3215856.423981133
Chicago,0.03226523823010994,0.06716,0.03489476176989006,72200,CITY OF CHICAGO,38,37024.63,551289.9047051816,260796.00952948187,509746.9994627028,1321832.9136973661,1061036.9041678845
Chicago,0.027481808789842056,0.06716,0.03967819121015794,72201,CITY OF CHICAGO,94,62121.82,924982.4300178678,0,640658.9993247153,1565641.4293425833,1565641.4293425833
Chicago,0.009421684693889723,0.06701,0.05758831530611028,71033,CITY OF CHICAGO,3934,20999152.68,313373417.1019251,0,51269176.94478656,364642594.0467116,364642594.0467116
Chicago,0.008498782240929842,0.06701,0.05851121775907016,71044,CITY OF CHICAGO,2,4613.41,68846.59006118489,134345.32159379197,9999.999989230675,213191.91164420752,78846.59005041557
Chicago,0.04121830673109568,0.06701,0.02579169326890432,71048,CITY OF CHICAGO,1,1140.34,17017.460080584988,32340.546187136253,27195.999970711746,76554.00623843298,44213.46005129673
Chicago,0.026540744525255296,0.06701,0.040469255474744704,71052,CITY OF CHICAGO,2,1839.18,27446.35129085211,59657.96149828384,17999.999980615215,105104.31276975117,45446.35127146733
Chicago,0.014384984597403373,0.06701,0.05262501540259663,71109,CITY OF CHICAGO,12,46057.29,687319.6537830174,485027.7570511864,187877.9997976681,1360225.410631872,875197.6535806855
Chicago,0.014687981833748927,0.06697,0.052282018166251075,70001,CITY OF CHICAGO,2356,6055552.35,90421865.76078841,0,25402896.985439327,115824762.74622774,115824762.74622774
Chicago,0.02715769523590167,0.06697,0.03981230476409833,70017,CITY OF CHICAGO,19,10767.83,160785.87427206212,360803.34478124534,109678.99993713317,631268.2189904407,270464.87420919526
Chicago,0.021211046097916825,0.06697,0.04575895390208318,70018,CITY OF CHICAGO,44,39142.9,584484.0973570255,1909535.3143198446,270930.9998447053,2764950.4115215754,855415.0972017308
Chicago,0.015274129730242988,0.06697,0.05169587026975701,70021,CITY OF CHICAGO,6,4533.25,67690.75705539793,66946.99119008511,19999.99998853621,154637.74823401927,87690.75704393414
Chicago,0.03669092203687999,0.06697,0.03027907796312001,70032,CITY OF CHICAGO,5,2763.34,41262.35627893086,25233.388084216815,49999.99997134053,116495.7443344882,91262.35625027139
Chicago,0.05914130546185118,0.06697,0.007828694538148823,70040,CITY OF CHICAGO,1,159.57,2382.708675526355,633.1193071524563,17999.999989682594,21015.827972361403,20382.70866520895
Chicago,0.0220556108528051,0.06697,0.0449143891471949,70050,CITY OF CHICAGO,45,43140.69,644179.3340301628,41269.67298790503,316329.999818683,1001779.0068367508,960509.3338488458
Chicago,0.015163557879755936,0.06697,0.051806442120244066,70063,CITY OF CHICAGO,58,90232.61,1347358.6680603256,0,394366.999773953,1741725.6678342787,1741725.6678342787
Chicago,0.01945882217931861,0.06697,0.04751117782068139,70083,CITY OF CHICAGO,156,206519.39,3083759.743168583,0,1262993.999276065,4346753.742444648,4346753.742444648
Chicago,0.00789129082434601,0.06697,0.05907870917565399,71001,CITY OF CHICAGO,4407,32131300.98,479786486.1878453,0,64086279.963266425,543872766.1511117,543872766.1511117
Chicago,0.043557569935254656,0.06697,0.023412430064745346,71047,CITY OF CHICAGO,2,1721.58,25706.734358668058,47493.95251605196,47825.999972586644,121026.68684730667,73532.7343312547
Chicago,0,0.06697,0.06697,71073,CITY OF CHICAGO,1,3676.01,54890.3986859788,46207.55562192026,0,101097.95430789907,54890.3986859788
Chicago,0.0025201434760180746,0.06697,0.06444985652398193,71153,CITY OF CHICAGO,2,17126.829999999998,255738.83828579957,0,9999.999994268106,265738.8382800677,265738.83828006766
Chicago,0.02128491014373491,0.06697,0.04568508985626509,72001,CITY OF CHICAGO,1496,2327068.86,34747929.81932208,0,16189232.990720503,50937162.81004258,50937162.81004258
Chicago,0.012071801016867417,0.06697,0.054898198983132585,72014,CITY OF CHICAGO,3249,11355318.24,169558283.41048232,0,37284899.97862869,206843183.38911098,206843183.389111
Chicago,0.011641214846122273,0.06697,0.05532878515387773,72018,CITY OF CHICAGO,55,222624.86,3324247.573540391,0,699423.9995990976,4023671.5731394887,4023671.5731394887
Chicago,0.044191793190647505,0.06697,0.022778206809352494,72052,CITY OF CHICAGO,2,345.19,5154.397491414066,6626.549201134836,9999.999994268106,21780.94668681701,15154.397485682173
Chicago,0,0.06697,0.06697,72066,CITY OF CHICAGO,1,2295.03,34269.523667313726,28787.367477975215,0,63056.89114528894,34269.523667313726
Chicago,0.01961058888064835,0.06697,0.04735941111935165,72070,CITY OF CHICAGO,1,1617.32,24149.917873674778,28906.973271614155,9999.999994268106,63056.89113955704,34149.91786794289
Chicago,0.04442100398629802,0.06697,0.02254899601370198,72072,CITY OF CHICAGO,2,1772.5500000000002,26467.821412572797,23794.982828131997,52140.99997011333,102403.80421081813,78608.82138268612
Chicago,0.041161693848275296,0.06697,0.025808306151724705,72082,CITY OF CHICAGO,179,38788.03,579185.1575332239,506179.0353889801,923742.9994705203,2009107.1923927243,1502928.157003744
Chicago,0.04070698307842563,0.06697,0.026263016921574376,72102,CITY OF CHICAGO,12,3284.74,49047.93190981036,97552.48618784531,76022.99995642442,222623.4180540801,125070.93186623478
Chicago,0.022341957720336904,0.06697,0.0446280422796631,72103,CITY OF CHICAGO,11,9600.72,143358.5187397342,288618.78453038674,71768.99995886277,503746.30322898366,215127.51869859698
Chicago,0.02885637504946261,0.06697,0.03811362495053739,72138,CITY OF CHICAGO,40,22724.52,339323.8763625504,66167.98566522324,256906.9998527436,662398.8618805172,596230.876215294
Chicago,0,0.06697,0.06697,72142,CITY OF CHICAGO,1,2815.3,42038.22607137525,0,0,42038.22607137525,42038.22607137525
Chicago,0.02205914227245588,0.06697,0.04491085772754412,72163,CITY OF CHICAGO,42,23524.9,351275.1978497835,64329.40122442885,172537.99990110303,588142.5989753153,523813.19775088655
Chicago,0.028918722106514826,0.06697,0.038051277893485176,72167,CITY OF CHICAGO,164,63562.92,949125.2799761087,0,721328.9995865419,1670454.2795626505,1670454.2795626507
Chicago,0.005250884702349308,0.06697,0.061719115297650694,73001,CITY OF CHICAGO,1173,15888653.59,237250314.91712707,0,20184573.988430418,257434888.90555745,257434888.90555748
Chicago,0.014906140665763047,0.06697,0.052063859334236955,73011,CITY OF CHICAGO,2,6549.52,97797.81991936688,261551.2916231148,27999.9999839507,387349.1115264324,125797.81990331758
Chicago,0.011239159296931048,0.06697,0.055730840703068954,73020,CITY OF CHICAGO,3,6641.59,99172.61460355383,196111.39316111692,19999.99998853621,315284.00775320694,119172.61459209003
Chicago,0.007184069234921445,0.06697,0.05978593076507856,73022,CITY OF CHICAGO,7,16719.76,249660.44497536207,753300.5823503061,29999.99998280432,1032961.0273084724,279660.4449581664
Chicago,0.011723718433347796,0.06697,0.055246281566652206,73023,CITY OF CHICAGO,7,21459.86,320439.8984619979,1015994.9230998954,67999.99996102312,1404434.8215229162,388439.898423021
Chicago,0.01593724889590474,0.06697,0.05103275110409526,73026,CITY OF CHICAGO,1,2144.4500000000003,32021.05420337465,72081.82768403762,9999.999994268106,114102.88188168038,42021.054197642756
Chicago,0.035651948058685864,0.06697,0.03131805194131414,73032,CITY OF CHICAGO,4,8989.96,134238.61430491263,370027.77362998354,152814.99991240806,657081.3878473042,287053.6142173207
Chicago,0,0.06697,0.06697,73067,CITY OF CHICAGO,2,9268.14,138392.41451396147,119839.62968493355,0,258232.04419889502,138392.41451396147
Chicago,0.004107110319730448,0.06697,0.06286288968026955,73085,CITY OF CHICAGO,3,20500.68,306117.3659847693,293333.28355980286,19999.99998853621,619450.6495331083,326117.36597330554
Chicago,0.007747494608566885,0.06697,0.05922250539143312,73105,CITY OF CHICAGO,691,6282335.69,93808208.0035837,39208625.503956996,12271999.99296582,145288833.50050652,106080207.99654952
Chicago,0.002798394781999766,0.06697,0.06417160521800024,74001,CITY OF CHICAGO,81,1531610.42,22870097.357025534,0,997318.9994283473,23867416.356453877,23867416.35645388
Chicago,9.773436592076107e-4,0.06697,0.06599265634079239,74002,CITY OF CHICAGO,16,307494.62,4591527.848290279,0,67999.99996102312,4659527.848251302,4659527.848251302
Chicago,0.024764793164689353,0.06697,0.04220520683531065,74009,CITY OF CHICAGO,5,6619.72,98846.05047035987,1569330.7451097507,57999.99996675502,1726176.7955468656,156846.0504371149
Chicago,0.003044426250036855,0.06697,0.06392557374996315,74026,CITY OF CHICAGO,121,1886077.5,28163020.75556219,9621431.98447066,1341250.9992312093,39125703.73926406,29504271.754793398
Chicago,0.007592947393042324,0.06697,0.05937705260695768,75001,CITY OF CHICAGO,1543,10972981.37,163849206.65969837,0,20952511.98799025,184801718.6476886,184801718.64768863
Chicago,0.007333025237667455,0.06697,0.05963697476233255,75009,CITY OF CHICAGO,1,5446.4400000000005,81326.56413319397,91838.43512020308,9999.999994268106,183164.99924766517,91326.56412746207
Chicago,0.0057689547133849065,0.06697,0.061201045286615095,75012,CITY OF CHICAGO,1,12788.35,190956.39838733763,7237.5690607734805,17999.999989682594,216193.9674377937,208956.39837702023
Chicago,0,0.06697,0.06697,75021,CITY OF CHICAGO,1,5337.9800000000005,79707.03299985068,0,0,79707.03299985068,79707.03299985068
Chicago,0.008413509184817682,0.06697,0.05855649081518232,76001,CITY OF CHICAGO,16,113882.9,1700506.1968045393,0,244331.9998599515,1944838.1966644905,1944838.1966644907
Chicago,0.0037694631212841223,0.06697,0.06320053687871588,76002,CITY OF CHICAGO,4,24702.69,368862.02777362993,0,21999.99998738983,390862.0277610198,390862.02776101977
Chicago,0.013097199796238065,0.06697,0.053872800203761936,76007,CITY OF CHICAGO,132,463221.46,6916850.231446916,0,1681578.9990361368,8598429.230483053,8598429.230483053
Chicago,0.009013240221489631,0.06697,0.05795675977851037,76008,CITY OF CHICAGO,157,998583.41,14910906.52530984,0,2318893.9986708346,17229800.523980677,17229800.523980673
Chicago,0.030485150907658055,0.06697,0.036484849092341946,76020,CITY OF CHICAGO,6,6222.86,92920.11348364939,471796.02807227115,77639.99995549757,642356.1415114182,170560.11343914695
Chicago,0.0192182855080954,0.06697,0.0477517144919046,76044,CITY OF CHICAGO,2,3328.01,49694.04210840675,208433.9256383455,19999.99998853621,278127.9677352885,69694.04209694295
Chicago,0.004040816988127388,0.06697,0.06292918301187261,76062,CITY OF CHICAGO,7,31288.48,467201.43347767653,194954.4572196506,29999.99998280432,692155.8906801315,497201.4334604808
Chicago,0.010491670057657207,0.06697,0.056478329942342795,77001,CITY OF CHICAGO,1825,9067833.71,135401429.14737943,0,25152781.98558269,160554211.13296214,160554211.1329621
Chicago,0.023058097152474602,0.06697,0.0439119028475254,77002,CITY OF CHICAGO,5,29862.86,445913.9913394057,0,234148.9998657883,680062.9912051939,680062.991205194
Chicago,0.025560758486086452,0.06697,0.04140924151391355,77019,CITY OF CHICAGO,6,7377.56,110162.16216216216,662582.9475884724,67999.99996102312,840745.1097116577,178162.1621231853
Chicago,0.031448933721189044,0.06697,0.03552106627881096,77026,CITY OF CHICAGO,14,7113.86,106224.57816932954,235017.0225474093,94046.99994609324,435288.6006628321,200271.5781154228
Chicago,0.037758490796293315,0.06697,0.029211509203706684,77029,CITY OF CHICAGO,20,11735.44,175234.28400776468,362420.78542631026,226505.99987016918,764161.069304244,401740.28387793386
Chicago,0.039053309983379816,0.06697,0.027916690016620182,77030,CITY OF CHICAGO,4,2102.37,31392.71315514409,246496.64028669553,43915.99997482781,321805.35341666744,75308.7131299719
Chicago,0.008055782631576136,0.06697,0.058914217368423866,77050,CITY OF CHICAGO,2,8815.869999999999,131639.0921308048,492935.7921457369,17999.999989682594,642574.8842662243,149639.09212048742
Chicago,0.010645918296125448,0.06697,0.056324081703874554,77051,CITY OF CHICAGO,6,14881.29,222208.30222487682,462935.94146632816,41999.999975926046,727144.243667131,264208.3022008029
Chicago,0.02176366854510505,0.06697,0.04520633145489495,77052,CITY OF CHICAGO,48,54165.85,808807.6750783933,1533268.0304614007,389383.9997768092,2731459.705316603,1198191.6748552024
Chicago,0.029761594741092627,0.06697,0.037208405258907375,77073,CITY OF CHICAGO,147,208341.65,3110969.8372405553,1836253.247722861,2488346.998573706,7435570.083537122,5599316.835814262
Chicago,0.03161549454619251,0.06697,0.03535450545380749,77074,CITY OF CHICAGO,18,21436.95,320097.80498730775,224161.56487979693,286244.9998359274,830504.369703032,606342.8048232351
Chicago,0.02178403348610368,0.06697,0.04518596651389632,77079,CITY OF CHICAGO,19,32809.37,489911.45288935344,113115.8727788562,236184.99986462126,839212.3255328309,726096.4527539747
Chicago,0.017074933094186943,0.06697,0.04989506690581306,77082,CITY OF CHICAGO,9,15655.57,233769.896968792,0,79999.99995414485,313769.8969229368,313769.89692293684
