muni_mc_year,muni_mc_clean_name,muni_mc_major_class_code,muni_mc_cur_comp_muni_rate,muni_mc_current_taxable_eav,muni_mc_av,muni_mc_eav,muni_mc_equalized_av,muni_mc_pins_in_muni,muni_mc_all_exemptions,muni_mc_exe_homeowner,muni_mc_exe_senior,muni_mc_exe_freeze,muni_mc_exe_longtime_homeowner,muni_mc_exe_disabled,muni_mc_exe_vet_returning,muni_mc_exe_vet_dis_lt50,muni_mc_exe_vet_dis_50_69,muni_mc_exe_vet_dis_ge70,muni_mc_exe_abate,muni_mc_exe_vet_dis,muni_mc_final_tax_to_dist,muni_mc_final_tax_to_tif,muni_mc_tax_amt_exe,muni_mc_tax_amt_pre_exe,muni_mc_tax_amt_post_exe,muni_mc_rpm_tif_to_cps,muni_mc_rpm_tif_to_rpm,muni_mc_rpm_tif_to_dist,muni_mc_tif_share,muni_mc_zero_bills,muni_mc_has_HO_exemp,muni_mc_has_SF_exemp,muni_mc_has_FR_exemp,muni_mc_has_LTHO_exemp,muni_mc_has_DI_exemp,muni_mc_has_VR_exemp,muni_mc_has_DV_exemp,muni_mc_has_AB_exemp,muni_mc_total_bill_current
2018,South Chicago Heights,0,12.990043956043955,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04542427555621429,182,0,0,0,0,0,0,0,0,0
2018,South Chicago Heights,1,12.858840425531914,1895189.8611022634,673744,1961195,1961195,188,0,0,0,0,0,0,0,0,0,0,0,0,243699.44,5722.5,0,249421.94,249421.94,0,0,0,0.04697116954851596,0,0,0,0,0,0,0,0,0,249421.94
2018,South Chicago Heights,2,12.804584734799482,29087434.830102094,14374835,41843709,41843709,1546,12137579,8869071,1690713,1525547,0,47248,0,0,5000,0,0,5000,3724525.24,75804.5,1550688.2213887037,5351017.3,3800329.74,0,0,0,0.016780987227663004,57,951,249,196,0,25,0,1,0,3800329.74
2018,South Chicago Heights,3,12.719714285714286,1349728.8236483298,472497,1375392,1375392,21,0,0,0,0,0,0,0,0,0,0,0,0,171681.65,3573.98,0,175255.63,175255.63,0,0,0,0.021483292697285716,0,0,0,0,0,0,0,0,0,175255.63
2018,South Chicago Heights,5A,12.76439156626506,18356403.576591317,7512838,21869121,21869121,166,0,0,0,0,0,0,0,0,0,0,0,0,2343083.23,446414.21,0,2789497.44,2789497.44,0,0,0,0.21123890139939158,0,0,0,0,0,0,0,0,0,2789497.44
2018,South Chicago Heights,5B,12.674263157894737,9300063.090971757,3307431,9627603,9627603,57,0,0,0,0,0,0,0,0,0,0,0,0,1178714.47,40955.59,0,1219670.06,1219670.06,0,0,0,0.030471544111000004,0,0,0,0,0,0,0,0,0,1219670.06
2018,South Chicago Heights,6B,12.634,3595080.2596169068,1235041,3595081,3595081,26,0,0,0,0,0,0,0,0,0,0,0,0,454202.44,0,0,454202.44,454202.44,0,0,0,0,0,0,0,0,0,0,0,0,0,454202.44
2018,South Chicago Heights,8,12.736272727272727,1910906.551795516,688017,2002751,2002751,22,0,0,0,0,0,0,0,0,0,0,0,0,243378.27,10068.03,0,253446.3,253446.3,0,0,0,0.10848552866604547,0,0,0,0,0,0,0,0,0,253446.3
2018,South Holland,0,19.193292792792793,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02646586870598198,444,0,0,0,0,0,0,0,0,0
2018,South Holland,1,20.51393470790378,3548232.703107686,1374166,4000076,4000076,291,0,0,0,0,0,0,0,0,0,0,0,0,727882.14,59832.67,0,787714.81,787714.81,0,0,0,0.01358254246220275,0,0,0,0,0,0,0,0,0,787714.81
2018,South Holland,2,18.923947513466114,201581659.4442295,99554083,289777396,289791987,7983,86004962,60744391,15831725,8673354,0,603053,0,30000,80000,42439,0,152439,38147207.43,131536.56,16188013.67575138,54458441.18,38278743.99,0,0,0,0.002557400446772141,90,6126,2016,1173,0,306,0,31,0,38278743.99
2018,South Holland,3,19.593,2120276.833563007,728392,2120277,2120277,2,0,0,0,0,0,0,0,0,0,0,0,0,415425.83999999997,0,0,415425.83999999997,415425.83999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,415425.83999999997
2018,South Holland,5A,19.84741156462585,63002694.17643693,24647116,71745286,71745286,294,20000,20000,0,0,0,0,0,0,0,0,0,0,12504404.01,1258627.56,3749.999851587739,13766781.57,13763031.57,0,0,0,0.1141520301277483,0,2,0,0,0,0,0,0,0,13763031.57
2018,South Holland,5B,19.38869626168224,54392564.44922504,19757741,57512809,57512809,214,19000,19000,0,0,0,0,0,0,0,0,0,0,10546009.11,595009.51,3570.9298598110063,11144589.5,11141018.62,0,0,0,0.0674488890843084,0,3,0,0,0,0,0,0,0,11141018.62
2018,South Holland,6B,19.593,15309360.536926452,5276447,15359210,15359210,32,0,0,0,0,0,0,0,0,0,0,0,0,2999563.01,9766.89,0,3009329.9,3009329.9,0,0,0,0.01326722010225,0,0,0,0,0,0,0,0,0,3009329.9
2018,South Holland,8,19.31534693877551,19486258.786499474,7048529,20517564,20517564,98,0,0,0,0,0,0,0,0,0,0,0,0,3763838.49,218509.7,0,3982348.19,3982348.19,0,0,0,0.0858662237627347,0,0,0,0,0,0,0,0,0,3982348.1900000004
2018,Steger,0,12.020828767123287,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04356147559580137,292,0,0,0,0,0,0,0,0,0
2018,Steger,1,12.022893491124261,1728151.7976798702,588942,1714277,1714277,338,0,0,0,0,0,0,0,0,0,0,0,0,207773.85,1447.21,0,209221.06,209221.06,0,0,0,0.010240272661633137,0,0,0,0,0,0,0,0,0,209221.06
2018,Steger,2,12.022383526383527,41833598.46209216,19882566,57860909,57876112,2331,16027688,11309530,2447844,2113838,0,64429,0,0,5000,87047,0,92047,5029395.65,28904.93,1928713.6975813543,6975246.6,5058300.58,0,0,0,0.006385455067335908,66,1509,438,302,0,42,0,3,0,5058300.58
2018,Steger,3,11.99,128598.99916597163,283555,825400,825400,2,0,0,0,0,0,0,0,0,0,0,0,0,15419.02,83546.42,0,98965.43999999999,98965.43999999999,0,0,0,0.844197964623,0,0,0,0,0,0,0,0,0,98965.44
2018,Steger,5A,11.99,5748101.417848206,2139085,6226660,6226660,107,0,0,0,0,0,0,0,0,0,0,0,0,689197.36,57378.93,0,746576.29,746576.29,0,0,0,0.05801647660082243,0,0,0,0,0,0,0,0,0,746576.29
2018,Steger,5B,12.01124347826087,4055694.074320221,1404217,4087533,4087533,115,0,0,0,0,0,0,0,0,0,0,0,0,487139.29000000004,5156.8499999999995,0,492296.14,492296.14,0,0,0,0.010949685381078262,0,0,0,0,0,0,0,0,0,492296.14
2018,Steger,6B,11.99,425378.2318598832,146133,425379,425379,31,0,0,0,0,0,0,0,0,0,0,0,0,51002.85,0,0,51002.85,51002.85,0,0,0,0,0,0,0,0,0,0,0,0,0,51002.85
2018,Steger,8,11.99,361418.5154295246,127601,371433,371433,20,0,0,0,0,0,0,0,0,0,0,0,0,43334.08,1200.75,0,44534.83,44534.83,0,0,0,0.0152823838248,0,0,0,0,0,0,0,0,0,44534.83
2018,Stickney,0,13.108373737373737,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0
2018,Stickney,1,13.826833333333333,180377.81608225554,59665,173677,173677,24,0,0,0,0,0,0,0,0,0,0,0,0,24940.54,0,0,24940.54,24940.54,0,0,0,0,0,0,0,0,0,0,0,0,0,24940.54
2018,Stickney,2,14.361,61255379.291135706,28849917,83979218,83979218,2152,22723840,15686737,3476684,3473151,0,69768,5000,2500,10000,0,0,12500,8796885.02,0,3263370.3866533563,12060254.83,8796885.02,0,0,0,0,12,1676,474,325,0,37,1,3,0,8796885.02
2018,Stickney,3,14.361,3427636.0281317453,1180267,3435636,3435636,48,8000,0,8000,0,0,0,0,0,0,0,0,0,492242.81,0,1148.8799029225188,493391.69,492242.81,0,0,0,0,0,0,1,0,0,0,0,0,0,492242.81
2018,Stickney,4,14.361,9145.950839078057,3142,9146,9146,1,0,0,0,0,0,0,0,0,0,0,0,0,1313.45,0,0,1313.45,1313.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.45
2018,Stickney,5A,14.049494623655914,22484778.738453835,7850760,22852778,22852778,93,10000,10000,0,0,0,0,0,0,0,0,0,0,3158997.78,0,1436.0998786531484,3160433.88,3158997.78,0,0,0,0,0,1,0,0,0,0,0,0,0,3158997.78
2018,Stickney,5B,12.60944827586207,20314840.379682448,7233150,21054980,21054980,29,0,0,0,0,0,0,0,0,0,0,0,0,2561589.29,0,0,2561589.29,2561589.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2561589.29
2018,Stone Park,0,17.516960784313724,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616177357282353,51,0,0,0,0,0,0,0,0,0
2018,Stone Park,1,17.56667741935484,219478.10094992904,75396,219470,219470,31,0,0,0,0,0,0,0,0,0,0,0,0,38555.01,0,0,38555.01,38555.01,0,0,0,0,0,0,0,0,0,0,0,0,0,38555.01
2018,Stone Park,2,17.544751732101616,23602498.018955816,10636040,30960453,30960453,866,7338552,5390743,1002649,911160,0,34000,0,0,0,0,0,0,4140999.68,1608.62,1287387.334223411,5429995.7,4142608.3,0,0,0,3.6287581087066973e-4,3,573,137,107,0,17,0,0,0,4142608.3000000003
2018,Stone Park,3,17.428559523809525,2177413.8561570053,747771,2176673,2176673,84,0,0,0,0,0,0,0,0,0,0,0,0,379491.87,0,0,379491.87,379491.87,0,0,0,0,0,0,0,0,0,0,0,0,0,379491.87
2018,Stone Park,5A,17.522759162303664,18116167.72562355,6396118,18618464,18618464,191,0,0,0,0,0,0,0,0,0,0,0,0,3174452.44,88257.81999999999,0,3262710.2600000002,3262710.2600000002,0,0,0,0.02467935488591623,0,0,0,0,0,0,0,0,0,3262710.26
2018,Stone Park,5B,17.534741935483872,2545893.6985928398,977915,2846614,2846614,31,0,0,0,0,0,0,0,0,0,0,0,0,446415.89,52728.26,0,499144.15,499144.15,0,0,0,0.11150822497916128,0,0,0,0,0,0,0,0,0,499144.15
2018,Streamwood,0,12.078734513274336,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044070588063849555,226,0,0,0,0,0,0,0,0,0
2018,Streamwood,1,12.09829326923077,2794112.627933454,1107597,3224112,3224112,208,0,0,0,0,0,0,0,0,0,0,0,0,338039.94,53294.75,0,391334.69,391334.69,0,0,0,0.009576877790798076,0,0,0,0,0,0,0,0,0,391334.69
2018,Streamwood,2,12.078164507206289,576082448.6078645,243080355,707573037,707582628,13738,131694927,100663022,17757689,12817519,22060,316000,0,35000,83637,0,0,118637,69580185.84,0,15904529.776379764,85484716.07,69580185.84,0,0,0,0,31,10071,2230,1310,1,158,0,31,0,69580185.84
2018,Streamwood,3,12.099,5371919.828084965,1845450,5371920,5371920,3,0,0,0,0,0,0,0,0,0,0,0,0,649948.58,0,0,649948.58,649948.58,0,0,0,0,0,0,0,0,0,0,0,0,0,649948.58
2018,Streamwood,5A,12.068939393939393,128271725.33299857,44068650,128279429,128279429,165,0,0,0,0,0,0,0,0,0,0,0,0,15481036.790000001,0,0,15481036.790000001,15481036.790000001,0,0,0,0,0,0,0,0,0,0,0,0,0,15481036.790000001
2018,Streamwood,5B,12.099,24654373.088685017,8469674,24654374,24654374,112,0,0,0,0,0,0,0,0,0,0,0,0,2982932.6,0,0,2982932.6,2982932.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2982932.6
2018,Streamwood,6B,12.173074074074075,17106783.605589747,7022053,20440494,20440494,27,0,0,0,0,0,0,0,0,0,0,0,0,2082421.44,403466.99,0,2485888.43,2485888.43,0,0,0,0.18444357226722222,0,0,0,0,0,0,0,0,0,2485888.4299999997
2018,Streamwood,7A,12.027,281704.99708988116,96776,281705,281705,1,0,0,0,0,0,0,0,0,0,0,0,0,33880.66,0,0,33880.66,33880.66,0,0,0,0,0,0,0,0,0,0,0,0,0,33880.66
2018,Streamwood,7B,12.027,1688973.9752224165,580224,1688974,1688974,1,0,0,0,0,0,0,0,0,0,0,0,0,203132.9,0,0,203132.9,203132.9,0,0,0,0,0,0,0,0,0,0,0,0,0,203132.9
2018,Summit,0,15.151389743589743,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08620105184803077,195,0,0,0,0,0,0,0,0,0
2018,Summit,1,15.124344444444443,1171970.8622816345,427883,1245525,1245525,90,0,0,0,0,0,0,0,0,0,0,0,0,177252.91,0,0,177252.91,177252.91,0,0,0,0,0,0,0,0,0,0,0,0,0,177252.91
2018,Summit,2,15.274,86699694.9718476,38831447,113034464,113034464,2528,25141427,16115474,3381924,5506418,42022,95589,0,0,0,0,0,0,13242511.41,182269.62,3840101.215645655,17264882.32,13424781.03,0,0,0,0.006453645856316061,42,1668,456,345,1,49,0,0,0,13424781.03
2018,Summit,3,15.274,1705507.201780804,609635,1774585,1774585,14,0,0,0,0,0,0,0,0,0,0,0,0,260499.16999999998,10550.880000000001,0,271050.05,271050.05,0,0,0,0.035313456114214284,0,0,0,0,0,0,0,0,0,271050.05
2018,Summit,4,15.274,46184.88935445856,15866,46185,46185,4,0,0,0,0,0,0,0,0,0,0,0,0,7054.28,0,0,7054.28,7054.28,0,0,0,0,0,0,0,0,0,0,0,0,0,7054.28
2018,Summit,5A,15.24175,26231604.96662129,10790674,31410565,31410565,320,0,0,0,0,0,0,0,0,0,0,0,0,3998155.65,781549.65,0,4779705.3,4779705.3,0,0,0,0.22247477351955,0,0,0,0,0,0,0,0,0,4779705.3
2018,Summit,5B,14.9396644295302,30282506.4200071,11502113,33481500,33481500,149,0,0,0,0,0,0,0,0,0,0,0,0,4524104.84,373705.2,0,4897810.04,4897810.04,0,0,0,0.0926596525442886,0,0,0,0,0,0,0,0,0,4897810.04
2018,Summit,6B,15.274,3179488.4116799794,1092270,3179489,3179489,7,0,0,0,0,0,0,0,0,0,0,0,0,485635.06,0,0,485635.06,485635.06,0,0,0,0,0,0,0,0,0,0,0,0,0,485635.06
2018,Summit,7A,15.274,154818.77700667802,105281,306462,306462,7,0,0,0,0,0,0,0,0,0,0,151643,0,23647.02,0,23161.94974311339,46808.98,23647.02,0,0,0,0,0,0,0,0,0,0,0,0,6,23647.02
2018,Thornton,0,19.62886577181208,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020242258925355704,149,0,0,0,0,0,0,0,0,0
2018,Thornton,1,19.62024193548387,1269458.454279032,441476,1285094,1285094,62,0,0,0,0,0,0,0,0,0,0,0,0,249070.82,1125.01,0,250195.83,250195.83,0,0,0,0.016244186270564516,0,0,0,0,0,0,0,0,0,250195.83000000002
2018,Thornton,2,19.256026236125127,16803337.928205423,9273462,26994110,26994110,991,10095474,7255325,1859125,893848,0,82176,0,5000,0,0,0,5000,3235655.16,17937,1943686.8347417305,5197279.04,3253592.16,0,0,0,0.0045743723084722505,20,736,241,164,0,45,0,2,0,3253592.16
2018,Thornton,3,19.253,565253.6747519867,196954,573314,573314,8,0,0,0,0,0,0,0,0,0,0,0,0,108828.29000000001,1551.83,0,110380.12000000001,110380.12000000001,0,0,0,0.008392829573125,0,0,0,0,0,0,0,0,0,110380.12000000001
2018,Thornton,4,19.253,20800.758323378173,7660,22298,22298,4,0,0,0,0,0,0,0,0,0,0,0,0,4004.77,288.24,0,4293.01,4293.01,0,0,0,0.067142636585,0,0,0,0,0,0,0,0,0,4293.01
2018,Thornton,5A,19.359,3819656.0256211576,1380776,4019296,4019296,51,0,0,0,0,0,0,0,0,0,0,0,0,739447.21,38465.270000000004,0,777912.48,777912.48,0,0,0,0.04519023217803921,0,0,0,0,0,0,0,0,0,777912.48
2018,Thornton,5B,19.45497619047619,25669481.684818055,8794558,25600076,25600076,84,0,0,0,0,0,0,0,0,0,0,0,0,4993991.55,6799.43,0,5000790.9799999995,5000790.9799999995,0,0,0,0.003996585511011905,0,0,0,0,0,0,0,0,0,5000790.9799999995
2018,Thornton,6B,19.253,793335.5321248636,277464,807671,807671,6,0,0,0,0,0,0,0,0,0,0,0,0,152740.88999999998,2759.98,0,155500.87,155500.87,0,0,0,0.12824654791733334,0,0,0,0,0,0,0,0,0,155500.87
2018,Thornton,8,20.725,910258.9626055487,312707,910259,910259,2,0,0,0,0,0,0,0,0,0,0,0,0,188651.16999999998,0,0,188651.16999999998,188651.16999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,188651.16999999998
2018,Tinley Park,0,12.801959619952495,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07432962364752257,421,0,0,0,0,0,0,0,0,0
2018,Tinley Park,1,13.413571202531646,9749333.270420792,3280191,9548351,9548351,632,0,0,0,0,0,0,0,0,0,0,0,0,1307733.76,25703.98,0,1333437.74,1333437.74,0,0,0,0.01119706701666614,0,0,0,0,0,0,0,0,0,1333437.74
2018,Tinley Park,2,12.595068958155423,855045617.5967771,381555317,1110562862,1110669623,18736,222986256,152396502,39634646,29779427,208888,744350,0,40000,77495,104948,0,222443,107693585.16,516371.31,28101802.566825572,136297586.05,108209956.47,0,0,0,0.005556519038533999,49,15294,4982,2399,6,373,0,36,0,108209956.47
2018,Tinley Park,3,13.766971264367816,25443960.423352078,9277134,27004792,27004792,174,0,0,0,0,0,0,0,0,0,0,0,0,3502862.72,105701.72,0,3608564.44,3608564.44,0,0,0,0.016982173711770115,0,0,0,0,0,0,0,0,0,3608564.4400000004
2018,Tinley Park,4,13.746333333333332,445578.4572855792,189212,550777,550777,6,0,0,0,0,0,0,0,0,0,0,0,0,61250.7,442.87,0,61693.57,61693.57,0,0,0,0.05356233442583333,0,0,0,0,0,0,0,0,0,61693.57
2018,Tinley Park,5A,13.23868992248062,221982300.07711717,79621416,231769988,231769988,387,10000,10000,0,0,0,0,0,0,0,0,0,0,29387548.39,420353.47,1353.8999404309359,29809255.76,29807901.86,0,0,0,0.05935574532973385,0,1,0,0,0,0,0,0,0,29807901.86
2018,Tinley Park,5B,11.805684210526316,24610157.93908376,7963692,23181509,23181509,38,0,0,0,0,0,0,0,0,0,0,0,0,2905397.53,224383.2,0,3129780.73,3129780.73,0,0,0,0.038774015484500005,0,0,0,0,0,0,0,0,0,3129780.73
2018,Tinley Park,6B,10.903,881869.5771805926,310097,902661,902661,5,0,0,0,0,0,0,0,0,0,0,0,0,96150.24,2266.88,0,98417.12,98417.12,0,0,0,0.023033304354,0,0,0,0,0,0,0,0,0,98417.12000000001
2018,Tinley Park,8,13.300090909090908,3715153.0269786264,1148248,3342434,3342434,11,0,0,0,0,0,0,0,0,0,0,0,0,494118.73,11408.060000000001,0,505526.79,505526.79,0,0,0,0.09235666406409092,0,0,0,0,0,0,0,0,0,505526.79
2018,University Park,2,21.027,69627.6216293337,49229,82174,143300,3,12500,10000,0,0,0,0,0,2500,0,0,0,2500,14640.6,0,2632.994400496328,17273.56,14640.6,0,0,0,0,0,1,0,0,0,0,0,1,0,14640.6
2018,University Park,3,21.46,1799255.2656104378,618111,1799259,1799259,1,0,0,0,0,0,0,0,0,0,0,0,0,386120.18,0,0,386120.18,386120.18,0,0,0,0,0,0,0,0,0,0,0,0,0,386120.18
2018,Westchester,0,8.995100427350426,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0
2018,Westchester,1,9.346516129032258,1562507.9760614617,560340,1631100,1631100,93,0,0,0,0,0,0,0,0,0,0,0,0,146040.06,0,0,146040.06,146040.06,0,0,0,0,0,0,0,0,0,0,0,0,0,146040.06
2018,Westchester,2,9.512243629922333,380391723.94804865,164038906,477500904,477500904,7339,95383912,56932160,16880934,21206564,50838,210000,5000,15000,56665,26751,0,98416,36183787.53,0,9068194.428186532,45249419.32,36183787.53,0,0,0,0,5,5869,2170,1116,2,106,1,19,0,36183787.53
2018,Westchester,5A,9.52254909090909,134888802.01481578,49100407,142926377,142926377,275,0,0,0,0,0,0,0,0,0,0,0,0,12844852.39,0,0,12844852.39,12844852.39,0,0,0,0,0,0,0,0,0,0,0,0,0,12844852.39
2018,Westchester,5B,9.53315,4039827.9687196785,1388768,4042566,4042566,20,0,0,0,0,0,0,0,0,0,0,0,0,385122.86,0,0,385122.86,385122.86,0,0,0,0,0,0,0,0,0,0,0,0,0,385122.86
2018,Westchester,6B,9.578,148309.98120693257,50950,148310,148310,1,0,0,0,0,0,0,0,0,0,0,0,0,14205.13,0,0,14205.13,14205.13,0,0,0,0,0,0,0,0,0,0,0,0,0,14205.13
2018,Western Springs,0,7.754686486486487,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.623846928e-4,185,0,0,0,0,0,0,0,0,0
2018,Western Springs,1,8.143037593984962,3252105.4574967865,1120829,3262627,3262627,266,0,0,0,0,0,0,0,0,0,0,0,0,264820.17,0,0,264820.17,264820.17,0,0,0,0,0,0,0,0,0,0,0,0,0,264820.17
2018,Western Springs,2,7.801935980551054,716644902.2317009,264926016,771173137,771173137,4936,53444418,37535190,8296000,7536478,0,58000,0,8750,10000,0,0,18750,55912176.48,9724.7,4170422.970380831,60092322.45,55921901.18,0,0,0,1.4427971488492709e-4,0,3887,1074,227,0,32,0,6,0,55921901.18
2018,Western Springs,3,7.719,627510.8174634019,225666,656891,656891,6,0,0,0,0,0,0,0,0,0,0,0,0,48437.56,2267.83,0,50705.39,50705.39,0,0,0,0.014836764014,0,0,0,0,0,0,0,0,0,50705.39
2018,Western Springs,4,7.719,384239.0205985231,132000,384239,384239,1,0,0,0,0,0,0,0,0,0,0,0,0,29659.41,0,0,29659.41,29659.41,0,0,0,0,0,0,0,0,0,0,0,0,0,29659.41
2018,Western Springs,5A,7.743397727272727,32095321.040358428,11241635,32723276,32723276,88,0,0,0,0,0,0,0,0,0,0,0,0,2485268.36,48711.770000000004,0,2533980.13,2533980.13,0,0,0,0.027313133753045456,0,0,0,0,0,0,0,0,0,2533980.13
2018,Western Springs,5B,7.719,104651.89791423759,35952,104652,104652,3,0,0,0,0,0,0,0,0,0,0,0,0,8078.08,0,0,8078.08,8078.08,0,0,0,0,0,0,0,0,0,0,0,0,0,8078.08
2018,Wheeling,0,12.458140298507463,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14723046619640298,335,0,0,0,0,0,0,0,0,0
2018,Wheeling,1,12.507933333333334,6233992.932485515,2618727,7622849,7622849,225,0,0,0,0,0,0,0,0,0,0,0,0,779743.68,174436.34,0,954180.02,954180.02,0,0,0,0.13549999970437335,0,0,0,0,0,0,0,0,0,954180.02
2018,Wheeling,2,12.291315785061615,431297798.76316357,196918696,573105192,573210591,11929,105153515,82068605,18441844,4334934,11812,238820,5000,12500,40000,0,0,52500,53012174.42,4260579.61,12900505.574877651,70173259.85,57272754.03,0,0,0,0.0762181121682582,102,8214,2353,1273,1,120,1,13,0,57272754.03
2018,Wheeling,3,12.260261904761906,59403619.32375405,21424497,62364567,62364567,42,0,0,0,0,0,0,0,0,0,0,0,0,7283039.31,466845.33,0,7749884.64,7749884.64,0,0,0,0.16676355077742858,0,0,0,0,0,0,0,0,0,7749884.64
2018,Wheeling,5A,12.474759450171822,133902433.44347554,64156362,186752755,186752755,291,0,0,0,0,0,0,0,0,0,0,0,0,16704006.47,6641199.66,0,23345206.13,23345206.13,0,0,0,0.29950164044725774,0,0,0,0,0,0,0,0,0,23345206.130000003
2018,Wheeling,5B,12.560412844036698,270041327.0739216,95890965,279128993,279128993,545,0,0,0,0,0,0,0,0,0,0,0,0,33918305.53,1178391.96,0,35096697.49,35096697.49,0,0,0,0.09517040421292478,0,0,0,0,0,0,0,0,0,35096697.49
2018,Wheeling,6B,12.579269662921348,33237200.187574532,11457973,33353011,33353011,89,0,0,0,0,0,0,0,0,0,0,0,0,4180997.04,17030.79,0,4198027.83,4198027.83,0,0,0,0.002975778823977528,0,0,0,0,0,0,0,0,0,4198027.83
2018,Wheeling,7A,12.537,56754.00813591768,19497,56754,56754,1,0,0,0,0,0,0,0,0,0,0,0,0,7115.25,0,0,7115.25,7115.25,0,0,0,0,0,0,0,0,0,0,0,0,0,7115.25
2018,Willow Springs,0,11.91891304347826,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035121773367342993,207,0,0,0,0,0,0,0,0,0
2018,Willow Springs,1,10.914812949640288,2609379.210748511,870156,2532941,2532941,139,0,0,0,0,0,0,0,0,0,0,0,0,284808.86,5710,0,290518.86,290518.86,0,0,0,0.031227142291424457,0,0,0,0,0,0,0,0,0,290518.86
2018,Willow Springs,2,11.378523655913979,141584379.28480053,69066677,201046176,201046176,2790,30412837,19475320,5035343,5765174,0,112000,0,5000,20000,0,0,25000,16110212.09,1486143.12,3300899.9266972966,20897254.73,17596355.21,0,0,0,0.1173984857543172,19,2055,677,289,0,61,0,8,0,17596355.21
2018,Willow Springs,3,13.51,505213.7675795707,173559,505214,505214,7,0,0,0,0,0,0,0,0,0,0,0,0,68254.38,0,0,68254.38,68254.38,0,0,0,0,0,0,0,0,0,0,0,0,0,68254.38
2018,Willow Springs,5A,13.060557142857142,10803721.040121892,4781037,13917120,13917120,70,3300,3300,0,0,0,0,0,0,0,0,0,0,1411026.16,372484.75,445.82995370734926,1783956.74,1783510.91,0,0,0,0.17787061848969998,0,1,0,0,0,0,0,0,0,1783510.91
2018,Willow Springs,5B,10.855588235294118,10985038.619306946,4314332,12558589,12558589,17,10000,10000,0,0,0,0,0,0,0,0,0,0,1192490.56,22950.57,1350.9998597192402,1216792.1300000001,1215441.1300000001,0,0,0,0.053140471614764706,0,1,0,0,0,0,0,0,0,1215441.1300000001
2018,Willow Springs,7A,8.454,699965.814998817,240464,699966,699966,6,0,0,0,0,0,0,0,0,0,0,0,0,59175.10999999999,0,0,59175.10999999999,59175.10999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,59175.10999999999
2018,Wilmette,0,8.130306397306397,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0
2018,Wilmette,1,8.149765432098766,2984794.495335017,1023122,2978213,2978213,81,0,0,0,0,0,0,0,0,0,0,0,0,243253.75,0,0,243253.75,243253.75,0,0,0,0,0,0,0,0,0,0,0,0,0,243253.75
2018,Wilmette,2,8.14551985594705,1721102360.3072453,627732721,1827267172,1827267172,10274,108756895,74926790,18350082,15239476,38391,114000,0,7500,5000,75656,0,88156,140192734.5,0,8853320.906272804,149039975.77,140192734.5,0,0,0,0,8,7521,2257,528,1,57,0,6,0,140192734.5
2018,Wilmette,3,8.09325,19453627.89979304,6627770,19292777,19292777,36,0,0,0,0,0,0,0,0,0,0,0,0,1574430.74,0,0,1574430.74,1574430.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1574430.74
2018,Wilmette,4,8.173,2875955.2184020556,987995,2875955,2875955,2,0,0,0,0,0,0,0,0,0,0,0,0,235051.82,0,0,235051.82,235051.82,0,0,0,0,0,0,0,0,0,0,0,0,0,235051.82
2018,Wilmette,5A,8.125256637168143,157915330.222381,54489886,158614618,158614618,226,0,0,0,0,0,0,0,0,0,0,0,0,12831025.85,0,0,12831025.85,12831025.85,0,0,0,0,0,0,0,0,0,0,0,0,0,12831025.85
