tax_code_num,class_code,av,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
36125,203,45523,136693,30000,8000,0,0,0,0,0,0,3
36125,523,169133,507856,0,0,0,0,0,0,0,0,2
36125,729,394119,1183421,0,0,0,0,0,0,0,0,1
36126,517,4047913,12154668,0,0,0,0,0,0,0,0,3
36127,0,0,0,0,0,0,0,0,0,0,0,12
36127,100,1,3,0,0,0,0,0,0,0,0,1
36127,580,25248,75812,0,0,0,0,0,0,0,0,1
36127,583,1006123,3021086,0,0,0,0,0,0,0,0,1
36127,590,25097,75358,0,0,0,0,0,0,0,0,4
36127,593,4708336,14137720,0,0,0,0,0,0,0,0,8
36128,0,0,0,0,0,0,0,0,0,0,0,2
36128,522,161966,486335,0,0,0,0,0,0,0,0,1
36128,580,503845,1512895,0,0,0,0,0,0,0,0,4
36128,583,175609,527301,0,0,0,0,0,0,0,0,1
36128,590,2683,8056,0,0,0,0,0,0,0,0,1
36128,592,319826,960342,0,0,0,0,0,0,0,0,1
36128,593,2308888,6932897,0,0,0,0,0,0,0,0,8
36128,597,3736398,11219282,0,0,0,0,0,0,0,0,1
36129,517,2302384,6913369,0,0,0,0,0,0,0,0,2
37001,0,0,0,0,0,0,0,0,0,0,0,8
37002,0,0,0,0,0,0,0,0,0,0,0,3
37002,580,24504,73578,0,0,0,0,0,0,0,0,1
37003,0,0,0,0,0,0,0,0,0,0,0,1
37003,590,576546,1731195,0,0,0,0,0,0,0,0,1
37004,0,0,0,0,0,0,0,0,0,0,0,10
37004,100,161230,484128,0,0,0,0,0,0,0,0,17
37004,201,4231,12704,0,0,0,0,0,0,0,0,1
37004,202,233346,700670,150000,48000,46876,0,0,0,0,0,23
37004,203,267071,801937,220000,48000,6000,0,4000,0,0,0,28
37004,204,124880,374977,70000,40000,21071,0,2000,0,0,0,8
37004,205,21837,65570,0,0,0,0,0,0,0,0,2
37004,208,18744,56283,10000,8000,8271,0,0,0,0,0,1
37004,211,31587,94846,10000,0,0,0,0,0,0,0,1
37004,234,39089,117372,10000,0,0,0,2000,0,0,0,4
37004,241,50254,150897,0,0,0,0,0,0,0,0,13
37004,278,83143,249654,40000,16000,19743,0,0,0,0,0,4
37004,290,4696,14101,0,0,0,0,0,0,0,0,1
37005,0,0,0,0,0,0,0,0,0,0,0,3
37005,100,2327,6987,0,0,0,0,0,0,0,0,1
37005,593,75700,227304,0,0,0,0,0,0,0,0,1
37007,0,0,0,0,0,0,0,0,0,0,0,9
37007,100,198744,596768,0,0,0,0,0,0,0,0,5
37007,517,2970900,8920722,0,0,0,0,0,0,0,0,11
37007,528,141098,423675,0,0,0,0,0,0,0,0,1
37007,590,498828,1497831,0,0,0,0,0,0,0,0,2
37007,592,325868,978484,0,0,0,0,0,0,0,0,1
37007,593,427413,1283393,0,0,0,0,0,0,0,0,3
37007,663,106029,318373,0,0,0,0,0,0,0,0,1
37007,817,116180,348854,0,0,0,0,0,0,0,0,6
37007,830,175143,525902,0,0,0,0,0,0,0,0,1
37007,880,4008,12035,0,0,0,0,0,0,0,0,1
37007,890,110810,332729,0,0,0,0,0,0,0,0,4
37007,893,580871,1744184,0,0,0,0,0,0,0,0,9
37008,0,0,0,0,0,0,0,0,0,0,0,7
37008,100,132116,396705,0,0,0,0,0,0,0,0,3
37008,533,60170,180672,0,0,0,0,0,0,0,0,1
37008,590,89357,268312,0,0,0,0,0,0,0,0,4
37008,663,108718,326447,0,0,0,0,0,0,0,0,3
37008,670,58019,174213,0,0,0,0,0,0,0,0,3
37010,0,0,0,0,0,0,0,0,0,0,0,1
37010,190,2316,6954,0,0,0,0,0,0,0,0,1
37010,593,39536,118715,0,0,0,0,0,0,0,0,1
37011,0,0,0,0,0,0,0,0,0,0,0,3
37011,100,2817,8459,0,0,0,0,0,0,0,0,1
37011,190,51,153,0,0,0,0,0,0,0,0,1
37011,205,12345,37068,10000,0,0,0,0,0,0,0,1
37011,580,11934,35834,0,0,0,0,0,0,0,0,1
37011,590,4679,14049,0,0,0,0,0,0,0,0,2
37011,597,24774,74389,0,0,0,0,0,0,0,0,1
37011,890,1486,4462,0,0,0,0,0,0,0,0,1
37013,0,0,0,0,0,0,0,0,0,0,0,3
37016,0,0,0,0,0,0,0,0,0,0,0,1
37017,0,0,0,0,0,0,0,0,0,0,0,91
37017,100,79721,239379,0,0,0,0,0,0,0,0,23
37017,201,18513,55590,0,0,0,0,0,0,0,0,4
37017,202,44059,132296,30000,16000,2000,0,0,0,0,0,4
37017,203,326729,981067,240000,93360,12978,0,0,0,0,0,44
37017,204,291150,874235,140000,54800,20043,0,0,0,0,0,23
37017,205,14315,42984,0,0,0,0,0,0,0,0,1
37017,206,24765,74362,10000,8000,51766,0,0,0,0,0,1
37017,207,28953,86938,20000,8000,0,0,0,0,0,0,4
37017,212,29355,88144,0,0,0,0,0,0,0,0,1
37017,234,79296,238104,50000,16000,6200,0,0,0,0,0,19
37017,239,1079,3240,0,0,0,0,0,0,0,0,1
37017,241,38654,116071,0,0,0,0,0,0,0,0,30
37017,278,84043,252356,50000,8000,2000,0,0,0,0,0,5
37017,529,112838,338819,0,0,0,0,0,0,0,0,1
37017,580,8882,26670,0,0,0,0,0,0,0,0,1
37017,590,20110,60384,0,0,0,0,0,0,0,0,1
37017,593,77126,231586,0,0,0,0,0,0,0,0,1
37018,0,0,0,0,0,0,0,0,0,0,0,2
37018,100,4381,13155,0,0,0,0,0,0,0,0,1
37018,241,2275,6832,0,0,0,0,0,0,0,0,4
37019,0,0,0,0,0,0,0,0,0,0,0,12
37020,0,0,0,0,0,0,0,0,0,0,0,3
37021,0,0,0,0,0,0,0,0,0,0,0,5
37021,100,15159,45517,0,0,0,0,0,0,0,0,3
37021,190,2,6,0,0,0,0,0,0,0,0,1
37021,202,20525,61630,0,0,0,0,0,0,0,0,1
37021,290,9,27,0,0,0,0,0,0,0,0,2
37021,299,2595109,7792356,4260934,582405,263088,0,18112,0,6123,0,653
37021,522,250351,751729,0,0,0,0,0,0,0,0,1
37021,597,291915,876533,0,0,0,0,0,0,0,0,1
37023,0,0,0,0,0,0,0,0,0,0,0,69
37023,100,87709,263360,0,0,0,0,0,0,0,0,58
37023,190,26951,80925,0,0,0,0,0,0,0,0,13
37023,202,113870,341915,120000,3425,2588,0,0,0,0,0,22
37023,203,2529584,7595586,2240000,489154,329827,0,25854,0,10000,0,274
37023,204,20476,61483,10000,0,0,0,0,0,0,0,2
37023,207,21557,64729,20000,0,0,0,0,0,0,0,2
37023,211,71363,214282,50000,8000,3113,0,2000,0,0,0,6
37023,234,635613,1908556,530000,149807,44780,0,8000,0,0,0,67
37023,241,27600,82871,0,0,0,0,0,0,0,0,17
37023,278,10513,31568,0,0,0,0,0,0,0,0,2
37023,290,5686,17073,0,0,0,0,0,0,0,0,2
37023,295,38489,115571,0,0,0,0,0,0,0,0,1
37023,314,232363,697717,0,0,0,0,0,0,0,0,8
37023,315,96382,289406,0,0,0,0,0,0,0,0,2
37023,501,8102,24328,0,0,0,0,0,0,0,0,1
37023,517,498909,1498075,0,0,0,0,0,0,0,0,18
37023,522,53577,160876,0,0,0,0,0,0,0,0,3
37023,531,125710,377469,0,0,0,0,0,0,0,0,1
37023,533,93219,279909,0,0,0,0,0,0,0,0,5
37023,590,220561,662279,0,0,0,0,0,0,0,0,29
37023,593,229349,688667,0,0,0,0,0,0,0,0,9
37023,817,6298,18911,0,0,0,0,0,0,0,0,2
37023,890,21997,66051,0,0,0,0,0,0,0,0,7
37023,897,6965,20914,0,0,0,0,0,0,0,0,1
37023,914,75004,225214,0,0,0,0,0,0,0,0,3
37024,0,0,0,0,0,0,0,0,0,0,0,117
37024,100,417000,1252131,0,0,0,0,0,0,0,0,108
37024,201,25562,76757,0,0,0,0,0,0,0,0,20
37024,202,746689,2242075,906723,96919,75446,0,4000,0,0,0,144
37024,203,1163776,3494470,990000,195222,106318,0,12000,0,0,0,144
37024,204,83059,249402,80000,25713,19158,0,0,0,0,0,12
37024,205,211592,635350,240000,27664,12736,0,0,0,0,0,32
37024,206,47428,142413,30000,8000,0,0,0,0,0,0,3
37024,207,23002,69068,20000,0,0,0,0,0,0,0,3
37024,211,592231,1778299,230000,46899,17023,0,0,0,0,0,48
37024,212,71863,215783,10000,0,0,0,0,0,0,0,4
37024,234,1000904,3005411,850000,192676,84029,0,8000,0,0,0,103
37024,241,65354,196234,0,0,0,0,0,0,0,0,52
37024,278,19961,59937,10000,0,0,0,0,0,0,0,1
37024,290,15275,45868,0,0,0,0,0,0,0,0,6
37024,295,31023,93153,10000,0,0,0,0,0,0,0,1
37024,397,60000,180162,0,0,0,0,0,0,0,0,3
37024,501,5563,16704,0,0,0,0,0,0,0,0,1
37024,517,238912,717381,0,0,0,0,0,0,0,0,8
37024,522,408569,1226809,0,0,0,0,0,0,0,0,5
37024,533,275449,827091,0,0,0,0,0,0,0,0,3
37024,580,405603,1217898,0,0,0,0,0,0,0,0,53
37024,581,23342,70090,0,0,0,0,0,0,0,0,2
37024,590,199783,599884,0,0,0,0,0,0,0,0,20
37024,593,705963,2119794,0,0,0,0,0,0,0,0,14
37024,597,2,6,0,0,0,0,0,0,0,0,1
37024,833,55047,165290,0,0,0,0,0,0,0,0,1
37024,880,188416,565757,0,0,0,0,0,0,0,0,1
37024,893,129006,387366,0,0,0,0,0,0,0,0,2
37025,0,0,0,0,0,0,0,0,0,0,0,27
37025,100,108485,325752,0,0,0,0,0,0,0,0,50
37025,190,45509,136651,0,0,0,0,0,0,0,0,7
37025,200,2090,6276,0,0,0,0,0,0,0,0,1
37025,201,1371,4117,0,0,0,0,0,0,0,0,1
37025,202,62256,186935,70000,16524,12578,0,0,0,0,0,13
37025,203,1054647,3166787,970000,210514,109810,0,4000,0,7500,0,115
37025,204,19357,58123,10000,0,0,0,0,0,0,0,3
37025,205,10121,30390,10000,0,0,0,0,0,0,0,1
37025,211,221942,666425,20000,0,0,0,0,0,0,0,12
37025,212,46001,138127,10000,0,0,0,0,0,0,0,3
37025,234,431332,1295161,350000,96000,46449,0,2000,0,0,0,43
37025,241,15162,45527,0,0,0,0,0,0,0,0,10
37025,295,740404,2223213,530000,128000,43055,0,6000,0,0,0,63
37025,299,416793,1251479,659849,6733,38000,0,4000,0,0,0,156
37025,315,95951,288113,0,0,0,0,0,0,0,0,5
37025,390,2273,6825,0,0,0,0,0,0,0,0,1
37025,517,85805,257647,0,0,0,0,0,0,0,0,2
37025,523,152498,457906,0,0,0,0,0,0,0,0,2
37025,533,152572,458128,0,0,0,0,0,0,0,0,1
37025,580,422205,1267755,0,0,0,0,0,0,0,0,3
37025,583,81028,243303,0,0,0,0,0,0,0,0,1
37025,590,150440,451727,0,0,0,0,0,0,0,0,16
37025,593,541958,1627338,0,0,0,0,0,0,0,0,7
37025,597,1816143,5453333,0,0,0,0,0,0,0,0,11
37026,0,0,0,0,0,0,0,0,0,0,0,126
37026,100,251148,754123,0,0,0,0,0,0,0,0,125
37026,190,63573,190891,0,0,0,0,0,0,0,0,4
37026,201,9410,28254,0,0,0,0,0,0,0,0,5
37026,202,1688631,5070452,1360000,229691,159832,0,28000,0,0,0,198
37026,203,13143741,39466673,10161551,2690370,2136994,0,172000,0,13719,0,1259
37026,204,180434,541788,100000,44000,14271,0,2000,0,2500,0,17
37026,205,49003,147141,50000,16000,0,0,0,0,0,0,5
37026,207,41791,125486,30000,0,0,0,0,0,0,0,3
37026,211,10015266,30072832,2648110,840000,635516,0,40000,0,0,0,562
37026,212,77023,231277,10000,8000,0,0,0,0,0,0,4
37026,213,430379,1292300,482167,518815,19734,0,0,0,0,0,5
37026,234,3058005,9182277,2150000,542715,306469,0,30000,0,2500,0,270
37026,241,42637,128024,0,0,0,0,0,0,0,0,36
37026,278,105100,315584,60000,16000,0,0,0,0,0,0,7
37026,290,59727,179341,0,0,0,0,0,0,0,0,9
37026,295,740371,2223110,630000,103038,44135,0,6000,0,0,0,81
37026,299,529181,1588970,751632,33938,35616,0,1515,0,0,0,122
37026,314,180264,541279,0,0,0,0,0,0,0,0,9
37026,315,1932945,5804055,0,0,0,0,0,0,0,0,44
37026,390,34532,103689,0,0,0,0,0,0,0,0,4
37026,391,159750,479681,0,0,0,0,0,0,0,0,1
37026,396,170033,510558,0,0,0,0,0,0,0,0,5
37026,517,737069,2213201,0,0,0,0,0,0,0,0,37
37026,522,185051,555649,0,0,0,0,0,0,0,0,11
37026,531,332627,998779,0,0,0,0,0,0,0,0,1
37026,533,120066,360522,0,0,0,0,0,0,0,0,1
37026,580,12451,37387,0,0,0,0,0,0,0,0,1
37026,590,121728,365513,0,0,0,0,0,0,0,0,15
37026,593,775297,2327984,0,0,0,0,0,0,0,0,5
37026,663,121510,364858,0,0,0,0,0,0,0,0,2
37026,670,60103,180471,0,0,0,0,0,0,0,0,2
37026,817,65663,197170,0,0,0,0,0,0,0,0,9
37026,828,19980,59994,0,0,0,0,0,0,0,0,2
37026,880,10740,32249,0,0,0,0,0,0,0,0,3
37026,890,114846,344846,0,0,0,0,0,0,0,0,9
37026,893,39260,117886,0,0,0,0,0,0,0,0,3
37026,914,1012854,3041298,0,0,0,0,0,0,0,0,7
37027,0,0,0,0,0,0,0,0,0,0,0,2
37027,100,10271,30841,0,0,0,0,0,0,0,0,1
37027,417,105438,316599,0,0,0,0,0,0,0,0,2
37027,490,55480,166589,0,0,0,0,0,0,0,0,2
37027,590,28505,85592,0,0,0,0,0,0,0,0,1
37029,0,0,0,0,0,0,0,0,0,0,0,826
37029,100,466985,1402231,0,0,0,0,0,0,0,0,248
37029,190,28987,87040,0,0,0,0,0,0,0,0,14
37029,201,50917,152888,0,0,0,0,0,0,0,0,37
37029,202,2717258,8159101,2761926,356219,205372,0,12213,0,768,0,436
37029,203,13169837,39545068,11739025,2748260,1644746,0,128225,0,29652,0,1493
37029,204,435953,1309035,296500,87920,20148,0,0,0,0,0,50
37029,205,415759,1248397,340000,70549,17660,0,0,0,0,0,56
37029,206,115152,345768,60000,0,0,0,0,0,0,0,9
37029,207,61986,186125,50000,0,0,0,2000,0,0,0,6
37029,210,22995,69047,10000,0,0,0,0,0,0,0,3
37029,211,2104601,6319490,565000,112000,44954,0,6000,0,0,0,165
37029,212,177884,534133,60000,0,0,0,2000,0,0,0,16
37029,234,8945572,26860864,6320000,1773598,1049930,0,114000,0,12500,0,728
37029,241,124253,373105,0,0,0,0,0,0,0,0,114
37029,278,279582,839502,160000,40000,5970,0,4000,0,2500,0,24
37029,290,16328,49028,0,0,0,0,0,0,0,0,11
37029,295,239732,719843,120000,55200,15840,0,2000,0,0,0,16
37029,314,313713,941987,0,0,0,0,0,0,0,0,10
37029,315,293530,881382,0,0,0,0,0,0,0,0,5
37029,497,4551,13665,0,0,0,0,0,0,0,0,2
37029,501,8189,24589,0,0,0,0,0,0,0,0,1
37029,517,1904460,5718517,0,0,0,0,0,0,0,0,96
37029,522,228268,685420,0,0,0,0,0,0,0,0,8
37029,528,369553,1109657,0,0,0,0,0,0,0,0,2
37029,532,130888,393017,0,0,0,0,0,0,0,0,1
37029,533,103204,309890,0,0,0,0,0,0,0,0,6
37029,580,73230,219888,0,0,0,0,0,0,0,0,12
37029,583,160705,482550,0,0,0,0,0,0,0,0,6
37029,590,664046,1993931,0,0,0,0,0,0,0,0,99
37029,592,251784,756033,0,0,0,0,0,0,0,0,12
37029,593,569458,1709912,0,0,0,0,0,0,0,0,19
37029,817,148066,444598,0,0,0,0,0,0,0,0,8
37029,890,21396,64247,0,0,0,0,0,0,0,0,7
37029,892,55000,165149,0,0,0,0,0,0,0,0,1
37030,0,0,0,0,0,0,0,0,0,0,0,683
37030,100,200720,602709,0,0,0,0,0,0,0,0,148
37030,190,38417,115354,0,0,0,0,0,0,0,0,5
37030,201,103352,310332,0,0,0,0,0,0,0,0,78
37030,202,3271636,9823736,3345164,435186,272823,0,21390,0,3250,0,518
37030,203,7635335,22926620,7559318,1385731,341488,0,56346,0,12500,0,1137
37030,204,641935,1927540,500000,112000,38627,0,6000,0,0,0,69
37030,205,871443,2616676,810000,97223,23623,0,12000,0,0,0,113
37030,206,240905,723364,130000,32000,49956,0,0,0,0,0,17
37030,207,72564,217886,70000,0,0,0,0,0,0,0,8
37030,210,127564,383039,210000,8877,0,0,0,0,0,0,27
37030,211,2149492,6454286,770000,142208,115549,0,14000,0,0,0,205
37030,212,183573,551215,70000,16000,2000,0,0,0,0,0,18
37030,234,909552,2731111,670000,176000,28739,0,12000,0,0,0,93
37030,241,148780,446770,0,0,0,0,0,0,0,0,157
37030,278,220222,661260,170000,40000,18145,0,4698,0,0,0,24
37030,290,8058,24196,0,0,0,0,0,0,0,0,5
37030,295,323240,970596,80000,16000,6913,0,0,0,0,0,25
37030,299,77984,234165,90000,4808,5024,0,0,0,0,0,15
37030,315,280094,841038,0,0,0,0,0,0,0,0,3
37030,318,57312,172091,0,0,0,0,0,0,0,0,2
37030,390,4243,12741,0,0,0,0,0,0,0,0,2
37030,417,14524,43611,0,0,0,0,0,0,0,0,1
37030,497,11975,35957,0,0,0,0,0,0,0,0,1
37030,517,1470066,4414166,0,0,0,0,0,0,0,0,42
37030,522,196390,589700,0,0,0,0,0,0,0,0,13
37030,526,52486,157600,0,0,0,0,0,0,0,0,2
37030,528,241625,725527,0,0,0,0,0,0,0,0,1
37030,590,433851,1302723,0,0,0,0,0,0,0,0,51
37030,592,162229,487125,0,0,0,0,0,0,0,0,1
37030,593,226158,679084,0,0,0,0,0,0,0,0,6
37030,597,453559,1361902,0,0,0,0,0,0,0,0,8
37030,817,13656,41005,0,0,0,0,0,0,0,0,1
37030,897,31000,93084,0,0,0,0,0,0,0,0,1
37031,0,0,0,0,0,0,0,0,0,0,0,84
37031,100,214495,644062,0,0,0,0,0,0,0,0,56
37031,190,22857,68632,0,0,0,0,0,0,0,0,3
37031,201,9260,27806,0,0,0,0,0,0,0,0,4
37031,202,4207895,12635044,4240000,564620,285868,0,27909,0,0,0,614
37031,203,9064158,27216962,8600000,1815222,696126,0,65920,0,5000,0,1234
37031,204,326776,981211,180000,48000,31032,0,0,0,0,0,29
37031,205,603316,1811575,490000,48000,10000,0,4000,0,0,0,81
37031,206,53476,160572,40000,0,0,0,0,0,0,0,4
37031,207,151487,454870,120000,24000,27179,0,0,0,0,0,14
37031,210,391927,1176841,290000,5252,10694,0,0,0,0,0,58
37031,211,170902,513167,20000,0,0,0,0,0,0,0,10
37031,212,112926,339082,20000,8000,0,0,0,0,0,0,9
37031,234,1242225,3730024,970000,205082,76814,0,10000,0,2500,0,124
37031,241,54690,164215,0,0,0,0,0,0,0,0,28
37031,278,254714,764829,140000,56000,19194,0,4000,0,0,0,18
37031,290,12028,36116,0,0,0,0,0,0,0,0,5
37031,299,280244,841488,470550,0,26000,0,0,0,0,0,119
37031,314,360665,1082970,0,0,0,0,0,0,0,0,8
37031,315,407640,1224020,0,0,0,0,0,0,0,0,9
37031,318,52857,158714,0,0,0,0,0,0,0,0,2
37031,390,40282,120955,0,0,0,0,0,0,0,0,5
37031,391,288055,864943,0,0,0,0,0,0,0,0,1
37031,399,37628,112983,0,0,0,0,0,0,0,0,8
37031,517,1799899,5404556,0,0,0,0,0,0,0,0,24
37031,522,151700,455510,0,0,0,0,0,0,0,0,4
37031,528,99641,299193,0,0,0,0,0,0,0,0,2
37031,531,1030560,3094463,0,0,0,0,0,0,0,0,4
37031,580,16531,49638,0,0,0,0,0,0,0,0,1
37031,590,411811,1236545,0,0,0,0,0,0,0,0,35
37031,592,67575,202907,0,0,0,0,0,0,0,0,3
37031,597,124355,373400,0,0,0,0,0,0,0,0,3
37031,817,237457,713010,0,0,0,0,0,0,0,0,10
37031,890,4004,12023,0,0,0,0,0,0,0,0,1
37031,897,97021,291325,0,0,0,0,0,0,0,0,1
37033,0,0,0,0,0,0,0,0,0,0,0,13
37033,100,10475,31454,0,0,0,0,0,0,0,0,5
37033,202,17027,51127,0,0,0,0,0,0,0,0,2
37033,203,61344,184198,30000,8000,2000,0,0,0,0,0,6
37033,204,390921,1173819,200000,128000,35343,0,4000,0,0,0,21
37033,207,192000,576518,110000,48000,20325,0,0,0,0,0,11
37033,208,51691,155213,20000,8000,0,0,0,0,0,0,2
37033,211,10812,32465,10000,0,0,0,0,0,0,0,1
37033,234,1857295,5576898,1050000,440000,163516,0,20000,0,0,0,118
37033,241,18579,55787,0,0,0,0,0,0,0,0,12
37033,278,2945899,8845649,1270000,536000,184412,0,16000,0,2500,0,144
37033,290,6367,19118,0,0,0,0,0,0,0,0,1
37034,0,0,0,0,0,0,0,0,0,0,0,155
37034,100,290499,872273,0,0,0,0,0,0,0,0,73
37034,190,21428,64342,0,0,0,0,0,0,0,0,1
37034,201,89315,268185,0,0,0,0,0,0,0,0,14
37034,202,1341586,4028383,1440000,129186,44000,0,8000,0,8722,0,301
37034,203,17843678,53579215,13630000,3528725,2422767,0,169975,0,17500,0,1923
37034,204,224026,672685,120000,48000,20072,0,2000,0,0,0,22
37034,205,236871,711250,170000,59473,19506,0,2200,0,0,0,27
37034,206,69894,209871,40000,8000,0,0,2000,0,0,0,8
37034,207,481208,1444924,380000,104000,35728,0,4000,0,5000,0,45
37034,211,1932760,5803501,550000,136000,87597,0,8000,0,0,0,119
37034,212,147986,444356,20000,0,0,0,0,0,0,0,11
37034,234,17976746,53978764,11686422,3357187,2825950,0,183722,0,50000,0,1513
37034,241,111555,334969,0,0,0,0,0,0,1860,0,79
37034,278,759411,2280285,415000,136000,69511,0,12000,0,0,0,51
37034,290,14482,43485,0,0,0,0,0,0,0,0,1
37034,295,473723,1422444,320000,32000,2000,0,6000,0,0,0,36
37034,299,200851,603071,397308,0,18000,0,0,0,0,0,77
37034,390,27699,83173,0,0,0,0,0,0,0,0,19
37034,397,109037,327406,0,0,0,0,0,0,0,0,10
37034,517,3818839,11466833,0,0,0,0,0,0,0,611476,57
37034,522,228226,685295,0,0,0,0,0,0,0,0,6
37034,523,238532,716240,0,0,0,0,0,0,0,0,2
37034,529,319645,959798,0,0,0,0,0,0,0,0,1
37034,531,409427,1229386,0,0,0,0,0,0,0,0,1
37034,532,205286,616412,0,0,0,0,0,0,0,0,1
37034,533,63502,190677,0,0,0,0,0,0,0,0,1
37034,580,11380,34171,0,0,0,0,0,0,0,0,1
37034,590,1024508,3076290,0,0,0,0,0,0,0,0,40
37034,591,542752,1629721,0,0,0,0,0,0,0,0,1
37034,592,135272,406181,0,0,0,0,0,0,0,0,1
37034,593,1062159,3189345,0,0,0,0,0,0,0,121822,13
37034,597,1027992,3086752,0,0,0,0,0,0,0,0,5
37034,817,110887,332960,0,0,0,0,0,0,0,0,3
37034,890,40859,122687,0,0,0,0,0,0,0,0,5
37034,893,162814,488881,0,0,0,0,0,0,0,0,4
37034,897,201613,605383,0,0,0,0,0,0,0,0,1
37034,914,49207,147754,0,0,0,0,0,0,0,0,1
37034,990,21277,63888,0,0,0,0,0,0,0,0,6
37034,996,197448,592876,0,0,0,0,0,0,0,0,6
37035,0,0,0,0,0,0,0,0,0,0,0,185
37035,100,377041,1132130,0,0,0,0,0,0,0,0,117
37035,190,76314,229148,0,0,0,0,0,0,0,0,9
37035,201,62896,188855,0,0,0,0,0,0,0,0,36
37035,202,3378451,10144503,3859633,312329,157526,0,10000,0,2500,0,683
37035,203,11953482,35892706,10236968,2075206,1061921,0,104489,0,12500,0,1612
37035,204,411106,1234429,290000,88000,21690,0,8000,0,0,0,48
37035,205,1288192,3868055,1190000,222869,59888,0,6000,0,0,0,177
37035,206,101738,305490,80000,8000,0,0,0,0,0,0,10
37035,207,247941,744492,230000,64000,12000,0,0,0,0,0,26
37035,208,14935,44845,10000,0,0,0,0,0,0,0,1
37035,211,1516973,4555013,520000,96000,57215,0,8000,0,0,0,139
37035,212,291058,873958,39000,0,0,0,0,0,0,0,18
37035,234,7743131,23250293,5295000,1382648,1072271,0,90000,0,12500,0,670
37035,241,208919,627322,0,0,0,0,0,0,0,0,123
37035,278,154955,465283,80000,32000,5964,0,0,0,0,0,13
37035,290,138335,415378,0,0,0,0,0,0,0,0,9
37035,295,69460,208568,80000,24000,15222,0,0,0,0,0,8
37035,299,375337,1127039,710719,0,44000,0,0,0,0,0,144
37035,314,291510,875317,0,0,0,0,0,0,0,0,4
37035,315,69592,208964,0,0,0,0,0,0,0,0,2
37035,417,52500,157642,0,0,0,0,0,0,0,0,1
37035,517,1846127,5543364,0,0,0,0,0,0,0,0,51
37035,522,293470,881204,0,0,0,0,0,0,0,0,14
37035,523,279690,839825,0,0,0,0,0,0,0,0,6
37035,528,382269,1147839,0,0,0,0,0,0,0,0,5
37035,530,260298,781596,0,0,0,0,0,0,0,0,4
37035,533,17450,52397,0,0,0,0,0,0,0,0,1
37035,580,49466,148530,0,0,0,0,0,0,0,886,5
37035,590,441123,1324561,0,0,0,0,0,0,0,1462,42
37035,592,41549,124759,0,0,0,0,0,0,0,0,7
37035,593,3412032,10245309,0,0,0,0,0,0,0,170028,35
37035,597,623293,1871561,0,0,0,0,0,0,0,0,9
37035,817,42680,128155,0,0,0,0,0,0,0,0,3
37035,823,24222,72731,0,0,0,0,0,0,0,0,3
37035,833,112867,338906,0,0,0,0,0,0,0,0,1
37035,880,2926,8786,0,0,0,0,0,0,0,0,1
37035,890,2502,7513,0,0,0,0,0,0,0,0,1
37036,0,0,0,0,0,0,0,0,0,0,0,3
37036,190,12266,36830,0,0,0,0,0,0,0,0,6
37036,203,133427,400641,90000,24000,9929,0,2000,0,0,0,16
37036,204,11838,35546,10000,8000,0,0,0,0,0,0,1
37036,211,61849,185714,10000,8000,0,0,0,0,0,0,4
37036,234,520312,1562340,340000,80000,50365,0,6000,0,5000,0,43
37036,241,4935,14818,0,0,0,0,0,0,0,0,4
37036,314,37644,113034,0,0,0,0,0,0,0,0,1
37036,315,30703,92192,0,0,0,0,0,0,0,0,1
37036,517,13047,39176,0,0,0,0,0,0,0,0,1
37036,590,20582,61802,0,0,0,0,0,0,0,0,4
37036,817,139593,419156,0,0,0,0,0,0,0,0,2
37037,100,92613,278090,0,0,0,0,0,0,0,0,3
37037,211,386187,1159605,30000,8000,2000,0,2000,0,0,0,18
37037,241,481,1444,0,0,0,0,0,0,0,0,3
37037,314,41055,123275,0,0,0,0,0,0,0,0,3
37037,315,82321,247185,0,0,0,0,0,0,0,0,3
37037,590,21027,63138,0,0,0,0,0,0,0,0,3
37037,592,40584,121862,0,0,0,0,0,0,0,0,3
37038,100,27550,82724,0,0,0,0,0,0,0,0,1
37038,517,314375,943975,0,0,0,0,0,0,0,0,3
37038,897,30107,90402,0,0,0,0,0,0,0,0,1
37039,0,0,0,0,0,0,0,0,0,0,0,14
37039,100,61458,184539,0,0,0,0,0,0,0,0,15
37039,202,65315,196121,50000,8000,0,0,0,0,0,0,6
37039,203,609393,1829827,440000,126040,113058,0,10756,0,0,0,58
37039,204,51133,153537,20000,8000,2000,0,0,0,0,0,4
37039,205,127892,384022,60000,8000,0,0,0,0,0,0,7
37039,207,13472,40452,0,0,0,0,0,0,0,0,1
37039,208,23179,69600,10000,8000,13423,0,0,0,0,0,1
37039,211,115809,347739,40000,0,0,0,0,0,0,0,6
37039,234,1834605,5508767,1240000,431016,448998,0,20000,0,0,0,148
37039,241,29506,88597,0,0,0,0,0,0,0,0,10
37039,517,215011,645614,0,0,0,0,0,0,0,0,2
37039,597,1362864,4092272,0,0,0,0,0,0,0,0,1
37040,0,0,0,0,0,0,0,0,0,0,0,48
37040,100,71869,215794,0,0,0,0,0,0,0,0,71
37040,201,28823,86549,0,0,0,0,0,0,0,0,30
37040,202,1195510,3589754,1577363,118951,58833,0,16428,0,2500,0,263
37040,203,2552876,7665520,3115820,403554,137893,0,30815,0,0,0,482
