group,pin10,keypin,year,longitude,latitude,pin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
14,0821202042,08212020420000,2022,-87.98569210539992,42.029922677227034,08212020420000,UNKNOWN,1511822004,1,2015,1613935 - CASTLE CHEVROLET NO,10,Non-Incentive,CASTLE CHEVROLET NO,1613935,2023,"list(list(c(-87.98503, -87.98503, -87.98504, -87.98505, -87.98505, -87.98505, -87.98504, -87.98504, -87.98505, -87.98505, -87.98505, -87.98505, -87.98506, -87.98506, -87.98507, -87.98508, -87.98509, -87.9851, -87.9851, -87.98511, -87.98512, -87.98512, -87.98513, -87.98514, -87.98515, -87.98517, -87.98519, -87.98521, -87.9858, -87.98586, -87.98595, -87.98611, -87.98623, -87.98656, -87.98671, -87.98503, 42.02905, 42.02941, 42.03012, 42.03042, 42.03047, 42.03082, 42.0309, 42.03091, 42.03091, 42.03092, 
42.03093, 42.03094, 42.03094, 42.03095, 42.03096, 42.03097, 42.03098, 42.03098, 42.03099, 42.03099, 42.03099, 42.031, 42.031, 42.031, 42.031, 42.03101, 42.03101, 42.03101, 42.03107, 42.03103, 42.03082, 42.03045, 42.0302, 42.02941, 42.02904, 42.02905)))"
13,0821202047,08212020470000,2022,-87.98448033191254,42.0299505998879,08212020470000,NA,2429722133,2,2024,1613622 - KENNY KONDRAROS,11,Non-Incentive,KENNY KONDRAROS,1613622,2023,"list(list(c(-87.98414, -87.98415, -87.98415, -87.98415, -87.98438, -87.98481, -87.98482, -87.98437, -87.98414, 42.02986, 42.02993, 42.03004, 42.03005, 42.03005, 42.03004, 42.02986, 42.02986, 42.02986)))"
13,0821202048,08212020480000,2022,-87.98447916195487,42.029759098186666,08212020480000,NA,2429722133,2,2024,1613623 - KENNY KONDRAROS,12,Non-Incentive,KENNY KONDRAROS,1613623,2023,"list(list(c(-87.98414, -87.98414, -87.98437, -87.98482, -87.98482, -87.98436, -87.98414, 42.02966, 42.02986, 42.02986, 42.02986, 42.02966, 42.02966, 42.02966)))"
13,0821202049,08212020490000,2022,-87.98447710605274,42.029565240913286,08212020490000,NA,NA,NA,NA,1614458 - CUTTNG EDGE MACH INC,8,Non-Incentive,CUTTNG EDGE MACH INC,1614458,2023,"list(list(c(-87.98413, -87.98414, -87.98414, -87.98436, -87.98482, -87.98482, -87.98435, -87.98413, 42.02947, 42.02951, 42.02966, 42.02966, 42.02966, 42.02947, 42.02947, 42.02947)))"
13,0821202050,08212020500000,2022,-87.98447325252233,42.02936427364787,08212020500000,CKSP ENTERPRISE LLC,1800908173,1,2018,1612161 - LOUIS FIGUEROA,5,Non-Incentive,LOUIS FIGUEROA,1612161,2017,"list(list(c(-87.98413, -87.98413, -87.98413, -87.98435, -87.98482, -87.98482, -87.98481, -87.98435, -87.98413, 42.02926, 42.02941, 42.02947, 42.02947, 42.02947, 42.02941, 42.02926, 42.02926, 42.02926)))"
13,0821202051,08212020510000,2022,-87.98446579482851,42.02917140952787,08212020510000,75 RANDALL EG LLC,534735042,1,2005,1615876 - 75 RANDALL EG LLC,8,Non-Incentive,75 RANDALL EG LLC,1615876,2023,"list(list(c(-87.98436, -87.98412, -87.98413, -87.98435, -87.98481, -87.98481, -87.98436, 42.02908, 42.02908, 42.02926, 42.02926, 42.02926, 42.02908, 42.02908)))"
13,0821202052,08212020520000,2022,-87.98446543536856,42.02897723703933,08212020520000,JJJ PARK LLC,1932649010,1,2019,1610009 - JJJ PARK LLC,7,Non-Incentive,JJJ PARK LLC,1610009,2023,"list(list(c(-87.98412, -87.98412, -87.98436, -87.98481, -87.9848, -87.9848, -87.98436, -87.98412, 42.02888, 42.02908, 42.02908, 42.02908, 42.02891, 42.02887, 42.02887, 42.02888)))"
11,0821202053,08212020530000,2022,-87.98281541188688,42.02954583777436,08212020530000,NA,NA,NA,NA,1610786 - GERALD KANE,10,Non-Incentive,GERALD KANE,1610786,2023,"list(list(c(-87.98246, -87.98246, -87.98246, -87.98246, -87.98246, -87.98318, -87.98317, -87.98317, -87.98245, -87.98245, -87.98246, 42.02943, 42.02966, 42.02979, 42.02985, 42.02989, 42.02988, 42.02942, 42.0292, 42.02921, 42.02937, 42.02943)))"
13,0821202054,08212020540000,2022,-87.98377210968935,42.030284809155226,08212020540000,160 KELLY LLC,1806001165,1,2018,1610482 - ARKADIUSZ SZCZECHURA,9,Non-Incentive,ARKADIUSZ SZCZECHURA,1610482,2023,"list(list(c(-87.9834, -87.9834, -87.9834, -87.98414, -87.98414, -87.98414, -87.98414, -87.98415, -87.9834, 42.03015, 42.03026, 42.03042, 42.03042, 42.03034, 42.0303, 42.03029, 42.03015, 42.03015)))"
13,0821202055,08212020550000,2022,-87.98448844238249,42.030827632119596,08212020550000,UNKNOWN,1534104000,1,2015,1610015 - SALINAS BUSINES PROPER,9,Non-Incentive,SALINAS BUSINES PROPER,1610015,2023,"list(list(c(-87.98441, -87.98414, -87.98414, -87.98429, -87.98437, -87.98441, -87.98466, -87.98467, -87.98468, -87.98469, -87.9847, -87.98471, -87.98471, -87.98472, -87.98473, -87.98474, -87.98475, -87.98476, -87.98477, -87.98477, -87.98478, -87.98479, -87.98479, -87.9848, -87.9848, -87.98481, -87.98481, -87.98481, -87.98481, -87.98482, -87.98482, -87.98441, 42.03072, 42.03072, 42.0309, 42.03092, 42.03093, 42.03093, 42.03096, 42.03096, 42.03096, 42.03096, 42.03096, 42.03096, 42.03095, 42.03095, 42.03095, 
42.03095, 42.03094, 42.03094, 42.03094, 42.03093, 42.03093, 42.03092, 42.03091, 42.03091, 42.0309, 42.0309, 42.03089, 42.03088, 42.03087, 42.03077, 42.03072, 42.03072)))"
13,0821202056,08212020560000,2022,-87.98447919437965,42.030383881615,08212020560000,NA,NA,NA,NA,1616940 - MAIN KEDVALE CORP,11,Non-Incentive,MAIN KEDVALE CORP,1616940,2022,"list(list(c(-87.98414, -87.98414, -87.98414, -87.98414, -87.98414, -87.98414, -87.98414, -87.98441, -87.98482, -87.98482, -87.98482, -87.98481, -87.98481, -87.98481, -87.98438, -87.98415, -87.98415, -87.98415, -87.98414, -87.98414, -87.98414, 42.03034, 42.03042, 42.03046, 42.03047, 42.03054, 42.03064, 42.03072, 42.03072, 42.03072, 42.03064, 42.03047, 42.0303, 42.03017, 42.03004, 42.03005, 42.03005, 42.03013, 42.03015, 42.03029, 42.0303, 42.03034)))"
10,0821202057,08212020570000,2022,-87.98024069892712,42.03101926804291,08212020570000,TURF AQC LLC,628355054,3,2006,"1613430 - QUALITY TECH TOOL, INC",9,Non-Incentive,"QUALITY TECH TOOL, INC",1613430,2023,"list(list(c(-87.98059, -87.98063, -87.98008, -87.98004, -87.97992, -87.97987, -87.97988, -87.98059, 42.03133, 42.03078, 42.03073, 42.03073, 42.03071, 42.03071, 42.03127, 42.03133)))"
11,0821202059,08212020270000,2022,-87.98209242548195,42.02972925314834,08212020590000,NA,NA,NA,NA,1616579 - LORI WOLF,5,Non-Incentive,LORI WOLF,1616579,2022,"list(list(c(-87.9819, -87.98173, -87.98173, -87.98181, -87.98216, -87.98246, -87.98246, -87.9819, 42.02966, 42.02967, 42.0298, 42.0298, 42.0298, 42.02979, 42.02966, 42.02966)))"
11,0821202061,08212020270000,2022,-87.9820906323627,42.02986970846392,08212020610000,NA,NA,NA,NA,1616579 - LORI WOLF,5,Non-Incentive,LORI WOLF,1616579,2022,"list(list(c(-87.98216, -87.98181, -87.98173, -87.98173, -87.98172, -87.98185, -87.98246, -87.98246, -87.98246, -87.98246, -87.98216, 42.0298, 42.0298, 42.0298, 42.02984, 42.02994, 42.02994, 42.02994, 42.02989, 42.02985, 42.02979, 42.0298)))"
11,0821202062,08212020620000,2022,-87.98210167636512,42.03036586885421,08212020620000,"190 GORDON STREET, LLC",2121622069,1,2021,"1616169 - SYSTEMS & ELECTRONICS,",7,Non-Incentive,"SYSTEMS & ELECTRONICS,",1616169,2019,"list(list(c(-87.98187, -87.98172, -87.98172, -87.98173, -87.98173, -87.98173, -87.98173, -87.98173, -87.98173, -87.98173, -87.98174, -87.98174, -87.98175, -87.98175, -87.98176, -87.98176, -87.98177, -87.98178, -87.98179, -87.98179, -87.9818, -87.98181, -87.98182, -87.98183, -87.98184, -87.98185, -87.98186, -87.98187, -87.982, -87.98228, -87.98246, -87.98246, -87.98246, -87.98246, -87.98246, -87.98246, -87.98187, 42.03001, 42.03001, 42.03006, 42.03028, 42.0305, 42.0306, 42.03061, 42.03062, 42.03063, 
42.03064, 42.03065, 42.03066, 42.03066, 42.03067, 42.03067, 42.03068, 42.03068, 42.03069, 42.03069, 42.0307, 42.0307, 42.0307, 42.0307, 42.03071, 42.03071, 42.03071, 42.03071, 42.03071, 42.03072, 42.03074, 42.03076, 42.03073, 42.03028, 42.03027, 42.03008, 42.03, 42.03001)))"
11,0821202063,08212020270000,2022,-87.98209251519101,42.02997305715119,08212020630000,NA,NA,NA,NA,1616579 - LORI WOLF,5,Non-Incentive,LORI WOLF,1616579,2022,"list(list(c(-87.98185, -87.98172, -87.98172, -87.98187, -87.98246, -87.98246, -87.98185, 42.02994, 42.02994, 42.03001, 42.03001, 42.03, 42.02994, 42.02994)))"
15,0821202072,08212020720000,2022,-87.981477374752,42.03761829392596,08212020720000,PIL IV LLC,716509070,1,2007,"1614778 - CHICAGO UMA, LLC",10,Non-Incentive,"CHICAGO UMA, LLC",1614778,2022,"list(list(c(-87.98173, -87.98149, -87.98148, -87.98139, -87.98134, -87.98133, -87.98132, -87.98131, -87.9813, -87.98129, -87.98129, -87.98128, -87.98127, -87.98126, -87.98125, -87.98124, -87.98123, -87.98122, -87.98121, -87.9812, -87.98119, -87.98118, -87.98117, -87.98117, -87.98116, -87.98116, -87.98115, -87.98114, -87.98113, -87.98113, -87.98112, -87.98112, -87.98111, -87.98111, -87.9811, -87.9811, -87.98109, -87.98109, -87.98106, -87.98103, -87.98096, -87.98096, -87.98095, -87.98095, -87.98094, 
-87.98094, -87.98094, -87.98093, -87.98092, -87.98091, -87.9809, -87.9809, -87.98089, -87.98089, -87.98088, -87.98087, -87.98087, -87.98086, -87.98085, -87.98085, -87.98084, -87.98083, -87.98082, -87.98081, -87.9808, -87.98079, -87.98079, -87.98078, -87.98077, -87.98076, -87.98075, -87.98074, -87.98073, -87.98072, -87.98071, -87.98047, -87.98031, -87.9803, -87.98029, -87.98028, -87.98027, -87.98026, -87.98025, -87.98025, -87.98024, -87.98023, -87.98022, -87.98022, -87.98021, -87.9802, -87.9802, -87.98019, 
-87.98018, -87.98018, -87.98017, -87.98016, -87.98015, -87.98015, -87.98014, -87.98014, -87.98013, -87.98013, -87.98012, -87.98012, -87.98011, -87.98011, -87.9801, -87.9801, -87.98009, -87.98009, -87.98008, -87.98008, -87.98008, -87.98007, -87.98007, -87.98007, -87.98007, -87.98007, -87.98007, -87.98006, -87.98006, -87.98006, -87.98005, -87.98005, -87.98004, -87.98003, -87.98002, -87.98002, -87.98001, -87.98, -87.97999, -87.97998, -87.97997, -87.97997, -87.97996, -87.97995, -87.97994, -87.97993, 
-87.97992, -87.97991, -87.9799, -87.97989, -87.97989, -87.97988, -87.97987, -87.97986, -87.97985, -87.97984, -87.97983, -87.97982, -87.97981, -87.9798, -87.97979, -87.97978, -87.97977, -87.97974, -87.97971, -87.97968, -87.97969, -87.97969, -87.97969, -87.97969, -87.97969, -87.97969, -87.97969, -87.9797, -87.9797, -87.9797, -87.9797, -87.97971, -87.97971, -87.97971, -87.97971, -87.97972, -87.97972, -87.97972, -87.97973, -87.97973, -87.97973, -87.97974, -87.97974, -87.97975, -87.97975, -87.97975, -87.97976, 
-87.97976, -87.97977, -87.97977, -87.97978, -87.97978, -87.97979, -87.97979, -87.9798, -87.97981, -87.97981, -87.97982, -87.97982, -87.97983, -87.97983, -87.97984, -87.97985, -87.97986, -87.97987, -87.97988, -87.97988, -87.97989, -87.97989, -87.9799, -87.97991, -87.97992, -87.97992, -87.97993, -87.97994, -87.97995, -87.97995, -87.97996, -87.97997, -87.97997, -87.97998, -87.97999, -87.97999, -87.98, -87.98001, -87.98001, -87.98002, -87.98003, -87.98003, -87.98004, -87.98005, -87.98006, -87.98007, 
-87.98008, -87.98008, -87.98009, -87.9801, -87.98011, -87.98011, -87.98012, -87.98013, -87.98014, -87.98015, -87.98015, -87.98016, -87.98017, -87.98018, -87.98019, -87.98019, -87.9802, -87.98021, -87.98022, -87.98023, -87.98024, -87.98025, -87.98055, -87.98143, -87.9816, -87.98159, -87.9827, -87.98356, -87.98357, -87.98195, -87.98189, -87.98173, 42.03657, 42.03653, 42.03653, 42.03652, 42.03651, 42.03651, 42.03651, 42.03651, 42.03651, 42.03651, 42.03652, 42.03652, 42.03652, 42.03652, 42.03652, 42.03653, 
42.03653, 42.03653, 42.03654, 42.03654, 42.03655, 42.03655, 42.03655, 42.03656, 42.03656, 42.03657, 42.03657, 42.03658, 42.03658, 42.03659, 42.03659, 42.0366, 42.0366, 42.03661, 42.03662, 42.03663, 42.03663, 42.03664, 42.03669, 42.0368, 42.03696, 42.03697, 42.03697, 42.03698, 42.03698, 42.03699, 42.037, 42.037, 42.03701, 42.03702, 42.03702, 42.03703, 42.03703, 42.03704, 42.03704, 42.03704, 42.03705, 42.03705, 42.03705, 42.03706, 42.03706, 42.03706, 42.03707, 42.03707, 42.03707, 42.03707, 42.03708, 
42.03708, 42.03708, 42.03708, 42.03708, 42.03708, 42.03708, 42.03708, 42.03708, 42.03706, 42.03704, 42.03704, 42.03704, 42.03703, 42.03703, 42.03703, 42.03703, 42.03702, 42.03702, 42.03702, 42.03702, 42.03701, 42.03701, 42.03701, 42.037, 42.037, 42.037, 42.03699, 42.03699, 42.03698, 42.03698, 42.03697, 42.03697, 42.03696, 42.03696, 42.03695, 42.03695, 42.03694, 42.03694, 42.03693, 42.03693, 42.03692, 42.03691, 42.0369, 42.0369, 42.03689, 42.03688, 42.03688, 42.03687, 42.03686, 42.03685, 42.03684, 
42.03683, 42.03683, 42.03682, 42.0368, 42.03656, 42.03637, 42.03637, 42.03637, 42.03637, 42.03638, 42.03638, 42.03638, 42.03638, 42.03638, 42.03638, 42.03639, 42.03639, 42.03639, 42.03639, 42.03639, 42.03639, 42.03639, 42.03639, 42.03639, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.0364, 42.03641, 42.03641, 42.03641, 42.03641, 42.03651, 42.0368, 42.03683, 42.03684, 42.03685, 42.03686, 42.03687, 42.03688, 42.03689, 42.0369, 42.03691, 42.03692, 
42.03693, 42.03694, 42.03695, 42.03695, 42.03696, 42.03697, 42.03697, 42.03698, 42.03699, 42.037, 42.03701, 42.03701, 42.03702, 42.03703, 42.03703, 42.03704, 42.03705, 42.03706, 42.03706, 42.03707, 42.03707, 42.03708, 42.03709, 42.0371, 42.03711, 42.03711, 42.03712, 42.03712, 42.03713, 42.03713, 42.03714, 42.03715, 42.03716, 42.03716, 42.03717, 42.03717, 42.03718, 42.03718, 42.03719, 42.03719, 42.0372, 42.0372, 42.03721, 42.03721, 42.03722, 42.03722, 42.03722, 42.03723, 42.03723, 42.03723, 42.03724, 
42.03724, 42.03724, 42.03725, 42.03725, 42.03725, 42.03726, 42.03726, 42.03726, 42.03727, 42.03727, 42.03727, 42.03728, 42.03728, 42.03728, 42.03728, 42.03729, 42.03729, 42.03729, 42.03729, 42.03729, 42.0373, 42.0373, 42.0373, 42.0373, 42.0373, 42.03731, 42.03731, 42.03731, 42.03731, 42.03731, 42.03731, 42.03818, 42.03832, 42.03874, 42.03875, 42.03835, 42.03837, 42.03799, 42.03798, 42.0369, 42.0368, 42.03657)))"
16,0821202075,08212020750000,2022,-87.97970582833447,42.03474981666937,08212020750000,NA,2327634056,2,2023,1614892 - ADP INC  R SINGER,14,Non-Incentive,ADP INC  R SINGER,1614892,2023,"list(list(c(-87.98146, -87.9814, -87.98118, -87.98104, -87.98096, -87.98077, -87.98059, -87.98044, -87.98015, -87.97985, -87.97972, -87.97966, -87.97961, -87.97945, -87.97882, -87.97881, -87.9788, -87.97879, -87.97879, -87.97878, -87.97877, -87.97876, -87.97875, -87.97874, -87.97873, -87.97872, -87.97871, -87.9787, -87.97869, -87.97868, -87.97867, -87.97867, -87.97866, -87.97865, -87.97864, -87.97864, -87.97863, -87.97862, -87.97861, -87.9786, -87.97859, -87.97858, -87.97857, -87.97857, -87.97856, 
-87.97855, -87.97855, -87.97854, -87.97853, -87.97853, -87.97852, -87.97851, -87.97851, -87.9785, -87.97849, -87.97849, -87.97848, -87.97847, -87.97847, -87.97846, -87.97845, -87.97845, -87.97844, -87.97843, -87.97843, -87.97842, -87.97841, -87.9784, -87.9784, -87.97839, -87.97838, -87.97838, -87.97837, -87.97836, -87.97835, -87.97835, -87.97834, -87.97833, -87.97832, -87.97832, -87.97831, -87.97831, -87.9783, -87.97829, -87.97829, -87.97828, -87.97828, -87.97827, -87.97826, -87.97825, -87.97825, 
-87.97824, -87.97824, -87.97823, -87.97823, -87.97822, -87.97821, -87.9782, -87.97819, -87.97819, -87.97818, -87.97818, -87.97817, -87.97817, -87.97816, -87.97816, -87.97815, -87.97815, -87.97814, -87.97814, -87.97813, -87.97813, -87.97812, -87.97812, -87.97811, -87.97811, -87.9781, -87.9781, -87.97809, -87.97809, -87.97808, -87.97808, -87.97807, -87.97807, -87.97806, -87.97805, -87.97805, -87.97804, -87.97804, -87.97803, -87.97803, -87.97802, -87.97802, -87.97801, -87.97801, -87.978, -87.978, -87.97799, 
-87.97799, -87.97799, -87.97798, -87.97798, -87.97797, -87.97797, -87.97797, -87.97796, -87.97796, -87.97795, -87.97795, -87.97795, -87.97794, -87.97794, -87.97793, -87.97793, -87.97792, -87.97792, -87.97792, -87.97791, -87.97791, -87.97791, -87.9779, -87.9779, -87.9779, -87.97789, -87.97789, -87.97789, -87.97788, -87.97788, -87.97788, -87.97787, -87.97787, -87.97787, -87.97786, -87.97786, -87.97786, -87.97786, -87.97785, -87.97785, -87.97785, -87.97785, -87.97784, -87.97784, -87.97784, -87.97784, 
-87.97784, -87.97783, -87.97783, -87.97783, -87.97803, -87.97838, -87.97839, -87.97839, -87.9784, -87.97841, -87.97842, -87.97843, -87.97844, -87.97845, -87.97846, -87.97847, -87.97847, -87.97848, -87.97849, -87.9785, -87.97851, -87.97852, -87.97852, -87.97853, -87.97854, -87.97855, -87.97855, -87.97856, -87.97857, -87.97857, -87.97858, -87.97858, -87.97859, -87.9786, -87.97861, -87.97861, -87.97862, -87.97862, -87.97863, -87.97863, -87.97864, -87.97864, -87.97865, -87.97865, -87.97865, -87.97866, 
-87.97866, -87.97867, -87.97867, -87.97867, -87.97868, -87.97868, -87.97868, -87.97869, -87.97869, -87.97869, -87.9787, -87.9787, -87.9787, -87.9787, -87.9787, -87.97871, -87.97871, -87.97871, -87.97871, -87.97871, -87.97871, -87.97872, -87.97872, -87.97872, -87.97873, -87.97875, -87.97877, -87.9788, -87.97882, -87.97885, -87.97891, -87.97905, -87.97911, -87.97916, -87.97919, -87.97924, -87.97927, -87.97931, -87.97935, -87.97938, -87.97941, -87.97943, -87.97944, -87.97945, -87.97945, -87.97946, -87.97947, 
-87.97948, -87.97949, -87.9795, -87.97951, -87.97952, -87.97952, -87.97953, -87.97955, -87.97958, -87.97961, -87.97963, -87.97965, -87.97969, -87.97972, -87.97978, -87.97983, -87.97984, -87.97985, -87.97986, -87.97987, -87.97988, -87.97989, -87.9799, -87.97991, -87.97992, -87.97993, -87.97994, -87.97995, -87.97996, -87.97997, -87.97998, -87.97999, -87.98, -87.98001, -87.98002, -87.98003, -87.98004, -87.98004, -87.98005, -87.98012, -87.9802, -87.98027, -87.98036, -87.98044, -87.98057, -87.98097, -87.98111, 
-87.9813, -87.98131, -87.98132, -87.98133, -87.98134, -87.98135, -87.98135, -87.98136, -87.98137, -87.98138, -87.98138, -87.98139, -87.9814, -87.98141, -87.98141, -87.98142, -87.98143, -87.98144, -87.98145, -87.98145, -87.98146, -87.98147, -87.98148, -87.98149, -87.9815, -87.98151, -87.98152, -87.98153, -87.98153, -87.98154, -87.98155, -87.98156, -87.98157, -87.98158, -87.98159, -87.9816, -87.98161, -87.98162, -87.98163, -87.98164, -87.98165, -87.98166, -87.98167, -87.98168, -87.98146, 42.03514, 
42.03508, 42.03486, 42.03472, 42.03463, 42.03444, 42.03425, 42.03411, 42.03404, 42.03397, 42.03394, 42.03392, 42.03384, 42.03353, 42.03373, 42.03373, 42.03373, 42.03373, 42.03374, 42.03374, 42.03374, 42.03374, 42.03375, 42.03375, 42.03375, 42.03376, 42.03376, 42.03376, 42.03377, 42.03377, 42.03377, 42.03378, 42.03378, 42.03378, 42.03378, 42.03379, 42.03379, 42.03379, 42.0338, 42.0338, 42.03381, 42.03381, 42.03381, 42.03382, 42.03382, 42.03382, 42.03383, 42.03383, 42.03383, 42.03384, 42.03384, 42.03384, 
42.03385, 42.03385, 42.03385, 42.03386, 42.03386, 42.03386, 42.03387, 42.03387, 42.03387, 42.03388, 42.03388, 42.03388, 42.03389, 42.03389, 42.0339, 42.0339, 42.03391, 42.03391, 42.03391, 42.03392, 42.03392, 42.03393, 42.03393, 42.03394, 42.03394, 42.03395, 42.03395, 42.03396, 42.03396, 42.03397, 42.03397, 42.03397, 42.03398, 42.03398, 42.03399, 42.03399, 42.034, 42.034, 42.03401, 42.03401, 42.03402, 42.03402, 42.03403, 42.03403, 42.03404, 42.03405, 42.03405, 42.03406, 42.03406, 42.03407, 42.03407, 
42.03408, 42.03408, 42.03409, 42.03409, 42.0341, 42.0341, 42.03411, 42.03411, 42.03412, 42.03412, 42.03413, 42.03413, 42.03414, 42.03414, 42.03415, 42.03415, 42.03416, 42.03416, 42.03417, 42.03417, 42.03418, 42.03419, 42.0342, 42.03421, 42.03421, 42.03422, 42.03422, 42.03423, 42.03423, 42.03424, 42.03425, 42.03426, 42.03426, 42.03427, 42.03427, 42.03428, 42.03429, 42.03429, 42.0343, 42.0343, 42.03431, 42.03432, 42.03432, 42.03433, 42.03433, 42.03434, 42.03435, 42.03435, 42.03436, 42.03437, 42.03438, 
42.03438, 42.03439, 42.0344, 42.0344, 42.03441, 42.03442, 42.03442, 42.03443, 42.03444, 42.03444, 42.03445, 42.03446, 42.03446, 42.03447, 42.03448, 42.03449, 42.0345, 42.03451, 42.03451, 42.03452, 42.03453, 42.03454, 42.03454, 42.03455, 42.03456, 42.03457, 42.03457, 42.03458, 42.03459, 42.0346, 42.03461, 42.03462, 42.03463, 42.03464, 42.03467, 42.03472, 42.03472, 42.03473, 42.03473, 42.03473, 42.03473, 42.03473, 42.03474, 42.03474, 42.03474, 42.03474, 42.03475, 42.03475, 42.03475, 42.03476, 42.03476, 
42.03476, 42.03477, 42.03477, 42.03478, 42.03478, 42.03479, 42.03479, 42.03479, 42.0348, 42.0348, 42.03481, 42.03481, 42.03482, 42.03482, 42.03483, 42.03483, 42.03484, 42.03484, 42.03485, 42.03485, 42.03486, 42.03486, 42.03487, 42.03488, 42.03488, 42.03489, 42.03489, 42.0349, 42.03491, 42.03491, 42.03492, 42.03493, 42.03493, 42.03494, 42.03495, 42.03495, 42.03496, 42.03497, 42.03498, 42.03499, 42.03499, 42.035, 42.03501, 42.03502, 42.03503, 42.03504, 42.03527, 42.03529, 42.03531, 42.03534, 42.03536, 
42.03539, 42.0354, 42.03541, 42.03542, 42.03543, 42.03546, 42.03548, 42.03548, 42.0355, 42.03551, 42.03553, 42.03556, 42.03558, 42.03561, 42.03563, 42.03565, 42.03567, 42.03567, 42.03568, 42.03568, 42.03569, 42.03569, 42.03569, 42.03569, 42.03569, 42.03569, 42.03568, 42.03568, 42.03567, 42.03565, 42.03563, 42.03562, 42.03561, 42.0356, 42.0356, 42.03559, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 42.03558, 
42.03559, 42.03559, 42.03559, 42.03559, 42.03559, 42.03559, 42.03559, 42.0356, 42.0356, 42.03562, 42.03565, 42.0357, 42.03577, 42.03584, 42.03594, 42.03566, 42.03556, 42.03547, 42.03547, 42.03547, 42.03546, 42.03546, 42.03546, 42.03545, 42.03545, 42.03545, 42.03545, 42.03544, 42.03544, 42.03544, 42.03544, 42.03543, 42.03543, 42.03543, 42.03543, 42.03543, 42.03542, 42.03542, 42.03542, 42.03542, 42.03541, 42.03541, 42.03541, 42.03541, 42.03541, 42.0354, 42.0354, 42.0354, 42.0354, 42.0354, 42.03539, 
42.03539, 42.03539, 42.03539, 42.03539, 42.03539, 42.03538, 42.03538, 42.03538, 42.03538, 42.03538, 42.03514)))"
